Count;Frequencies leftCheek
45.574;87.890625
46.074;87.890625
46.557;87.890625
47.04;87.890625
47.507;87.890625
47.968;87.890625
48.478;87.890625
48.955;87.890625
49.437;87.890625
49.891;87.890625
50.374;87.890625
50.869;87.290625
51.376;86.690625
51.822;86.090625
52.341;85.490625
52.788;84.890625
53.254;84.29062499999999
53.748;83.690625
54.239;83.09062499999999
54.693;82.490625
55.192;81.890625
55.648;81.29062499999999
56.182;80.690625
56.623;80.09062499999999
57.101;79.490625
57.584;78.89062499999999
58.069;78.29062499999999
58.527;77.690625
59.043;77.09062499999999
59.552;76.490625
59.969;75.89062499999999
60.498;75.29062499999999
60.959;74.69062499999998
61.412;74.09062499999999
61.892;73.490625
62.377;72.89062499999999
62.856;72.29062499999999
63.352;71.69062499999998
63.822;71.09062499999999
64.295;70.49062499999998
64.778;69.89062499999999
65.248;69.29062499999998
65.745;68.69062499999998
66.211;68.09062499999999
66.727;67.49062499999998
67.178;66.89062499999999
67.658;66.29062499999998
68.149;65.69062499999998
68.632;65.09062499999997
69.119;64.49062499999998
69.572;65.09062499999997
70.096;65.69062499999998
70.54;66.29062499999998
71.059;66.89062499999999
71.521;67.49062499999998
71.987;68.09062499999999
72.503;68.69062499999998
72.96;69.29062499999998
73.465;69.89062499999999
73.89;70.49062499999998
74.375;71.09062499999999
74.855;71.69062499999998
75.351;72.29062499999999
75.835;72.89062499999999
76.311;73.490625
76.839;74.09062499999999
77.289;74.69062499999998
77.732;75.29062499999999
78.231;75.89062499999999
78.715;76.490625
79.175;77.09062499999999
79.66;77.690625
80.131;78.29062499999999
80.615;78.89062499999999
81.091;79.490625
81.589;80.09062499999999
82.052;83.98437500000001
82.558;83.98437500000001
83.031;83.98437500000001
83.496;83.98437500000001
83.974;83.98437500000001
84.497;83.98437500000001
84.956;83.98437500000001
85.433;83.98437500000001
85.913;83.98437500000001
86.412;84.58437500000001
86.857;85.18437500000002
87.342;85.78437500000001
87.836;86.384375
88.315;89.84375000000001
88.79;89.84375000000001
89.299;89.84375000000001
89.761;89.84375000000001
90.241;89.84375000000001
90.687;89.84375000000001
91.234;89.84375000000001
91.678;89.84375000000001
