time;interpolated Pixel rightCheek
0;211.2318718381113
0.027;211.23444502583945
0.057;211.2373041233152
0.087;211.24016322079095
0.117;211.24302231826667
0.147;211.24588141574242
0.177;211.24874051321817
0.207;211.2515996106939
0.237;211.25445870816964
0.267;211.25731780564539
0.297;211.2601769031211
0.327;211.26303600059686
0.357;211.2658950980726
0.387;211.26875419554833
0.417;211.27161329302407
0.447;211.27447239049982
0.477;211.27733148797554
0.507;211.2801905854513
0.537;211.28304968292704
0.567;211.28590878040276
0.597;211.2887678778785
0.627;211.29162697535426
0.657;211.29448607282998
0.687;211.29734517030573
0.717;211.30020426778148
0.747;211.30306336525723
0.777;211.30592246273295
0.807;211.3087815602087
0.837;211.31164065768445
0.867;211.31449975516017
0.897;211.38938177721448
0.927;211.48618381979267
0.957;211.62823596929897
0.987;211.82200252672305
1.017;212.0140095123199
1.047;212.154988914926
1.077;212.2959683175321
1.107;212.41708111501399
1.137;212.48486834266652
1.167;212.19228999430317
1.197;211.79778951246467
1.227;211.76004774455302
1.257;211.73849620375393
1.287;211.7587828118299
1.317;211.77906941990585
1.347;211.79935602798184
1.377;211.79807380758186
1.407;211.76383203864924
1.437;211.70059201717746
1.467;211.6247255458246
1.497;211.4983532749476
1.527;211.37198100407056
1.557;210.97276290257574
1.587;210.86463139404316
1.617;211.05718293812723
1.647;211.30951277234243
1.677;211.2304097973821
1.707;211.20091380450035
1.737;211.1952645443475
1.767;211.22079947314793
1.797;211.2678495986481
1.827;211.4224757076468
1.857;211.57710181664555
1.887;212.1586779271346
1.917;212.09115406636627
1.947;211.8938102113465
1.977;211.42312933132843
2.007;211.07146187636505
2.037;211.16746869462438
2.067;211.30711889767625
2.097;211.43835799267845
2.127;211.32567495424038
2.157;211.21299191580232
2.187;211.00846256869988
2.217;210.92098555649957
2.247;211.02960450810892
2.277;211.25052185436937
2.307;210.21748645268863
2.337;209.32901966728562
2.367;208.5622228959036
2.397;207.72553776137534
2.427;207.02032962057413
2.457;206.86606125466432
2.487;206.67238349761223
2.517;206.47870574056012
2.547;206.43137529320217
2.577;206.40030565803247
2.607;206.4069296104441
2.637;206.42016687099851
2.667;206.32420991253645
2.697;206.53622157434404
2.727;206.7772784199675
2.757;206.79607866354854
2.787;206.7324334191804
2.817;206.66878817481225
2.847;206.62993941050522
2.877;206.6484602683865
2.907;206.74320445907162
2.937;206.87617876178763
2.967;207.56671108569722
2.997;207.63576431808818
3.027;207.85760585090662
3.057;208.14696437197415
3.087;207.97584948913567
3.117;207.4018203778794
3.147;206.7276863408085
3.177;205.93455695887823
3.207;205.7143416538213
3.237;205.49412634876435
3.267;205.44297745839685
3.297;205.41061372521708
3.327;205.52864986455108
3.357;205.63359410033112
3.387;205.67923616593097
3.417;205.6398938411607
3.447;205.51102839660257
3.477;205.78439125680646
3.507;206.17379901896913
3.537;206.56418169424305
3.567;207.13214329902453
3.597;207.58158156984584
3.627;207.99870846719827
3.657;208.63755563535832
3.687;208.64493570945183
3.717;208.76548409146034
3.747;209.09556148435604
3.777;209.42563887725177
3.807;210.1364189050754
3.837;210.27615444664625
3.867;210.7570289331958
3.897;210.87428615527088
3.927;210.97986053170848
3.957;211.36874943367894
3.987;211.5737542034211
4.017;211.63445828020534
4.047;211.69516235698958
4.077;211.5938937682978
4.107;211.19672255807762
4.137;210.81004370942955
4.167;210.67167518796992
4.197;210.7200371517028
4.227;210.63198761609908
4.257;210.8190078877359
4.287;210.75331883297082
4.317;210.63519087977198
4.347;210.5661880832735
4.377;210.4146559867004
4.407;210.17819802030328
4.437;210.15305135036027
4.467;210.27937950264715
4.497;210.40570765493405
4.527;210.3173717427339
4.557;210.29500607191196
4.587;210.4004053527808
4.617;210.51351470952667
4.647;210.52842484747643
4.677;210.23774060897006
4.707;210.14947893515088
4.737;210.22700023374915
4.767;209.99295954941115
4.797;209.83072725948279
4.827;209.6917993380594
4.857;209.5110156105766
4.887;209.38676408746846
4.917;209.38610877488085
4.947;209.37559573871602
4.977;209.36508270255118
5.007;208.77734619451888
5.037;208.54295246038365
5.067;208.42817961893266
5.097;208.08976028184117
5.127;207.6369365435591
5.157;207.43344425956738
5.187;207.43291273802922
5.217;207.4169670918839
5.247;207.60667104375358
5.277;207.83750491522625
5.307;207.89133858267718
5.337;207.86590491977975
5.367;207.72715543209597
5.397;207.4170240585774
5.427;207.25430817782885
5.457;207.55471213184964
5.487;207.26203842240707
5.517;207.15264500894997
5.547;207.0941844079674
5.577;206.7644215090419
5.607;206.4941416199694
5.637;206.44454880070637
5.667;206.31629942675482
5.697;206.29435651811744
5.727;206.318462545368
5.757;206.27018488843592
5.787;206.18284150054012
5.817;206.15816802513993
5.847;206.11238969711425
5.877;206.21097729691184
5.907;206.1709598031173
5.937;206.1339587115071
5.967;206.16517641453285
5.997;206.14798917778694
6.027;206.0938042576994
6.057;206.03986936132466
6.087;205.77840065952185
6.117;205.71393239901073
6.147;205.8076967115508
6.177;205.9942308479313
6.207;206.18237229102166
6.237;206.27909584242852
6.267;206.38335517693315
6.297;206.33867508638153
6.327;206.07625172542652
6.357;205.86902767955732
6.387;205.85637274971774
6.417;205.83494803285538
6.447;205.55919949233257
6.477;205.46859421734794
6.507;205.52444833493135
6.537;205.61861616687713
6.567;205.5976113198292
6.597;205.44907216494843
6.627;205.18927835051545
6.657;204.92948453608247
6.687;204.5315706488781
6.717;204.20308884109448
6.747;203.90381195956644
6.777;203.9732163883215
6.807;204.35763134081063
6.837;204.48721828845248
6.867;204.61680523609436
6.897;204.73653512037725
6.927;204.792194092827
6.957;204.84785306527675
6.987;204.9323640095792
7.017;205.4509343199305
7.047;205.88788194444444
7.077;206.05455699611434
7.107;206.32498568619152
7.137;206.43385677768634
7.167;206.32088745271497
7.197;206.16643835616438
7.227;206.2303291012362
7.257;206.31076497181115
7.287;206.31498904517466
7.317;206.2966660615962
7.347;206.1656077933079
7.377;206.41178630591855
7.407;206.74351791447614
7.437;207.11570751840907
7.467;207.27049083624678
7.497;206.96744421052634
7.527;207.44340210526317
7.557;207.79743226192554
7.587;207.94085996191387
7.617;208.07252574620352
7.647;208.0983342892053
7.677;207.75240219595887
7.707;207.6418117749942
7.737;207.78745560295297
7.767;207.79553031238424
7.797;207.69862376171795
7.827;207.70361013230502
7.857;207.7406587815805
7.887;207.79416441216955
7.917;207.86001945986996
7.947;207.91372698875327
7.977;207.9580771663504
8.007;207.98236559139784
8.037;207.94390910538146
8.067;207.7236312599364
8.097;207.80672446343402
8.127;207.59373458987636
8.157;207.43963108572558
8.187;207.27305887366634
8.217;207.09327568772522
8.247;207.1379391858266
8.277;207.27692747704072
8.307;207.2421025117622
8.337;207.36140499365214
8.367;207.36140499365214
8.397;207.28430190934446
8.427;207.20454009799167
8.457;207.14191303535566
8.487;207.13220641926725
8.517;207.14545500134773
8.547;206.90812840459608
8.577;206.67080180784444
8.607;206.94671745068226
8.637;207.1514516202543
8.667;207.14576269334154
8.697;206.9847314134748
8.727;206.84385299380725
8.757;206.76919111479413
8.787;206.57321807926158
8.817;206.45695155832942
8.847;206.3764558626516
8.877;206.16701006371704
8.907;205.92925018192608
8.937;205.8374746539872
8.967;205.83524963040742
8.997;205.96052664926376
9.027;205.8879159591454
9.057;205.81530526902705
9.087;205.9593883097858
9.117;206.01729377177162
9.147;206.36650649165037
9.177;206.79949022939675
9.207;206.78305542707125
9.237;206.59078379674017
9.267;206.91616730584852
9.297;207.04947246604902
9.327;207.1761542349079
9.357;207.29065493763935
9.387;207.23462071458695
9.417;207.2768452129903
9.447;206.75118666575372
9.477;206.46817803660565
9.507;206.42050014681413
9.537;206.3555140553655
9.567;206.5439377746111
9.597;206.43706210663817
9.627;206.7484662472932
9.657;206.8005200412108
9.687;206.827799875965
9.717;206.86138701443122
9.747;206.9119318181818
9.777;207.04499478031337
9.807;206.79016441889866
9.837;206.93160401915867
9.867;206.77713617312386
9.897;206.65636772708245
9.927;206.70707860396257
9.957;206.84851653683194
9.987;206.95107917222305
10.017;206.8657616765281
10.047;206.29458866264898
10.077;205.72341564876982
10.107;205.7147687082249
10.137;205.76215755686445
10.167;205.95609975902315
10.197;206.15004196118184
10.227;206.3172188814212
10.257;206.19864175214815
10.287;206.1345403427131
10.317;206.25210448581157
10.347;206.34547500592276
10.377;206.31857399605613
10.407;206.49519176166987
10.437;206.6519679363843
