time;Pixel leftCheek
0;202.0413822525597
0.874;202.16257408975446
0.943;202.27857747671464
1.016;203.33176168024002
1.083;203.71881697385342
1.117;203.51434599156119
1.152;203.32742616033755
1.185;203.65140697186055
1.219;203.39941201175978
1.256;203.28702163061564
1.357;203.66357112705782
1.394;203.65217391304347
1.461;203.02564102564102
1.528;202.94789081885855
1.564;203.14345287739783
1.601;203.07756463719767
1.639;202.51698425849213
1.673;202.53106876553437
1.724;203.38990241832838
1.792;203.30123037759864
1.857;203.31014000848538
1.892;203.2385935537882
1.96;202.79740477187107
1.994;202.73361522198732
2.028;202.94334038054967
2.096;203.23154362416108
2.162;202.47189597315437
2.195;202.3563267033432
2.23;202.0093101988997
2.28;201.99957627118644
2.316;200.68898305084747
2.382;200.16708860759493
2.419;199.71494156928213
2.455;199.67028380634392
2.52;199.02366381068953
2.593;198.56793145654834
2.63;198.39779681762545
2.666;198.8427698574338
2.701;199.18411405295316
2.735;199.6226727347952
2.818;200.4708316094332
2.863;200.99118017639648
2.9;201.09407811843764
2.937;200.9147417051659
2.97;200.8546365914787
3.004;200.8546365914787
3.071;200.92126315789474
3.138;198.92336842105263
3.172;198.6514505119454
3.24;198.205204778157
3.306;197.33941908713692
3.34;197.56058091286306
3.407;198.1761058288549
3.442;198.9501454092231
3.479;199.43705857914415
3.512;199.8643572621035
3.545;200.23998330550918
3.581;201.2982308340354
3.616;201.60572872788543
3.662;202.06913996627318
3.701;201.5531197301855
3.777;202.537521079258
3.811;203.31461637376768
3.846;203.16888126875267
3.879;203.4196735395189
3.912;203.8921821305842
3.947;204.34776959722825
3.98;204.7262884365526
4.054;204.53128991060026
4.089;204.1851851851852
4.122;203.83482332907622
4.159;203.73333333333332
4.194;203.67820512820512
4.228;203.2440170940171
4.262;202.5663497312939
4.329;202.24968995452667
4.364;202.1880942538239
4.399;202.0282700421941
4.432;202.04388185654008
4.502;201.63640202702703
4.543;201.97086148648648
4.578;201.8545073375262
4.625;201.80167714884695
4.658;201.8461215932914
4.692;201.80880503144655
4.726;201.61006289308176
4.76;201.9532710280374
4.796;201.84961767204757
4.835;201.71790540540542
4.876;201.64527027027026
4.916;201.6393581081081
4.982;201.62880067567568
5.017;201.10510887772193
5.05;201.10510887772193
5.085;200.63405495420483
5.118;199.67610324729392
5.152;199.73559322033898
5.186;199.73559322033898
5.222;199.65084745762712
5.286;199.28743760399334
5.321;199.33194675540764
5.356;199.3024126455907
