time;Pixel forehead
0;216.47097791798106
0.874;216.0935654336338
0.943;216.25551756294684
1.016;217.0128164049984
1.083;217.016020506248
1.117;217.1544996853367
1.152;217.30144745122718
1.185;217.360450563204
1.219;217.4255319148936
1.256;217.35917474210692
1.357;217.34216266749766
1.394;217.30726082891866
1.461;217.45797280593325
1.528;217.31427688504326
1.564;217.67319651741295
1.601;217.943407960199
1.639;216.97249140356362
1.673;216.30665833072834
1.724;217.45448798988622
1.792;217.1766750948167
1.857;217.0553097345133
1.892;217.3613068545804
1.96;217.07879564381807
1.994;217.23011093502376
2.028;217.74453248811412
2.096;217.64219597829558
2.162;216.87424194063198
2.195;216.66773060963934
2.23;216.88924353654645
2.28;217.26293796207008
2.316;216.7704918032787
2.382;217.09569996766893
2.419;217.84068549666773
2.455;217.4754046334497
2.52;217.29475357710652
2.593;217.37488076311607
2.63;217.2931637519873
2.666;217.86708463949844
2.701;218.0194357366771
2.735;217.65435190983092
2.818;217.04257983719475
2.863;217.0907960199005
2.9;217.0830223880597
2.937;216.99782338308458
2.97;217.03178031471768
3.004;217.03178031471768
3.071;217.36391912908243
3.138;217.42550544323484
3.172;217.3623693379791
3.24;217.40671523598354
3.306;217.5625
3.34;217.54314720812184
3.407;217.96881959910914
3.442;218.30649267982176
3.479;217.91979630808402
3.512;218.13926868044516
3.545;217.93926868044514
3.581;217.83970406905055
3.616;217.91122071516645
3.662;217.71588436431458
3.701;217.56978551445445
3.777;217.2825613926018
3.811;217.38715710723193
3.846;217.30143391521196
3.879;217.26934097421204
3.912;217.50588984399872
3.947;217.48494554772583
3.98;217.69698910954517
4.054;217.40726577437857
4.089;217.6166347992352
4.122;217.18546845124283
4.159;217.81209987195902
4.194;218.10691421254802
4.228;218.33418693982074
4.262;218.23447841159785
4.329;218.01481248030257
4.364;218.04853450992752
4.399;217.41509433962264
4.432;217.4275663575312
4.502;217.54623450905623
4.543;217.67206863679695
4.578;217.67837923393478
4.625;217.5761316872428
4.658;217.7891737891738
4.692;217.46200126662444
4.726;217.36352121595948
4.76;217.4675407739047
4.796;217.3732011512632
4.835;217.21428571428572
4.876;217.15374759769378
4.916;217.09545163356822
4.982;217.14317745035234
5.017;217.19492868462757
5.05;217.19492868462757
5.085;217.33312302839116
5.118;217.38675078864352
5.152;217.3651140981557
5.186;217.3651140981557
5.222;217.5670522038137
5.286;217.65953488372094
5.321;217.62201550387596
5.356;217.65023255813952
5.392;217.79682143970084
5.424;217.62854471798067
5.458;217.31688148381014
5.493;217.19867966048412
5.559;217.2920465262496
5.592;217.16245259165612
5.631;217.1507585335019
5.68;217.09850175326744
5.716;217.1268728084157
5.751;217.2183614918712
5.784;217.3709055876686
5.818;217.3066795118818
5.853;217.3387925497752
5.886;217.36597774244834
5.921;217.22003179650238
5.98;217.5056925996205
6.025;217.617963314358
6.059;217.6865671641791
6.094;217.5731978405843
6.128;217.5731978405843
6.164;217.61543347094315
6.197;217.41502853519341
6.231;217.23493975903614
6.264;217.00161969549725
6.299;217.185293164885
6.349;217.41309904153354
6.416;217.2964856230032
6.45;217.53190810465858
6.484;217.55711550733886
6.552;217.61888
6.594;217.50862068965517
6.661;217.47158365261814
6.695;217.06002554278416
6.729;216.7027627818355
6.763;216.60336614798348
6.798;216.71832797427652
6.893;216.39961013645225
6.961;216.57569850552306
6.998;216.37199480181937
7.032;217.152841280209
7.068;217.29261920313522
7.101;217.6825860948668
7.135;217.4275503573749
7.169;217.32752384084182
7.204;217.48832620848404
7.245;217.69878329496876
7.312;217.8471673254282
7.347;217.74967061923584
7.394;217.5557029177719
7.427;217.52884615384616
7.463;217.50066312997347
7.496;217.47453703703704
7.546;217.50694444444446
7.614;217.08784005244183
7.648;217.26024254342838
7.682;217.34193121693121
7.716;217.42592592592592
7.75;217.31972566949707
7.785;217.19595035924232
7.837;217.18778576094056
7.886;217.48312028843003
7.922;217.41724024909865
7.963;217.18064098413726
7.997;217.1492392359987
8.032;217.1492392359987
8.066;216.89560975609757
8.1;216.61723577235773
8.132;216.71572123176662
8.166;216.83695299837925
8.232;216.85261797026502
8.266;216.77181641887523
8.3;216.82038052241214
8.334;216.73621412447596
8.368;216.73621412447596
8.435;217.03967741935483
8.471;217.2525806451613
8.515;217.13785274083685
8.582;217.3441453130068
8.616;217.28194399742517
8.653;217.45477953009333
8.72;217.15730695596682
8.761;217.12759833706428
8.795;217.03837543971858
8.861;217.22304236200256
8.896;217.2599486521181
8.955;217.42394094993583
8.996;217.0949449125081
9.064;217.06869734283862
9.097;216.81714842481324
9.131;216.92887301071775
9.165;216.77988863413037
9.199;216.9207337045529
9.233;217.06963878945655
9.268;217.04523267165635
9.355;217.33706385780118
9.39;217.40454246214614
9.425;217.04213298222516
9.46;217.49498868412545
9.494;217.28580666020045
9.528;217.5651471063692
9.563;217.12714331931414
9.598;217.2908443869298
9.631;216.93123209169053
9.665;217.2725246736708
9.743;217.21012416427888
9.775;217.32123527539
9.81;217.31449553001278
9.842;217.55172413793105
9.879;217.459180380768
9.911;217.54404646660214
9.978;217.20236572890025
10.012;217.4747442455243
10.078;217.40184537066497
10.131;217.3054406617881
10.198;216.10056799198128
10.231;215.8670230537922
10.265;216.66592214422462
10.299;216.70612635609444
10.335;216.65238095238095
10.37;216.61809523809524
10.434;216.59194673430565
10.505;216.6442612555485
10.538;217
10.574;217.0966016362492
10.608;217.16331025802393
10.641;217.12772684160606
10.676;217.22478659500473
10.71;216.89369828134946
10.743;216.6973265436028
10.777;216.98679660484123
10.812;216.78748821125433
10.845;216.89185790631876
10.879;217.15986071541627
10.912;217.1354859132637
10.978;216.71639871382638
11.014;216.44340836012861
11.049;216.78295819935693
11.084;217.06252014179827
11.117;217.07573316145667
11.151;217.07863358040606
11.185;216.8642765685019
11.242;217.07714468629962
11.291;217.4555160142349
11.334;217.22387576835976
11.368;217.34228405046912
11.404;216.89540566959923
11.438;216.6454871293581
11.47;216.56337115072932
11.505;216.62949756888167
11.539;216.63111831442464
11.573;216.6672109732201
11.66;216.74825639322484
11.706;216.91962803055463
11.774;216.97210229159748
11.808;217.21547144754317
11.844;217.21547144754317
11.878;216.93613554903877
11.913;217.1329423264907
11.95;216.98945981554678
11.988;216.64624505928853
12.026;216.600790513834
12.105;216.61909448818898
12.139;216.86942257217848
12.178;216.70199122510968
12.246;216.73810327370907
12.278;216.94928010471205
12.312;216.91688481675394
12.352;217.03828534031413
12.418;217.1496908558412
12.486;217.35307517084283
12.52;217.31988285063457
12.588;217.40293637846656
12.622;217.17226753670474
12.661;217.25731945348082
12.695;217.0494469746259
12.737;216.99934938191282
12.807;217.04315619967795
12.883;216.96124794745484
12.917;217.071921182266
12.984;217.50469711694203
13.018;217.42857142857142
13.086;217.61256883705863
13.121;217.2306701030928
13.155;217.15045103092783
13.193;217.1386267491051
13.26;217.04620891636836
13.295;216.69456203191143
13.328;216.46564636926084
13.368;217.34722222222223
13.402;218.1030361757106
13.438;218.4209158817798
13.472;218.10945112049367
13.508;216.45880089772362
13.54;217.220904135941
13.574;217.7271561397884
13.64;217.93483955468238
13.675;218.06188605108056
13.71;218.43713163064834
13.745;218.18640712636093
13.778;218.0814912570109
13.811;216.9409435829759
13.844;217.11745298581326
13.878;217.45991421972946
13.912;217.9758957654723
13.98;218.171335504886
14.015;217.58915741345527
14.048;217.90202482037884
14.1;217.70180032733225
14.137;217.49099836333878
14.172;217.65106382978723
14.206;217.65106382978723
14.259;217.62206497266
14.325;217.35948963317384
14.358;217.02456140350878
14.392;217.09338521400778
14.426;217.21206225680933
14.461;217.68155526992288
14.497;217.76156812339332
14.555;217.85700514138819
14.599;217.8443365695793
14.634;217.9546925566343
14.668;217.66999035059504
14.702;217.99935670633644
14.737;218.21518173045996
14.769;218.18106206014076
14.811;217.78790786948176
14.854;217.64664082687338
14.924;217.63210594315245
14.966;217.53504823151124
15;217.40289389067524
15.04;217.6995831997435
15.075;217.7108047451106
15.142;217.77449405717957
15.177;217.88949566334725
15.211;218.1641695887791
15.244;218.1641695887791
15.279;218.28434810328338
15.319;218.0698119222187
15.353;218.1787193373686
15.389;218.03568015291495
15.423;218.22103904485317
15.456;218.23975475959986
15.504;218.20352
15.537;218.20352
15.574;218.49248
15.61;218.19618441971383
15.65;218.3160572337043
15.698;218.4670906200318
15.732;218.1328
15.766;217.97216
15.802;218.32107131332688
15.837;218.60116166505324
15.871;218.30655050016134
15.906;218.29299774120685
15.938;218.4506132989025
15.973;218.4041316978696
16.008;218.39251129761135
16.088;218.29075738125803
16.12;218.46726572528883
16.155;218.46726572528883
16.188;218.22660725652452
16.222;218.27307447485677
16.256;218.62552368675475
16.29;218.58008378988077
16.324;218.4412616672031
16.359;218.44480205986483
16.435;218.4133719061395
16.489;218.24558019929285
16.523;218.2340425531915
16.557;218.42649903288202
16.605;217.93016393442622
16.638;217.88983606557377
16.673;217.87672131147542
16.705;218.04596191726856
16.772;218.20682862770846
16.805;218.42644199611146
16.841;217.98768632534023
16.894;218.3965684687601
16.928;218.26319197151182
16.962;218.19100032372936
16.997;218.07815043959621
17.031;218.0908498860306
17.105;217.87072614783457
17.172;218.39182227945912
17.206;218.43818415969093
17.24;218.07858733693922
17.273;218.1727648743239
17.34;218.067397613673
17.374;218.13511770396647
17.442;217.89871382636656
17.476;217.84565916398714
17.51;217.9871216999356
17.544;217.93206696716032
17.577;217.96941403734706
17.612;217.81532542481565
17.645;217.8922731644758
17.678;217.71914075024046
17.712;217.740301378647
17.749;217.61193548387098
17.783;217.66645161290322
17.825;217.7683870967742
17.859;217.74414125200641
17.896;217.72359550561796
17.932;217.54606741573033
17.967;217.89238249594814
18.018;217.7487844408428
18.073;217.91243208692873
18.109;217.84435922019816
18.146;217.99048223350255
18.18;217.9010152284264
18.246;217.69100765306123
18.281;217.63488520408163
18.315;217.72799744897958
18.349;217.433002878158
18.383;217.52830188679246
18.416;217.47910685805422
18.488;217.3311004784689
18.521;217.63729246487867
18.559;217.81864623243933
18.622;217.62105947351316
18.657;217.56158596035098
18.7;217.95650783498562
18.733;218.17204988807163
18.77;218.243364246882
18.825;218.13182253431216
18.865;218.0022342802426
18.898;218.00383019470158
18.965;218.04425914047465
19.032;217.78513991637183
19.066;217.76005146349308
19.101;217.8122356003905
19.163;217.874389847055
19.23;218.0377841818764
19.263;218.2856227985911
19.297;218.19627369097333
19.332;218.21137166720206
19.367;218.44169611307422
19.404;217.95725388601036
19.45;218.06768134715026
19.526;218.2788961038961
19.56;218.35194805194806
19.597;218.162987012987
19.631;218.53631105398458
19.666;218.30237789203085
19.7;218.2674418604651
19.734;218.15245478036175
19.767;218.35271317829458
19.801;218.13281753707287
19.869;218.1566731141199
19.902;218.18950064020487
19.935;218.21094750320103
19.982;218.51882845188285
20.023;218.58094625040232
20.066;218.65207595751528
20.1;218.69423881557773
20.134;218.77304964539007
20.169;218.81012250161186
20.204;218.81076724693747
20.237;218.28088042049933
20.305;218.28547963206307
20.339;218.70453074433658
20.373;218.49870550161813
20.415;218.5156704361874
20.449;218.5156704361874
20.483;218.43392568659127
20.516;218.43489499192245
20.551;218.51046025104603
20.585;218.49179272610235
20.652;218.8033635187581
20.686;218.85413971539455
20.72;218.75873221216042
20.754;218.74027237354085
20.789;218.75259403372243
20.824;218.9554487179487
20.859;219.00064102564102
20.906;218.7517017828201
20.944;218.6836304700162
20.988;218.55040518638575
21.022;218.4486223662885
21.056;218.42643229166666
21.09;218.5361328125
21.127;218.53873352619738
21.162;218.63580842172934
21.197;218.46220371556694
21.23;218.66880204996798
21.265;218.7354260089686
21.298;218.71364509929532
21.365;218.71553966189856
21.398;218.63946684005202
21.435;218.4503742271396
21.469;218.75951838594207
21.503;218.626423690205
21.536;218.5906584495621
21.569;218.54330197859227
21.603;218.37689577282995
21.637;218.33688286544046
21.672;218.44714656290532
21.705;218.44714656290532
21.777;218.69359510782104
21.848;218.5477953009334
21.883;218.65690376569037
21.916;218.5304347826087
21.949;218.42028985507247
21.983;218.64471570831995
22.016;218.61837455830388
22.052;218.55762933857235
22.085;218.6342501637197
22.121;218.91846758349706
22.192;218.18326305546546
22.263;218.40609795653583
22.298;218.68823716927
22.332;218.63818935288492
22.367;218.31567116249198
22.401;218.33718689788054
22.435;218.40847784200386
22.468;218.24186795491144
22.502;218.0550724637681
22.536;218.20933977455718
22.603;218.61777059773829
22.638;218.79386106623588
22.678;218.66227929373997
22.713;218.7406099518459
22.746;219.05361155698233
22.779;218.90413594100673
22.814;219.11381853158065
22.849;218.6403110823072
22.882;218.46435515230073
22.949;218.44888178913737
23.019;218.5990415335463
23.053;218.5990415335463
23.086;218.69422278965848
23.12;218.913501436323
23.154;218.8130185067007
23.188;218.77153797064454
23.225;218.72367581365666
23.291;218.84797406807132
23.34;219.02463533225284
23.379;218.89683053040105
23.415;219.14715394566625
23.449;219.10963777490298
23.481;219.17392717815343
23.515;219.2080624187256
23.566;219.23515906854706
23.6;219.30764184978682
23.634;219.26139717940308
23.67;219.28520786335804
23.704;219.27715114405413
23.775;219.30905575249758
23.881;219.58829236739973
23.918;219.4938551099612
23.952;218.91558018252934
24.019;219.01662320730117
24.073;219.18255776114546
24.114;218.99446794663194
24.156;219.19036771884151
24.189;219.18624919302775
24.293;219.2562943834732
24.325;219.52847380410023
