Count;Frequencies forehead
45.614;48.828125
46.04;48.828125
46.529;48.828125
47.033;48.828125
47.544;48.828125
47.989;48.828125
48.448;49.428125
48.979;50.028125
49.407;50.628125000000004
49.898;51.228125000000006
50.457;51.82812500000001
50.844;52.42812500000001
51.359;53.028125
51.844;53.628125000000004
52.34;54.228125000000006
52.817;54.82812500000001
53.247;55.42812500000001
53.734;56.02812500000001
54.203;56.62812500000001
54.687;57.22812500000001
55.192;57.82812500000001
55.67;58.42812500000001
56.161;59.02812500000001
56.612;59.62812500000001
57.126;60.228125000000006
57.592;60.82812500000001
58.092;61.42812500000001
58.52;62.02812500000001
59.068;62.62812500000001
59.497;63.228125000000006
59.977;63.82812500000001
60.439;64.42812500000001
60.966;65.02812500000002
61.445;65.62812500000001
61.924;66.228125
62.388;66.82812500000001
62.851;67.42812500000001
63.319;68.02812500000002
63.8;68.62812500000001
64.29;69.22812500000002
64.82;69.82812500000001
65.277;70.42812500000001
65.73;71.02812500000002
66.231;71.62812500000001
66.687;72.22812500000002
67.183;72.82812500000001
67.685;73.42812500000002
68.131;74.02812500000002
68.655;74.62812500000001
69.145;75.22812500000002
69.582;75.82812500000001
70.079;76.42812500000002
70.568;77.02812500000002
71.037;77.62812500000003
71.49;78.22812500000002
71.997;78.82812500000003
72.461;79.42812500000002
72.954;80.02812500000002
73.423;80.62812500000003
73.891;81.22812500000002
74.36;81.82812500000003
74.912;82.42812500000002
75.361;83.02812500000003
75.826;83.62812500000003
76.29;84.22812500000003
76.765;84.82812500000003
77.27;85.42812500000002
77.748;86.02812500000003
78.204;89.84375000000001
78.746;89.84375000000001
79.18;89.84375000000001
79.669;89.84375000000001
80.122;89.84375000000001
80.618;89.84375000000001
81.141;89.84375000000001
81.589;89.84375000000001
82.097;89.84375000000001
82.54;89.84375000000001
83.081;89.84375000000001
83.566;89.84375000000001
84.022;89.84375000000001
84.49;89.84375000000001
84.938;89.84375000000001
85.415;89.84375000000001
85.886;89.84375000000001
86.392;89.84375000000001
86.848;89.84375000000001
87.334;89.84375000000001
87.836;89.84375000000001
88.306;89.84375000000001
88.821;89.84375000000001
89.249;89.84375000000001
89.757;89.84375000000001
90.232;89.84375000000001
90.713;89.84375000000001
91.202;87.890625
91.642;87.890625
92.174;87.890625
92.657;87.890625
93.132;87.890625
93.62;87.890625
94.083;87.890625
94.528;87.890625
95.053;87.890625
95.479;87.890625
96.074;87.890625
96.495;87.890625
96.96;87.290625
97.485;86.690625
97.907;86.090625
98.376;85.490625
98.904;84.890625
99.38;84.29062499999999
99.86;83.690625
100.314;83.09062499999999
100.807;82.490625
101.266;81.890625
101.73;81.29062499999999
102.203;80.690625
102.713;80.09062499999999
103.224;79.490625
103.675;78.89062499999999
104.143;78.29062499999999
104.624;77.690625
105.088;77.09062499999999
105.604;76.490625
106.122;75.89062499999999
106.546;75.29062499999999
