time;Pixel rightCheek
0;227.26052295918367
1.286;227.54869509866327
1.419;227.7288351368555
1.497;229.50740624015128
1.564;230.39974251689733
1.63;229.9054184033344
1.697;230.35904853744776
1.764;230.8413770913771
1.806;230.3886743886744
1.909;230.91564264363998
1.973;230.5792095649286
2.007;230.90540540540542
2.073;230.90969017798287
2.157;231.42328398384927
2.224;232.06349206349208
2.292;232.09093915343917
2.327;231.57674571805006
2.394;231.5602766798419
2.459;231.36351875808538
2.526;231.4404915912031
2.594;231.88816855753646
2.633;231.88816855753646
2.699;231.336939230035
2.735;231.33216671969456
2.801;231.68193632228719
2.898;231.84271844660194
2.969;231.79020752269778
3.007;231.97730220492866
3.075;231.62779552715654
3.162;231.9477977161501
3.229;232.00913539967374
3.264;231.78088803088804
3.333;231.68500643500644
3.377;232.4724695021431
3.444;232.41773821299043
3.512;232.31738118976403
3.581;232.38584247258225
3.648;233.0738768718802
3.685;233.09584026622295
3.718;233.0317301269205
3.753;232.88343353373415
3.788;232.81262525050101
3.855;232.91934948556255
3.958;233.0112844341188
4.025;233.1504483560279
4.092;232.6566622691293
4.159;232.7401055408971
4.25;226.80354159705982
4.289;226.8082191780822
4.327;226.25937800577108
4.395;225.97883937159347
4.434;225.65992167101828
4.501;225.6400130548303
4.569;225.97293772416043
4.636;226.44144437215354
4.702;226.2501626545218
4.742;226.31092985318108
4.819;226.30081566068515
4.857;226.39928640934156
4.925;226.41258514433994
4.992;226.3679948169744
5.058;226.14784859268846
5.145;225.6784212229052
5.186;225.69208400646204
5.221;226.04781906300485
5.289;226.71634615384616
5.355;226.98141025641024
5.397;227.0774214447684
5.465;226.54855472556025
5.501;226.59467359532314
5.572;226.9448564979039
5.643;227.10544985488553
5.677;226.16479280436877
5.714;226.0256986829425
5.781;225.7481529071635
5.848;224.36820083682008
5.914;224.16350177019632
5.992;224.34265279583875
6.057;224.16514954486345
6.125;225.4653401797176
6.191;225.1655969191271
6.23;224.87169568020633
6.296;223.77852998065765
6.377;224.24578469520102
6.444;223.65337224383916
6.511;224.8514211886305
6.544;224.79360465116278
6.61;226.0238171869971
6.644;226.25136787898293
6.682;226.10230179028133
6.748;226.17710997442455
6.817;226.0352408664727
6.85;226.0472033624313
6.937;225.8423498174577
6.97;225.84533687354795
7.012;225.99180327868854
7.079;225.3655737704918
7.114;225.07061503416855
7.153;224.57175398633257
7.254;224.3117474780345
7.321;224.8491492146597
7.389;225.16066753926702
7.424;227.0539101497504
7.459;227.47420965058237
7.497;227.06040268456377
7.567;227.88020134228188
7.611;227.84045775833053
7.647;228.2036351396836
7.714;227.4304658279497
7.757;227.567494049643
7.822;227.1858347386172
7.857;227.28971332209107
7.923;227.27626720375966
7.957;227.2749244712991
8.024;226.52039428959893
8.058;226.33786539768866
8.124;226.63801993812308
8.159;226.52389137160537
8.193;228.06867845993756
8.228;228.0284425945196
8.299;228.2153110047847
8.365;228.13260423786738
8.399;227.84285714285716
8.434;227.65880398671095
8.477;227.20697674418605
8.51;227.22823920265782
8.552;227.33443489755453
8.632;227.43456708526108
8.682;227.69627694317438
8.722;227.66231221423905
8.761;227.62442996742672
8.797;227.6485342019544
8.833;228.04332247557002
8.868;227.5490578297596
8.935;227.87589343729695
8.978;227.6688524590164
9.045;227.47147540983607
9.088;227.77344262295082
9.154;226.5546218487395
9.19;226.47996121525534
9.227;226.69586296056883
9.295;226.11143984220908
9.362;225.57968192145407
9.443;225.66437459070073
9.477;225.98919449901769
9.514;225.99770792403405
9.548;225.79927726675427
9.616;225.59296977660972
9.683;225.19124423963135
9.717;225.42988808426597
9.751;225.58829365079364
9.791;225.60119047619048
9.831;225.20800264550263
9.899;225.50065104166666
9.936;225.58072916666666
10.003;226.36063968668407
10.046;226.4640992167102
10.112;227.15608638743456
10.146;226.79744764397907
10.213;226.15846456692913
10.247;225.91961942257217
10.314;225.52145430723877
10.381;225.14051752374712
10.448;226.9778072209341
10.483;226.6972507452799
10.518;226.71381252070222
10.552;226.6773766147731
10.589;227.48250866687678
10.625;227.15127639457927
10.698;227.95799373040754
10.765;228.19968652037616
10.808;228.11203192142418
10.876;227.99048496009823
10.911;227.6606487148103
10.948;227.1670746634027
11.016;227.76036866359448
11.082;228.37285585314476
11.148;228.45741799578693
11.214;228.44263303598893
11.254;228.52107043986464
11.295;228.66810212242387
11.332;228.42426108374383
11.397;228.98860837438423
11.464;229.11631513647643
11.5;229.2521712158809
11.536;228.58312958435206
11.605;228.13081486106776
11.641;228.16890415235716
11.723;227.73072252580448
11.775;227.67607771706133
11.812;227.43746205221615
11.851;227.2707953855495
11.892;227.59727626459144
11.959;227.4257457846952
11.993;227.9920584498094
12.028;227.84212198221093
12.066;228.09458598726115
12.101;228.08407643312103
12.139;227.9576433121019
12.206;228.24240506329113
12.24;228.0629746835443
12.278;228.73801206732296
12.364;228.70657351540171
12.401;228.87259306803594
12.469;228.89152759948652
12.51;228.79075738125803
12.549;229.22953904045156
12.616;229.2593289432424
12.684;228.2878696439348
12.721;228.24170187085093
12.793;228.3001218769043
12.852;228.20536258379036
12.89;228.30911854103343
12.925;228.409726443769
12.992;228.25176110260338
13.027;228.4906584992343
13.092;228.43889058213958
13.131;228.42517525144774
13.198;228.4946662602865
13.251;228.62084730265164
13.288;228.59794437726723
13.355;228.55894800483676
13.388;228.41929611650485
13.422;228.25940533980582
13.458;228.27275485436894
13.492;228.0577804952614
13.526;228.08193213084684
13.581;228.33495440729484
13.648;228.4003039513678
13.685;228.55653495440728
13.72;228.5620616041476
13.754;228.56175663311984
13.788;228.2041066503218
13.822;228.2850137909899
13.857;228.35642047195833
13.924;228.4531490015361
13.958;228.45652841781873
14.033;228.30799755799757
14.085;228.33760683760684
14.119;228.6354453627181
14.155;228.6216712580349
14.191;228.57973676155495
14.224;228.18060200668896
14.261;228.2298570994223
14.296;228.1897233201581
14.33;228.42269938650307
14.397;228.56196319018406
14.432;228.62269938650306
14.474;228.54776484996938
14.541;228.61114513165953
14.611;228.69289650949173
14.656;228.06752608962555
14.691;228.06752608962555
14.728;228.17034990791896
14.762;228.42778457772337
14.803;228.56609547123622
14.837;228.44308445532437
14.871;228.38485127261575
14.949;228.67123287671234
15.015;228.4467621419676
15.052;227.926949048496
15.091;227.8121546961326
15.157;228.01992528019926
15.191;228.11799501867995
15.293;228.174511002445
15.36;228.16687041564794
15.393;228.0582765034098
15.462;228.0984215413185
15.498;228.01918910554008
15.565;228.00622858922455
15.632;228.03737153534723
15.702;228.63026235509457
15.737;228.67937766931055
15.775;228.41449004975124
15.811;228.3740671641791
15.848;228.2646144278607
15.887;228.142723880597
15.944;228.12337465981253
15.996;228.2624735409737
16.036;228.71667191931925
16.071;228.8064922786007
16.136;228.19005491153143
16.176;228.3221476510067
16.243;229.02598206000619
16.31;228.1911231884058
16.345;228.23671497584542
16.38;228.55650842266462
16.454;228.58101071975497
16.524;228.42355813243822
16.558;228.3075984131828
16.593;228.24778761061947
16.633;228.28854961832062
16.669;228.28702290076336
16.736;228.4417609293794
16.773;228.30969122592478
16.85;228.3879815100154
16.886;228.44006163328197
16.954;228.22294172062905
17.021;228.372802960222
17.057;228.21167655323134
17.095;228.24102403996253
17.134;228.46706212925383
17.215;228.17563482466747
17.253;227.98428053204353
17.289;228.0406427221172
17.324;228.04977945809705
17.396;228.2177886079805
17.434;228.29850746268656
17.501;228.17274711568444
17.534;228.35827876520113
17.568;228.2503775294473
17.634;228.29779522802778
17.671;228.49652672908488
17.706;228.2371231155779
17.776;228.25879396984925
17.848;228.2858453072455
17.889;227.87832467135433
17.934;228.1164781412412
17.994;227.2862979258328
18.029;227.3686360779384
18.063;227.1180086047941
18.097;227.00952673632452
18.13;227.01813153042409
18.176;227.70857142857142
18.243;228.04444444444445
18.277;227.5922856232069
18.311;227.7711189034109
18.381;227.24680983504513
18.445;227.37441643323996
18.511;227.73849502487562
18.578;227.3641169154229
18.623;227.2084375
18.659;227.15375
18.7;227.013698630137
18.734;226.99408468244084
18.8;227.1759088108441
18.835;227.15003080714726
18.871;227.31823783117684
18.941;227.22789968652037
19.008;227.23110555902562
19.043;227.3472829481574
19.077;227.20362273579013
19.145;227.03834164588528
19.183;226.62188279301745
19.25;226.67581047381546
19.283;226.53522443890273
19.351;226.75038952944843
19.421;226.71798067933935
19.456;226.87085678549093
19.493;226.60694183864916
19.56;227.00093341630367
19.593;227.01866832607342
19.659;227.00775434243175
19.695;226.8846153846154
19.762;227.18331265508684
19.804;226.9615739317553
19.84;226.7636028281586
19.907;226.4733910891089
19.94;226.2970297029703
19.978;226.40996884735202
20.045;226.58660436137072
20.113;226.4589552238806
20.195;226.33271375464685
20.233;226.33271375464685
20.271;226.64745972738538
20.305;226.3522656734947
20.338;226.37523277467412
20.377;226.39633767846058
20.444;226.50853242320818
20.484;226.37480608129073
20.522;226.40746500777604
20.59;226.2099533437014
20.639;226.05364341085271
20.677;226.2967441860465
20.713;226.25147286821706
20.748;226.2404945904173
20.782;226.341885625966
20.82;226.48346213292118
20.856;226.211669770329
20.901;226.1415270018622
20.939;226.1139044072005
21.02;226.25935162094763
21.083;226.32263092269326
21.122;226.46851620947632
21.16;226.36123210952084
21.198;226.2125077784692
21.265;225.96568778979906
21.299;226.12828438948995
21.333;226.1915291186546
21.367;226.2180006228589
21.434;226.32364885973132
21.508;226.34301780693534
21.545;226.39112777257108
21.58;226.05434782608697
21.617;226.0164596273292
21.657;226.13241723922548
21.693;226.13241723922548
21.739;226.28607120549657
21.794;226.45034353529044
21.827;226.52337905236908
21.866;226.56795511221947
21.932;226.11545623836128
21.967;226.45251396648044
22.009;226.21093507300404
22.045;226.39453246349797
22.086;226.31655793724758
22.123;226.60679763018396
22.158;226.6208294356096
22.224;226.46546359676415
22.257;226.60983198506534
22.343;226.20833333333334
22.41;226.06312189054725
22.449;226.21610696517413
22.482;226.59743107769424
22.518;226.76817042606515
22.558;226.91077599748664
22.595;226.8545397423814
22.662;226.41858994625355
22.697;226.30856781536517
22.734;226.535792435136
22.77;226.56986558299468
22.886;226.7865796831314
22.953;227.14445479962723
22.987;227.10003125976868
23.021;227.30634573304158
23.059;227.20819005939356
23.122;227.00655226209048
23.156;227.29266770670827
23.194;226.99534161490683
23.234;226.9888198757764
23.301;227.25796377264209
23.336;227.26577139287946
23.404;227.17230673703818
23.443;227.14529649177274
23.483;226.87659707073854
23.583;227.08538485509504
23.649;227.00311041990668
23.717;226.9632970451011
23.767;226.99440124416796
23.799;226.84546299163827
23.837;226.979560235367
23.904;227.26670830730794
23.94;227.4737663960025
24.017;227.6317926296065
24.051;227.67412239826032
24.119;219.9078825347759
24.153;219.82040185471408
24.22;219.8727498448169
24.254;220.00434512725016
24.321;220.3187909005921
24.388;220.70271112496104
24.425;220.9884699283266
24.458;220.786838790932
24.494;220.8853904282116
24.529;220.87153652392948
24.563;220.66015748031495
24.629;220.77669291338583
24.667;220.97070866141732
24.734;220.47424623115577
24.768;220.23586683417085
24.808;220.14348508634222
24.852;220.09513343799057
24.919;220.08533077660596
24.954;220.23266219239375
25.02;220.52254809208452
25.055;220.5102491327657
25.122;220.63418479974771
25.156;220.7813095994914
25.196;220.7269548633185
25.27;220.5246777742848
25.337;220.69820811065702
25.372;220.65586662472475
25.412;220.4441648317081
25.45;220.34642968506392
25.484;220.35578422201434
25.516;220.1902089179919
25.589;220.53308364544318
25.655;220.5177902621723
25.724;220.244499535172
25.769;220.2714595599628
25.808;220.0808800743725
25.842;220.2983114446529
25.903;220.4718574108818
25.972;220.59687010954616
26.038;220.75547902316845
26.072;220.4455228553538
26.109;220.2316844082655
26.148;220.120803263257
26.186;219.90178851584562
26.252;220.34215442092153
26.287;220.34215442092153
26.352;220.61600247142417
26.388;220.61940067964164
26.422;220.35928328699413
26.489;220.10783380907074
26.556;220.11259118300032
26.589;220.31057268722466
26.656;220.29641283826305
26.691;220.40427538509903
26.726;220.51021691292047
26.762;220.13329141779315
26.795;219.97414064963735
26.83;219.86912645853045
26.931;220.52107279693487
26.966;220.4537037037037
27;220.27492063492065
27.034;220.27174603174603
27.121;220.16761904761904
27.159;220.67755363432596
27.196;220.4694204290746
27.232;220.41178354146655
27.266;220.36401406200065
27.333;220.34036433365293
27.401;220.54905114184626
27.439;220.67577999356706
27.476;220.4179340937896
27.544;220.10551330798478
27.577;220.19683768957728
27.616;220.1464988706034
27.654;219.7693032015066
27.721;219.81732580037664
27.763;219.95009416195856
27.831;220.15550547327751
27.899;220.10431423052157
27.932;219.66740157480314
28.008;219.7307086614173
28.042;219.8563779527559
28.076;220.22011983601388
28.111;220.321665089877
28.178;220.20466729738254
28.214;219.22381546134665
28.284;219.1864089775561
28.351;219.22364716922115
28.418;219.47544573037223
28.457;219.50641226149514
28.492;219.54950964884532
28.53;219.81081936096172
28.607;219.72445428661817
28.648;219.68744068332805
28.686;219.73442416614222
28.753;219.78508495909378
28.792;219.8360655737705
28.87;219.80706179066834
28.925;219.85414710485134
28.992;219.48137715179968
29.038;219.3608763693271
29.075;219.37570799244807
29.143;219.39553178099433
29.177;219.56765163297044
29.213;219.49113530326593
29.251;219.51191222570532
29.285;219.57366771159874
29.353;219.64984326018808
29.394;219.6720850265708
29.462;219.87339793685527
29.497;219.7636761487965
29.531;219.89303638644918
29.567;219.9598494353827
29.634;219.5868617683686
29.671;219.42590286425903
29.705;219.71895630304937
29.776;219.46714869537882
29.842;219.35354798374493
29.877;219.29603000937794
29.916;219.40347071583514
29.951;219.4828013634955
29.984;219.60024790827393
30.021;219.5890920359467
30.058;219.84716567491387
30.126;219.76792984653932
30.166;219.8002489110143
30.201;219.7579340385812
30.239;219.96670815183572
30.285;220.27594857322043
30.352;220.44967074317967
30.386;219.9098051539912
30.425;219.60622250157135
30.492;219.50896508335956
30.528;219.5243787354514
30.561;219.737039350406
