Time,Frequ,Polar
46,85.9375,88
47,85.9375,88
48,85.9375,89
49,85.9375,90
50,85.9375,90
51,85.9375,89
52,86.9140625,89
53,87.890625,88
54,87.890625,89
55,87.890625,90
56,87.890625,90
57,87.890625,90
58,87.890625,91
59,88.54166666666667,91
60,89.84375000000001,91
61,89.84375000000001,91
62,89.84375000000001,90
63,89.84375000000001,89
64,89.84375000000001,90
65,89.84375000000001,90
66,89.84375000000001,90
67,89.84375000000001,90
68,89.84375000000001,89
69,89.84375000000001,89
70,89.84375000000001,89
71,89.84375000000001,89
72,89.84375000000001,88
73,89.84375000000001,88
74,89.84375000000001,88
75,89.84375000000001,87
76,89.84375000000001,88
77,89.84375000000001,88
78,89.84375000000001,88
79,89.84375000000001,88
80,89.84375000000001,88
81,89.84375000000001,88
82,89.84375000000001,87
83,89.84375000000001,86
84,89.19270833333333,85
85,87.890625,84
86,87.890625,85
87,87.890625,85
88,87.890625,86
89,87.890625,86
90,87.890625,87
91,87.890625,87
92,87.890625,88
93,87.890625,89
94,87.890625,90
95,87.890625,91
96,87.890625,91
97,85.9375,91
98,85.9375,91
99,85.9375,90
100,85.9375,90
101,85.9375,89
102,85.9375,89
103,85.9375,88
104,85.9375,88
105,85.9375,87
106,85.9375,88
107,87.23958333333333,88
108,89.84375000000001,88
109,89.84375000000001,88
110,89.84375000000001,89
111,89.84375000000001,90
112,89.84375000000001,90
113,89.84375000000001,90
114,89.84375000000001,89
115,89.84375000000001,88
116,89.84375000000001,88
117,89.84375000000001,88
118,89.84375000000001,89
119,89.84375000000001,90
120,89.84375000000001,91
121,89.84375000000001,92
122,89.84375000000001,93
123,89.84375000000001,94
124,89.84375000000001,94
125,54.6875,94
126,54.6875,94
127,54.6875,94
128,54.6875,93
129,54.6875,92
130,54.6875,91
131,54.6875,90
132,54.6875,89
133,55.6640625,88
134,48.828125,87
135,48.828125,87
136,48.828125,87
137,48.828125,88
138,48.828125,88
139,48.828125,88
140,48.828125,88
141,48.828125,88
142,47.8515625,88
143,46.8750,88
144,74.21875,88
145,87.890625,87
146,87.890625,87
147,87.890625,87
148,87.890625,87
149,87.890625,87
150,87.890625,87
151,87.890625,87
152,87.890625,88
153,87.890625,88
154,87.890625,88
155,87.890625,88
156,87.890625,88
157,87.890625,87
158,87.890625,87
159,87.890625,86
160,87.890625,86
161,87.890625,85
162,87.890625,86
163,87.890625,87
164,87.890625,87
165,87.890625,87
166,87.890625,85
167,87.890625,84
168,87.890625,83
169,87.890625,82
170,87.890625,82
171,87.890625,82
172,87.890625,83
173,87.890625,84
174,87.890625,85
175,87.890625,86
176,87.890625,86
177,85.9375,86
178,85.9375,85
179,84.63541666666667,84
180,83.98437500000001,83
180,83.98437500000001,88
