time;Pixel leftCheek
0;203.24666666666667
1.286;203.71592442645075
1.419;203.7304318488529
1.497;204.04916943521596
1.564;204.27843401957475
1.63;204.13496316141996
1.697;204.21387864565872
1.764;204.9424509140149
1.806;204.52877454299255
1.909;204.0340831629175
1.973;203.859918200409
2.007;204.41729323308272
2.073;204.3943950786056
2.157;204.7394438722966
2.224;205.1722833562586
2.292;205.23108665749655
2.327;204.4368293527172
2.394;204.25683627552786
2.459;204.33390119250427
2.526;204.4954003407155
2.594;204.53130404704254
2.633;204.53130404704254
2.699;204.9077868852459
2.735;204.86714480874318
2.801;204.98939808481532
2.898;205.51321661517335
2.969;205.1882916809312
3.007;205.3762410133516
3.075;205.26632653061225
3.162;204.87308085977483
3.229;204.69123166154895
3.264;204.85733788395905
3.333;205.40784982935153
3.377;205.2725706409373
3.444;205.43211578221917
3.512;205.62969342059938
3.581;205.51911815363417
3.648;205.87862068965518
3.685;205.92448275862068
3.718;205.8158524086095
3.753;205.5059788179023
3.788;205.3228561667236
3.855;205.06098406098405
3.958;205.2744282744283
4.025;205.59662418188083
4.092;204.83477959042
4.159;204.96980215203055
4.25;197.35308385308386
4.289;197.44906444906445
4.327;197.6807528409091
4.395;197.3338068181818
4.434;196.75017253278122
4.501;196.6231884057971
4.569;196.5637374088225
4.636;196.89360222531295
4.702;197.01216968011127
4.742;196.55121616992122
4.819;196.90784515244948
4.857;196.7593232044199
4.925;196.63674033149172
4.992;196.81446540880503
5.058;196.3512027491409
5.145;196.11134020618556
5.186;195.31377286848465
5.221;195.7890921643079
5.289;196.8909090909091
5.355;197.46923076923076
5.397;198.08476912474157
5.465;199.46865258053342
5.501;200.18843089712504
5.572;201.59231297186
5.643;201.7436513383665
5.677;201.61355124276471
5.714;201.54749744637385
5.781;201.11814776983317
5.848;200.15342652574157
5.914;199.49744289123765
5.992;199.63560174321154
6.057;199.23969158565203
6.125;199.65728813559323
6.191;199.82983050847457
6.23;200.08026179813984
6.296;199.61005856011022
6.377;199.64663951120164
6.444;198.91683638832316
6.511;199.20272572402044
6.544;198.99931856899488
6.61;199.64052741151977
6.644;199.88306731436504
6.682;199.8629476584022
6.748;199.9366391184573
6.817;200.33908839779005
6.85;200.73825966850828
6.937;201.35322692574601
6.97;201.4528105482304
7.012;201.99094076655052
7.079;201.64843205574914
7.114;201.54220665499125
7.153;201.23887915936953
7.254;201.08091068301226
7.321;200.935915010281
7.389;200.9417409184373
7.424;201.38532110091742
7.459;201.5331686661962
7.497;202.1047213347533
7.567;202.5825346112886
7.611;203.0572342694632
7.647;203.56949875577675
7.714;204.02368328031108
7.757;203.79250618593142
7.822;203.41547788873038
7.857;203.77888730385163
7.923;203.97600564573042
7.957;203.99576570218773
8.024;203.41970932293512
8.058;202.88833746898263
8.124;202.62674293886306
8.159;202.3400071505184
8.193;203.14010007147962
8.228;202.89206576125804
8.299;202.4803261254874
8.365;202.36051045728465
8.399;202.16584852734923
8.434;201.76753155680225
8.477;201.0483870967742
8.51;200.64656381486677
