time;interpolated Pixel leftCheek
0;203.24666666666667
0.018;203.25323481571496
0.048;203.26418173079546
0.078;203.27512864587598
0.108;203.28607556095648
0.138;203.29702247603697
0.168;203.30796939111747
0.198;203.31891630619796
0.228;203.32986322127846
0.258;203.34081013635895
0.288;203.35175705143948
0.318;203.36270396651997
0.348;203.37365088160047
0.378;203.38459779668096
0.408;203.39554471176146
0.438;203.40649162684196
0.468;203.41743854192245
0.498;203.42838545700297
0.528;203.43933237208347
0.558;203.45027928716397
0.588;203.46122620224446
0.618;203.47217311732496
0.648;203.48312003240545
0.678;203.49406694748598
0.708;203.50501386256647
0.738;203.51596077764697
0.768;203.52690769272746
0.798;203.53785460780796
0.828;203.54880152288845
0.858;203.55974843796895
0.888;203.57069535304947
0.918;203.58164226812997
0.948;203.59258918321046
0.978;203.60353609829096
1.008;203.61448301337145
1.038;203.62542992845195
1.068;203.63637684353245
1.098;203.64732375861297
1.128;203.65827067369347
1.158;203.66921758877396
1.188;203.68016450385446
1.218;203.69111141893495
1.248;203.70205833401545
1.278;203.71300524909594
1.308;203.71832415045714
1.338;203.7215965013749
1.368;203.72486885229267
1.398;203.72814120321047
1.428;203.767209262664
1.458;203.88980064203443
1.488;204.01239202140485
1.518;204.12102848404484
1.548;204.2236842680861
1.578;204.2480008072389
1.608;204.1827867808049
1.638;204.14438590580667
1.668;204.17972119725687
1.698;204.22475285861927
1.728;204.55097924743546
1.758;204.87720563625166
1.788;204.70606441628783
1.818;204.47114059579934
1.848;204.32705572781632
1.878;204.1829708598333
1.908;204.03888599185026
1.938;203.95516466428083
1.968;203.87352483810497
1.998;204.26975278325733
2.028;204.41000745665818
2.058;204.39959920462314
2.088;204.45601093462187
2.118;204.57924264665434
2.148;204.70247435868686
2.178;204.87510997921007
2.208;205.06891870337213
2.238;205.18438991827816
2.268;205.21033255117726
2.298;205.0949282623915
2.328;204.43414288887857
2.358;204.35354897371914
2.388;204.27295505855975
2.418;204.28529101410376
2.448;204.32085943732363
2.478;204.3796994584149
2.508;204.45201250985278
2.538;204.50173628889084
2.568;204.51757615932925
2.598;204.53130404704254
2.628;204.53130404704254
2.658;204.67391118272565
2.688;204.84503974554536
2.718;204.88633690042502
2.748;204.89122499948465
2.778;204.94679467042656
2.808;205.02719942205766
2.838;205.18920515309622
2.868;205.3512108841348
2.898;205.51321661517335
2.928;205.37592438943722
2.958;205.2386321637011
2.988;205.2822663471414
3.018;205.35846072937906
3.048;205.30996904581758
3.078;205.25276633506613
3.108;205.11716437960496
3.138;204.98156242414376
3.168;204.85679585694862
3.198;204.77537084281764
3.228;204.69394582868665
3.258;204.8288625315459
