time;Pixel forehead
0;231.6116407425991
1.286;231.2743161094225
1.419;231.56864235055724
1.497;233.0164348925411
1.564;232.51574097773226
1.63;232.53607983623337
1.697;232.9249808624649
1.764;233.2906618778861
1.806;232.29322729604925
1.909;231.77220480668757
1.973;230.77220480668757
2.007;231.5100077982844
2.073;232.43046529763453
2.157;232.46736842105264
2.224;232.9447209850668
2.292;232.35656274561174
2.327;232.2404024357956
2.394;232.44638602065132
2.459;233.2137522534123
2.526;233.60030903940253
2.594;232.61020942408376
2.633;232.61020942408376
2.699;233.5838477366255
2.735;233.65586419753086
2.801;233.4687742938585
2.898;234.33739942901636
2.969;233.617555670637
3.007;233.7928534438115
3.075;234.31831131831132
3.162;233.38907760648027
3.229;233.51162790697674
3.264;234.15111796453354
3.333;234.10742739655615
3.377;233.59801359121798
3.444;233.36199686356508
3.512;234.01839684625492
3.581;234.02049934296977
3.648;233.81359532660647
3.685;233.96494954859267
3.718;233.8355625491739
3.753;233.4901652242329
3.788;233.34854445318646
3.855;233.34961302375234
3.958;233.37656792100347
4.025;233.5233817701453
4.092;233.24004276931302
4.159;233.51911253675488
4.25;227.29438624764975
4.289;227.42519473542842
4.327;227.12247100080927
4.395;226.9652009711357
4.434;228.07146583202922
4.501;228.04042775169535
4.569;228.23820693249934
4.636;228.11546499477535
4.702;228.0389237199582
4.742;228.43675479523068
4.819;228.3569206842924
4.857;228.28019957983193
4.925;228.25735294117646
4.992;228.55964500130514
5.058;228.83880983182405
5.145;228.75834411384218
5.186;227.68995066216567
5.221;227.75824461178914
5.289;228.8107329842932
5.355;228.74764397905759
5.397;228.96735218508996
5.465;228.86190724335592
5.501;228.85356956748308
5.572;229.42942708333334
5.643;229.56354166666668
5.677;229.06588541666667
5.714;229.08359375
5.781;229.07265625
5.848;228.52056588944197
5.914;228.44144616190727
5.992;229.195443955475
6.057;229.1504012425576
6.125;229.2124217118998
6.191;229.1811064718163
6.23;229.4171277997365
6.296;229.8179183135705
6.377;229.83925282820312
6.444;229.46040515653775
6.511;229.70585175552665
6.544;229.65695708712613
6.61;230.03657566922874
6.644;230.06838059899283
6.682;229.8950276243094
6.748;229.8963430676138
6.817;229.47431144067798
6.85;229.48490466101694
6.937;229.60965147453084
6.97;229.57613941018766
7.012;230.47196136302657
7.079;230.3429031392541
7.114;229.98503474078032
7.153;230.04783538214858
7.254;230.28754676643507
7.321;230.51045250066156
7.389;230.56893358031226
7.424;229.94939759036146
7.459;230.065327978581
7.497;229.8330632090762
7.567;230.17693138843867
7.611;230.4838622186059
7.647;230.7721724979658
7.714;231.01266846361187
7.757;231.03746630727764
7.822;230.96706915477498
7.857;231.0773874862788
7.923;230.96243243243242
7.957;231.09405405405406
8.024;231.47740504574438
8.058;231.45383975602994
8.124;231.45037323748963
8.159;231.40143765551562
8.193;231.37563166760248
8.228;231.4722066254913
8.299;231.83980450719523
8.365;231.92071680695085
8.399;231.81842672413794
8.434;231.76804956896552
8.477;231.9186422413793
8.51;232.0436422413793
8.552;231.54226475279106
8.632;231.80143540669857
8.682;231.12651555086978
8.722;231.28439641539273
8.761;230.99015033696216
8.797;231.0028512182478
8.833;231.14696734059098
8.868;230.30429162357808
8.935;230.57626680455016
8.978;230.07908294693456
9.045;230.15713549716642
9.088;230.23518804739825
9.154;229.6544193216855
9.19;229.57425488180883
9.227;229.68807810894143
9.295;229.6944658944659
9.362;229.2342205323194
9.443;229.4811512990321
9.477;229.51782985226694
9.514;229.54100866021395
9.548;229.47102186070157
9.616;229.42679206914082
9.683;229.67123287671234
9.717;229.63521055301877
9.751;229.52358974358975
9.791;229.60641025641024
9.831;229.41923076923078
9.899;229.39579594975646
9.936;229.52909510381954
10.003;230.02897813929843
10.046;230.58185053380782
10.112;230.3699540112417
10.146;230.40112416964743
10.213;230.03031860226105
10.247;230.16058581706065
10.314;230.4393122915063
10.381;230.6807800872466
10.448;230.5128805620609
10.483;230.59380692167576
10.518;230.72833723653395
10.552;231.04527712724433
10.589;230.97984693877552
10.625;231.2984693877551
