Time,Frequ,Polar
46,74.21875,80
47,74.21875,80
48,74.21875,80
49,74.21875,79
50,74.21875,78
51,74.21875,77
52,74.21875,77
53,74.21875,76
54,74.21875,76
55,74.21875,76
56,74.21875,77
57,74.21875,78
58,74.21875,79
59,74.21875,79
60,74.21875,79
61,74.21875,78
62,74.21875,76
63,74.21875,75
64,74.21875,74
65,74.21875,73
66,74.21875,73
67,74.21875,74
68,74.21875,74
69,74.21875,75
70,74.21875,75
71,74.21875,75
72,74.21875,75
73,74.21875,74
74,74.21875,74
75,74.21875,72
76,74.21875,70
77,74.21875,69
78,74.21875,67
79,74.21875,67
80,74.21875,67
81,74.21875,68
82,74.21875,69
83,74.21875,71
84,74.21875,72
85,74.21875,72
86,74.21875,73
87,74.21875,72
88,74.21875,71
89,74.21875,70
90,74.21875,70
91,74.21875,70
92,74.21875,71
93,74.21875,72
94,74.21875,73
95,74.21875,75
96,64.453125,76
97,64.453125,77
98,64.453125,77
99,64.453125,78
100,64.453125,78
101,64.453125,79
102,71.2890625,79
103,78.12500000000001,78
104,78.12500000000001,77
105,78.12500000000001,76
106,78.12500000000001,76
107,78.12500000000001,75
108,78.12500000000001,75
109,78.12500000000001,75
110,78.12500000000001,75
111,78.12500000000001,75
112,78.12500000000001,75
113,78.12500000000001,75
114,78.12500000000001,75
115,78.12500000000001,74
116,78.12500000000001,74
117,77.1484375,74
118,75.1953125,73
119,74.21875,72
120,74.21875,72
121,74.21875,71
122,74.21875,71
123,74.21875,71
124,74.21875,71
125,74.21875,71
126,74.21875,72
127,73.2421875,73
128,72.26562500000001,73
129,72.26562500000001,73
130,72.26562500000001,73
131,72.26562500000001,72
132,72.26562500000001,72
133,72.26562500000001,73
134,72.26562500000001,73
135,72.26562500000001,74
136,72.26562500000001,74
137,72.26562500000001,74
138,72.26562500000001,74
139,72.26562500000001,74
140,72.26562500000001,75
141,72.26562500000001,75
142,72.26562500000001,76
143,72.26562500000001,77
144,72.26562500000001,77
145,72.26562500000001,76
146,72.26562500000001,76
147,72.26562500000001,75
148,72.26562500000001,75
149,72.26562500000001,76
150,73.2421875,77
151,74.21875,77
152,74.21875,77
153,74.21875,76
154,74.21875,75
155,74.21875,73
156,74.86979166666667,72
157,76.171875,71
158,76.171875,71
159,76.171875,72
160,76.171875,73
161,76.171875,74
162,76.171875,76
163,76.171875,77
164,76.171875,78
165,76.171875,78
166,77.1484375,78
167,78.12500000000001,77
168,78.12500000000001,76
169,78.12500000000001,75
170,78.12500000000001,75
171,78.12500000000001,75
172,78.12500000000001,75
173,78.12500000000001,76
174,78.12500000000001,77
175,78.12500000000001,76
176,62.50000000000001,76
177,62.50000000000001,75
178,62.50000000000001,75
179,62.50000000000001,74
180,62.50000000000001,74
