time;Pixel rightCheek
0;216.88499489622322
1.033;216.55559333560012
1.134;216.60795647738865
1.168;218.84672268907562
1.235;218.9533219761499
1.3;218.67764060356652
1.336;218.5428669410151
1.373;218.13511659807955
1.407;218.14500683994527
1.444;217.83276333789328
1.478;217.97898725456423
1.516;217.97898725456423
1.583;218.56616126809098
1.65;218.26396115157823
1.685;218.56191467221643
1.722;218.80713296398892
1.758;218.90893351800554
1.825;218.7541937692571
1.88;219.14412872304007
1.948;219.16787065703474
2.033;219.16856256463288
2.069;219.2385384350224
2.103;219.2385384350224
2.138;219.1058077436582
2.204;218.59822039698835
2.242;218.4356605065024
2.278;219.25354012137558
2.31;219.33412002697236
2.386;218.4391845196959
2.443;218.46440912232205
2.51;219.3886962552011
2.576;218.74923024290112
2.612;218.807047553883
2.679;219.79835108210236
2.714;219.79697698385434
2.781;219.4445574771109
2.815;219.17327907765343
2.85;219.31175468483815
2.926;220.86309725516773
2.962;221.04981362250084
3.029;221.23144696712978
3.063;220.74880054832076
3.098;220.47943797121317
3.165;220.43552228649202
3.2;220.40013610071452
3.24;219.96111493461802
3.307;219.9776324845148
3.341;220.12014849814378
3.375;220.136010799865
3.411;220.34154573067838
3.445;220.2416980486135
3.481;220.07771311194796
3.548;220.03870967741935
3.582;220.01595925297113
3.649;219.60344827586206
3.694;219.7582826233942
3.729;219.83389715832206
3.763;219.70974289580514
3.798;219.80987821380245
3.836;220.000676132522
3.869;220.02941176470588
3.902;219.98377281947262
3.937;219.76799464345498
3.971;219.7703381319049
4.007;219.7641477465266
4.042;219.7380548966452
4.109;220.24465558194774
4.143;220.3410247709535
4.179;220.27892772310824
4.221;219.79419703103915
4.255;219.79284750337382
4.295;219.58248816768088
4.363;219.30831643002028
4.395;219.1640121992545
4.429;219.07827854964418
4.465;219.76359338061465
4.498;219.48294495103005
4.566;219.6734486266531
4.599;219.67107494065786
4.666;219.77822990844354
4.7;219.48848238482384
4.734;219.44241192411923
4.768;219.57926829268294
4.802;219.5609756097561
4.835;219.77946639648766
4.869;219.92502532928066
4.904;219.78682432432433
4.938;219.70506756756757
4.974;219.4741989881956
5.009;219.38549747048904
5.053;219.36892539356606
5.122;219.33162217659137
5.156;219.49543456205615
5.19;219.43422387554955
5.226;219.32557343375555
5.26;219.4553235193427
5.294;219.4443683669976
5.344;219.40067681895093
5.378;219.39763113367175
5.414;219.14935505770535
5.482;219.10658520027155
5.522;219.6783546864464
5.555;219.7373567093729
5.589;219.64935940660823
5.624;219.77854195323246
5.659;218.90405777166438
5.725;219.18537414965985
5.769;219.37414965986395
5.805;219.48095238095237
5.839;220.39621981099054
5.873;220.35141757087854
5.907;220.42947147357367
5.97;219.7751937984496
6.014;219.99393326592516
6.049;219.66850638151087
6.083;219.69437737150741
6.149;220.09063239770038
6.183;220.25431180250254
6.218;220.30117565698478
6.251;220.30117565698478
6.285;220.30498828255776
6.319;220.03180448610647
6.353;220.23871856699967
6.419;219.96761970375474
6.456;219.8108852910782
6.522;219.94181459566076
6.556;219.90959894806048
6.589;220.4711505633322
6.624;220.3376579037214
6.659;220.39557492457257
6.693;220.43043915521287
6.726;220.3208179684881
6.762;220.2584963954686
6.808;220.2550635084106
6.842;220.2550635084106
6.875;220.7205629934775
6.91;220.75283213182286
6.947;220.76999656711294
6.98;220.94563711911357
7.048;220.9165512465374
7.081;220.74272853185596
7.114;220.28781153977468
7.149;220.26220553089792
7.182;220.18216516308118
7.249;220.11901457321304
7.315;220.23176550783913
7.349;220.2805044308112
7.383;220.58954967342729
7.45;220.5510484702647
7.484;220.46051282051283
7.518;220.43726495726494
7.553;220.41646572511195
7.586;220.2049603858078
7.624;220.32104719255943
7.673;220.29712351945855
7.707;220.3258883248731
7.774;220.49177518848526
7.839;220.40222521915038
7.873;220.4116655428186
7.907;220.19404019404018
7.941;220.1101871101871
8.02;219.85181417429638
8.054;219.8911495422177
8.09;219.8911495422177
8.125;220.36026352288488
8.159;220.32766990291262
8.197;220.5249653259362
8.236;220.2893573614417
8.27;220.4311458687521
8.304;220.4569650881438
8.338;220.54925682682335
8.407;220.72930264513911
8.473;220.99721932568647
8.506;221.05804657629474
8.54;220.94661679700783
8.574;221.17783066984018
8.608;221.08522920203734
8.642;220.94499151103565
8.677;220.94499151103565
8.73;220.88706925963834
8.764;220.6963493688161
8.798;220.73865574889118
8.839;220.17543264336612
8.874;220.1849338310146
8.908;219.993993993994
8.942;220.11378044711378
8.978;220.1317984651318
9.045;220.4392143582797
9.082;220.13484646194925
9.116;220.11415220293725
