time;interpolated Pixel rightCheek
0;216.88499489622322
0.026;216.87670405345827
0.056;216.86713769642176
0.086;216.8575713393853
0.116;216.84800498234878
0.146;216.8384386253123
0.176;216.82887226827583
0.206;216.81930591123933
0.236;216.80973955420285
0.266;216.80017319716634
0.296;216.79060684012987
0.326;216.78104048309336
0.356;216.7714741260569
0.386;216.7619077690204
0.416;216.7523414119839
0.446;216.74277505494743
0.476;216.73320869791092
0.506;216.72364234087445
0.536;216.71407598383794
0.566;216.70450962680147
0.596;216.69494326976496
0.626;216.6853769127285
0.656;216.675810555692
0.686;216.6662441986555
0.716;216.65667784161903
0.746;216.64711148458252
0.776;216.63754512754605
0.806;216.62797877050954
0.836;216.61841241347307
0.866;216.6088460564366
0.896;216.59927969940009
0.926;216.5897133423636
0.956;216.5801469853271
0.986;216.57058062829063
1.016;216.56101427125412
1.046;216.56233314592933
1.076;216.57788655438137
1.106;216.59343996283343
1.136;216.73964860748788
1.166;218.7150305589764
1.196;218.89127164486786
1.226;218.93900266893098
1.256;218.86425568654604
1.286;218.7370181299691
1.316;218.6177411979881
1.346;218.43266414562711
1.376;218.13598926647947
1.406;218.14471595047863
1.436;217.90027544644505
1.466;217.92737881338624
1.496;217.97898725456423
1.526;218.0666251670309
1.556;218.32953890443093
1.586;218.5526299195904
1.616;218.4173164345847
1.646;218.28200294957898
1.676;218.48529805262376
1.706;218.70109262160082
1.736;218.84672206832872
1.766;218.89045713009529
1.796;218.8211706754318
1.826;218.76128349568953
1.856;218.97397528866205
1.886;219.146223599569
1.916;219.15669798221373
1.946;219.16717236485843
1.976;219.16809857953766
2.006;219.16834278221936
2.036;219.17439388716534
2.066;219.23270711248995
2.096;219.2385384350224
2.126;219.1513154092688
2.156;218.96737483093005
2.186;218.7366533097165
2.216;218.54688569472964
2.246;218.52653601926608
2.276;219.20810236499375
2.306;219.32404753877276
2.336;219.0279578797462
2.366;218.67469386371604
2.396;218.4436098885777
2.426;218.45688599522302
2.456;218.64374841676127
2.486;219.05760832700562
2.516;219.33056298135565
2.546;219.0398966121284
2.576;218.74923024290112
2.606;218.79741133538602
2.636;219.1621413550362
2.666;219.6060086064777
2.696;219.79768366295332
2.726;219.7338570721988
2.756;219.57605729305993
2.786;219.40466359483773
2.816;219.177235523573
2.846;219.2959289011599
2.876;219.8424771431088
2.906;220.45484921034415
2.936;220.91496291276025
2.966;221.06065740426973
2.996;221.14198576753643
3.026;221.22331413080312
3.056;220.8481689286638
3.086;220.5717908547929
3.116;220.46763972755673
3.146;220.44797598812937
3.176;220.42440091381908
3.206;220.33428292580004
3.236;220.00501705122767
3.266;219.96752473010037
3.296;219.97492064796458
3.326;220.05727378624863
3.356;220.12714657243257
3.386;220.19881313983575
3.416;220.32686224802177
3.446;220.23714291148391
3.476;220.10048879759594
3.506;220.06315959160145
3.536;220.04569536718566
3.566;220.02666533506442
3.596;219.9297629293961
3.626;219.74505652173534
3.656;219.6275336188115
3.686;219.73075651716627
3.716;219.80581175963457
3.746;219.7718200270636
3.776;219.74693601391843
3.806;219.85004619669078
3.836;220.000676132522
3.866;220.02679943450735
3.896;219.99207080951504
3.926;219.83581064163195
3.956;219.7693042399417
3.986;219.76775880466394
4.016;219.7574381565571
4.046;219.76829971367818
4.076;219.9951358414256
4.106;220.221971969173
4.136;220.32118405556997
4.166;220.30135165705235
4.196;220.0827272048898
4.226;219.79399857108837
4.256;219.7875885199815
4.286;219.62981901821178
4.316;219.49781748399158
4.346;219.37685936443543
4.376;219.2496928362717
4.406;219.13627484202763
4.436;219.21153421122176
4.466;219.75508888274845
4.496;219.49995394676245
4.526;219.56138764099248
4.556;219.64543338023796
4.586;219.67201002908024
4.616;219.69826351457363
4.646;219.74624335089558
4.676;219.69301004855538
4.706;219.48035230352303
4.736;219.45046229874063
4.766;219.57121791806154
4.796;219.5642037302726
4.826;219.71987800010632
4.856;219.86937044321274
4.886;219.8578991268733
4.916;219.75796899841018
4.946;219.65376343881823
4.976;219.46913033004094
5.006;219.39310045772103
5.036;219.3753282414681
5.066;219.36189725123748
5.096;219.3456784612485
5.126;219.35089422194017
5.156;219.49543456205615
5.186;219.4414251327856
5.216;219.35575411203166
5.246;219.4018970135127
5.276;219.45016815353324
5.306;219.43388239546638
5.336;219.4076674666384
5.366;219.39870608141734
5.396;219.27349309568854
5.426;219.14180743580528
5.456;219.12293838105506
5.486;219.16376214888905
5.516;219.59258926352018
5.546;219.72126524857475
5.576;219.6830054341359
5.606;219.71210521496857
5.636;219.47871880526625
5.666;218.93389435720937
5.696;219.0617654381164
5.726;219.18966450216448
5.756;219.31837507730364
5.786;219.4245842781557
5.816;219.77706831420002
5.846;220.38699582037924
5.876;220.35830467993986
5.906;220.42717577055322
5.936;220.12829603581815
5.966;219.81673523814
5.996;219.90444893832154
6.026;219.88235833412597
6.056;219.67383276180428
6.086;219.71238896360708
6.116;219.8925048846039
6.146;220.0726208056007
6.176;220.22061310151386
6.206;220.28510804973374
6.236;220.30117565698478
6.266;220.30285769767875
6.296;220.21660528958822
6.326;220.07440444393742
6.356;220.22639589139763
6.386;220.1031691353772
6.416;219.97994237935677
6.446;219.85324594315293
6.476;219.8505608379214
6.506;219.9100741581862
6.536;219.9285493290018
6.566;220.07976610420343
6.596;220.44445203141004
6.626;220.34096744777005
6.656;220.39061060849963
6.686;220.42326122537517
6.716;220.35403650991984
6.746;220.28619487236614
6.776;220.2574516037553
6.806;220.25521276436962
6.836;220.2550635084106
6.866;220.59360858845926
6.896;220.7399244764847
6.926;220.76025459032667
6.956;220.81789853584038
6.986;220.94307071859214
7.016;220.930238715985
7.046;220.9174067133779
7.076;220.7690653068077
7.106;220.3980944469459
7.136;220.271716334195
7.166;220.22097261414385
7.196;220.1689695174371
7.226;220.14069313391403
7.256;220.13097300567338
7.286;220.18222343050343
7.316;220.2331990055736
7.346;220.27620393760776
7.376;220.5259227117122
7.406;220.57633284249087
7.436;220.55909349779122
7.466;220.50844345861677
7.496;220.4523076923077
7.526;220.43251084705855
7.556;220.3972379669934
7.586;220.2049603858078
7.616;220.29660786482225
7.646;220.31030595157537
7.676;220.29966159052455
7.706;220.32504230118442
7.736;220.39769010166046
7.766;220.4719678017853
7.796;220.46146596809498
7.826;220.42013521301735
7.856;220.4069453809845
7.886;220.32845585063862
7.916;220.17184378949085
7.946;220.09383439272565
7.976;219.99571808795704
8.006;219.8976017831884
8.036;219.8703249356711
8.066;219.8911495422177
8.096;219.97156908176063
8.126;220.35930488700333
8.156;220.33054581055723
8.186;220.4678534929557
8.216;220.41018195861835
8.246;220.3310598635918
8.276;220.43570220158594
8.306;220.46239401394848
8.336;220.54382790101866
8.366;220.62231889802396
8.396;220.70059968859601
8.426;220.8064301743876
8.456;220.9282104837273
8.486;221.0211815759261
8.516;221.02527311179858
8.546;220.9874192451547
8.576;221.1723835246753
8.606;221.09067634720222
8.636;220.96973933885948
8.666;220.94499151103565
8.696;220.92422693034604
8.726;220.89144075030984
8.756;220.74122463724487
8.786;220.72372408533528
8.816;220.49138706841677
8.846;220.17733288089582
8.876;220.17370207589573
8.906;220.00522574911287
8.936;220.0926416612691
8.966;220.1257924591258
8.996;220.21438780955958
9.026;220.35203671693927
9.056;220.3487266053166
9.086;220.13241184324195
9.116;220.11415220293725
9.146;220.10651043496594
9.176;220.48598694101298
9.206;220.68778741952252
9.236;220.71619946415004
9.266;220.74847193445694
9.296;220.70730970904077
9.326;220.7050452390777
9.356;220.70278076911464
9.386;220.72560881373172
9.416;220.71919976112272
9.446;220.58820666156734
9.476;220.45681099035002
9.506;220.50666260490163
9.536;220.69804448095218
9.566;220.77471764798833
