0,1
46.08,52.73437500000001
46.56,52.73437500000001
47.04,52.73437500000001
47.52,52.73437500000001
48.0,52.73437500000001
48.48,50.78125000000001
48.96,50.78125000000001
49.44,50.78125000000001
49.92,50.78125000000001
50.4,50.78125000000001
50.88,50.78125000000001
51.36,50.78125000000001
51.84,48.828125
52.32,48.828125
52.8,48.828125
53.28,48.828125
53.76,48.828125
54.24,48.828125
54.72,48.828125
55.2,48.828125
55.68,48.828125
56.16,48.828125
56.64,48.828125
57.12,48.828125
57.6,48.828125
58.08,48.828125
58.56,48.828125
59.04,121.09375000000001
59.52,121.09375000000001
60.0,121.09375000000001
60.48,121.09375000000001
60.96,121.09375000000001
61.44,121.09375000000001
61.92,121.09375000000001
62.4,121.09375000000001
62.88,121.09375000000001
63.36,121.09375000000001
63.84,121.09375000000001
64.32,121.09375000000001
64.8,126.95312500000001
65.28,126.95312500000001
65.76,126.95312500000001
66.24,126.95312500000001
66.72,126.95312500000001
67.2,126.95312500000001
67.68,126.95312500000001
68.16,126.95312500000001
68.64,126.95312500000001
69.12,126.95312500000001
69.6,126.95312500000001
70.08,126.95312500000001
70.56,126.95312500000001
71.04,126.95312500000001
71.52,126.95312500000001
72.0,126.95312500000001
72.48,126.95312500000001
72.96,126.95312500000001
73.44,126.95312500000001
73.92,126.95312500000001
74.4,125.00000000000001
74.88,125.00000000000001
75.36,125.00000000000001
75.84,125.00000000000001
76.32,125.00000000000001
76.8,125.00000000000001
77.28,125.00000000000001
77.76,123.046875
78.24,123.046875
78.72,123.046875
79.2,123.046875
79.68,123.046875
80.16,123.046875
80.64,123.046875
81.12,123.046875
81.6,123.046875
82.08,123.046875
82.56,123.046875
83.04,123.046875
83.52,123.046875
84.0,123.046875
84.48,123.046875
84.96,123.046875
85.44,123.046875
85.92,123.046875
86.4,121.09375000000001
86.88,121.09375000000001
87.36,121.09375000000001
87.84,121.09375000000001
88.32,121.09375000000001
88.8,121.09375000000001
89.28,121.09375000000001
89.76,121.09375000000001
90.24,121.09375000000001
90.72,121.09375000000001
91.2,121.09375000000001
91.68,121.09375000000001
92.16,121.09375000000001
92.64,121.09375000000001
93.12,121.09375000000001
93.6,121.09375000000001
94.08,121.09375000000001
94.56,121.09375000000001
95.04,121.09375000000001
95.52,121.09375000000001
96.0,121.09375000000001
96.48,121.09375000000001
96.96,121.09375000000001
97.44,121.09375000000001
97.92,121.09375000000001
98.4,121.09375000000001
98.88,121.09375000000001
99.36,121.09375000000001
99.84,121.09375000000001
100.32,121.09375000000001
100.8,121.09375000000001
101.28,121.09375000000001
101.76,121.09375000000001
102.24,121.09375000000001
102.72,121.09375000000001
103.2,121.09375000000001
103.68,121.09375000000001
104.16,121.09375000000001
104.64,121.09375000000001
105.12,121.09375000000001
105.6,121.09375000000001
106.08,121.09375000000001
106.56,121.09375000000001
107.04,121.09375000000001
107.52,121.09375000000001
108.0,121.09375000000001
108.48,121.09375000000001
108.96,117.18750000000001
109.44,117.18750000000001
109.92,117.18750000000001
110.4,117.18750000000001
110.88,117.18750000000001
111.36,117.18750000000001
111.84,117.18750000000001
112.32,117.18750000000001
112.8,117.18750000000001
113.28,117.18750000000001
113.76,117.18750000000001
114.24,117.18750000000001
114.72,117.18750000000001
115.2,117.18750000000001
115.68,117.18750000000001
116.16,117.18750000000001
116.64,117.18750000000001
117.12,117.18750000000001
117.6,117.18750000000001
118.08,117.18750000000001
118.56,117.18750000000001
119.04,117.18750000000001
119.52,117.18750000000001
120.0,117.18750000000001
120.48,117.18750000000001
120.96,119.14062500000001
121.44,119.14062500000001
121.92,119.14062500000001
122.4,119.14062500000001
122.88,119.14062500000001
123.36,119.14062500000001
123.84,119.14062500000001
124.32,119.14062500000001
124.8,119.14062500000001
125.28,119.14062500000001
125.76,119.14062500000001
126.24,119.14062500000001
126.72,119.14062500000001
127.2,119.14062500000001
127.68,119.14062500000001
128.16,119.14062500000001
128.64,119.14062500000001
129.12,119.14062500000001
129.6,119.14062500000001
130.08,119.14062500000001
130.56,119.14062500000001
131.04,119.14062500000001
131.52,119.14062500000001
132.0,119.14062500000001
132.48,119.14062500000001
132.96,119.14062500000001
133.44,119.14062500000001
133.92,119.14062500000001
134.4,119.14062500000001
134.88,119.14062500000001
135.36,119.14062500000001
135.84,119.14062500000001
136.32,119.14062500000001
136.8,119.14062500000001
137.28,119.14062500000001
137.76,119.14062500000001
138.24,119.14062500000001
138.72,119.14062500000001
139.2,119.14062500000001
139.68,119.14062500000001
140.16,119.14062500000001
140.64,119.14062500000001
141.12,119.14062500000001
141.6,119.14062500000001
142.08,111.32812500000001
142.56,111.32812500000001
143.04,111.32812500000001
143.52,111.32812500000001
144.0,111.32812500000001
144.48,111.32812500000001
144.96,111.32812500000001
145.44,111.32812500000001
145.92,111.32812500000001
146.4,111.32812500000001
146.88,111.32812500000001
147.36,111.32812500000001
147.84,111.32812500000001
148.32,111.32812500000001
148.8,111.32812500000001
149.28,111.32812500000001
149.76,111.32812500000001
150.24,111.32812500000001
150.72,111.32812500000001
151.2,111.32812500000001
151.68,111.32812500000001
152.16,109.375
152.64,109.375
153.12,109.375
153.6,109.375
154.08,109.375
154.56,109.375
155.04,107.42187500000001
155.52,107.42187500000001
156.0,107.42187500000001
156.48,107.42187500000001
156.96,107.42187500000001
157.44,107.42187500000001
157.92,107.42187500000001
158.4,107.42187500000001
158.88,107.42187500000001
