time;interpolated Pixel rightCheek
0;198.52923076923076
0.015;198.5364118773876
0.045;198.55077409370128
0.075;198.56513631001494
0.105;198.5794985263286
0.135;198.59386074264228
0.165;198.60822295895593
0.195;198.62258517526962
0.225;198.63694739158328
0.255;198.65130960789693
0.285;198.66567182421062
0.315;198.68003404052428
0.345;198.69439625683796
0.375;198.70875847315162
0.405;198.72312068946528
0.435;198.73748290577896
0.465;198.75184512209262
0.495;198.7662073384063
0.525;198.78056955471996
0.555;198.79493177103365
0.585;198.8092939873473
0.615;198.82365620366096
0.645;198.83801841997465
0.675;198.8523806362883
0.705;198.866742852602
0.735;198.88110506891564
0.765;198.8954672852293
0.795;198.909829501543
0.825;198.92419171785664
0.855;198.93855393417033
0.885;198.952916150484
0.915;198.96727836679764
0.945;198.98164058311133
0.975;198.99600279942499
1.005;199.01036501573867
1.035;199.12567828940536
1.065;199.26118177454265
1.095;199.39668525967994
1.125;200.01448855495818
1.155;201.18349163325465
1.185;202.1431273754315
1.215;202.3201426020739
1.245;201.6448644141583
1.275;200.96958622624268
1.305;200.89827695155705
1.335;200.87010831353072
1.365;200.4129281631618
1.395;200.2429146778043
1.425;200.37856805791466
1.455;200.42003052005117
1.485;200.4507427360452
1.515;200.41157835211314
1.545;200.37241396818106
1.575;200.42235343848247
1.605;200.48219333703204
1.635;200.08301067096917
1.665;199.74237202987675
1.695;199.62509287236313
1.725;199.48696960895626
1.755;199.28982121851797
1.785;199.03570867798948
1.815;198.78159613746095
1.845;198.68986687776078
1.875;198.62315988421278
1.905;198.56496202120312
1.935;198.42393632743475
1.965;198.13671444397724
1.995;197.84949256051974
2.025;197.6443936409716
2.055;197.445160647417
2.085;197.1502284454345
2.115;196.88545652481562
2.145;196.72269753149055
2.175;196.53547763666484
2.205;196.25041413583656
2.235;196.35106695888052
2.265;196.45171978192448
2.295;196.50001057337286
2.325;196.53236509433563
2.355;196.3150045108424
2.385;196.04422387648194
2.415;196.02106424041907
2.445;195.77545671953106
2.475;194.92780674142568
2.505;195.23987638533674
2.535;195.5519460292478
2.565;195.1483736211838
2.595;194.83212694877506
2.625;194.69210991746365
2.655;194.57450212104217
2.685;194.50984743411928
2.715;194.4619074814392
2.745;194.5874683854124
2.775;194.6245534400874
2.805;194.72950312719493
2.835;194.87098377187115
2.865;195.0217618838522
2.895;195.16215533146308
2.925;195.273990952056
2.955;195.37559589913758
2.985;195.33397141706027
3.015;195.29234693498296
3.045;195.23863450227086
3.075;195.52170623383165
3.105;195.82777415675412
3.135;195.8141426788226
3.165;195.7869660460022
3.195;195.80832420591457
3.225;196.5235402385166
3.255;196.8685036142159
3.285;196.79032109631217
3.315;196.7282538687275
3.345;196.71913688076273
3.375;196.71001989279796
3.405;196.65121112200617
3.435;196.5772787651366
3.465;196.43159505291342
3.495;196.22312890475584
3.525;196.22042809708614
3.555;196.55593286116232
3.585;196.61150549807172
3.615;196.78739292275912
3.645;196.96328034744653
3.675;197.0344902978956
3.705;197.0739676788563
3.735;197.06031077166185
3.765;196.98259020218578
3.795;197.06513562370057
3.825;197.14768104521536
3.855;197.42628765946617
3.885;197.39627237374128
3.915;197.362558356676
3.945;197.456045751634
3.975;197.47198722304185
4.005;197.27467740468688
4.035;197.09516586676324
4.065;197.43180446134807
4.095;197.47102883533202
4.125;196.86953389463636
4.155;196.45724560468832
4.185;196.45050948307195
4.215;196.45998574596135
4.245;196.44208191826593
4.275;196.76642690392987
4.305;196.61115870296337
4.335;196.68401542646396
4.365;196.80580481200712
4.395;196.81386249301286
4.425;196.82086607700654
4.455;196.87751313201156
4.485;196.7878373227488
4.515;196.67816216842684
4.545;196.388492908572
4.575;196.69531713806535
4.605;196.95997167824729
4.635;196.98242363765766
4.665;197.00487559706804
4.695;196.95620313651844
4.725;196.95565512732608
4.755;196.87476546889965
4.785;196.7551085021533
4.815;196.72240332687892
4.845;196.83495539427884
4.875;196.9635961254731
4.905;196.86952617424797
4.935;196.63894276950836
4.965;196.8561009455578
4.995;196.84470293539727
5.025;196.79576714814982
5.055;196.9577012822844
5.085;197.3110878823074
5.115;197.4897173828881
5.145;197.26046641784706
5.175;197.14241959008214
5.205;196.90709798228158
5.235;196.67797048114943
5.265;196.72826218380408
5.295;197.0317841374129
5.325;197.1905082608509
5.355;197.15649332970324
5.385;196.9500285297848
5.415;196.82602850228557
5.445;196.98997200385938
5.475;197.32151692876286
5.505;197.34637756491176
5.535;197.25034033811045
5.565;197.1682360149946
5.595;197.1000645955642
5.625;197.0619489016981
5.655;197.12337846259803
5.685;197.37600700841907
5.715;197.62863555424013
5.745;197.52855519132885
5.775;197.74634652066388
5.805;197.6510693607468
5.835;197.54044050809063
5.865;197.5067555384597
5.895;197.28804197569448
5.925;197.03594138789052
5.955;196.91889831873243
5.985;196.9009126984127
6.015;197.09209737117683
6.045;197.41169970750732
6.075;197.2748460931334
6.105;196.90594317284925
6.135;196.93532551888904
6.165;196.97844183962968
6.195;197.07329163681428
6.225;197.22713956745238
6.255;197.4826926962241
6.285;197.38010167804325
6.315;197.38492394703033
6.345;197.50260529395732
6.375;197.5568201071063
6.405;197.52272609650228
6.435;197.5241379310345
6.465;197.70948894783376
6.495;197.69251282051283
6.525;197.52301134635036
6.555;197.3591606133979
6.585;197.21111683046303
6.615;197.07424796508198
6.645;197.0136133065943
6.675;196.82769847823522
6.705;196.86931719213334
6.735;196.92718830190697
6.765;196.87423696349853
6.795;197.01662939242328
6.825;197.260312490015
6.855;197.1214467492615
6.885;196.86350831280788
6.915;196.62243688423644
6.945;196.46878174527438
6.975;196.28797738776046
7.005;196.0959541181884
7.035;196.29486998758364
7.065;196.6743346865133
7.095;196.7753690876392
7.125;196.65092737827655
7.155;196.63503986028687
7.185;196.61915234229718
7.215;196.6325456366647
7.245;196.7134818813949
7.275;197.0760701477314
7.305;196.800184252953
7.335;196.89232661774395
7.365;196.70921289741278
7.395;196.48103516009064
7.425;196.48123701823218
7.455;196.572831536039
7.485;196.5528904926725
7.515;196.47203034096768
7.545;196.6048530819648
7.575;196.59317009107198
7.605;196.53459459459458
7.635;196.48533260544784
7.665;196.21592501638597
7.695;195.94717356558047
7.725;195.6876080503637
7.755;195.67895586652315
7.785;195.91859071045494
7.815;196.16543415839203
7.845;196.16199624250095
7.875;195.98443815907856
7.905;195.85411338183803
7.935;195.89037401387023
7.965;196.1135675253708
7.995;195.98967993754877
8.025;195.94055601197607
8.055;195.54854449681176
8.085;195.4538035422582
8.115;195.7630123066501
8.145;196.20789676946134
8.175;196.57372635658817
8.205;196.84738928515574
8.235;196.81821890702878
8.265;196.8328768920448
8.295;197.07308269012665
8.325;197.1512859549106
8.355;197.00214734444415
8.385;196.7490250243744
8.415;196.49182882071636
8.445;196.44689975237378
8.475;196.4274668328441
8.505;196.32731863658643
8.535;196.3918966737438
8.565;196.48550428452285
8.595;196.57652265153533
8.625;196.6359112172788
8.655;196.64108088765977
8.685;196.6356322170544
8.715;196.67023700157782
8.745;196.70484178610124
8.775;196.777840918316
8.805;196.63734538895082
8.835;196.489012506411
8.865;196.55537479893184
