Count;Frequencies forehead
45.572;82.03125
46.065;82.03125
46.542;82.03125
47.001;82.03125
47.495;82.03125
47.958;82.03125
48.457;82.03125
48.93;82.03125
49.414;82.03125
49.878;123.046875
50.361;123.046875
50.865;123.046875
51.355;123.046875
51.812;142.578125
52.283;142.578125
52.777;142.578125
53.238;142.578125
53.717;142.578125
54.204;142.578125
54.699;142.578125
55.225;142.578125
55.645;142.578125
56.146;142.578125
56.613;142.578125
57.095;142.578125
57.583;142.578125
58.039;142.578125
58.547;142.578125
59.006;142.578125
59.507;142.578125
59.958;130.859375
60.444;130.859375
60.933;130.859375
61.403;130.859375
61.919;130.859375
62.37;128.90625
62.899;128.90625
63.336;128.90625
63.814;128.90625
64.286;128.90625
64.78;128.90625
65.252;123.046875
65.742;123.046875
66.256;123.046875
66.676;123.046875
67.158;123.046875
67.649;123.046875
68.132;123.046875
68.598;123.046875
69.098;123.046875
69.605;50.78125000000001
70.035;50.78125000000001
70.519;50.78125000000001
71.014;50.78125000000001
71.487;50.78125000000001
71.979;50.78125000000001
72.456;125.00000000000001
72.922;125.00000000000001
73.457;125.00000000000001
73.904;125.00000000000001
74.362;125.00000000000001
74.849;125.00000000000001
75.333;125.00000000000001
75.835;125.00000000000001
76.279;130.859375
76.788;130.859375
77.239;50.78125000000001
77.746;50.78125000000001
78.227;128.90625
78.689;128.90625
79.213;128.90625
79.643;128.90625
80.116;128.90625
80.629;128.90625
81.085;128.90625
81.559;128.90625
82.038;128.90625
82.529;128.90625
83.026;128.90625
83.481;83.98437500000001
83.995;83.98437500000001
84.45;83.98437500000001
84.916;64.453125
85.405;64.453125
85.914;126.95312500000001
86.379;126.95312500000001
86.862;126.95312500000001
87.348;126.95312500000001
87.878;64.453125
88.289;64.453125
88.791;64.453125
89.24;64.453125
89.748;64.453125
90.231;64.453125
90.687;64.453125
91.181;64.453125
91.645;64.453125
92.161;64.453125
92.643;64.453125
93.111;64.453125
93.556;64.453125
94.055;64.453125
94.561;82.03125
95.046;82.03125
95.487;82.03125
96.033;82.03125
96.449;82.03125
96.933;82.03125
97.47;82.03125
97.995;82.03125
98.413;82.03125
98.847;82.03125
99.327;82.03125
99.822;119.14062500000001
100.293;119.14062500000001
100.759;119.14062500000001
101.235;119.14062500000001
101.741;119.14062500000001
102.222;119.14062500000001
102.701;119.14062500000001
103.165;119.14062500000001
103.658;119.14062500000001
104.173;119.14062500000001
104.626;119.14062500000001
105.107;119.14062500000001
105.586;119.14062500000001
106.065;119.14062500000001
106.539;119.14062500000001
107.015;119.14062500000001
107.494;119.14062500000001
107.958;119.14062500000001
108.447;123.046875
108.947;123.046875
109.42;123.046875
109.908;123.046875
110.362;123.046875
110.839;123.046875
111.392;123.046875
111.832;123.046875
112.286;123.046875
112.807;123.046875
113.246;123.046875
113.732;123.046875
114.2;123.046875
114.684;123.046875
115.181;123.046875
115.666;123.046875
116.176;123.046875
116.621;123.046875
117.103;123.046875
117.578;123.046875
118.082;123.046875
118.539;123.046875
119.023;123.046875
119.484;117.18750000000001
119.977;117.18750000000001
120.47;117.18750000000001
120.991;117.18750000000001
121.459;117.18750000000001
121.925;117.18750000000001
122.367;117.18750000000001
122.858;117.18750000000001
123.324;117.18750000000001
123.829;117.18750000000001
124.327;117.18750000000001
124.756;117.18750000000001
125.261;117.18750000000001
125.742;117.18750000000001
126.248;117.18750000000001
126.724;117.18750000000001
127.208;117.18750000000001
127.679;117.18750000000001
128.134;117.18750000000001
128.646;117.18750000000001
129.098;119.14062500000001
129.566;119.14062500000001
130.073;119.14062500000001
130.525;125.00000000000001
131.024;125.00000000000001
131.478;125.00000000000001
131.955;125.00000000000001
132.451;125.00000000000001
132.926;125.00000000000001
133.405;125.00000000000001
133.898;125.00000000000001
134.365;113.28125000000001
134.844;113.28125000000001
135.351;113.28125000000001
135.801;113.28125000000001
136.279;113.28125000000001
136.765;113.28125000000001
137.236;113.28125000000001
137.726;113.28125000000001
138.199;113.28125000000001
138.74;113.28125000000001
139.181;113.28125000000001
139.663;113.28125000000001
140.115;113.28125000000001
140.625;113.28125000000001
141.129;113.28125000000001
141.582;113.28125000000001
142.038;113.28125000000001
142.528;113.28125000000001
143.051;121.09375000000001
143.529;121.09375000000001
143.978;121.09375000000001
144.497;121.09375000000001
144.915;121.09375000000001
145.429;121.09375000000001
145.881;121.09375000000001
146.43;121.09375000000001
146.868;121.09375000000001
147.35;48.828125
147.829;48.828125
148.286;48.828125
148.804;48.828125
149.278;48.828125
149.762;48.828125
150.223;48.828125
150.696;48.828125
151.181;50.78125000000001
151.662;50.78125000000001
152.118;50.78125000000001
152.637;113.28125000000001
153.096;113.28125000000001
153.562;113.28125000000001
154.078;113.28125000000001
154.522;113.28125000000001
155.009;113.28125000000001
155.484;111.32812500000001
155.971;111.32812500000001
156.441;109.375
156.935;109.375
157.407;109.375
157.883;109.375
158.36;109.375
158.841;109.375
159.333;109.375
159.817;109.375
160.325;109.375
160.801;109.375
161.283;109.375
161.749;50.78125000000001
162.227;50.78125000000001
162.686;50.78125000000001
163.168;50.78125000000001
163.678;50.78125000000001
164.115;50.78125000000001
164.631;50.78125000000001
165.138;50.78125000000001
165.563;52.73437500000001
166.044;52.73437500000001
166.523;52.73437500000001
167.034;52.73437500000001
167.514;52.73437500000001
167.956;52.73437500000001
168.478;52.73437500000001
168.921;52.73437500000001
169.421;52.73437500000001
169.881;52.73437500000001
170.442;52.73437500000001
170.895;52.73437500000001
171.32;52.73437500000001
171.844;52.73437500000001
172.306;52.73437500000001
172.764;52.73437500000001
173.235;52.73437500000001
173.799;52.73437500000001
174.203;52.73437500000001
174.729;52.73437500000001
175.156;52.73437500000001
175.641;52.73437500000001
176.153;52.73437500000001
176.616;52.73437500000001
177.084;52.73437500000001
177.575;52.73437500000001
178.064;52.73437500000001
178.565;52.73437500000001
179.02;52.73437500000001
179.521;52.73437500000001
179.969;52.73437500000001
