time;Pixel leftCheek
0;195.69965657196377
1.01;196.2521300094667
1.111;195.928684127485
1.178;197.77075098814228
1.212;198.52865612648222
1.277;199.25286228328426
1.344;199.59502780503763
1.378;199.90131368151233
1.414;199.92534444088434
1.481;199.88650693568727
1.548;199.9431747992588
1.614;199.71124150710315
1.649;199.74678505817513
1.715;199.31361844100698
1.748;198.7940552016985
1.815;197.72563946406822
1.862;197.76339829476248
1.897;197.44382887042167
1.932;197.39212065250845
1.997;196.38883888388838
2.065;195.4268109407875
2.102;195.15479410880673
2.169;194.1184171377566
2.205;193.97143707229992
2.272;192.86271633910238
2.339;193.09592255793487
2.373;193.20227749475578
2.438;193.06502846868446
2.472;192.25355450236967
2.54;192.46652843601896
2.578;192.5622009569378
2.646;192.22607655502392
2.681;192.16108972460765
2.713;191.96713058928043
2.747;192.09238969499555
2.78;192.16523541604974
2.814;191.25029205607476
2.887;191.77112362881707
2.953;192.0382448858583
3.021;192.1939049895429
3.058;191.98386614878996
3.092;192.2805280528053
3.126;191.999399939994
3.16;191.72013341419043
3.195;191.98574893875076
3.241;192.34440084515546
3.308;192.37850890431633
3.382;192.55365853658537
3.449;192.04197901049474
3.515;191.4704647676162
3.549;191.56574185765984
3.582;191.50271411338963
3.648;191.84159903817252
3.693;191.3955515479411
3.728;191.56536144578314
3.763;191.7617469879518
3.83;191.75081481481482
3.864;191.76562962962964
3.899;192.23568215892055
3.967;192.92593703148427
4.034;193.14934679334917
4.07;193.47476247030878
4.105;193.24020190023754
4.138;193.52787769784172
4.172;193.15827338129498
4.206;193.07268026429188
4.241;192.9385234128124
4.276;193.43480825958702
4.31;193.55545722713865
4.378;193.49690721649483
4.412;193.01060382916054
4.446;192.95935198821797
4.512;192.6787369640788
4.55;192.5202780996524
4.593;193.13141501038268
4.666;193.192821121329
4.7;193.04277286135692
4.734;193.10324483775813
4.801;193.16355555555555
4.834;193.05274074074075
4.868;192.7344398340249
4.902;192.64137522228808
4.936;192.46997929606624
4.969;193.01212658976635
5.04;193.1109139307897
5.082;193.0128617363344
5.117;193.1534638994446
5.153;193.1543062200957
5.188;193.26465311004785
5.223;192.74049881235155
5.258;192.87559382422802
5.309;192.99581964765602
5.347;193.33532397730667
5.382;193.50851000298596
5.415;193.25645592163846
5.449;193.36657761947166
5.483;193.52375261428145
5.55;193.51299671347476
5.616;193.3822913550703
5.651;193.56595871971282
5.717;193.6647778109156
5.751;193.87712496271996
5.785;194.01589682063587
5.82;193.90431913617277
5.854;194.13263157894738
5.9;193.62315789473683
5.935;193.21744360902255
5.968;192.98580721466587
6.003;193.1989946777055
6.037;193.85085869237722
6.071;193.9201566736969
6.106;193.61163000903886
6.18;193.01771771771772
6.223;193.1936936936937
6.258;193.15646879756468
6.29;193.05296803652968
6.324;193.355359317905
6.358;193.59622411693059
6.395;193.2101096224117
6.428;193.3892557022809
6.463;193.44147659063626
6.502;193.63025210084032
6.537;193.64281400966183
6.571;193.54227053140096
6.607;193.3200955509107
6.642;193.04090773365184
6.677;193.08480143326366
6.744;193.21214841412328
6.781;193.3740275284261
6.815;193.59754637941353
6.849;193.42010771992818
6.883;193.5092261904762
6.918;193.3449404761905
6.952;193.09171597633136
7.018;192.37573964497042
7.052;192.9075127207423
7.085;192.72403472014366
7.12;192.76121176121177
7.187;192.46718146718146
7.24;192.46242946242947
7.273;192.60977804439113
7.306;192.5533893221356
7.341;192.2810186556115
7.375;191.91560556707137
7.408;192.26799156880458
7.443;191.99698885877748
7.484;192.30769230769232
7.521;192.24633343310387
7.558;192.32954205327746
7.591;192.2166915052161
7.625;192.5290611028316
7.693;192.28516320474776
7.726;191.75964391691394
7.761;191.75964391691394
7.794;191.79641791044776
7.828;192.14656716417912
7.896;192.1351835273053
7.929;192.3163234855267
7.962;192.63113264688067
7.997;192.55693519079347
8.031;192.26152930675394
8.066;192.1481701874442
8.1;192.00571600481348
8.134;192.15673886883272
8.198;193.09044317154056
8.239;193.2227916792282
8.273;192.9894482966536
8.307;193.7548209366391
8.341;193.69727578818487
8.375;194.02196461256864
8.409;193.93258084197683
8.442;193.44585218702866
8.476;193.27873303167422
8.51;193.33353658536586
8.546;193.68871951219512
8.613;194.18496240601505
8.647;194.02887218045112
8.68;194.04112488660417
8.747;194.32204414877532
8.781;194.28333837314787
8.815;193.8042887345213
8.85;193.54454847478104
8.917;193.53554070473876
8.962;193.6661603888214
8.996;193.87606318347508
9.031;193.7086808773556
9.065;193.51282051282053
9.098;193.53832116788323
9.138;193.49665450121654
9.184;193.22445255474452
9.219;193.67798165137614
9.252;193.84373088685015
9.32;194.63666768014593
9.354;194.72636059592583
9.422;195.1917808219178
9.461;195.13972602739727
9.529;194.7724301841949
9.564;194.451871657754
9.631;194.687690432663
9.665;194.75228519195613
9.7;194.76109112709833
9.734;194.93764988009593
9.769;194.93088942307693
9.808;194.72205528846155
9.848;194.76923076923077
9.883;194.24406175771972
9.918;194.10273159144893
9.952;194.08105700712588
9.986;194.19658375786634
10.019;194.33533113575066
10.054;194.75996403955648
10.094;194.53442028985506
10.16;194.4622584541063
10.194;194.43084786530366
10.227;194.72158749248345
10.261;194.49388607217418
10.295;194.49716671637339
10.328;194.00628554325053
10.361;193.86530978748877
10.416;194.1738475444411
10.449;194.2100030129557
10.482;194.31334739379332
10.516;194.32780958119915
10.55;194.49938912645084
10.584;194.64263897373243
10.621;194.44379963347586
10.657;194.29141291108405
10.724;193.75730816077953
10.757;194.14614676082283
10.795;194.45686214307645
10.863;194.8164459501078
10.896;194.8164459501078
10.938;195.06864274570984
10.975;195.3232449297972
11.009;195.41567912488605
11.043;195.21634761470676
11.076;195.00334244910363
11.11;195.0787860208461
11.145;194.86725935009196
11.184;195.37216431637032
11.256;195.40634533251983
11.291;195.32702867602197
11.325;195.36380311831243
11.36;195.56251910730663
11.392;195.26505655762764
11.426;195.2606968215159
11.46;194.96240831295844
11.496;195.13477088948787
11.564;195.2713387241689
11.631;195.82459425717852
11.665;195.7094257178527
11.709;195.83676654182273
11.743;195.56150550795593
11.776;195.6266829865361
11.814;195.00734394124848
11.854;194.89561975768873
11.89;194.80055917986954
11.923;195.17200622083982
11.956;195.26531881804044
12.002;195.38991960420532
12.039;195.30457637600495
12.076;195.4486703772418
12.11;195.30568499534016
12.149;194.95464429947188
12.193;194.80024968789013
12.227;194.46504369538079
12.262;194.49406991260923
12.297;194.46660424469414
12.33;194.605
12.365;194.8659375
12.431;194.9038521766364
12.477;195.03883495145632
12.511;195.07297212652676
12.545;194.7547581903276
12.579;194.80218408736349
12.613;194.19881950916434
12.647;194.02267785026405
12.681;194.17218953236295
12.717;194.19139052338184
12.753;194.2686383240912
12.82;194.1626617375231
12.854;194.33425754775106
12.888;194.45194085027725
12.923;194.34256694367497
12.956;194.08864265927977
12.991;193.8993536472761
13.025;193.82746913580246
13.06;193.79598765432098
13.094;194.13735239279055
13.161;194.32939714108142
13.196;194.1508135168961
13.229;194.30131414267834
13.279;194.5356919223544
13.313;194.58484658735128
13.347;194.30901690670007
13.381;193.8020573566085
13.415;193.8463216957606
13.449;193.76309226932668
13.491;194.18676923076924
13.557;194.39015384615385
13.592;194.69230769230768
13.624;194.49155722326455
13.691;194.34351851851852
13.725;194.11296296296297
13.758;193.68665436654368
13.792;193.08763837638375
13.826;193.0946029776675
13.889;194.09305210918114
13.922;194.51665080875358
13.956;194.5803996194101
13.989;194.5803996194101
14.029;194.90180236171534
14.063;194.9266625233064
14.097;194.72591671845868
14.179;194.75643382352942
14.245;194.97807965421427
14.28;194.89688175362767
14.314;195.1568688118812
14.346;195.1132425742574
14.379;194.8700495049505
14.413;195.00899224806201
14.448;194.59906976744185
14.485;194.20565631724563
14.519;193.96925914540424
14.554;193.9283738087919
14.587;193.95660146699265
14.653;193.92634474327627
14.687;194.12258657676983
14.755;193.84370211461845
14.788;193.95755725190838
14.822;193.82625954198474
14.856;193.54992366412213
14.889;193.2940446650124
14.923;193.37003722084367
14.956;193.39019851116626
15.008;193.49302757979547
15.053;193.29965912612334
15.086;193.54843654199877
15.12;193.81851624770079
15.154;193.81851624770079
15.221;193.66851168511684
15.255;193.30565805658057
15.288;193.28795811518324
15.34;192.97289805974745
15.382;193.36598096407738
15.417;193.23887012588273
15.453;193.10132023334356
15.487;193.10160592958616
15.522;193.44224830142062
15.557;193.56022235948117
15.592;193.50762052877138
15.626;193.1800933125972
15.678;192.87181082762913
15.729;192.84038581207218
15.797;192.91692498450092
15.829;193.10477371357717
15.862;192.6195992485911
15.896;192.9887288666249
