time;Pixel forehead
0;212.49799732977303
1.01;212.2325
1.111;212.02886363636364
1.178;211.9040642722117
1.212;212.07325141776937
1.277;212.1563478679836
1.344;211.78198024572393
1.378;211.89451176051318
1.414;212.19149441672607
1.481;211.96668241965975
1.548;212.18791002811622
1.614;212.2497656982193
1.649;212.4150151550478
1.715;211.83310055865923
1.748;211.86638733705772
1.815;211.61191294387172
1.862;212.2201603665521
1.897;211.92302341757477
1.932;212.01182471597497
1.997;211.7296867907399
2.065;211.2447048219919
2.102;211.4493014871564
2.169;211.40218603613653
2.205;211.55654695516395
2.272;210.0457530647986
2.339;210.76576182136603
2.373;210.23900325027086
2.438;210.263488624052
2.472;209.2692879914984
2.54;209.89436769394263
2.578;209.6082959161856
2.646;209.9275176395125
2.681;209.37184115523465
2.713;209.5884476534296
2.747;209.60352516457846
2.78;209.59503079210023
2.814;208.6334051724138
2.887;208.345159222056
2.953;208.24086343235734
3.021;208.35913840904243
3.058;208.190872254212
3.092;208.62388059701493
3.126;208.4763326226013
3.16;208.17321657411364
3.195;208.05873558308414
3.241;208.451390385859
3.308;208.29898685061437
3.382;208.4640356460853
3.449;208.19814174589456
3.515;207.6754537597234
3.549;208.19053681307022
3.582;208.00190961171228
3.648;208.27177848775293
3.693;208.19361022364217
3.728;208.33831578947368
3.763;208.2896842105263
3.83;207.76513877207736
3.864;207.4533221194281
3.899;207.66254971739585
3.967;207.74230688716767
4.034;207.80993657505286
4.07;207.74714587737844
4.105;207.86384778012686
4.138;208.0289281997919
4.172;207.76149843912592
4.206;207.30700636942674
4.241;207.380042462845
4.276;208.43079839898883
4.31;208.43690752053928
4.378;207.72333548804136
4.412;207.92803275156217
4.446;207.8868778280543
4.512;207.97823767868573
4.55;207.7452528269682
4.593;208.43303100611686
4.666;208.58215566336216
4.7;208.589951032574
4.734;208.66744730679156
4.801;208.82596626094383
4.834;208.7443946188341
4.868;208.2978312218166
4.902;208.4243074940949
4.936;208.87542087542087
4.969;209.0932239057239
5.04;209.40214646464648
5.082;209.03827344248353
5.117;208.988943227727
5.153;209.00991142977645
5.188;209.11725010544075
5.223;208.6398296059638
5.258;208.73823216187432
5.309;209.1991861212251
5.347;209.30777468408652
5.382;209.38637823945172
5.415;209.2724372607401
5.449;209.6461080391323
5.483;209.31863166953528
5.55;209.16652323580035
5.616;209.21612972050352
5.651;209.3774269255387
5.717;208.98246753246752
5.751;208.99675324675326
5.785;209.43864567608367
5.82;209.3428941125728
5.854;209.77851487267282
5.9;209.49860903060133
5.935;209.32677081104217
5.968;208.75422260718926
6.003;208.91338241663058
6.037;209.76708537364274
6.071;209.75707898658717
6.106;209.5812220566319
6.18;209.46321938554738
6.223;209.45110341843358
6.258;208.96875
6.29;209.18169642857143
6.324;209.53962678375413
6.358;209.45334796926454
6.395;209.37870472008782
6.428;209.05240174672488
6.463;209.26528384279476
6.502;209.3740174672489
6.537;209.80106157112527
6.571;209.7615711252654
6.607;209.50484183344093
6.642;209.2369270497095
6.677;209.19539487841618
6.744;209.65694828686955
6.781;209.748031496063
6.815;209.83251019969939
6.849;209.73716985183594
6.883;210.02931180968565
6.918;210.0125318606627
6.952;209.60298826040554
7.018;209.3129135538954
7.052;209.91977810966503
7.085;209.94068700661404
7.12;209.67715692571184
7.187;210.0017126953543
7.24;209.91886105758937
7.273;210.1881998277347
7.306;210.20564168819982
7.341;209.90728051391864
7.375;209.79614561027836
7.408;210.12505298855447
7.443;210.3221704111912
7.484;210.26912363402613
7.521;210.07628026569532
7.558;210.28176558817228
7.591;210.35057716973066
7.625;210.3852073535699
7.693;210.35008481764206
7.726;210.44741306191688
7.761;210.44741306191688
7.794;210.01026298909557
7.828;210.08509728458412
7.896;210.41712943186673
7.929;210.6159760785989
7.962;210.51652804435915
7.997;210.78460226060994
8.031;210.1856377277599
8.066;210.08745980707394
8.1;210.2002139037433
8.134;210.4842780748663
8.198;210.5710920770878
8.239;210.68608137044967
8.273;210.60535331905783
8.307;210.7431764453041
8.341;210.81151944981733
8.375;211.13563368055554
8.409;210.99587673611111
8.442;210.27294633077764
8.476;210.36670317634173
8.51;210.38342757720747
8.546;210.43714658547194
8.613;210.3468804920914
8.647;210.2256151142355
8.68;210.68810916179336
8.747;210.76088369070825
8.781;210.57591509638294
8.815;210.499230261711
8.85;210.33010776336045
8.917;210.25219298245614
8.962;210.26820175438596
8.996;210.36798245614034
9.031;210.39066232356134
9.065;210.4657980456026
9.098;210.48746394497448
9.138;210.06234745950744
9.184;209.61060572442867
9.219;210.10006554511688
9.252;210.2584662442648
9.32;210.2835658238884
9.354;210.07606800348736
9.422;210.48086595232888
9.461;210.24994533129237
9.529;209.99801587301587
9.564;209.83884479717813
9.631;210.2195174961965
9.665;210.3562269071941
9.7;209.77422907488986
9.734;209.78259911894273
9.769;210.60345204282282
9.808;210.54708324229844
9.848;210.67620712256937
9.883;209.9775626924769
9.918;210.01407831060274
9.952;209.69621645402552
9.986;210.10325379609546
10.019;210.13058568329717
10.054;210.60737527114966
10.094;209.8499554764025
10.16;210.0952804986643
10.194;210.57584269662922
10.227;211.01447709593776
10.261;210.29773676115138
10.295;210.23862887277522
10.328;210.1766004415011
10.361;210.2766004415011
10.416;209.99559859154928
10.449;210.27860915492957
10.482;210.5794454225352
10.516;210.59991197183098
10.55;210.53034650187595
10.584;210.9324652394615
10.621;211.14919443831383
10.657;210.31857427496126
10.724;210.21075935355324
10.757;209.84893854748603
10.795;209.73027932960895
10.863;210.3016821602479
10.896;210.3016821602479
10.938;210.30918846411805
10.975;210.22937625754528
11.009;210.21867376358395
11.043;209.92880904856952
11.076;209.9849190507873
11.11;209.70261143628997
11.145;209.73592976136877
11.184;209.77622692480864
11.256;209.86398934990015
11.291;209.91058353672065
11.325;209.94689870593484
11.36;210.34761267291387
11.392;209.9491298527443
11.426;209.85324384787472
11.46;209.51073825503354
11.496;209.90698193174214
11.564;209.79299576176666
11.631;210.02851458885942
11.665;210.08930150309462
11.709;210.0846595932803
11.743;210.17994100294985
11.776;210.07420013614703
11.814;209.61175402768322
11.854;209.81654676258992
11.89;209.93862410071944
11.923;210.06574472908636
11.956;210.1788710043074
12.002;210.8751677852349
12.039;210.8241610738255
12.076;210.97404921700223
12.11;210.47585740072202
12.149;210.64259927797835
12.193;210.49119638826184
12.227;210.54966139954854
12.262;210.2589164785553
12.297;210.39683972911965
12.33;210.48413948256467
12.365;210.65264341957254
12.431;210.7052703008369
12.477;210.79099751187513
12.511;210.88667722234788
12.545;210.7240523465704
12.579;210.5654332129964
12.613;210.1204683629813
12.647;210.0729565413195
12.681;210.14375
12.717;210.3357142857143
12.753;210.62335342710426
12.82;210.5661978120116
12.854;211.00669792364366
12.888;211.20919848180398
12.923;211.0388174227037
12.956;210.94470774091627
12.991;211.02437373053488
13.025;210.69443823989278
13.06;210.80232298414117
13.094;211.07464008859358
13.161;211.14019933554817
13.196;210.98798458399455
13.229;211.04035366130128
13.279;211.02056962025316
13.313;210.83340867992766
13.347;210.93467450271248
13.381;210.7331704065763
13.415;210.64230171073095
13.449;210.73005998666963
13.491;210.9615038271049
13.557;210.71724448446645
13.592;211.13305103632717
13.624;211.1622464898596
13.691;210.68825100133512
13.725;210.74899866488653
13.758;210.77420076011626
13.792;210.67247932036665
13.826;210.99597675458202
13.889;210.82700044702727
13.922;210.40396881644224
13.956;210.4438932199386
13.989;210.4438932199386
14.029;210.8835847782031
14.063;210.90610222922766
14.097;210.66629137581626
14.179;210.60018070928393
14.245;210.9758605274922
14.28;210.8343763969602
14.314;211.12589766606823
14.346;211.0866247755835
14.379;211.17437163375223
14.413;211.05026809651474
14.448;210.93565683646113
14.485;210.87024104528047
14.519;210.56138769993242
14.554;210.6794323045731
14.587;211.04727192401148
14.653;210.94190413077092
14.687;210.80035650623887
14.755;210.93694295900178
14.788;211.17453569031102
14.822;211.1302304766167
14.856;211.02797046319088
14.889;211.045280468574
14.923;211.0876323496283
14.956;211.28339716152286
15.008;211.1732055283103
15.053;211.18791796700847
15.086;210.92707629979742
15.12;211.20661715057395
15.154;211.20661715057395
15.221;211.1895482728078
15.255;211.205713020372
15.288;211.3264752430477
15.34;211.07551435677144
15.382;211.18301675977654
15.417;211.35374301675978
15.453;211.2813407821229
15.487;211.56821221578244
15.522;211.81832367365135
15.557;212.04458314757022
15.592;211.74004524886877
15.626;211.91221719457013
15.678;211.61844484629296
15.729;211.90415913200724
15.797;211.9810768191034
15.829;211.9880603739581
15.862;211.4922902494331
15.896;211.66780045351473
15.962;211.91412994093594
15.997;211.6348773841962
16.031;211.366485013624
16.067;211.42937853107344
16.135;211.31728813559323
16.17;211.46955345060894
16.203;211.57262065854758
16.24;211.51420838971583
16.306;211.948532731377
16.341;211.6609480812641
16.375;211.5183915924149
16.408;211.36349097555404
16.444;211.36349097555404
16.499;211.5679490097883
16.538;211.8367857955839
16.571;211.7245685740236
16.605;211.81198910081744
16.642;211.69872958257713
16.676;211.89450998185117
16.719;211.82056497175142
16.752;211.67276836158192
16.786;211.50011299435027
16.852;211.1193220338983
16.891;211.2134396355353
16.928;211.18246013667425
16.961;211.562324929972
16.995;211.63795518207283
17.029;211.73900971772326
17.063;211.73900971772326
17.129;212.06423529411765
17.163;211.98517647058824
17.196;212.01559633027523
17.263;211.9947247706422
17.296;211.88411819021238
17.33;211.93282548476455
17.364;211.93951985226224
17.397;211.91094789993116
17.431;211.97475327059902
17.498;212.40952160850475
17.532;212.4668361451352
