time;interpolated Pixel forehead
0;227.16086115142718
0.018;227.15173830058012
0.048;227.13653354916835
0.078;227.12132879775658
0.108;227.10612404634483
0.138;227.09091929493306
0.168;227.0757145435213
0.198;227.0605097921095
0.228;227.04530504069774
0.258;227.030100289286
0.288;227.01489553787422
0.318;226.99969078646245
0.348;226.98448603505068
0.378;226.9692812836389
0.408;226.95407653222713
0.438;226.9388717808154
0.468;226.92366702940362
0.498;226.90846227799184
0.528;226.89325752658007
0.558;226.8780527751683
0.588;226.86284802375656
0.618;226.84764327234478
0.648;226.832438520933
0.678;226.81723376952124
0.708;226.80202901810947
0.738;226.78682426669772
0.768;226.77161951528595
0.798;226.75641476387418
0.828;226.7412100124624
0.858;226.72600526105063
0.888;226.75801087044698
0.918;226.8313255455504
0.948;226.93761767248628
0.978;227.2582632363329
1.008;227.57890880017953
1.038;227.65734819679687
1.068;227.7184871528978
1.098;227.83727248427263
1.128;227.96538187009278
1.158;228.03113064602977
1.188;228.02489237848724
1.218;228.083105559754
1.248;228.14131874102074
1.278;228.30096294186825
1.308;228.46785221554296
1.338;228.43058191018343
1.368;228.19587595891645
1.398;227.89680822461494
1.428;227.72351200426095
1.458;227.86681082352254
1.488;228.0101096427841
1.518;228.06701936226875
1.548;228.1106384510185
1.578;228.00695955310238
1.608;227.94586181227584
1.638;227.96314716168735
1.668;227.9537205869584
1.698;228.06638013371537
1.728;228.17903968047233
1.758;228.31327784273557
1.788;228.44991362894393
1.818;228.46106518377303
1.848;228.40947462291248
1.878;228.3851747859048
1.908;228.39211120428305
1.938;228.36839748475577
1.968;228.22939123983969
1.998;228.33319294153222
2.028;228.46397330395905
2.058;228.5582853397808
2.088;228.63696809277184
2.118;228.5635261421005
2.148;228.45205301551357
2.178;228.40552209514786
2.208;228.3921261730419
2.238;228.3501022836388
2.268;228.21896559440918
2.298;227.92855453039982
2.328;227.76204621521995
2.358;227.59553790004009
2.388;227.53444713530274
2.418;227.4944398806539
2.448;227.54834119864134
2.478;227.66484823171965
2.508;227.6042520348035
2.538;227.37491717317178
2.568;227.63016321292042
2.598;227.88540925266904
2.628;227.87792681814034
2.658;227.76783216472134
2.688;227.61376084606366
2.718;227.48801826446166
2.748;227.3993209543941
2.778;227.3654287560811
2.808;227.68776978417267
2.838;227.68776978417267
2.868;227.50165810208975
2.898;227.40455635491605
2.928;227.43233127837618
2.958;227.50808106963115
2.988;227.55605593742592
3.018;227.6149237955738
3.048;228.03967973394086
3.078;227.97859873779035
3.108;227.88746951525093
3.138;227.7903306474337
3.168;227.73398214608005
3.198;227.69743961851128
3.228;227.66065067679887
3.258;227.67871497469736
3.288;228.14915700194973
3.318;228.63733062075374
3.348;228.96932947917503
3.378;229.17813685817103
3.408;229.29916157528632
3.438;229.21477082419088
3.468;228.71239362698907
3.498;228.21001642978726
3.528;228.14151847977683
3.558;228.36227336122732
3.588;228.3595462246332
3.618;228.31128426095455
3.648;228.6165607018789
3.678;228.64606632533548
3.708;228.3583442090821
3.738;228.32485929358734
3.768;228.52231040564374
3.798;228.6313649520152
3.828;228.5124746273754
3.858;228.44103055821904
3.888;228.4012173260516
3.918;228.35103456600285
3.948;228.23842787525712
3.978;227.96571440762946
4.008;227.78585905997312
4.038;227.62310518275336
4.068;227.6207525623886
4.098;227.82890504167383
4.128;227.94224674747025
4.158;227.7854581341043
4.188;227.65168314672093
4.218;227.6674967282245
4.248;228.03654038117125
4.278;228.16949927543368
4.308;228.19091970679685
4.338;228.18588172999543
4.368;228.17925284591954
4.398;228.28195070023855
4.428;228.51154397621963
4.458;228.49622661304426
4.488;228.24327885376917
4.518;228.1792004221151
4.548;228.15147202576046
4.578;228.1176183083204
4.608;228.10415425770924
4.638;228.3761455427025
4.668;228.64813682769574
4.698;228.62484381507707
4.728;228.47488009855556
4.758;228.3500984626015
4.788;228.29330782053563
4.818;228.28616293975216
4.848;228.32233472741947
4.878;228.42548242717734
4.908;228.5643774304791
4.938;228.52832217632815
4.968;228.4712064198512
4.998;228.5029248569831
5.028;228.57400318293259
5.058;228.6284880611038
5.088;228.6695685608781
5.118;228.72042523730337
5.148;228.74371882056823
5.178;228.46711867591154
5.208;228.4846990819449
5.238;228.45444565638547
5.268;228.35962751464933
5.298;228.3089236161837
5.328;228.3820523879353
5.358;228.44794466009753
5.388;228.30397844416956
5.418;228.16001222824156
5.448;228.10494230725882
5.478;228.13664596273293
5.508;228.17355411967358
5.538;228.18919107303535
5.568;228.21823600155145
5.598;228.3153564312243
5.628;228.4124768608972
5.658;228.43694021771225
5.688;228.47160143621983
5.718;228.48151581363527
5.748;228.40056185620642
5.778;228.39213980629611
5.808;228.4593201568692
5.838;228.38541711100686
5.868;228.36451534928693
5.898;228.2941665979604
5.928;228.09833209632194
5.958;227.79928459508494
5.988;227.70893812849496
6.018;227.63696450428395
6.048;228.25775816238672
6.078;228.73798745021634
6.108;228.7794172657508
6.138;228.80272906139902
6.168;228.83099139414801
6.198;228.85980378657487
6.228;229.0520041424779
6.258;229.1925580401652
6.288;229.11967312348668
6.318;229.0696856194648
6.348;228.85855149934284
6.378;229.00787121576167
6.408;229.1259210034734
6.438;229.1420055913769
6.468;229.0889685384309
6.498;229.24150878989587
6.528;229.4303752320648
6.558;229.5402949734695
6.588;229.60079636530705
6.618;229.0795216703252
6.648;228.85121007951307
6.678;228.74309723889556
6.708;228.65846338535414
6.738;228.70349973945042
6.768;228.83603903997778
6.798;228.67043520544615
6.828;228.46985168976417
6.858;228.8776121921788
6.888;228.87955318812905
6.918;228.7862424442562
6.948;228.81949483839006
6.978;228.95104004360564
7.008;229.04627384416423
7.038;229.02219874370698
7.068;228.95258109710096
7.098;228.968676702819
7.128;229.13689944375594
7.158;229.1550171955807
7.188;229.1725828215991
7.218;229.19014844761747
7.248;229.22325651173756
7.278;229.26556744843865
7.308;229.27717166707993
7.338;229.21401932589504
7.368;228.8654446271693
7.398;228.8429507122064
7.428;228.83170096220084
7.458;228.81466256893955
7.488;228.62975352126193
7.518;228.4448444735843
7.548;228.48869336569578
7.578;228.52135922330098
7.608;228.53620190068267
7.638;228.60129473917743
7.668;228.6490763661339
7.698;228.63149151231886
7.728;228.66820377384718
7.758;228.76475941051137
7.788;228.76542419496582
7.818;228.74045395039184
7.848;228.71008771929823
7.878;228.75356211474633
7.908;228.9327347083926
7.938;228.8900737100737
7.968;228.76770717619425
7.998;228.67128283047538
8.028;228.65608856088562
8.058;228.55216403538026
8.088;228.4482395098749
8.118;228.33522784573051
8.148;228.16830419948852
8.178;227.9239558236363
8.208;227.5809012043479
8.238;227.23079613909977
8.268;227.07181306581845
8.298;226.94654020087373
8.328;226.78440911132336
8.358;226.6602689440761
8.388;226.64060381316253
8.418;226.64817932208044
8.448;227.03712378863958
8.478;226.9972733315206
8.508;227.13882658037653
