time;interpolated Pixel leftCheek
0;210.76366612111292
0.018;210.75996413368497
0.048;210.75379415463837
0.078;210.7476241755918
0.108;210.7414541965452
0.138;210.73528421749862
0.168;210.729114238452
0.198;210.72294425940544
0.228;210.71677428035883
0.258;210.71060430131226
0.288;210.70443432226566
0.318;210.69826434321908
0.348;210.69209436417248
0.378;210.6859243851259
0.408;210.6797544060793
0.438;210.67358442703272
0.468;210.66741444798612
0.498;210.66124446893954
0.528;210.65507448989294
0.558;210.64890451084636
0.588;210.64273453179976
0.618;210.63656455275319
0.648;210.63039457370658
0.678;210.62422459466
0.708;210.6180546156134
0.738;210.61188463656683
0.768;210.60571465752022
0.798;210.59954467847365
0.828;210.59337469942705
0.858;210.58720472038047
0.888;210.6195987654321
0.918;210.68573633156964
0.948;210.75615705324608
0.978;210.85441828592514
1.008;210.95267951860419
1.038;210.97472770760442
1.068;210.99133210777046
1.098;211.04570472710304
1.128;211.12953876349363
1.158;211.1959437356886
1.188;211.22934626166497
1.218;211.32039513779307
1.248;211.4114440139212
1.278;211.4970315014841
1.308;211.58222888986379
1.338;211.49074968688495
1.368;211.3406490678922
1.398;211.15122988156696
1.428;210.8642762936686
1.458;210.7660916743534
1.488;210.6679070550382
1.518;210.70409002761943
1.548;210.76094493741553
1.578;210.75326790207365
1.608;210.7609616273694
1.638;210.71071875101924
1.668;210.51411113064884
1.698;210.5488394584139
1.728;210.583567786179
1.758;210.69215316119497
1.788;210.80894487479438
1.818;210.8131267059164
1.848;210.76100359579974
1.878;210.65748962736052
1.908;210.57322418001388
1.938;210.74478939888937
1.968;210.65274295423222
1.998;210.65053361633434
2.028;210.65830617918746
2.058;210.66016397787368
2.088;210.65948687763122
2.118;210.60695057049992
2.148;210.5414494616464
2.178;210.67698179956244
2.208;210.87640874384326
2.238;210.91313872821263
2.268;210.73266994534555
2.298;210.42143090493303
2.328;210.67860150054454
2.358;210.93577209615606
2.388;210.98104975285437
2.418;210.9839488217701
2.448;210.98464797024675
2.478;210.9838805050974
2.508;211.10704820892173
2.538;211.35981953688864
2.568;211.3310952182657
2.598;211.30237089964274
2.628;211.3573337996852
2.658;211.44562329955608
2.688;211.5481956279248
2.718;211.61332779956302
2.748;211.6294997662459
2.778;211.68514735356368
2.808;211.99738647500817
2.838;211.99738647500817
2.868;212.10172212628925
2.898;212.156158118262
2.928;212.23249458759963
2.958;212.44068495852045
2.988;212.57253886010363
3.018;212.59509154631843
3.048;212.74894639094254
3.078;212.45938247794564
3.108;212.39600164423632
3.138;212.37785742638454
3.168;212.41632793925913
3.198;212.4022173422491
3.228;212.3258627601035
3.258;212.35022067638903
3.288;212.2066793955274
3.318;212.17333242255543
3.348;212.0121053116206
3.378;211.76452409200505
3.408;211.60394527578975
3.438;211.52749870070642
3.468;211.20843104808088
3.498;210.88936339545538
3.528;210.77340233118971
3.558;210.792845659164
3.588;211.11518119216245
3.618;211.59741674447557
3.648;211.6717144033691
3.678;211.60453143978322
3.708;211.5423058955433
3.738;211.819229631861
3.768;212.0319771046983
3.798;211.98221780097356
3.828;211.70943624641777
3.858;211.60512088330478
3.888;211.61311631448694
3.918;211.60430008812472
3.948;211.54227095177322
3.978;211.41421114498038
4.008;211.45873926643156
4.038;211.64647371721762
4.068;211.8364182575831
4.098;211.88348541713998
4.128;211.88604987002984
4.158;211.9285067873303
4.188;211.96892861639176
4.218;211.9961223718998
4.248;212.14151613818973
4.278;212.02835301888257
4.308;211.81257284948325
4.338;211.81001648323965
4.368;211.9952726473175
4.398;212.14392713961988
4.428;212.42440851548054
4.458;212.49097719406382
4.488;212.5328283321294
4.518;212.5986930782934
4.548;212.63961584633856
4.578;212.62070828331335
4.608;212.58907395209528
4.638;212.37926486617715
4.668;212.16945578025903
4.698;212.1353133747687
4.728;212.10318090144497
4.758;212.1116935291023
4.788;212.0599111066968
4.818;211.94340940389534
4.848;211.9759780985914
4.878;212.05497720211434
4.908;211.9708469515394
4.938;212.1557237408945
4.968;211.99846992077735
4.998;212.01177065817475
5.028;212.12828678144672
5.058;212.21567216833404
5.088;212.25040457984383
5.118;212.22893587846858
5.148;212.19267130949373
5.178;212.21830139259936
5.208;212.42389286137558
5.238;212.42997066664356
5.268;212.33929931454682
5.298;212.24486853413524
5.328;212.08763048763748
5.358;211.93521897810217
5.388;211.92277704047777
5.418;211.91033510285334
5.448;211.84191915592018
5.478;211.90256069171932
5.508;211.97437038309053
5.538;211.98316982853933
5.568;211.9967828370642
5.598;212.07131344178416
5.628;212.1458440465041
5.658;212.15423326876777
5.688;212.10590651108683
5.718;212.11368203129757
5.748;212.3023059994259
5.778;212.39329078155654
5.808;212.17593921150802
5.838;212.28959200828888
5.868;212.32469258889998
5.898;212.49615966914072
5.928;212.60895302296186
5.958;212.5567095007373
5.988;213.11003919101333
6.018;213.23037397385224
6.048;213.36263518260714
6.078;213.50547574752105
6.108;213.4964864351804
6.138;213.35361383711898
6.168;213.32142156633822
6.198;213.30152710969972
6.228;213.5075550899008
6.258;213.65599135685758
6.288;213.5209084945884
6.318;213.4126046472478
6.348;213.17328542605583
6.378;213.2846364525595
6.408;213.41420869412806
6.438;213.55808225666559
6.468;213.6188799514342
6.498;213.67898879084188
6.528;213.57169044725873
6.558;213.334961955892
6.588;213.2857932750458
6.618;213.04708504682586
6.648;212.9995756732826
6.678;212.97269802123273
6.708;212.93223637309495
6.738;213.05840219071686
6.768;213.29964144178146
6.798;213.18386723910172
6.828;213.1929491413474
6.858;213.09659734614533
6.888;213.00404483993992
6.918;213.01923225085713
6.948;213.1506271788096
6.978;213.3385874958263
7.008;213.46494120232992
7.038;213.38887318857644
7.068;213.39084881122469
7.098;213.43190881988812
7.128;213.52855473315154
7.158;213.64153742778217
7.188;213.49969818226296
7.218;213.35785893674375
7.248;213.2883943814993
7.278;213.2225286085391
7.308;213.07205264322053
7.338;213.02922688526263
7.368;212.85095713259153
7.398;212.85293083849353
7.428;212.8611198360705
7.458;212.86365465921068
7.488;212.7022184236845
7.518;212.54078218815835
7.548;212.5600713791471
7.578;212.54701389509648
7.608;212.52500331197288
7.638;212.56910016885536
7.668;212.62524742010493
7.698;212.71457292238225
7.728;212.59357185448965
7.758;212.83681758451797
7.788;212.89559215118067
7.818;212.898130960393
7.848;212.90244379276638
7.878;212.77840286224713
7.908;212.42997878354498
7.938;212.29668308702793
7.968;212.14381928361033
7.998;211.9371083733395
8.028;212.01606030809572
8.058;211.7527760265461
8.088;211.48949174499646
8.118;211.29047997827098
8.148;211.15140056452108
8.178;211.0048245075781
8.208;210.86073509214202
8.238;210.71682329395648
8.268;210.62330798113027
8.298;210.63940830402206
8.328;210.72281585314346
8.358;210.77052680342808
8.388;210.7200721069116
8.418;210.68330976158143
8.448;210.83824033286004
8.478;210.78382429876456
8.508;210.73986047957834
8.538;210.70887995146904
8.568;210.65941289201726
8.598;210.52300778661365
8.628;210.34377070907885
8.658;210.33368416949287
8.688;210.03898179550148
8.718;209.91403906098103
8.748;209.79495010713197
8.778;209.50320248339818
8.808;209.18066435902108
8.838;209.1925898010676
8.868;209.41595514459965
8.898;209.45690117998743
8.928;209.4156819427329
8.958;209.3707673832585
8.988;209.2186884794078
9.018;209.23128762001159
9.048;209.26218432111028
9.078;209.2724832214765
9.108;209.46799108327454
9.138;209.78381147540983
9.168;209.786967457379
9.198;209.88164691645378
9.228;209.97632637552854
9.258;209.78873579888807
9.288;209.80115799334607
9.318;209.88569496110924
9.348;209.92900226631468
9.378;210.03727052932834
9.408;210.16055113431602
9.438;210.34095453687985
9.468;210.27021316732692
9.498;210.3630483451415
9.528;210.47213727488958
9.558;210.50101936799183
9.588;210.49473326537546
9.618;210.19184740387053
9.648;209.9753857890251
9.678;209.8605320286122
9.708;209.73740723515257
9.738;209.6175100598856
9.768;210.00597738993307
9.798;210.08337700504538
9.828;210.2131313366777
9.858;210.35482744166552
9.888;210.32696558112235
9.918;210.31255573046596
9.948;210.56772072991046
9.978;210.61702368808795
10.008;210.60938942050808
10.038;210.59299557973478
10.068;210.67554089165375
10.098;210.69328443000379
10.128;210.6474318632909
10.158;210.68708912233143
10.188;210.72975587880745
10.218;210.67602299628
10.248;210.68232269495994
10.278;210.7201208870394
10.308;210.6878252998416
10.338;210.57463759434526
10.368;210.5383312379849
10.398;210.29616630408506
10.428;210.4197341068407
10.458;210.56839242666058
10.488;210.72091082602876
10.518;210.8904603096179
10.548;210.92351342710998
10.578;210.8536924113937
10.608;210.82165305944312
10.638;210.84403633334657
10.668;211.0755085256497
10.698;211.18655852772494
10.728;211.2976085298002
10.758;211.3631871355752
10.788;211.3785908121729
10.818;211.3761942403276
10.848;211.38202430949246
10.878;211.4021862273799
10.908;211.44231605102868
10.938;211.50886667230301
10.968;211.4276069462293
10.998;211.13147485289144
11.028;210.91294117647058
11.058;210.8390294117647
11.088;210.893446490653
11.118;211.07647995368362
11.148;210.9797944709799
11.178;210.98276096720048
11.208;211.00105853710173
11.238;210.99107100554323
11.268;210.9577889447236
11.298;210.99226012215962
11.328;211.15571052384666
11.358;211.3039767039767
11.388;211.37632177632176
11.418;211.31161192201833
11.448;211.41319512481877
11.478;211.47041972018656
11.508;211.4112126405443
11.538;211.51165717409316
11.568;211.61031941031942
11.598;211.68402948402948
11.628;211.52529141934434
11.658;211.335302243605
11.688;211.28164877056125
11.718;211.29848671466587
11.748;211.27206623327868
11.778;211.22237151494795
11.808;211.23353903881107
11.838;211.09328280280363
11.868;211.10142597242864
11.898;211.17834471091285
11.928;211.46442659274456
11.958;211.75050847457626
11.988;211.62062953995158
12.018;211.2768803559212
12.048;211.11587585854014
12.078;211.24969679513458
12.108;211.44359490274982
12.138;211.35080659394967
12.168;211.451939708426
12.198;211.51927518116852
12.228;211.41762244524196
12.258;211.660178485506
12.288;211.7950645721453
12.318;211.7875543660087
12.348;211.65293956628852
12.378;211.39689130749994
12.408;211.1315313600457
12.438;211.2271818787475
12.468;211.29105036082328
12.498;211.35491884289908
12.528;211.2299249103481
12.558;211.10486783107325
12.588;211.0689983843819
12.618;211.0890753121388
12.648;211.07987174021846
12.678;211.03993983957218
12.708;210.92373760868782
12.738;210.66702724827505
12.768;210.82695006431996
12.798;210.74925817378664
12.828;210.64516464918907
12.858;210.6139365918098
12.888;210.63587469333837
12.918;210.6940474760818
12.948;210.79546653841845
12.978;210.93579468983236
13.008;210.94680655817936
13.038;210.88782517764497
13.068;210.72064965197214
13.098;210.5655728648768
13.128;210.4607501933488
13.158;210.64409179584814
13.188;210.5274059717764
13.218;210.41926339566893
13.248;210.34913334608206
13.278;210.30193622210848
13.308;210.28913848655486
13.338;210.29311195263702
13.368;210.3636814833932
13.398;210.42740862798038
13.428;210.12729806643077
13.458;210.0620782726046
13.488;210.0872826863539
13.518;210.1987361855783
13.548;210.37428185232113
13.578;210.54901353279783
13.608;210.71989512834583
13.638;210.67129090331463
13.668;210.6163458885957
13.698;210.6491379917674
13.728;210.68899266311732
13.758;210.74111583778273
13.788;210.859930079977
13.818;210.6001724055361
13.848;210.49014171587078
13.878;210.40314594694013
13.908;210.3566519093537
13.938;210.46608687661939
13.968;210.6033636057854
13.998;210.62075902463218
14.028;210.5933081671722
14.058;210.56585730971227
14.088;210.51741653154122
14.118;210.49252739953505
14.148;210.69259954500063
14.178;211.0331376502214
14.208;211.04407076650128
14.238;210.8205921397024
14.268;210.8093384039599
14.298;210.85114089098153
14.328;211.0112517171282
14.358;211.10583976833976
14.388;211.05007091116357
14.418;210.98237823924887
14.448;210.89851496892348
14.478;210.7977416140817
14.508;210.69946206840777
14.538;210.70272224753828
14.568;210.69648128702474
14.598;210.6902403265112
14.628;210.57616985893108
14.658;210.62804854024665
14.688;210.72638981915605
14.718;210.76984045202397
14.748;210.89538097620118
14.778;210.8813916420087
14.808;210.86740230781623
14.838;210.82697481291217
14.868;210.7468900769407
14.898;210.69523124419266
14.928;210.75727602433835
14.958;210.81932080448402
14.988;211.14847917049508
15.018;211.25190468963424
15.048;211.38168877954485
15.078;211.35345079364674
15.108;211.15222849968615
15.138;211.05121616939567
15.168;211.11629456847717
15.198;210.98280965168473
15.228;210.83526629334938
15.258;210.53570583669014
15.288;210.30295430527295
15.318;210.44443918673795
15.348;210.5163961576681
15.378;210.44137579116048
15.408;210.5252000062407
15.438;210.6701621369784
15.468;210.74194051704333
15.498;210.81371889710826
15.528;210.7771159573446
15.558;210.84858489765952
15.588;210.94166821399017
15.618;211.07127378747882
15.648;211.12126060335436
15.678;211.03233333333333
15.708;210.9851927475422
15.738;211.14841555082546
15.768;211.2533361895241
15.798;211.25935104965012
15.828;211.05129540153283
15.858;210.90391571364012
15.888;210.76969092721833
15.918;210.61147035085222
15.948;210.50533249452366
15.978;210.76840696117804
16.008;210.84264330047463
16.038;210.6446221210421
16.068;210.5990480108127
16.098;210.77561216691652
16.128;210.87748049052396
16.158;210.6830393096424
16.188;210.5216106338449
16.218;210.37031554343594
16.248;210.5128944292949
16.278;210.68742254088698
16.308;210.8321250888415
16.338;210.80995024875622
16.368;210.46559976821172
16.398;210.4550865800866
16.428;210.54686318972034
16.458;210.58144368858655
16.488;210.6036018239738
16.518;210.69351604278074
16.548;210.6832183118948
16.578;210.52875234860528
16.608;210.4604894205537
16.638;210.3757924036994
16.668;210.35662618719797
16.698;210.42884604253678
16.728;210.48674368351064
16.758;210.47303025265956
16.788;210.38054403942428
16.818;210.36560211002333
16.848;210.3864312100189
16.878;210.43949472525225
16.908;210.52760211430976
16.938;210.5963467286616
16.968;210.58625793153692
16.998;210.36318901020337
17.028;210.32515661061657
17.058;210.28787261690036
17.088;210.4547990126625
17.118;210.69831198102867
17.148;210.8377931945821
17.178;210.8079406553143
17.208;210.6398144818326
17.238;210.21047463175123
17.268;210.33442805188807
17.298;210.4583814720249
17.328;210.445958077989
17.358;210.39658332426404
17.388;210.40888458931184
17.418;210.3932645407023
