Count;Frequencies leftCheek
45.566;83.98437500000001
46.053;83.98437500000001
46.53;83.98437500000001
47.015;83.98437500000001
47.496;83.98437500000001
47.976;83.98437500000001
48.457;83.98437500000001
48.923;83.98437500000001
49.409;83.98437500000001
49.883;83.98437500000001
50.405;83.98437500000001
50.88;83.98437500000001
51.384;83.98437500000001
51.8;83.98437500000001
52.286;83.98437500000001
52.816;83.98437500000001
53.289;83.98437500000001
53.718;83.98437500000001
54.211;83.98437500000001
54.687;83.98437500000001
55.167;83.98437500000001
55.649;83.98437500000001
56.126;83.98437500000001
56.609;83.98437500000001
57.091;83.98437500000001
57.582;83.98437500000001
58.059;83.98437500000001
58.562;83.98437500000001
59.001;83.98437500000001
59.497;83.98437500000001
59.973;83.98437500000001
60.445;83.98437500000001
60.943;83.98437500000001
61.405;83.98437500000001
61.938;83.98437500000001
62.368;83.98437500000001
62.849;83.98437500000001
63.339;83.98437500000001
63.801;83.98437500000001
64.313;83.98437500000001
64.778;80.078125
65.265;80.078125
65.719;80.078125
66.206;80.078125
66.679;80.078125
67.191;80.078125
67.639;80.078125
68.121;80.078125
68.605;80.078125
69.098;80.078125
69.638;80.078125
70.071;80.078125
70.55;80.078125
71.013;80.078125
71.535;80.078125
72.031;80.078125
72.514;80.078125
72.967;80.078125
73.459;80.078125
73.918;80.078125
74.405;80.078125
74.895;80.078125
75.35;80.078125
75.855;80.078125
76.318;80.078125
76.81;80.078125
77.311;80.078125
77.753;80.078125
78.249;80.078125
78.731;80.078125
79.229;80.078125
79.675;80.078125
80.165;80.078125
80.698;80.078125
81.164;80.078125
81.597;80.078125
82.072;80.078125
82.549;80.078125
83.069;80.078125
83.52;80.078125
84.016;78.12500000000001
84.525;78.12500000000001
85.012;76.171875
85.444;76.171875
85.919;76.171875
86.447;76.171875
86.869;76.171875
87.373;76.171875
87.857;76.171875
88.318;76.171875
88.829;76.171875
89.288;76.171875
89.753;76.171875
90.242;76.171875
90.783;76.171875
91.217;76.171875
91.7;76.171875
92.151;76.171875
92.649;76.171875
93.117;76.171875
93.67;76.171875
94.087;76.171875
94.58;76.171875
95.087;76.171875
95.527;76.171875
96.003;76.171875
96.562;76.171875
96.976;76.171875
97.433;76.171875
97.932;76.171875
98.418;76.171875
98.883;76.171875
99.365;76.171875
99.877;76.171875
100.356;76.171875
100.822;76.171875
101.381;76.171875
101.786;76.171875
102.266;76.171875
102.752;76.171875
103.242;76.171875
103.726;76.171875
104.205;76.171875
104.663;74.21875
105.15;74.21875
105.669;74.21875
106.1;74.21875
106.61;74.21875
107.073;74.21875
107.558;74.21875
108.051;74.81875000000001
108.511;75.41875
109.004;76.01875000000001
109.487;76.61875
109.947;77.21875
110.469;77.81875000000001
110.957;78.41875
111.407;82.03125
111.86;80.078125
112.341;80.078125
112.832;80.078125
113.327;80.078125
113.783;80.078125
114.283;80.078125
114.748;80.078125
115.255;80.078125
115.721;83.98437500000001
116.237;83.98437500000001
116.727;83.98437500000001
117.176;83.98437500000001
117.631;83.98437500000001
118.103;83.98437500000001
118.581;83.98437500000001
119.071;83.98437500000001
119.559;83.98437500000001
120.052;83.98437500000001
120.525;83.98437500000001
120.996;83.98437500000001
121.519;83.98437500000001
121.967;83.98437500000001
122.423;83.98437500000001
122.916;83.98437500000001
123.386;85.9375
123.878;85.9375
124.374;85.9375
124.831;85.9375
125.3;85.9375
125.785;85.9375
126.279;85.9375
126.806;85.9375
127.222;85.9375
127.71;85.9375
128.208;85.9375
128.705;85.9375
129.164;85.9375
129.641;85.9375
130.129;85.9375
130.622;85.9375
131.074;85.9375
131.57;85.9375
132.054;85.9375
132.524;85.9375
133.001;85.9375
133.488;85.9375
133.969;85.9375
134.434;85.9375
134.934;85.9375
135.452;82.03125
135.886;82.03125
136.355;82.03125
136.836;82.03125
137.299;82.03125
137.806;82.03125
138.269;82.03125
138.744;82.03125
139.239;82.03125
139.724;82.03125
140.2;82.03125
140.716;82.03125
141.141;82.03125
141.621;82.03125
142.102;82.03125
142.581;82.03125
143.082;82.03125
143.538;82.03125
144.036;82.03125
144.534;82.03125
145.012;82.03125
145.491;82.03125
145.96;82.03125
146.457;82.03125
146.969;82.03125
147.388;82.03125
147.86;82.03125
148.393;82.03125
148.884;82.03125
149.351;82.03125
149.778;82.03125
150.292;82.03125
150.776;82.03125
151.253;82.03125
151.76;82.03125
152.202;82.03125
152.673;82.03125
153.139;82.03125
153.693;82.03125
154.128;82.03125
154.594;82.03125
155.094;82.03125
155.556;82.03125
156.109;82.03125
156.563;82.03125
157.008;82.03125
157.488;82.03125
157.979;82.03125
158.452;82.03125
158.913;82.03125
159.444;82.03125
159.886;82.03125
160.369;82.03125
160.864;82.03125
161.332;82.03125
161.823;82.03125
162.262;82.03125
162.746;82.03125
163.258;82.03125
163.723;82.03125
164.183;82.03125
164.704;82.03125
165.174;82.03125
165.632;82.03125
166.113;82.03125
166.6;82.03125
167.059;82.03125
167.572;82.03125
168.023;82.03125
168.513;82.03125
169.011;82.03125
169.477;82.03125
169.939;82.03125
170.422;82.03125
170.957;82.03125
171.4;82.03125
171.888;82.03125
172.37;82.03125
172.859;82.03125
173.311;82.03125
173.808;82.03125
174.268;82.03125
174.782;82.03125
175.276;82.03125
175.747;83.98437500000001
176.227;83.98437500000001
176.703;83.98437500000001
177.166;83.98437500000001
177.631;83.98437500000001
178.105;83.98437500000001
178.61;83.98437500000001
179.064;83.98437500000001
179.547;83.98437500000001
180.027;83.98437500000001
