time;Pixel leftCheek
0;210.76366612111292
0.872;210.5843253968254
0.944;210.74305555555554
1.01;210.95923026744944
1.076;210.99575994781475
1.11;211.07294733398757
1.146;211.18613019299968
1.184;211.21720641151455
1.25;211.4175139389964
1.318;211.61062801932368
1.354;211.39484702093398
1.387;211.26709470304976
1.424;210.87736757624398
1.492;210.65481577246283
1.558;210.77989657401423
1.592;210.73462783171522
1.627;210.79223300970872
1.665;210.51063829787233
1.731;210.5870406189555
1.798;210.84787544599416
1.866;210.72972972972974
1.9;210.52504943968358
1.937;210.74785761371126
1.971;210.6435383097665
2.037;210.66063794804342
2.094;210.65935145758272
2.159;210.51743238840012
2.194;210.81133919843597
2.227;210.96471741261027
2.261;210.80529238810846
2.298;210.42143090493303
2.363;210.9786338620913
2.43;210.98510844933637
2.496;210.9834200260078
2.533;211.3646069233258
2.598;211.30237089964274
2.637;211.37382266969794
2.705;211.60631994733376
2.774;211.64351547070441
2.808;211.99738647500817
2.845;211.99738647500817
2.88;212.156158118262
2.917;212.156158118262
2.977;212.57253886010363
3.014;212.57253886010363
3.047;212.75859852137577
3.083;212.4111218257795
3.15;212.3705997392438
3.184;212.45697522816167
3.22;212.316169235815
3.256;212.35979009511314
3.292;212.18754055807918
3.33;212.16677482154446
3.363;211.88321405335068
3.397;211.61418347430057
3.433;211.58067664281066
3.51;210.76173633440516
3.574;210.8032154340836
3.608;211.56084656084656
3.642;211.6851851851852
3.677;211.60660562459123
3.712;211.53400915631133
3.749;211.93989983305508
3.784;212.10951585976628
3.84;211.60032362459546
3.908;211.61844660194174
3.942;211.57034845496383
3.976;211.4112426035503
4.009;211.46022353714662
4.044;211.6850082372323
4.078;211.8995057660626
4.116;211.86906710310964
4.184;211.96530278232404
4.223;212.00065466448444
4.256;212.18659180977542
4.324;211.69749009247028
4.357;211.9627308707124
4.39;212.0603562005277
4.424;212.41553269166943
4.459;212.4931961500166
4.493;212.53966146697644
4.538;212.64591836734695
4.606;212.6030612244898
4.672;212.14148123546994
4.707;212.13317834606443
4.74;212.0860395045196
4.775;212.1359223300971
4.809;211.9371237458194
4.843;211.9608695652174
4.876;212.060585885486
4.909;211.96804260985354
4.943;212.1880825565912
4.977;211.93020937188436
5.044;212.19042871385844
5.08;212.25534045393857
5.113;212.23497997329773
5.15;212.1902536715621
5.184;212.22431161853592
5.218;212.50705171255876
5.251;212.37986798679867
5.29;212.28679867986799
5.357;211.93563370935632
5.425;211.90743198407432
5.458;211.81343531759228
5.493;211.9694047223146
5.527;211.98066022007336
5.565;211.9893297765922
5.634;212.1607501674481
5.671;212.15070328198257
5.709;212.0505693235097
5.742;212.28198258539854
5.777;212.4005358338915
5.811;212.15420405450317
5.845;212.32469258889998
5.878;212.32469258889998
5.914;212.63333333333333
5.961;212.55148514851484
5.995;213.25484949832776
6.028;213.21973244147156
6.062;213.46266710140202
6.096;213.55363547440496
6.141;213.33932657731285
6.211;213.29290617848972
6.245;213.7222040013119
6.279;213.5490324696622
6.315;213.436536569367
6.349;213.16530811868276
6.399;213.3710466253668
6.445;213.591652754591
6.478;213.63071786310516
6.513;213.7151919866444
6.552;213.34208798424163
6.586;213.3017071569271
6.624;212.99934340118187
6.658;212.9996724533246
6.726;212.90795938421226
6.76;213.334214002642
6.795;213.18295904887714
6.831;213.193857331572
6.865;213.07138179436805
6.899;212.97184020956124
6.933;213.05664702030126
7.001;213.48269040553907
7.043;213.3761951862842
7.088;213.40257171117705
7.122;213.5023178807947
7.156;213.65099337748345
7.233;213.28693931398416
7.267;213.29023746701847
7.301;213.08095554080955
7.337;213.03516921035168
