time;interpolated Pixel leftCheek
0;212.6356807511737
0.019;212.62239596674365
0.049;212.6014199913278
0.079;212.58044401591192
0.109;212.55946804049606
0.139;212.5384920650802
0.169;212.5175160896643
0.199;212.49654011424843
0.229;212.47556413883257
0.259;212.4545881634167
0.289;212.43361218800084
0.319;212.41263621258497
0.349;212.3916602371691
0.379;212.3706842617532
0.409;212.34970828633735
0.439;212.32873231092148
0.469;212.30775633550562
0.499;212.28678036008975
0.529;212.26580438467388
0.559;212.24482840925802
0.589;212.22385243384215
0.619;212.20287645842626
0.649;212.1819004830104
0.679;212.16092450759453
0.709;212.13994853217866
0.739;212.1189725567628
0.769;212.09799658134693
0.799;212.07702060593107
0.829;212.05604463051517
0.859;212.0350686550993
0.889;212.01409267968344
0.919;211.99311670426758
0.949;211.9721407288517
0.979;211.95116475343585
1.009;211.93018877801998
1.039;211.9092128026041
1.069;212.097102841312
1.099;213.64262197182427
1.129;215.18814110233654
1.159;216.73366023284882
1.189;218.2791793633611
1.219;219.01699026693262
1.249;219.2871806180648
1.279;219.4974240254997
1.309;219.56627920644155
1.339;219.51504282850675
1.369;219.46380645057198
1.399;219.41257007263718
1.429;219.4074464348437
1.459;219.4074464348437
1.489;219.26361123200974
1.519;219.15573482988424
1.549;219.09769844557158
1.579;218.88006200439906
1.609;218.66866662003682
1.639;218.63826188317202
1.669;218.60785714630725
1.699;218.6017761989343
1.729;218.6017761989343
1.759;218.44029741096816
1.789;218.17790878418774
1.819;217.92322608483184
1.849;217.82875685197186
1.879;218.2607032947413
1.909;218.6751093233782
1.939;218.58084334217253
1.969;218.48657736096686
1.999;218.52535647027173
2.029;218.63065812483185
2.059;218.73595977939198
2.089;218.79603744959476
2.119;218.89393768287047
2.149;219.01116077117484
2.179;218.8962855038008
2.209;218.78141023642675
2.239;218.90864004937944
2.269;219.2779749426589
2.299;219.77776236799875
2.329;220.60766940119845
2.359;220.55098517135067
2.389;220.4943009415029
2.419;221.10852026571678
2.449;221.37067018091713
2.479;221.46726179051475
2.509;221.5574139594725
2.539;221.5574139594725
2.569;221.5574139594725
2.599;221.46421412409126
2.629;221.2855811062772
2.659;221.29381484583803
2.689;221.3761522414464
2.719;221.45848963705473
2.749;221.81529625151148
2.779;221.9254440827495
2.809;221.91082531557882
2.839;221.87487515596644
2.869;221.83892499635402
2.899;221.80297483674164
2.929;221.78519871106337
2.959;221.77295381310418
2.989;221.72814397410613
3.019;221.64074921221112
3.049;221.5766597201548
3.079;221.5766597201548
3.109;221.79658777619986
3.139;222.01651583224492
3.169;222.14104701271526
3.199;222.03655979560983
