time;Pixel rightCheek
0;202.45201421800948
1.065;201.35665579602727
1.2;209.41710243002154
1.267;209.4414026453399
1.3;210.74069319640566
1.402;209.92836492129777
1.469;209.92836492129777
1.504;209.83371522094927
1.541;209.83371522094927
1.608;209.70108516935218
1.675;208.28270042194092
1.741;208.28270042194092
1.775;208.27533333333332
1.842;208.21333333333334
1.908;208.7427263811703
1.979;208.57425090549884
2.063;208.65953243332237
2.108;208.08563087901393
2.143;207.93610120012974
2.224;206.13719711853307
2.292;206.87561374795416
2.326;208.00981996726676
2.393;207.512057626057
2.427;208.69808957093642
2.507;210.07031488841332
2.587;210.07031488841332
2.622;209.46244604316547
2.656;209.46244604316547
2.723;209.54620918649695
2.756;210.02324294410624
2.79;210.32519879352893
2.906;209.34643734643734
2.976;209.56592956592957
3.041;209.2727027755322
3.079;209.2727027755322
3.146;208.86204059243005
3.18;208.85600658255623
3.219;207.81323283082077
3.255;206.62227805695142
3.322;206.15194444444444
3.395;206.54876033057852
3.442;206.54876033057852
3.479;206.4701617401004
3.513;206.4701617401004
3.552;206.66787103946638
3.585;206.64174541411896
3.652;206.64174541411896
3.718;206.23756906077347
3.754;206.88674033149172
3.788;207.27626137303557
3.824;208.1251723187207
3.926;208.17098017621146
3.993;208.4211259754738
4.028;208.08584169453735
4.097;208.25689561925364
4.133;208.25689561925364
4.17;209.85889403432307
4.204;209.85889403432307
4.24;210.12557886134567
4.275;210.12557886134567
4.341;209.38088829071333
4.375;208.93728129205923
4.443;210.07313794030654
4.51;209.60877659574467
4.543;209.60877659574467
4.577;210.38202851762173
4.61;210.00699488835082
4.645;209.53161530286928
4.679;209.53161530286928
4.713;207.72741764080766
4.778;207.46162310866575
4.844;205.65942228335626
4.916;205.65942228335626
4.983;206.05764267278462
5.018;206.96099799254372
5.09;208.26953793496864
5.158;208.50427837992012
5.195;207.07396036840638
5.262;208.58889198995254
5.298;209.18871057000553
5.366;209.5470392916436
5.434;209.24791386271872
5.472;209.24791386271872
5.516;208.8220726783311
5.551;208.14700349368448
5.585;208.6930932545015
5.619;209.3477559795754
5.685;208.57089452603472
5.719;208.4943820224719
5.755;208.4943820224719
5.794;208.64392723381488
5.828;208.88715644820297
5.911;208.8813424947146
5.95;208.74318241990997
5.992;209.11967169711411
6.029;209.11967169711411
6.061;209.11187335092347
6.096;209.11187335092347
6.161;209.26596583442839
6.195;208.92982917214192
6.262;208.30309441946574
6.296;208.30309441946574
6.362;208.67877020938246
6.395;208.95388285184202
6.462;208.95388285184202
6.495;209.2003676470588
6.563;209.15625
6.596;209.39554390563566
6.63;209.33263433813892
6.697;208.69905956112854
6.767;209.14080459770116
6.804;209.87558931377686
6.838;209.77658459926664
6.872;209.77658459926664
6.94;209.20821493154224
7.011;210.68144329896907
7.08;210.45927835051546
7.147;210.4327170005136
7.182;210.93862352336927
7.217;211.15923236514521
7.251;211.7484439834025
7.291;211.7484439834025
7.328;211.30984829004885
7.379;211.38878889174595
7.414;211.92058596761757
7.458;212.47828321768182
7.492;212.47828321768182
7.529;212.67668979696737
7.564;212.02231237322516
7.598;211.74974645030426
7.634;211.42997162754708
7.67;211.43513025535208
7.707;211.34637014314927
7.744;210.20092024539878
7.811;209.95957727873184
7.89;209.81373844121532
7.925;210.4219321148825
7.993;210.16005221932116
8.058;209.92555640828857
8.093;210.06037349705807
8.16;210.63079729025534
8.226;210.63079729025534
8.264;209.84016499097706
8.329;210.13405516885794
8.363;210.7127320954907
8.397;210.7127320954907
8.434;210.46252958190902
8.506;209.80357612411254
8.539;210.0928025309781
8.573;210.0928025309781
8.639;209.05439662001584
8.673;209.14444151043043
8.707;209.75151835225773
8.743;209.75151835225773
8.81;209.06373210910073
8.843;209.06373210910073
8.876;208.22680690399136
8.91;208.22680690399136
8.949;209.64096511932863
9.026;210.20062942564908
9.093;208.4778573322726
9.127;208.4778573322726
9.195;208.82624768946397
9.228;208.90282545550568
9.263;209.4775802600159
9.295;209.0390023879013
9.329;209.0390023879013
9.362;208.3054251434533
9.396;208.3054251434533
9.463;209.08903191204075
9.515;209.28613569321533
9.565;208.63829215896885
9.602;208.63829215896885
9.638;208.4046723952739
9.673;208.74906467129878
9.705;208.37145911277392
9.758;209.0739446087658
9.796;209.3624630276956
9.832;209.3624630276956
9.866;208.7275424871864
9.902;208.7275424871864
9.935;208.61424332344214
9.97;208.34664148907473
10.037;208.5544282972306
10.104;208.09898546750753
10.172;208.36028024791162
10.205;208.19805982215036
10.241;208.19805982215036
10.276;208.65463494667762
10.344;209.3763937992929
10.377;209.3763937992929
10.419;208.57284946236558
10.488;208.74112903225807
10.527;208.7074756229686
10.561;208.56013001083423
10.596;208.56013001083423
10.633;208.94149512459373
10.667;209.0503481521157
10.701;209.3071772897697
10.735;209.41852348993288
10.768;209.19785234899328
10.845;208.44836133296613
10.914;208.6962269347287
10.948;208.89507198228128
10.981;208.69545957918052
11.048;208.77786998616875
11.083;208.77786998616875
11.12;208.55662717001928
11.154;208.55662717001928
11.188;208.11435657205843
11.256;208.05355160932297
11.29;208.05355160932297
11.324;208.33574811925328
11.358;208.33574811925328
11.433;208.261911395932
11.466;208.1237721021611
11.501;208.1237721021611
11.537;207.75667993177942
11.57;207.75667993177942
11.637;207.97028862478777
11.671;208.11346915676287
11.709;208.11346915676287
11.743;208.13813393107313
11.778;208.13813393107313
11.813;208.3482768282432
11.88;208.1446664790318
11.917;208.1446664790318
11.951;207.68955811989866
12.019;207.5681818181818
12.087;208.12873754152824
12.126;208.12873754152824
12.194;208.29513602638087
12.228;208.16405605935697
12.268;207.7207409486388
12.342;207.4423238843671
12.409;208.34900643716765
12.443;208.38427092079485
12.478;208.38427092079485
12.511;208.36824696802645
12.55;208.36824696802645
12.617;208.9858017817372
12.684;208.73455250761984
12.719;208.31698531449155
12.792;207.98998051767325
12.826;207.98998051767325
12.893;208.30842163971
12.927;208.30842163971
12.961;208.1886269070735
12.994;208.4244105409154
13.034;208.4244105409154
13.118;208.3666482606295
13.154;207.69491993373828
13.221;207.44825662482566
13.259;207.44825662482566
13.294;208.10365686004948
13.33;208.10365686004948
13.367;208.19313186813187
13.401;208.19313186813187
13.438;208.56275524094747
13.505;208.39831200653416
13.571;207.6338453099287
13.605;207.6338453099287
13.64;207.98381788261108
13.707;208.68261826182618
13.74;208.68261826182618
13.782;208.17298643786327
13.856;208.59562690285082
13.89;208.51868131868133
13.929;208.12774725274724
13.996;208.12676837725382
14.032;208.12676837725382
14.112;208.08008837337752
14.178;208.08008837337752
14.217;208.43052455357142
14.285;208.20619419642858
14.319;208.20619419642858
14.353;207.55580357142858
14.387;207.5744680851064
14.426;207.7529704338215
14.502;208.11503928170595
14.537;208.3973063973064
14.571;208.35099523409028
14.605;208.35099523409028
14.639;208.4550279329609
14.672;208.4550279329609
