time;Pixel forehead
0;212.23587466074514
1.065;211.30954115076474
1.2;212.35236875800257
1.267;212.11318822023048
1.3;212.9531165311653
1.402;213.5098468271335
1.469;213.5098468271335
1.504;213.2272093671592
1.541;213.2272093671592
1.608;212.415544332211
1.675;212.31680974799224
1.741;212.31680974799224
1.775;212.17545304777596
1.842;211.73997803404723
1.908;211.42909090909092
1.979;211.90016547159405
2.063;211.776889134032
2.108;213.6625034693311
2.143;214.6097696364141
2.224;216.5789761839584
2.292;216.2024302678818
2.326;218.10190555095278
2.393;216.33873969688912
2.427;218.0332358415315
2.507;220.26949806949807
2.587;220.26949806949807
2.622;220.55073170731708
2.656;220.55073170731708
2.723;220.575594960336
2.756;220.84251049930003
2.79;222.21473922902496
2.906;223.37920072661217
2.976;222.69845594913716
3.041;222.2080521817364
3.079;222.2080521817364
3.146;222.93155635870792
3.18;223.01942624802348
3.219;224.2687389770723
3.255;223.5156525573192
3.322;223.93085106382978
3.395;223.91705477933021
3.442;223.91705477933021
3.479;224.45239159588735
3.513;224.45239159588735
3.552;224.16089658233466
3.585;224.42410119840213
3.652;224.42410119840213
3.718;224.3560943060498
3.754;224.78002669039145
3.788;224.21869449378332
3.824;224.931838365897
3.926;225.05302857142857
3.993;224.0864337568058
4.028;224.19033575317604
4.097;224.35051778478163
4.133;224.35051778478163
4.17;224.81090174966351
4.204;224.81090174966351
4.24;225.14939434724093
4.275;225.14939434724093
4.341;225.09574228429827
4.375;224.95787339490877
4.443;224.51787310098302
4.51;224.76424228777302
4.543;224.76424228777302
4.577;224.39084348218313
4.61;223.72507893549843
4.645;223.3620650443484
4.679;223.3620650443484
4.713;222.80577666590858
4.778;221.94411360513055
4.844;221.02038479157125
4.916;221.02038479157125
4.983;220.04914232730644
5.018;220.37366713027353
5.09;221.35512033978293
5.158;221.45233600755074
5.195;221.8893547635686
5.262;223.15606801770323
5.298;222.59677795937426
5.366;223.06023815082887
5.434;222.9615918556224
5.472;222.9615918556224
5.516;222.69967607589078
5.551;222.21095152603232
5.585;222.41629263913825
5.619;222.45309694793536
5.685;221.90696132596685
5.719;222.63400447427293
5.755;222.63400447427293
5.794;222.98590604026845
5.828;222.67034178610805
5.911;222.7058434399118
5.95;222.99150458305388
5.992;222.91236306729263
6.029;222.91236306729263
6.061;223.06107545917237
6.096;223.06107545917237
6.161;222.98362469572913
6.195;222.6917459614959
6.262;222.67412280701754
6.296;222.67412280701754
6.362;222.77446619217082
6.395;222.88389679715303
6.462;222.88389679715303
6.495;222.65144230769232
6.563;222.7159090909091
6.596;223.3639779005525
6.63;222.98276243093923
6.697;222.37491863744847
6.767;222.3343458450857
6.804;222.70869755244755
6.838;222.92263986013987
6.872;222.92263986013987
6.94;222.7007486631016
7.011;222.63327526132403
7.08;222.78702090592336
7.147;222.64577071704593
7.182;222.8085015027909
7.217;223.2759747331736
7.251;223.8590720975822
7.291;223.8590720975822
7.328;224.06805374945816
7.379;224.14629388816644
7.414;223.58338755150726
7.458;223.7250054218174
7.492;223.7250054218174
7.529;223.67425721101714
7.564;223.9750488175309
7.598;224.07789108266437
7.634;223.7448275862069
7.67;223.68340517241379
7.707;223.8203788373612
7.744;223.51970389723493
7.811;222.5938448201127
7.89;222.37559601213698
7.925;222.35814360770578
7.993;222.2460595446585
8.058;221.96360862933102
8.093;221.9875789932447
8.16;221.66125137211856
8.226;221.66125137211856
8.264;221.85228031145718
8.329;221.8921023359288
8.363;222.72751859364436
8.397;222.72751859364436
8.434;222.9078061911171
8.506;222.44751009421265
8.539;222.55457825890844
8.573;222.55457825890844
8.639;222.4040561622465
8.673;222.85067974147537
8.707;222.69957655449076
8.743;222.69957655449076
8.81;223.13640490240581
8.843;223.13640490240581
8.876;223.5079185520362
8.91;223.5079185520362
8.949;223.3153554713617
9.026;223.4383775351014
9.093;223.28209645452543
9.127;223.28209645452543
9.195;223.49554444685938
9.228;223.74961964790262
9.263;223.55446836268754
9.295;223.2709284627093
9.329;223.2709284627093
9.362;222.77275675675676
9.396;222.77275675675676
9.463;222.62019022913964
9.515;222.80242109814094
9.565;222.94187845303867
9.602;222.94187845303867
9.638;223.05878453038673
9.673;222.62954048140043
9.705;222.50437636761487
9.758;222.2878357720026
9.796;222.04083861105045
9.832;222.04083861105045
9.866;222.7739665787159
9.902;222.7739665787159
9.935;222.8995162708883
9.97;222.9505277044855
10.037;222.53923939327325
10.104;222.39942844581228
10.172;222.5153999556836
10.205;222.7516064701972
10.241;222.7516064701972
10.276;222.64062845762336
10.344;223.13048294195835
10.377;223.13048294195835
10.419;223.03256747713584
10.488;223.09457952264108
10.527;223.04575744113728
10.561;222.7800977343403
10.596;222.7800977343403
10.633;222.5910706352732
10.667;222.8255300353357
10.701;222.71819787985865
10.735;222.69674129904678
10.768;222.76435380181778
10.845;222.3129873022945
10.914;222.2695477834707
10.948;222.33660276415515
10.981;222.41038787338385
11.048;222.29773897470338
11.083;222.29773897470338
11.12;222.52364118426868
11.154;222.52364118426868
11.188;222.4818824569156
11.256;222.33258477430945
11.29;222.33258477430945
11.324;222.16383169203223
11.358;222.16383169203223
11.433;222.0971351835273
11.466;222.7368890872573
11.501;222.7368890872573
11.537;223.0973909131804
11.57;223.0973909131804
11.637;223.39044183949505
11.671;223.23467087466184
11.709;223.23467087466184
11.743;223.31927175843694
11.778;223.31927175843694
11.813;223.68361456483126
11.88;224.29727921498662
11.917;224.29727921498662
11.951;224.23394290811774
12.019;223.93298736462094
12.087;223.49852841294995
12.126;223.49852841294995
12.194;223.56458897922312
12.228;223.59823848238483
12.268;223.30751862722963
12.342;223.01445021449538
12.409;223.13488797439416
12.443;222.98491083676268
12.478;222.98491083676268
12.511;222.56410256410257
12.55;222.56410256410257
12.617;222.42144980562543
12.684;222.71344232515895
12.719;222.5374659400545
12.792;222.25318761384335
12.826;222.25318761384335
12.893;222.09970474676356
12.927;222.09970474676356
12.961;221.87022727272728
12.994;222.1356818181818
13.034;222.1356818181818
13.118;221.88166894664843
13.154;221.7450980392157
13.221;221.34778639890462
13.259;221.34778639890462
13.294;221.16300868770006
13.33;221.16300868770006
13.367;221.37926330150069
13.401;221.37926330150069
13.438;221.4977000919963
13.505;221.6373045078197
13.571;221.14920634920634
13.605;221.14920634920634
13.64;220.98480725623583
13.707;221.21350364963504
13.74;221.21350364963504
13.782;221.096091954023
13.856;221.29310344827587
13.89;221.57362033432562
13.929;221.37256697961988
13.996;221.13301391740816
14.032;221.13301391740816
14.112;221.12485811577753
14.178;221.12485811577753
14.217;221.0186745616033
14.285;221.1703484399909
14.319;221.1703484399909
14.353;221.07059895240263
14.387;221.25062713797035
14.426;221.006157354618
14.502;221.27014755959138
14.537;221.3200908059024
14.571;221.74005060961582
14.605;221.74005060961582
14.639;221.80739030023094
14.672;221.80739030023094
14.721;222.3095401509952
14.755;221.9727751086708
14.821;221.73034734917732
14.893;221.87065813528338
14.928;221.87065813528338
14.966;222.46285323609845
15.001;222.46285323609845
15.069;222.68919844713406
15.103;222.68919844713406
15.17;222.2940909090909
15.207;222.2940909090909
15.274;221.9928170594837
15.311;221.9928170594837
15.345;221.93480236256246
15.387;221.93480236256246
15.452;221.97728821258232
15.486;221.97297297297297
15.52;221.97297297297297
15.571;221.59114407732073
15.604;221.34277365700157
15.642;221.34277365700157
15.677;221.30805794477138
15.71;221.30805794477138
15.75;220.99977593546942
15.787;220.99977593546942
15.852;221.12166704010755
15.887;220.95730337078652
15.921;220.95730337078652
15.976;220.81451247165532
16.042;220.8721088435374
16.079;220.75220838052095
16.114;220.81540203850508
16.209;220.85322763306908
16.25;221.13163288544752
16.285;221.13163288544752
16.319;221.10817581416535
16.354;221.07809653916212
16.389;221.07422586520948
16.469;220.90436543654366
16.536;221.2603510351035
16.57;221.55408489274305
16.604;221.81332724783204
16.671;222.04901739326857
16.709;222.2612076852699
16.776;221.89181152790485
16.843;221.89181152790485
16.909;221.50511945392492
16.943;221.51581342434585
16.978;221.50933940774487
17.012;221.5740318906606
17.078;221.50457247370827
17.112;221.50457247370827
17.148;221.53833792470155
17.219;221.34343434343435
17.284;221.55804292637896
17.351;221.3904915762751
17.385;221.93864745526378
17.42;222.25470601905647
17.452;222.25470601905647
17.488;222.6653497559842
17.541;223.05907945958324
17.619;223.05907945958324
17.685;223.20217835262082
17.72;223.46834581347855
17.786;223.79200726612171
17.82;223.79200726612171
17.887;223.7714480254199
17.921;224.16295960054472
17.988;224.05961015412512
18.055;224.15072529465095
18.101;224.16651542649728
18.141;224.06669691470054
18.208;224.27949183303085
18.275;224.41943502824859
18.31;224.41943502824859
18.343;224.50770276393294
18.377;224.50770276393294
18.415;224.182761732852
18.449;224.182761732852
18.483;224.16087545126354
18.517;224.03845288958848
18.551;224.1535866876546
18.597;224.4418762746431
18.668;224.36347156129617
18.735;224.16373873873874
18.769;223.9132882882883
18.836;223.97578249942885
18.869;223.97578249942885
18.903;223.74379232505643
18.966;223.66185101580135
19.034;224.02362562471603
19.101;224.02362562471603
19.135;224.2014502605937
19.202;224.38749150237933
