Time,Frequ,Polar
46,44.92187500000001,122
47,44.92187500000001,121
48,44.92187500000001,121
49,44.92187500000001,120
50,121.09375,119
51,121.09375,119
52,121.09375,118
53,121.09375,117
54,121.09375,117
55,121.09375,117
56,121.09375,116
57,121.09375,116
58,121.09375,116
59,121.09375,115
60,121.09375,113
61,121.09375,112
62,121.09375,112
63,119.140625,112
64,119.140625,111
65,119.140625,111
66,119.140625,111
67,119.140625,111
68,119.140625,110
69,111.328125,110
70,103.515625,110
71,103.515625,109
72,103.515625,108
73,103.515625,107
74,103.515625,107
75,103.515625,106
76,103.515625,106
77,103.515625,106
78,103.515625,106
79,103.515625,106
80,103.515625,106
81,103.515625,107
82,103.515625,107
83,103.515625,107
84,103.515625,106
85,103.515625,106
86,103.515625,106
87,103.515625,105
88,103.515625,106
89,103.515625,106
90,105.46875,106
91,105.46875,107
92,105.46875,107
93,105.46875,107
94,105.46875,107
95,105.46875,107
96,85.28645833333333,107
97,44.92187500000001,107
98,44.92187500000001,107
99,44.92187500000001,107
100,44.92187500000001,107
101,44.92187500000001,108
102,44.92187500000001,108
103,44.92187500000001,109
104,44.92187500000001,110
105,44.92187500000001,111
106,44.92187500000001,111
107,44.92187500000001,111
108,44.92187500000001,110
109,44.92187500000001,109
110,44.92187500000001,108
111,44.92187500000001,107
112,44.92187500000001,106
113,44.92187500000001,105
114,44.92187500000001,105
115,44.92187500000001,106
116,44.92187500000001,106
117,44.92187500000001,107
118,44.92187500000001,108
119,44.92187500000001,108
120,44.92187500000001,108
121,44.92187500000001,108
122,44.92187500000001,108
123,44.92187500000001,107
124,44.92187500000001,107
125,44.92187500000001,108
126,44.92187500000001,108
127,44.92187500000001,108
128,44.92187500000001,108
129,46875,108
130,46875,109
131,67.05729166666667,110
132,107.421875,110
133,107.421875,109
134,107.421875,109
135,107.421875,108
136,107.421875,108
137,107.421875,107
138,107.421875,106
139,107.421875,105
140,107.421875,104
141,107.421875,103
142,108.3984375,102
143,109.3750,102
144,109.3750,102
145,109.3750,102
146,109.3750,103
147,109.3750,103
148,109.3750,104
149,109.3750,104
150,109.3750,104
151,103.515625,104
152,103.515625,103
153,103.515625,103
154,103.515625,103
155,103.515625,103
156,103.515625,103
157,103.515625,103
158,103.515625,103
159,103.515625,102
160,103.515625,102
161,103.515625,101
162,103.515625,101
163,103.515625,100
164,103.515625,101
165,103.515625,101
166,103.515625,101
167,103.515625,102
168,103.515625,102
169,103.515625,102
170,103.515625,103
171,103.515625,103
172,103.515625,103
173,101.5625,103
174,101.5625,103
175,101.5625,104
176,101.5625,103
177,101.5625,103
178,101.5625,101
179,101.5625,100
180,101.5625,98
