time;Pixel leftCheek
0;206.3292572463768
1.066;206.88235294117646
1.2;207.1227420101899
1.268;206.9019248395967
1.335;207.63416898792943
1.406;207.49767873723306
1.452;206.5313769751693
1.518;206.3941309255079
1.553;206.7918758557736
1.621;206.5346846846847
1.687;206.768778280543
1.721;206.55882352941177
1.794;206.60045248868778
1.827;206.45777178796047
1.861;206.60467205750226
1.896;206.6520947176685
1.931;206.73998178506375
1.999;206.78532608695653
2.076;206.57581227436822
2.144;206.46299638989169
2.181;206.47399635036496
2.215;206.29151459854015
2.249;206.16833030852993
2.282;206.258166969147
2.348;206.22686025408348
2.415;205.9627949183303
2.481;206.1704442429737
2.514;206.0099728014506
2.549;206.2405638926785
2.584;206.14779445202365
2.623;206.2465074357819
2.702;206.0022532672375
2.737;206.32250789354984
2.772;206.22237257555255
2.849;206.38531278331823
2.891;206.60743427017226
2.926;206.59156844968268
2.994;206.32535020334387
3.031;206.14188883868053
3.068;206.23990929705215
3.135;206.23945578231292
3.176;205.82637655417406
3.214;205.97158081705152
3.253;206.48832951945082
3.287;206.366590389016
3.325;206.2787185354691
3.36;206.33272311212815
3.398;206.39388407120038
3.47;206.51833408782255
3.504;206.61973743775465
3.538;206.61973743775465
3.572;206.61768646717283
3.617;206.45064761054041
3.685;206.713059195662
3.719;206.9222774514234
3.759;206.70237561631555
3.792;206.34468848050201
3.826;206.28103989242493
3.862;206.4246139872843
3.896;206.59990917347866
3.93;206.33213965980303
3.964;206.43464637421664
3.998;206.6317228805834
4.033;206.7511394712853
4.131;206.6426618049225
4.165;206.363676929942
4.199;206.51539491298527
4.233;206.57117358322176
4.268;206.89358799454297
4.301;207.08412914961346
4.336;206.3782589482987
4.372;206.62527618205922
4.439;207.23290793072016
4.473;207.1007292616226
4.524;206.3486197684773
4.591;206.16162065894923
4.625;206.3430258973194
4.658;206.6415265788278
4.691;206.69650159018627
4.738;206.33005806163465
4.805;206.41727272727272
4.839;206.85090909090908
4.877;206.71545454545455
4.913;206.288898796255
4.947;206.17565760142665
4.983;206.61639492753622
5.019;206.59873188405797
5.089;206.56216216216217
5.136;206.63423423423424
5.17;206.77270652670015
5.204;206.3546325878594
5.238;206.11364673664994
5.275;205.67473591549296
5.31;205.51144366197184
5.345;205.69234154929578
5.378;206.08602639963587
5.412;206.08602639963587
5.448;205.49779929577466
5.513;205.49427816901408
5.546;206.20957542908764
5.584;206.22990063233965
5.62;206.17750677506774
5.654;205.68199911543564
5.689;205.65280849181778
5.726;206.08978328173376
5.761;206.09804811620518
5.828;206.28052655469813
5.867;205.75924295774647
5.919;205.92429577464787
5.952;206.59845384265574
5.986;206.59845384265574
6.021;206.11328298533985
6.054;205.87872056863617
6.106;205.90715237672146
6.174;206.16039873130947
6.209;206.27412777526052
6.244;206.2641594925238
6.277;205.73752228163994
6.312;205.65508021390374
6.346;206.1308496138119
6.381;206.08178100863245
6.416;206.1626533393912
6.476;205.8351111111111
6.534;205.87244444444445
6.567;206.37813211845102
6.603;206.4519362186788
6.638;206.549430523918
6.672;206.28283281039893
6.707;206.331241595697
6.741;206.48663343905756
6.774;206.4766651563208
6.808;205.98079499776685
6.84;206.0920053595355
6.889;206.01990049751242
6.927;206.03708729081865
6.962;205.92944369063773
7.007;206.1469923111714
7.041;205.96195652173913
7.11;206.124943000456
7.143;206.12220702234382
7.21;206.04635761589404
7.243;206.04635761589404
7.28;206.66074681238615
7.315;206.50910746812386
7.349;206.45218579234972
7.383;206.3611236973267
7.45;206.51155414589942
7.484;207.0218181818182
7.518;207.00454545454545
7.552;206.72590909090908
7.586;206.25389061805248
7.621;205.85904846598487
7.687;206.10808356039965
7.722;205.89327883742052
7.756;206.05423576871357
7.79;205.93993724787092
7.832;205.97714029583148
7.898;206.21337579617835
7.933;206.3403093721565
7.968;206.33393994540492
8.002;206.0639534883721
8.036;205.99284436493738
8.102;206.25873808443032
8.136;206.4235133908307
8.17;206.2578302315025
8.238;206.27929950606196
8.272;206.4517287831163
8.306;206.9813126709207
8.34;206.89243391066546
8.374;206.48008948545862
8.407;206.35257270693512
8.461;206.82021957913997
8.499;206.77950594693505
8.546;206.95288197621227
8.58;206.30944917151814
8.614;206.36587550380654
8.651;206.78675799086759
8.684;206.67488584474887
8.719;206.71004566210047
8.786;206.21758436944938
8.82;206.4329484902309
8.854;206.60315315315316
8.888;206.85045045045044
8.925;206.83537971805367
8.96;207.06093678944976
8.995;207.2243033348561
