Count;Frequencies rightCheek
45.567;78.12500000000001
46.044;82.03125
46.543;82.03125
47.024;82.03125
47.506;82.03125
47.981;82.03125
48.461;82.03125
48.961;82.03125
49.414;82.03125
49.889;82.03125
50.372;82.03125
50.839;82.03125
51.325;82.03125
51.84;82.03125
52.297;82.03125
52.772;82.03125
53.275;82.03125
53.734;82.03125
54.232;82.03125
54.709;82.03125
55.183;82.03125
55.646;82.03125
56.135;82.03125
56.599;82.03125
57.104;82.03125
57.571;82.03125
58.059;82.03125
58.55;82.03125
59.065;82.03125
59.49;82.03125
59.969;82.03125
60.44;82.03125
60.921;82.03125
61.414;82.03125
61.904;82.03125
62.391;82.03125
62.872;82.03125
63.327;82.03125
63.815;82.03125
64.31;82.03125
64.768;82.03125
65.24;82.03125
65.722;82.03125
66.219;82.03125
66.713;82.03125
67.185;80.078125
67.662;80.078125
68.142;80.078125
68.603;80.078125
69.093;80.078125
69.618;80.078125
70.039;82.03125
70.535;82.03125
71.02;82.03125
71.483;82.03125
71.978;82.03125
72.474;82.03125
72.923;82.03125
73.428;82.03125
73.95;82.03125
74.431;82.03125
74.842;82.03125
75.34;82.03125
75.822;82.03125
76.282;82.03125
76.81;82.03125
77.26;82.03125
77.749;82.03125
78.208;82.03125
78.707;82.03125
79.202;82.03125
79.657;82.03125
80.139;82.03125
80.627;82.03125
81.086;82.03125
81.562;82.03125
82.052;82.03125
82.526;82.03125
83.011;82.03125
83.485;82.03125
83.969;82.03125
84.499;82.03125
84.921;82.03125
85.426;82.03125
85.908;82.03125
86.39;82.03125
86.845;82.03125
87.325;82.03125
87.806;82.03125
88.31;82.03125
88.782;82.03125
89.265;82.03125
89.719;82.03125
90.23;82.03125
90.734;82.03125
91.176;82.03125
91.733;82.03125
92.134;82.03125
92.63;82.03125
93.09;82.03125
93.583;82.03125
94.043;82.03125
94.569;82.03125
95.02;82.03125
95.531;82.03125
95.983;82.03125
96.451;82.03125
96.95;82.03125
97.425;82.03125
97.893;82.03125
98.397;82.03125
98.846;82.03125
99.343;82.03125
99.863;82.03125
100.367;82.03125
100.771;82.03125
101.259;82.03125
101.721;82.03125
102.227;82.03125
102.692;82.03125
103.232;82.03125
103.674;82.03125
104.133;82.03125
104.747;82.03125
105.123;82.03125
105.573;82.03125
106.07;82.03125
106.542;82.03125
107.04;82.03125
107.503;82.03125
107.979;82.03125
108.446;82.03125
108.929;82.03125
109.46;82.03125
109.936;82.03125
110.377;82.03125
110.84;82.03125
111.327;82.03125
111.815;82.03125
112.295;82.03125
112.808;82.03125
113.251;82.03125
113.749;82.03125
114.218;82.03125
114.712;82.03125
115.182;82.03125
115.656;82.03125
116.186;82.03125
116.611;85.9375
117.09;85.9375
117.589;85.9375
118.061;85.9375
118.523;85.9375
119.001;85.9375
119.496;85.9375
119.96;85.9375
120.486;85.9375
120.984;85.9375
121.456;85.9375
121.901;85.9375
122.366;85.9375
122.843;85.9375
123.326;85.9375
123.799;85.9375
124.297;85.9375
124.782;85.9375
125.272;85.9375
125.722;85.9375
126.23;85.9375
126.679;85.9375
127.188;85.9375
127.667;85.9375
128.152;85.9375
128.604;85.9375
129.102;85.9375
129.577;85.9375
130.066;85.9375
130.52;85.9375
131.027;85.9375
131.49;85.9375
131.984;85.9375
132.441;85.9375
132.932;85.9375
133.456;85.9375
133.883;85.9375
134.388;85.9375
134.844;83.98437500000001
135.334;83.98437500000001
135.823;83.98437500000001
136.323;83.98437500000001
136.794;83.98437500000001
137.266;83.98437500000001
137.719;83.98437500000001
138.207;83.98437500000001
138.706;83.98437500000001
139.179;83.98437500000001
139.652;83.98437500000001
140.14;83.98437500000001
140.601;83.98437500000001
141.122;83.98437500000001
141.565;83.98437500000001
142.094;83.98437500000001
142.584;83.98437500000001
143.015;83.98437500000001
143.503;83.98437500000001
143.968;83.98437500000001
144.485;83.98437500000001
144.946;83.98437500000001
145.431;83.98437500000001
145.883;82.03125
146.408;82.03125
146.855;82.03125
147.328;82.03125
147.844;82.03125
148.297;82.03125
148.854;82.03125
149.277;82.03125
149.746;82.03125
150.21;82.03125
150.681;82.03125
151.172;82.03125
151.666;82.03125
152.139;82.03125
152.616;82.03125
153.115;82.03125
153.586;82.03125
154.053;82.03125
154.532;82.03125
155.001;82.03125
155.482;82.03125
155.977;82.03125
156.461;82.03125
156.924;82.03125
157.423;82.03125
157.89;82.03125
158.364;82.03125
158.854;82.03125
159.323;82.03125
159.8;82.03125
160.284;82.03125
161.195;82.03125
161.263;83.98437500000001
161.721;83.98437500000001
162.275;83.98437500000001
162.719;83.98437500000001
163.184;83.98437500000001
163.649;83.98437500000001
164.143;83.98437500000001
164.615;83.98437500000001
165.12;83.98437500000001
165.59;83.98437500000001
166.063;83.98437500000001
166.53;83.98437500000001
167.008;83.98437500000001
167.479;83.98437500000001
167.992;83.98437500000001
168.451;83.98437500000001
168.943;83.98437500000001
169.435;83.98437500000001
169.881;83.98437500000001
170.39;83.98437500000001
170.841;83.98437500000001
171.337;83.98437500000001
171.807;83.98437500000001
172.279;83.98437500000001
172.766;83.98437500000001
173.259;83.98437500000001
173.741;83.98437500000001
174.213;83.98437500000001
174.694;83.98437500000001
175.202;83.98437500000001
175.658;83.98437500000001
176.126;83.98437500000001
176.662;83.98437500000001
177.097;83.98437500000001
177.561;83.98437500000001
178.061;83.98437500000001
178.531;83.98437500000001
179.028;83.98437500000001
179.493;83.98437500000001
179.961;83.98437500000001
