time;interpolated Pixel rightCheek
0;203.89379310344827
0.019;203.88333547696132
0.049;203.86682343513985
0.079;203.85031139331835
0.109;203.83379935149685
0.139;203.81728730967538
0.169;203.80077526785388
0.199;203.78426322603238
0.229;203.7677511842109
0.259;203.7512391423894
0.289;203.7347271005679
0.319;203.71821505874644
0.349;203.70170301692494
0.379;203.68519097510344
0.409;203.66867893328197
0.439;203.65216689146047
0.469;203.63565484963897
0.499;203.6191428078175
0.529;203.602630765996
0.559;203.5861187241745
0.589;203.569606682353
0.619;203.55309464053153
0.649;203.53658259871003
0.679;203.52007055688853
0.709;203.50355851506706
0.739;203.48704647324556
0.769;203.47053443142406
0.799;203.45402238960259
0.829;203.43751034778109
0.859;203.42099830595959
0.889;203.40448626413811
0.919;203.38797422231661
0.949;203.37146218049512
0.979;203.35495013867364
1.009;203.33843809685214
1.039;203.32192605503064
1.069;203.30978260869566
1.099;203.33695652173913
1.129;203.36413043478262
1.159;203.3913043478261
1.189;203.41847826086956
1.219;203.58346570277192
1.249;203.82823992453993
1.279;203.78896628812322
1.309;203.25906453302375
1.339;202.7787348517182
1.369;202.62062365007307
1.399;202.46251244842793
1.429;202.746204666319
1.459;203.04314448027023
1.489;202.9418086903117
1.519;202.82267147821688
1.549;202.18729302417032
1.579;202.35405717369585
1.609;202.64422787761708
1.639;202.75158358274737
1.669;202.73706262201705
1.699;202.75038876079145
1.729;202.78030369251135
1.759;202.74096851937415
1.789;202.70163334623695
1.819;202.75346281334592
1.849;202.8696481332259
1.879;202.85881616600244
1.909;202.91137904066736
1.939;203.0624077857377
1.969;202.9115145369986
1.999;202.76062128825947
2.029;202.80542848388183
2.059;202.85023567950418
2.089;202.85933940774487
2.119;202.82175398633257
2.149;202.78966752074393
2.179;202.78507583427358
2.209;202.61991362892627
2.239;202.56549679749176
2.269;202.55504147388604
2.299;202.5325187381467
2.329;202.49564145673068
2.359;202.46273442681235
2.389;202.43668510402634
2.419;202.40419785387638
2.449;202.32986407586057
2.479;202.25553029784473
2.509;202.4292441657959
2.539;202.49611484301138
2.569;202.5966810966811
2.599;202.69556589895572
2.629;202.74640635056855
2.659;202.7290107099161
2.689;202.71161506926364
2.719;202.66070963300808
2.749;202.58725693544204
2.779;202.55603855898622
2.809;202.6484205605527
2.839;202.7408025621192
2.869;202.67424780857618
2.899;202.59817794146153
2.929;202.69561394484379
2.959;202.62325949911607
2.989;202.55090505338836
3.019;202.71966059653474
3.049;202.3690380282867
3.079;201.93931337885618
3.109;202.02655798763865
3.139;202.1512427692089
3.169;202.5192886738994
3.199;202.63950524373664
3.229;202.2193046772035
3.259;201.4830383678278
3.289;201.3616893850466
3.319;201.50937881800542
3.349;201.55389817283307
3.379;201.89262252431146
3.409;202.12677406199728
3.439;201.86030231422168
3.469;201.59383056644606
3.499;201.6887310129099
3.529;201.70662460567823
3.559;201.88953012604654
3.589;202.05657679738565
3.619;202.13491758064922
3.649;201.980372466858
3.679;201.82582735306676
3.709;202.0046973417316
3.739;202.2453565758945
3.769;202.4213878928496
3.799;202.40146035212229
3.829;202.06473711028377
3.859;201.4870502084812
3.889;201.62485048244332
3.919;202.03547901230615
3.949;202.21851861970984
3.979;201.81216879469127
4.009;201.2632931101596
4.039;201.20686203636768
4.069;201.17850191847856
4.099;201.15014180058944
4.129;201.12178168270034
4.159;201.8450693294548
4.189;201.98373605947955
4.219;201.8668816969167
4.249;201.6084362574714
4.279;201.42043551088776
4.309;201.61958104860568
4.339;202.0997451343837
4.369;202.0406626506024
4.399;201.99947215780188
4.429;201.9602696639992
4.459;201.8601348481631
4.489;201.73480929609443
4.519;201.6140997407119
4.549;201.55373134328357
4.579;201.5054311774461
4.609;201.54432245603334
4.639;201.5351271174693
4.669;201.49161329673683
4.699;201.63589242482865
4.729;201.88302332717674
4.759;201.93775479095285
4.789;201.91002935248386
4.819;201.80369732522468
4.849;201.66978860692444
4.879;201.6810549706895
4.909;201.98150899123357
4.939;202.18089787544204
4.969;201.9171994820462
4.999;201.63368293053657
5.029;201.59921856214353
5.059;201.81274292162476
5.089;202.026267281106
5.119;202.2098146877145
5.149;202.04864670244282
5.179;201.5274723804938
5.209;201.21643527806756
5.239;200.92974821416564
5.269;201.5916352939784
5.299;201.63467998184294
5.329;201.5496271318332
5.359;201.4617394577997
5.389;201.39287325214252
5.419;201.4870588482211
5.449;201.87336850874757
5.479;201.75673424048875
5.509;201.64009997222993
5.539;201.52730868265743
5.569;201.45604134489722
5.599;201.44826937547026
5.629;201.61980272923844
5.659;202.03936450762205
5.689;202.20261143628997
5.719;202.1982306484783
5.749;201.42969482450272
5.779;201.05355535553554
5.809;201.09405940594058
5.839;201.47654804305958
5.869;202.38459805179048
5.899;202.38069816618713
5.929;202.16818000022016
5.959;201.68536804308798
5.989;201.7083470833299
6.019;201.93813748574922
6.049;201.87102383984444
6.079;201.86977301956966
6.109;201.86731461676402
6.139;201.6972615074046
6.169;201.52720839804516
6.199;201.43731778425655
6.229;201.32277291869127
6.259;201.52242876171448
6.289;201.76806645735218
6.319;201.54649807247313
6.349;201.24298654244305
6.379;201.21814182194618
6.409;201.17119565217394
6.439;201.41794405264628
6.469;201.7545582233947
6.499;201.86821575304143
6.529;201.91401691365724
6.559;201.73745039103346
6.589;201.52572859744993
6.619;201.59691647150663
6.649;201.8770035759585
6.679;202.0607043558851
6.709;202.09898454284402
6.739;201.70006408494814
6.769;201.5649556792414
6.799;201.81410311697496
6.829;201.9684177068886
6.859;201.93655836040188
6.889;201.83857729138168
6.919;201.90265677874578
6.949;201.9452543808221
6.979;202.0273395146172
7.009;202.14314102751135
7.039;202.22459296548968
7.069;202.1285422526494
7.099;202.01981277903639
7.129;202.04738819369632
7.159;202.1400450371887
7.189;202.22059894408707
7.219;202.27698667891593
7.249;202.19597623965498
7.279;201.79092404335032
7.309;201.8656568294594
7.339;201.95521023765997
7.369;202.34245374077653
7.399;202.64492997506716
7.429;202.74280690427292
7.459;202.71930751925822
7.489;202.48787821838002
7.519;202.6183182538191
7.549;202.32715386474078
7.579;202.36822882312856
7.609;202.31027568922306
7.639;202.10597511392157
7.669;201.83169233210728
7.699;201.66759168783793
7.729;201.7455417764746
7.759;202.04350940743944
7.789;202.05121377595157
7.819;202.11176032913167
7.849;201.99121649861127
7.879;201.73079838197367
7.909;201.6002974843174
7.939;201.65966500679042
7.969;201.5994098787116
7.999;202.07604757097943
8.029;202.3272644577981
8.059;202.22380044764955
8.089;202.0200130033426
8.119;202.14495703301674
8.149;202.37619389682604
8.179;202.49616879879767
8.209;202.79924314546076
8.239;203.09256937251266
8.269;203.1032001308401
8.299;202.70497240274094
8.329;202.5873274411898
8.359;202.66332543158657
8.389;202.70054956580108
8.419;202.5402487596592
8.449;202.22381943591836
8.479;202.04010140028973
8.509;201.97299433925434
8.539;201.9621608432559
8.569;202.08946423092158
8.599;202.23209451144473
8.629;202.06311301955307
8.659;201.76304905285795
8.689;201.8719615234629
8.719;201.75614194722476
8.749;201.9613545390774
8.779;202.16656713093005
8.809;202.3349259630221
8.839;202.29716573717002
8.869;202.28039395080998
8.899;202.51721943515284
8.929;202.87930623593275
8.959;202.71089633258308
8.989;202.2616492403454
9.019;202.33457866334578
9.049;202.5091587903013
9.079;202.65526592576634
9.109;202.59063779098503
9.139;202.52600965620368
9.169;202.41101441743015
9.199;202.24956188745375
9.229;202.0863961357278
9.259;201.96576377737375
9.289;202.00424224624928
9.319;202.08759885169536
9.349;202.3879204876762
9.379;202.39266304347825
9.409;202.30869032395566
9.439;202.43250419468464
9.469;202.60112252404437
9.499;202.55199479238385
9.529;202.63686892079667
9.559;202.3451623446925
9.589;202.28822939008964
9.619;202.3672180058296
9.649;202.62086410284286
9.679;202.9582951420715
9.709;202.85277145297394
9.739;202.37194852463278
9.769;202.54626283634474
9.799;202.55842974132327
9.829;202.67058436962895
9.859;202.81787405120642
9.889;202.8435859469646
9.919;202.6893085175694
9.949;202.515651015651
9.979;202.54683960826358
10.009;202.6077265333901
10.039;202.4679113799224
10.069;202.56440614148852
10.099;202.70345946812813
10.129;202.79063644688645
10.159;202.8484432234432
10.189;202.8539599264303
10.219;202.65031633513857
10.249;202.44667274384685
10.279;202.56739158744628
10.309;202.57491723840138
10.339;202.69742297425233
10.369;202.76109177903436
10.399;202.72621671258034
10.429;202.90665748393022
10.459;203.0359072003457
10.489;202.7542867595706
10.519;202.69806064502302
10.549;202.7006489528122
10.579;202.6902387428226
10.609;202.79177234599658
10.639;202.78267748301226
10.669;202.75320539333276
10.699;202.59128133013485
10.729;202.4293572669369
10.759;202.4106272843447
10.789;202.4511605285201
10.819;202.33799718590993
10.849;202.17637713278685
10.879;202.1272900685913
10.909;202.15875957848266
10.939;202.1846415306388
10.969;202.18835691671512
10.999;202.27286941913806
11.029;202.2196490961201
11.059;202.19304837319544
11.089;202.36625874125872
11.119;202.25511988011988
11.149;202.0703387482588
11.179;202.03233048944767
11.209;202.24588518905492
11.239;202.56621723846578
11.269;202.74099895523588
11.299;202.74943743470226
11.329;202.70955697757918
11.359;202.44992050874404
11.389;202.49602543720192
11.419;202.43684316676385
11.449;202.37014038211893
11.479;202.3519666495222
11.509;202.14851123186025
11.539;201.90353260869566
11.569;201.92141872160934
11.599;201.98103909798832
11.629;202.06476449275362
11.659;202.48596014492753
11.689;202.53069839812264
11.719;202.5164322652361
11.749;202.2282967630124
11.779;201.8998717160649
11.809;201.9579358388428
11.839;202.24782949520048
11.869;202.53772315155817
11.899;202.39752407152682
11.929;202.24559491441974
11.959;202.10268025849896
11.989;202.05479945921587
12.019;202.2064558906564
12.049;202.49093489341985
12.079;202.68493207713618
12.109;202.53317242643962
12.139;202.41512605042016
12.169;202.43193277310925
12.199;202.49280982203285
12.229;202.5647044525151
12.259;202.49628578868743
12.289;202.3050929923386
12.319;202.10054665511691
12.349;201.89969490981105
12.379;201.92538671519563
12.409;202.06691110062053
12.439;202.10341247506898
12.469;202.0911824382135
12.499;201.91931908837506
12.529;201.55661664392906
12.559;201.63847203274216
12.589;201.7368086795654
12.619;201.8495664271475
12.649;201.95598098758913
12.679;202.00097947487797
12.709;201.87024626036973
12.739;202.10501012476323
12.769;202.14446327227736
12.799;202.1601488152607
12.829;202.31406219183486
12.859;202.37732684811155
12.889;202.3049207673061
12.919;202.4639503507825
12.949;202.55299514301134
12.979;202.49533060093714
13.009;202.3967543043276
13.039;202.14356216832493
13.069;201.74292475532383
13.099;201.47938761193413
13.129;201.69287364886443
13.159;202.07894031403134
13.189;202.0470806201128
13.219;201.82583423921082
13.249;201.56470415726096
13.279;201.3683645048485
13.309;201.43118657058585
13.339;201.4940086363232
13.369;201.55764721294295
13.399;201.6259513984411
13.429;201.6929144462965
13.459;201.75844196415892
13.489;201.75194857817553
13.519;201.4003017948854
13.549;201.53174140943506
13.579;201.58558578465335
13.609;201.5570569975563
13.639;201.52298187924717
13.669;201.50079803336305
13.699;201.28848361859497
13.729;201.36531483762124
13.759;201.51782765382615
13.789;201.4716216583721
13.819;201.22224790671393
13.849;201.06273452777336
