time;interpolated Pixel forehead
0;222.82286689419794
0.019;222.82548818469093
0.049;222.82962706441668
0.079;222.83376594414244
0.109;222.8379048238682
0.139;222.84204370359396
0.169;222.84618258331972
0.199;222.85032146304547
0.229;222.85446034277123
0.259;222.858599222497
0.289;222.86273810222275
0.319;222.8668769819485
0.349;222.87101586167427
0.379;222.87515474140002
0.409;222.87929362112578
0.439;222.88343250085154
0.469;222.8875713805773
0.499;222.89171026030309
0.529;222.89584914002884
0.559;222.8999880197546
0.589;222.90412689948036
0.619;222.90826577920612
0.649;222.91240465893188
0.679;222.91654353865763
0.709;222.9206824183834
0.739;222.92482129810915
0.769;222.9289601778349
0.799;222.93309905756067
0.829;222.93723793728643
0.859;222.94137681701218
0.889;222.94551569673794
0.919;222.9496545764637
0.949;222.95379345618946
0.979;222.95793233591522
1.009;222.96207121564098
1.039;222.96621009536673
1.069;222.9748303239525
1.099;223.02378269227827
1.129;223.07273506060406
1.159;223.12168742892985
1.189;223.1706397972556
1.219;223.24598382715547
1.249;223.3366072400719
1.279;223.3760295743037
1.309;223.32701368171655
1.339;223.27083201932922
1.369;223.16807285324072
1.399;223.0653136871522
1.429;223.1593593559217
1.459;223.26756373501033
1.489;223.22548475600357
1.519;223.17248812235633
1.549;222.802879504134
1.579;222.76138760207868
1.609;222.7703751948183
1.639;222.7842232484422
1.669;222.80131160932228
1.699;222.81924769907963
1.729;222.85670487373034
1.759;222.944348150219
1.789;223.0319914267077
1.819;222.91742866721222
1.849;222.92533174886117
1.879;222.85063174421666
1.909;222.8476992683866
1.939;223.0026755985413
1.969;222.99375693673696
1.999;222.98483827493263
2.029;223.07160302896898
2.059;223.15836778300536
2.089;223.2003967076235
2.119;223.18392493223325
2.149;223.1310025197058
2.179;222.89582692149241
2.209;222.9271358779839
2.239;222.9665474103723
2.269;222.8505370415748
2.299;222.72259249288777
2.329;222.6439028537314
2.359;222.57701713952153
2.389;222.53052002294663
2.419;222.49199440209225
2.449;222.50528350342145
2.479;222.51857260475066
2.509;222.41695123827103
2.539;222.64744143164194
2.569;222.68286679536678
2.599;222.702061385787
2.629;222.79170532803283
2.659;222.70181233134423
2.689;222.61191933465562
2.719;222.68796625403544
2.749;222.82031639501437
2.779;222.84205557416556
2.809;222.848276491251
2.839;222.85449740833644
2.869;222.8792846024334
2.899;222.92073763461354
2.929;222.9730924278971
2.959;222.94084125656778
2.989;222.90859008523847
3.019;222.9176201582293
3.049;222.9029017589893
3.079;222.87484187104675
3.109;222.86059151478787
3.139;222.8010278993769
3.169;222.44692809947745
3.199;222.31352905994933
3.229;222.4819667461173
3.259;222.79499028201974
3.289;222.74308833445718
3.319;222.6267700606878
3.349;222.87746845197958
3.379;222.80739954781643
3.409;222.626254777612
3.439;222.66577315505643
3.469;222.70529153250084
3.499;222.81763920521482
3.529;222.83678237650201
3.559;222.8624265851036
3.589;222.85266168877
3.619;222.82014102785558
3.649;222.96578703746485
3.679;223.11143304707414
3.709;223.1048901488306
3.739;223.01505021312792
3.769;222.96127664323177
3.799;222.95607436144863
3.829;222.76201971057534
3.859;222.90314082034618
3.889;223.0393634840871
3.919;222.6898243385575
3.949;222.49501129333203
3.979;222.65645133637074
4.009;222.85345001682936
4.039;222.8150007899491
4.069;222.84086303656434
4.099;222.8667252831796
4.129;222.8925875297948
4.159;222.82456551849148
4.189;222.73934033754773
4.219;222.7731742545656
4.249;222.90284542854712
4.279;222.97806870314423
4.309;222.94664129574227
4.339;223.00869856139178
4.369;222.91502174640345
4.399;222.9235791255254
4.429;222.94349585954848
4.459;222.90613603932138
4.489;222.82339257664822
4.519;222.72599691931913
4.549;222.62596612895118
4.579;222.52540831197547
4.609;222.58564871512368
4.639;222.69147485601482
4.669;222.77580031340946
4.699;222.810852774463
4.729;222.47806175996175
4.759;222.439459624079
4.789;222.52693843617564
4.819;222.6950845006241
4.849;222.76848486997216
4.879;222.47352791372919
4.909;222.25579993728226
4.939;222.5045878801034
4.969;222.70889915622894
4.999;222.8677762883527
5.029;222.9523998561244
5.059;222.89404982664232
5.089;222.83569979716023
5.119;222.84692071986535
5.149;222.96024713713345
5.179;223.07624868741703
5.209;222.92522734927587
5.239;222.95446811796768
5.269;222.65957935655968
5.299;222.42275592055003
5.329;222.1917398777693
5.359;222.0955912559311
5.389;222.1359649122807
5.419;222.1562924099983
5.449;222.23698047455542
5.479;222.13120483780045
5.509;222.02542920104545
5.539;222.01371044541332
5.569;222.00970592368773
5.599;222.08441811303962
5.629;222.17727006728455
5.659;222.16381725103835
5.689;222.34956051386072
5.719;222.26513531787364
5.749;222.2260026486706
5.779;222.22854102979082
5.809;222.2496703230834
5.839;222.33713746099966
5.869;222.5388983094394
5.899;222.73660140794408
5.929;222.765444485857
5.959;222.52863881401618
5.989;222.5046401246702
6.019;222.26465323121045
6.049;222.2509380480444
6.079;222.24244875245884
6.109;222.22361967707081
6.139;222.13141806285313
6.169;222.03921644863544
6.199;222.04976246460964
6.229;222.02039445270887
6.259;221.98325784156762
6.289;221.93619207683074
6.319;221.94852204388863
6.349;222.28413773092174
6.379;222.33607699003772
6.409;222.43486797562628
6.439;222.36508130627317
6.469;222.2429698783189
6.499;222.245175418323
6.529;222.28521655727096
6.559;222.5224625450952
