Time,Frequ,Polar
46,80.078125,83
47,82.03125,82
48,82.03125,82
49,82.03125,81
50,82.03125,81
51,82.03125,81
52,82.03125,81
53,82.03125,80
54,82.03125,80
55,82.03125,80
56,82.03125,80
57,82.03125,81
58,82.03125,81
59,82.03125,82
60,82.03125,83
61,82.03125,84
62,82.03125,84
63,82.03125,84
64,82.03125,84
65,82.03125,84
66,82.03125,83
67,82.03125,82
68,82.03125,82
69,82.03125,81
70,82.03125,81
71,82.03125,82
72,82.03125,82
73,82.03125,82
74,82.03125,83
75,82.03125,83
76,82.03125,83
77,82.03125,83
78,82.03125,83
79,82.03125,83
80,82.03125,82
81,82.03125,82
82,82.03125,82
83,82.03125,81
84,82.03125,81
85,82.03125,80
86,82.03125,80
87,82.03125,81
88,82.03125,81
89,82.03125,81
90,82.03125,81
91,82.03125,81
92,82.03125,80
93,82.03125,80
94,82.03125,80
95,82.03125,81
96,82.03125,82
97,82.03125,82
98,82.03125,83
99,82.03125,83
100,82.03125,83
101,82.03125,83
102,82.03125,83
103,82.03125,83
104,82.03125,83
105,82.03125,84
106,82.03125,84
107,82.03125,85
108,82.03125,86
109,82.03125,86
110,82.03125,87
111,82.03125,86
112,82.03125,86
113,82.03125,86
114,82.03125,85
115,83.0078125,85
116,83.98437500000001,85
117,83.98437500000001,86
118,83.98437500000001,86
119,83.98437500000001,86
120,83.98437500000001,87
121,85.9375,87
122,85.9375,87
123,85.9375,86
124,85.9375,85
125,85.9375,85
126,85.9375,84
127,85.9375,83
128,85.9375,83
129,85.9375,83
130,85.9375,83
131,85.9375,83
132,85.9375,84
133,85.9375,84
134,85.9375,84
135,85.9375,84
136,83.98437500000001,83
137,83.98437500000001,82
138,83.98437500000001,81
139,83.98437500000001,81
140,83.98437500000001,81
141,83.98437500000001,82
142,83.98437500000001,83
143,83.98437500000001,83
144,82.03125,83
145,82.03125,83
146,82.03125,83
147,82.03125,82
148,82.03125,82
149,82.03125,82
150,82.03125,83
151,82.03125,83
152,82.03125,83
153,82.03125,84
154,82.03125,84
155,82.03125,83
156,82.03125,83
157,82.03125,81
158,82.03125,80
159,82.03125,79
160,82.03125,78
161,82.03125,78
162,82.03125,78
163,82.03125,79
164,82.03125,79
165,82.03125,80
166,83.0078125,80
167,83.98437500000001,81
168,83.98437500000001,82
169,83.98437500000001,83
170,83.98437500000001,83
171,83.98437500000001,84
172,83.98437500000001,84
173,83.98437500000001,83
174,83.98437500000001,83
175,83.98437500000001,82
176,83.98437500000001,82
177,83.98437500000001,83
178,83.98437500000001,83
179,83.98437500000001,84
180,83.98437500000001,85
