time;Pixel forehead
0;214.38219326818674
1.032;214.39722526469515
1.138;214.86710478276743
1.205;215.14445648248466
1.272;214.97193500738553
1.352;214.6654532216964
1.418;214.4078273591807
1.452;214.27029992684712
1.486;214.95395948434623
1.521;215.1182320441989
1.593;214.7686403508772
1.635;214.77302631578948
1.701;214.8858296622614
1.738;215.00330396475772
1.772;214.72677793904208
1.839;214.86248185776486
1.873;215.25824175824175
1.908;215.29157509157508
1.944;215.3985347985348
1.978;214.87381473377096
2.044;214.7913589364845
2.111;214.70901033973414
2.145;214.74825688073395
2.189;214.58238532110093
2.256;214.52733944954127
2.324;214.65535055350554
2.395;214.8479618068307
2.463;214.72052882849798
2.497;214.8774834437086
2.531;214.86019131714497
2.565;215.34660766961653
2.643;215.34328908554573
2.711;214.64380530973452
2.746;214.4014163250093
2.813;214.49906820723072
2.878;214.83794758213364
2.912;214.44629014396457
2.945;214.51812130177515
2.979;214.8439349112426
3.048;215.27895894428153
3.114;214.9541788856305
3.149;215.07005899705015
3.182;215.26991150442478
3.219;215.24242424242425
3.251;215.32261640798225
3.289;215.45417590539543
3.324;215.21237641889417
3.4;214.88136213841085
3.436;214.81379056047197
3.474;214.7787610619469
3.511;214.96949650863652
3.545;214.7853730246233
3.578;214.5196618890114
3.612;213.92547723935388
3.646;213.92547723935388
3.711;214.0185117967332
3.745;214.04246823956444
3.779;213.9709665564131
3.814;213.94671076809996
3.849;213.80438756855577
3.892;213.89908592321754
3.964;213.96819012797076
4.011;213.96269202633505
4.045;214.07095830285297
4.079;213.96122896854425
4.112;213.73108008817047
4.146;214.08559882439383
4.213;214.07239488117003
4.248;213.73418647166363
4.323;213.66594672426206
4.391;213.35349172066233
4.457;213.47480201583872
4.496;213.34710144927536
4.562;213.25652173913045
4.596;213.24020136641496
4.631;213.59690758719884
4.668;213.5677813736066
4.737;213.1470054446461
4.804;213.47124370956146
4.838;213.46189791516895
4.872;212.93003966822934
4.928;212.6570501262171
4.963;213.17020510975172
4.997;213.1047139258726
5.034;213.05937387549477
5.067;212.7840579710145
5.102;212.77971014492755
5.136;212.85463029432879
5.17;212.9235463029433
5.219;212.7932519741565
5.29;212.69776657060518
5.323;212.51296829971182
5.357;212.65613783201724
5.393;212.52799712849963
5.427;212.47412844036697
5.463;212.43449541284403
5.497;212.45981651376147
5.531;212.8441464298659
5.564;212.84922073214932
5.607;213.06270387821675
5.678;213.13111760409058
5.711;212.6044558071585
5.745;212.58529411764707
5.779;212.28125
5.813;212.4452205882353
5.846;212.8420284567676
5.912;212.5264912930715
5.945;212.34827713968136
6.027;212.97754876702245
6.061;212.93338240706663
6.095;212.5263740317226
6.13;212.57838436001475
6.164;211.99620781190748
6.199;212.09252938945772
6.234;212.52069882263578
6.268;212.91986327383214
6.337;212.86023547284466
6.399;212.83841807909604
6.432;212.82335216572505
6.47;212.87758945386065
6.503;212.53785310734463
6.536;212.44941775836972
6.57;212.57423580786025
6.606;212.71376547705754
6.64;212.70975965040057
6.675;212.714493809177
6.709;212.43617403811578
6.743;212.49838187702267
6.81;212.68830703012912
6.844;212.66068866571018
6.879;212.22431259044862
6.914;212.67981186685964
6.948;212.53654124457307
6.982;212.88028933092224
7.015;213.03327305605788
7.049;213.0882459312839
7.083;212.85719450469992
7.119;212.5874909616775
7.153;212.5511811023622
7.246;212.54473872584109
7.28;212.60541516245488
7.314;212.48953068592058
7.347;212.72546897546897
7.381;212.67929292929293
7.414;212.9731663685152
7.448;212.85581395348837
7.482;213.01109123434705
7.55;212.68534012368133
7.585;212.76245907602765
7.653;213.1524809851503
7.688;213.34335385729807
7.722;213.24359437026345
7.755;213.13929989173585
7.789;213.0918663761801
7.84;213.20806100217865
7.908;213.44969124591356
7.942;213.28550671994188
7.976;213.39520523065747
8.01;213.48946220930233
8.065;213.4393168604651
8.104;213.58066860465115
8.137;213.09657657657658
8.17;213.23135135135135
8.203;213.49069682597593
8.237;213.53775994162714
8.271;213.27622504537206
8.305;213.27622504537206
8.373;213.63197969543148
8.416;213.64720812182742
8.45;213.7382160986222
8.485;213.44949127906978
8.518;213.77107558139534
8.551;213.97284576393918
8.586;213.95510499637945
8.632;213.81390296886315
8.675;213.47813516443802
8.708;213.67148536320926
8.745;213.75460787856883
8.778;213.65464480874317
8.813;213.46120218579236
8.847;213.81254532269762
8.9;213.61167512690355
8.945;213.84947022287176
8.98;213.82645232005845
9.014;213.87028985507246
9.047;213.94855072463767
9.1;214.1212011577424
9.135;214.0828509406657
9.168;214.20947901591896
9.203;214.2206946454414
9.237;214.1671511627907
9.271;214.15370639534885
9.312;214.25845147219192
9.357;214.42420937840785
9.391;214.58236994219652
9.425;214.20267341040463
9.491;214.59605551497444
9.529;214.38312636961285
9.596;214.18863801893664
9.63;214.2599488864549
9.664;214.2869660460022
9.698;214.2438846294268
9.733;214.2289156626506
9.78;214.7177713037145
9.816;214.5174799708667
9.866;214.43672727272727
9.9;214.5770909090909
9.935;214.4730909090909
9.968;214.602978568834
10.002;214.8350889938249
10.035;214.93779556202256
10.077;214.8519461622408
10.122;214.99454347035285
10.157;214.43754674644728
10.191;214.35976065818997
10.226;214.12116679132387
10.26;214.3129429317419
10.294;214.07086907870197
10.328;214.20962327489744
10.371;214.53728628592216
10.439;214.59039650782103
10.479;214.6014492753623
10.513;214.3746376811594
10.547;214.64057971014492
10.582;214.41611721611721
10.617;214.33479853479852
10.651;214.67912885662432
10.686;214.55099818511798
10.722;214.5199706852327
10.806;214.4089410040308
10.84;214.63356540857458
10.873;214.74908558888077
10.907;214.63204096561813
10.942;214.4912216532553
10.977;214.33806921675773
11.011;214.40145719489982
11.044;214.39963570127506
11.078;214.38105646630237
11.144;214.3222506393862
11.178;214.35476799415417
11.224;213.9449106165633
11.259;213.93615468807005
11.326;214.2442328817283
11.359;214.27096301720982
11.393;214.30638143582306
11.433;214.08121827411168
11.467;214.31290790427846
11.502;214.31290790427846
11.539;214.5522117476432
11.576;214.30054844606946
11.611;214.09140767824496
11.647;214.28555758683729
11.681;214.38776262440103
11.716;214.4976041282713
11.751;213.97249724972497
11.786;213.86688668866887
11.82;214.18232044198896
11.854;214.03204419889502
11.894;214.01098096632504
11.965;213.90007320644216
11.999;213.86666666666667
12.033;213.9098901098901
12.068;213.78205128205127
12.198;213.74716843259043
12.232;213.7826086956522
12.272;213.83047131896237
12.321;213.92027920646584
12.355;213.91182953710506
12.389;213.4445258147199
12.424;213.59282314170633
12.461;213.79018674478212
12.494;213.98287416232316
12.528;213.7874162323157
12.563;213.71470373079737
12.598;213.61558156547184
12.633;213.7629846378932
12.701;213.43465598835093
12.733;213.16126683654898
12.767;213.65523531557827
12.802;213.3779642466253
12.835;213.41955490696827
12.873;213.44801167457132
12.939;213.59558823529412
12.973;213.74264705882354
13.008;213.0992673992674
13.042;212.9857142857143
13.076;213.52858723718185
13.11;213.44706750276652
13.144;213.5286343612335
13.178;213.4937591776799
13.245;213.22430249632893
13.28;213.2430249632893
13.314;213.23212969786294
13.348;213.19049373618276
13.382;213.19919443427315
13.415;213.13438300988648
13.449;213.04777655273796
13.502;213.07129731716282
13.544;213.20109489051094
13.577;213.19817518248175
13.61;213.29014598540147
13.678;213.3812134502924
13.713;213.3110380116959
13.747;213.0110741971207
13.782;213.1686969361388
13.817;213.2248062015504
13.858;213.11282051282052
13.926;213.0922454979787
13.961;212.98713708195515
14.009;212.8213499633162
14.042;212.7784299339692
14.076;212.79457079970652
14.109;212.85312385823894
14.142;212.88016075995617
14.178;212.8130259787779
14.245;212.63154043175996
14.28;212.95721537345904
14.313;212.93147208121826
14.347;212.86620739666424
14.384;212.84104258443466
