time;Pixel rightCheek
0;195.99802955665024
1.032;195.07761642463694
1.138;195.29744616925387
1.205;195.21135802469135
1.272;195.3917004048583
1.352;194.98852295409182
1.418;195.3911513323278
1.452;195.1437908496732
1.486;194.80282400403428
1.521;194.78567826525466
1.593;195.0549233052944
1.635;195.05690252350323
1.701;194.7059708981435
1.738;195.0702458605118
1.772;195.39021956087825
1.839;195.5429141716567
1.873;195.16376306620208
1.908;195.19213539074167
1.944;195.05923344947735
1.978;194.91456790123456
2.044;194.83790523690774
2.111;194.6718204488778
2.145;195.776
2.189;195.8505
2.256;196.1185
2.324;196.32411067193675
2.395;195.0711382113821
2.463;195.08079268292684
2.497;195.43645569620253
2.531;195.68506329113924
2.565;195.51345860843068
2.643;195.7258883248731
2.711;195.17461928934011
2.746;195.05096839959225
2.813;195.05810397553518
2.878;194.82445459157788
2.912;194.986301369863
2.945;195.19817536746072
2.979;195.18651799290421
3.048;195.14328507239142
3.114;195.5147279081378
3.149;195.29242424242423
3.182;195.52929292929292
3.219;194.4461382113821
3.251;194.4984756097561
3.289;194.40243902439025
3.324;194.05152576288145
3.4;194.17008504252126
3.436;193.1625441696113
3.474;193.12266532054517
3.511;193.5785536159601
3.545;193.32967581047382
3.578;193.14214463840398
3.612;192.2508763144717
3.646;192.2508763144717
3.711;192.90741662518667
3.745;192.86311597809856
3.779;192.78567826525466
3.814;192.9399899142713
3.849;193.36499254102438
3.892;193.65290900049726
3.964;193.50472401790154
4.011;193.88050632911393
4.045;194.05772151898734
4.079;193.94025316455696
4.112;194.85785288270378
4.146;194.91351888667992
4.213;193.90285996055226
4.248;193.98717948717947
4.323;193.92341678939616
4.391;193.77565046637213
4.457;193.70152184585174
4.496;192.78923988153997
4.562;192.751233958539
4.596;193.10567514677103
4.631;193.26663405088064
4.668;192.89383561643837
4.737;192.8971315529179
4.804;193.66094210009814
4.838;193.4946025515211
4.872;193.25405405405405
4.928;193.1125307125307
4.963;193.7059110893991
4.997;193.6248168050806
5.034;193.41963849535907
5.067;192.58814814814815
5.102;192.5762962962963
5.136;193.024485798237
5.17;192.93780607247797
5.219;192.81390793339864
5.29;192.9691629955947
5.323;192.52325012236906
5.357;193.31866537717602
5.393;192.97243713733076
5.427;192.6796068796069
5.463;192.4943488943489
5.497;191.9027027027027
5.531;193.17559093101784
5.564;192.8557645923782
5.607;192.66666666666666
5.678;193.90536585365854
5.711;193.05658536585366
5.745;194.62739322533136
5.779;194.6863033873343
5.813;195.0058910162003
5.846;195.36844660194174
5.912;195.88385826771653
5.945;195.82332677165354
6.027;195.65024630541873
6.061;195.39064039408868
6.095;195.14740450538687
6.13;195.16209598432908
6.164;195.4539315002412
6.199;195.8514230583695
6.234;196.52313687286897
6.268;196.5811008280565
6.337;196.6507549926936
6.399;197.34373452204062
6.432;197.1570084200099
6.47;197.11292719167906
6.503;197.6830113917781
6.536;196.66011787819252
6.57;196.62573673870335
6.606;196.63525390625
6.64;196.61865234375
6.675;196.58203125
6.709;196.22691933916423
6.743;196.13556851311952
6.81;195.95631067961165
6.844;196.21601941747574
6.879;196.05704534373476
6.914;196.27986348122866
6.948;196.2657240370551
6.982;196.49197860962568
7.015;196.72386971317454
7.049;196.48711716091395
7.083;196.12360639844886
7.119;196.2879301987397
7.153;195.80270139893872
7.246;195.84273999035216
7.28;195.57392147358217
7.314;196.00193892389723
7.347;195.64803111327174
7.381;195.96937287311619
7.414;195.62270531400966
7.448;195.49855072463768
7.482;195.5782608695652
7.55;195.4739685658153
7.585;195.6787819253438
7.653;196.02908385845856
7.688;195.9738245273873
7.722;196.177734375
7.755;195.93505859375
7.789;196.10058881256134
7.84;196.4062806673209
7.908;196.53385672227674
7.942;196.38812561334643
7.976;196.40186457311088
8.01;195.81737413622903
8.065;196.071076011846
8.104;196.03998025666337
8.137;196.08678500986193
8.17;195.99161735700199
8.203;195.78129638792677
8.237;195.97822859970313
8.271;195.89520078354553
8.305;195.89520078354553
8.373;195.96802754549927
8.416;196.1096901131333
8.45;196.02656173143137
8.485;196.36658476658477
8.518;196.13022113022112
8.551;196.5704467353952
8.586;196.30976926853216
8.632;196.24742268041237
8.675;196.33661417322836
8.708;196.31102362204723
8.745;196.34153543307087
8.778;197.11264822134387
8.813;197.14723320158103
8.847;197.33579881656806
8.9;197.69082840236686
8.945;197.38095238095238
8.98;197.47867063492063
9.014;197.33251953125
9.047;197.4072265625
9.1;197.69856222112048
9.135;197.78780366881506
9.168;197.74467030242934
9.203;197.97025285076847
9.237;197.45576540755468
9.271;197.61133200795229
9.312;197.96017699115043
9.357;198.1165191740413
9.391;197.27526987242393
9.425;197.43621197252207
9.491;197.37253937007873
9.529;197.5369094488189
9.596;197.57437407952872
9.63;197.5429841897233
9.664;197.5163043478261
9.698;197.92687747035572
9.733;197.9990118577075
9.78;198.12753336628768
9.816;198.62679189322787
9.866;198.89695780176643
9.9;198.90677134445534
9.935;199.090284592738
9.968;199.29035433070865
10.002;198.98080708661416
10.035;198.62586037364798
10.077;198.9316617502458
10.122;198.89036381514256
10.157;198.72380019588638
10.191;198.81096963761019
10.226;198.89079333986288
10.26;198.86894164193868
10.294;198.81157270029672
10.328;198.8946587537092
10.371;198.77145659637077
10.439;198.52721922511034
10.479;198.8916015625
10.513;198.826171875
10.547;199.21728515625
10.582;199.2076961026147
10.617;199.19782930439072
10.651;199.0466601178782
10.686;198.95530451866404
10.722;199.36242603550295
10.806;199.48027613412228
10.84;199.5680473372781
10.873;199.5466601178782
10.907;199.4106090373281
10.942;199.5171905697446
10.977;199.3044117647059
11.011;199.37303921568628
11.044;199.3075780089153
11.078;199.3234274393264
11.144;199.44094488188978
11.178;199.2170275590551
11.224;199.32479053721045
11.259;199.28831936914736
11.326;198.88927165354332
11.359;199.03149606299212
11.393;199.00932286555445
11.433;199.13837095191363
11.467;199.26005888125613
11.502;199.26005888125613
11.539;199.2036310107949
11.576;199.13112320633348
11.611;199.11479465611083
11.647;199.17466600692725
11.681;199.75195694716243
11.716;199.54745596868884
11.751;199.20401174168296
11.786;199.45352250489236
11.82;199.26144756277697
11.854;199.1999015263417
11.894;199.36456808199122
11.965;199.32894094680333
11.999;199.34
12.033;199.31951219512194
12.068;199.16
12.198;198.89411764705883
12.232;199.06274509803922
12.272;198.94656862745097
12.321;198.6323311976343
12.355;198.45391818629867
12.389;198.4883258817685
12.424;198.41033283656233
12.461;198.67858917039246
12.494;198.49777337951508
12.528;198.10984661058882
12.563;198.3402571711177
12.598;198.25370919881306
12.633;198.14144411473788
12.701;198.3390832922622
12.733;198.43814687037948
12.767;198.3670576735093
12.802;198.31329423264907
12.835;198.19012707722385
12.873;198.05522971652005
12.939;198.19960571710203
12.973;198.1296205027107
13.008;198.20108964834077
13.042;198.0688459633482
13.076;198.7533300444006
13.11;198.8327577701036
13.144;198.96575342465752
13.178;198.98091976516633
13.245;198.52397260273972
13.28;198.48776908023484
13.314;198.53770330211927
13.348;198.62937407589945
