time;interpolated Pixel leftCheek
0;196.97773475314617
0.023;196.99464106042873
0.053;197.0166927655799
0.083;197.03874447073107
0.113;197.06079617588225
0.143;197.08284788103342
0.173;197.10489958618462
0.203;197.12695129133579
0.233;197.14900299648696
0.263;197.17105470163813
0.293;197.1931064067893
0.323;197.21515811194047
0.353;197.23720981709164
0.383;197.2592615222428
0.413;197.281313227394
0.443;197.30336493254518
0.473;197.32541663769635
0.503;197.34746834284752
0.533;197.3695200479987
0.563;197.39157175314986
0.593;197.41362345830103
0.623;197.4356751634522
0.653;197.4577268686034
0.683;197.47977857375457
0.713;197.50183027890574
0.743;197.5238819840569
0.773;197.54593368920808
0.803;197.56798539435925
0.833;197.59003709951043
0.863;197.6120888046616
0.893;197.63414050981277
0.923;197.65619221496397
0.953;197.67824392011514
0.983;197.7002956252663
1.013;197.72234733041748
1.043;197.75346133070514
1.073;197.80022838622858
1.103;197.84699544175203
1.133;197.89376249727547
1.163;197.76065910009453
1.193;197.5915816123727
1.223;197.35965578971863
1.253;197.0858310771097
1.283;196.93515533114513
1.313;196.99719143665703
1.343;197.05922754216894
1.373;196.91958065639045
1.403;196.6934982029161
1.433;196.49681146158025
1.463;196.83309293866026
1.493;197.75562340966923
1.523;197.7167998725316
1.553;197.26269109027652
1.583;196.80858230802144
1.613;196.72730236348818
1.643;196.85431468244641
1.673;197.04149107413883
1.703;197.22488551900315
1.733;197.35533270827386
1.763;196.64631105914955
1.793;196.4494460835358
1.823;196.54403129700336
1.853;196.93533147321583
1.883;197.46740220661988
1.913;197.561991530146
1.943;197.45249637802297
1.973;196.58444789246934
2.003;196.72796395959432
2.033;197.0790243395545
2.063;197.15040241448693
2.093;197.0598591549296
2.123;196.87835989778824
2.153;196.66004020549477
2.183;196.7156578065669
2.213;196.81408925886538
2.243;196.92322417397045
2.273;197.0176681812684
2.303;197.1008779649491
2.333;197.26477146694188
2.363;197.61692697832945
2.393;197.969082489717
2.423;198.04117063492063
2.453;198.09325396825398
2.483;198.2367747919719
2.513;198.3164711703583
2.543;198.39897875264094
2.573;198.55730358049183
2.603;198.5171471642869
2.633;198.476990748082
2.663;198.25828328400243
2.693;197.95030029598553
2.723;197.85643024013478
2.753;198.02122801832422
2.783;197.9806635141126
2.813;197.940099009901
2.843;198.0095574674058
2.873;198.07901592491064
2.903;197.92735630837703
2.933;197.93107652782473
2.963;198.01822741987226
2.993;198.0112756836523
3.023;197.8983884968048
3.053;197.83351910473047
3.083;198.00873868652192
3.113;198.18395826831335
3.143;198.14027938528562
3.173;198.1279167218032
3.203;198.42988674908324
3.233;198.67658337456706
3.263;198.78124430323706
3.293;198.89678924775023
3.323;198.3973251323491
3.353;198.34030638189677
3.383;198.29854436816677
3.413;198.3767515202682
3.443;198.54658077304262
3.473;198.501982160555
3.503;197.85102427321192
3.533;197.72163354143996
3.563;197.59741524298488
3.593;197.40688293352474
3.623;197.32531894013738
3.653;197.3162212354797
3.683;197.27723107266104
3.713;197.2334262478807
3.743;197.12221615563664
3.773;197.46039352429577
3.803;197.42544994375703
3.833;196.99193272936168
3.863;196.66086307673174
3.893;196.65088721438988
3.923;196.85324501701507
3.953;197.05560281964026
3.983;197.2953421793215
4.013;197.5218807246082
4.043;197.26062051118024
4.073;197.13206943677125
4.103;197.08810599873203
4.133;197.23708540390615
4.163;197.35226751002762
4.193;197.3845250944633
4.223;197.3656855707107
4.253;197.19593875417354
4.283;196.78262655559678
4.313;196.36931435702
4.343;196.18346398962268
4.373;196.1113445378151
4.403;196.0306807286673
4.433;195.93720038350912
4.463;196.02751089607494
4.493;196.85298483953687
4.523;196.88830584707648
4.553;196.83583208395802
4.583;196.1707365899755
4.613;195.77982634649302
4.643;195.72732989399657
4.673;195.63948256218788
4.703;195.91512437406158
4.733;196.19076618593525
4.763;195.99303448311198
4.793;195.72247608571993
4.823;195.61687564868578
4.853;195.90713994693894
4.883;196.28168827965325
4.913;196.28300972584395
4.943;195.85579910219087
4.973;195.27826429758116
5.003;195.24312680320338
5.033;195.15191543865552
5.063;196.2980095064684
5.093;196.18872369460607
5.123;195.40731048231183
5.153;194.95525940028557
5.183;194.8474778773956
5.213;194.6580637014444
5.243;194.89734330937245
5.273;195.24379636327026
5.303;195.4167271517571
5.333;195.14288781311762
5.363;194.61799551713096
5.393;194.84774255523536
5.423;195.04927611088556
5.453;195.21563848265814
5.483;195.05956512710983
5.513;194.88658640460721
5.543;194.8792522356536
5.573;194.86031567209645
5.603;194.66822241892652
5.633;194.68524929161288
5.663;194.73444849135402
5.693;194.56569162121963
5.723;194.09307039426344
5.753;193.58610463274883
5.783;193.36296104344822
5.813;193.29515418502203
5.843;194.00846901568664
5.873;193.86934205889418
5.903;193.63549934793977
5.933;193.6368586858686
5.963;193.82946243742344
5.993;194.08236187933383
6.023;194.3352613212442
6.053;194.093408067738
6.083;193.49472778740494
6.113;193.169813422445
6.143;193.2220555562327
6.173;193.41626827896513
6.203;193.56878145166064
6.233;193.80782147297379
6.263;193.94199427536657
6.293;194.07996920109957
6.323;194.21942777370006
6.353;194.18263062830263
6.383;193.991609729657
6.413;193.78715838199903
6.443;193.56566301946066
6.473;193.3777532533223
6.503;193.51846231664138
6.533;192.26911407412942
6.563;192.47451362425144
6.593;192.80782578033987
6.623;193.0459741550696
6.653;193.15484237432548
6.683;193.05766538731345
6.713;192.66542142015575
6.743;192.53395212506106
6.773;192.7301131676413
6.803;192.92627421022155
6.833;192.9368779390128
6.863;192.84937871839043
6.893;192.90901999024865
6.923;193.1329337195629
6.953;193.34310346109055
6.983;193.8299613344124
7.013;193.6991277762791
7.043;193.8451736777797
7.073;193.66436412763346
7.103;193.46197397789754
7.133;193.2937855033506
7.163;193.22588512981903
7.193;193.3547600314713
7.223;193.48363493312354
7.253;193.5677359327474
7.283;193.51223448713145
7.313;193.52433928005303
7.343;193.6777187613363
7.373;193.7665585919407
7.403;193.66729810947544
7.433;193.46848536516055
7.463;193.43097470872405
7.493;193.63620606008203
7.523;193.947071072427
7.553;194.21920627143555
7.583;194.14277315041645
7.613;194.2193782789342
7.643;194.30691471099024
7.673;194.39788462876626
7.703;194.43544984488972
7.733;194.43925385239254
7.763;194.49256776794198
7.793;194.57095233977964
7.823;194.58680385431978
7.853;194.62669963756224
7.883;194.69803792603076
7.913;194.74925640359237
7.943;194.69424470819257
7.973;194.47593057841692
8.003;194.77371597783227
8.033;194.91944083516287
8.063;195.00143375599265
8.093;195.0974839190709
8.123;194.84016278830464
8.153;194.62480429597764
8.183;194.75223753260795
8.213;195.0034907538297
8.243;195.07976460623937
8.273;194.80887372013652
8.303;194.80887372013652
8.333;195.0067941877431
8.363;195.2188518316073
8.393;195.207831154869
8.423;195.168770573923
8.453;195.3766161949598
8.483;195.33742534650452
8.513;195.50593210208595
8.543;195.6472208843631
8.573;195.46825858250276
8.603;195.32294826423998
8.633;195.28392316272323
8.663;195.06615292814092
8.693;195.0773967747652
8.723;195.1678520625889
8.753;195.1901834645561
8.783;195.18417026011963
8.813;194.96299902629016
8.843;195.27966241503086
8.873;195.26820597329976
8.903;195.24693692550795
8.933;195.5916741884385
8.963;195.67149225217577
8.993;195.48952198401435
9.023;195.31824863035055
9.053;195.45554951836615
9.083;195.68773121112784
9.113;195.82807906027995
9.143;195.8422183429569
9.173;195.85636913554197
9.203;195.95470211718364
9.233;196.1097035170543
9.263;196.08090050835148
9.293;195.96290358951038
9.323;195.9045489171836
9.353;195.98747415387965
9.383;196.1976752626655
9.413;196.1561318985662
9.443;196.10004924338315
9.473;196.10004957627368
9.503;196.14610568232428
9.533;196.22674223473493
9.563;196.08310790017475
9.593;195.9394735656146
9.623;196.32943736843245
9.653;196.44605401921723
9.683;196.6309175064448
9.713;196.81146841206603
9.743;196.977496530881
9.773;197.3193486733248
9.803;197.61071467629046
9.833;197.71413773136942
9.863;197.68558967973323
9.893;197.68820346633487
9.923;197.6252968870775
9.953;197.58586962292244
9.983;197.41534830871427
10.013;197.05026008648034
10.043;196.77065207222378
10.073;196.8867761249883
10.103;197.1528378083388
10.133;197.27865997430914
10.163;197.17748130179908
10.193;197.2806087383407
10.223;197.15984290623467
10.253;197.6311932082484
10.283;197.78607075360264
10.313;197.7306283959367
10.343;197.5453704352293
10.373;197.30752509337069
10.403;197.3891514939309
10.433;197.4707778944911
10.463;197.33418472892996
10.493;197.21952906591346
10.523;197.27976482116608
10.553;197.55920926477575
10.583;197.99081377933098
10.613;197.70024962556164
10.643;197.51281239399503
10.673;197.39567354965584
10.703;197.48079708274506
10.733;197.65369466260995
10.763;197.73718719781127
10.793;197.82067973301255
10.823;197.82639920752848
10.853;197.93822837765993
10.883;198.13695264281745
10.913;198.10002131135897
10.943;198.14104513197663
10.973;197.7030803443826
11.003;197.50167901806392
11.033;197.58523879368022
11.063;197.59478085351788
11.093;197.55044164108043
11.123;197.54740335461378
11.153;197.54722006276813
11.183;197.56460389681422
11.213;197.6365150897407
11.243;197.631532929065
11.273;197.6629320469703
11.303;197.78678657435904
11.333;197.85403265710045
11.363;197.75903538111731
11.393;197.81845091267883
11.423;197.7847804637395
11.453;197.81215357381237
11.483;197.8391711889492
11.513;197.91221216282884
11.543;198.05215846885815
11.573;197.80693849984797
11.603;197.6797361773786
11.633;197.75766753983848
11.663;197.95940765872402
11.693;198.0677453693847
11.723;197.9565901639344
11.753;197.81515343915342
11.783;197.64245502645502
11.813;198.01146499440617
11.843;198.0672584349055
11.873;197.92558034639916
11.903;197.8179880677795
11.933;197.90316813774635
11.963;197.9883482077132
11.993;197.91492063066664
12.023;197.72350901727702
12.053;197.63185452487085
12.083;197.5896153173972
12.113;197.53358096952695
12.143;197.4775466216567
12.173;197.42151227378648
12.203;197.37295093732956
12.233;197.35811371400683
12.263;197.23768911664226
12.293;197.02531638452385
12.323;196.7828762003335
12.353;196.67118049565866
12.383;196.96165088771406
12.413;197.1095238095238
12.443;197.19687334393217
12.473;197.42713232058426
12.503;197.6514330319008
12.533;197.3397897429525
12.563;197.09810756972112
12.593;196.95169322709162
12.623;196.89349743881615
12.653;196.89347730529448
12.683;196.91372314371426
12.713;196.8801616915423
12.743;196.74235277576943
12.773;196.6273390466747
12.803;196.78359700124696
12.833;196.7020176980514
12.863;196.6337447485844
12.893;196.71306129787502
12.923;196.86569736962556
12.953;196.91391317232183
12.983;196.6938805645594
13.013;196.23503548952556
13.043;196.0899565001868
13.073;196.4877233181988
13.103;196.55886764705883
13.133;196.6483879943586
13.163;196.60441029558677
13.193;196.4834941178225
13.223;196.37256027554534
13.253;196.31324389895818
13.283;196.37012118495676
13.313;196.19520915840025
13.343;196.19023340799245
13.373;196.14631869364314
13.403;196.20116341991343
13.433;196.2337213920259
13.463;196.2471992183424
13.493;196.29102516671884
13.523;196.1888475287704
13.553;196.01824504358035
13.583;195.8885426545635
13.613;195.97161465182197
13.643;196.0056946027293
13.673;196.03977455363665
13.703;195.9416996047431
13.733;196.16031477491944
13.763;196.37439217378795
13.793;196.46096964465545
13.823;196.50008159752025
13.853;196.16564567777007
13.883;196.14652166743977
13.913;196.19046003899342
13.943;196.19614285714286
13.973;195.97991066140176
14.003;195.47468731490622
14.033;195.41528313739568
14.063;195.38455954938738
14.093;195.3771203732762
14.123;195.3439815651545
14.153;195.3619711905024
14.183;195.5524906484945
14.213;195.46693826154586
14.243;195.38138587459724
14.273;195.24152385937404
14.303;195.098406439954
14.333;195.1939813875279
14.363;195.47456207838175
14.393;195.56964717536346
14.423;195.22903842071747
14.453;195.54531946508172
14.483;195.38620096342558
14.513;195.4563384856135
14.543;195.56174616531587
14.573;195.60411657443584
14.603;195.41660091756523
14.633;195.13272732135795
14.663;194.91094601287767
14.693;194.35638126911672
14.723;193.9963053578737
14.753;193.72968525532193
14.783;193.81182382133994
14.813;194.0898635235732
14.843;194.36790322580646
14.873;194.57626137303558
14.903;194.41429280397023
14.933;194.33990525603429
14.963;194.6782117367169
14.993;195.0177228623408
15.023;194.789220991391
15.053;194.32471289559044
15.083;194.5605330060489
15.113;194.22811723795328
15.143;194.41575898951913
15.173;194.48088938682295
15.203;194.39679042088983
15.233;194.29541431591818
15.263;194.19403821094653
15.293;194.3873375026351
15.323;194.30205942370227
15.353;194.14653465346535
15.383;194.08168316831686
15.413;193.89644903052715
15.443;193.38245985841905
15.473;193.53987912147213
15.503;193.31120824564243
15.533;193.1206653715396
15.563;193.2350933908046
15.593;193.4519761029412
15.623;193.49405215638595
15.653;193.61419996933913
15.683;193.722333000997
15.713;193.722333000997
15.743;193.7469943111841
15.773;193.5177386917305
15.803;193.3790504160548
15.833;193.36565783922524
15.863;193.38821220342896
15.893;193.37984182878256
15.923;193.575226788578
15.953;193.7865514276664
15.983;193.7233449477352
16.013;193.75918367346938
16.043;193.6077435050982
16.073;193.3829753507173
16.103;193.31540287669318
16.133;193.38265697762762
16.163;193.45464644026947
16.193;193.53918061987886
16.223;193.33007822282696
16.253;193.0136920315561
16.283;192.91115175305558
16.313;192.9957266482291
16.343;192.98523221995003
16.373;193.00568032090885
16.403;193.05908936103324
16.433;192.97037573344193
16.463;192.87308626333015
16.493;192.90727440802104
16.523;192.96729423476708
16.553;193.04927824788453
16.583;193.06896397485335
16.613;193.6595357839177
16.643;193.61666022419791
16.673;193.21290739411342
16.703;192.87056113902847
16.733;192.86176716917922
16.763;192.85760086859315
16.793;192.9876369766387
16.823;193.14652452025587
16.853;193.5498869289914
16.883;193.64055593529278
16.913;193.67563025210083
16.943;193.84073086348565
16.973;193.84791893273226
17.003;193.50618572852017
17.033;193.1256834939238
17.063;192.97429376889096
17.093;193.05619409194924
17.123;193.27590480127395
17.153;193.58585345583822
17.183;193.60893854748602
17.213;193.04655332392568
17.243;192.8256247597078
17.273;192.73020833333334
17.303;192.99969362745097
17.333;193.20088358872962
17.363;193.4639540026537
17.393;193.53866718077245
17.423;193.41443694766676
17.453;193.25086173305758
17.483;193.3679379763775
17.513;193.41201198580322
17.543;193.53465135517982
17.573;193.532930619905
17.603;193.61788805084333
