time;interpolated Pixel forehead
0;214.38219326818674
0.023;214.3825282836128
0.053;214.38296526025547
0.083;214.38340223689818
0.113;214.38383921354085
0.143;214.38427619018356
0.173;214.38471316682623
0.203;214.3851501434689
0.233;214.3855871201116
0.263;214.38602409675428
0.293;214.386461073397
0.323;214.38689805003966
0.353;214.38733502668234
0.383;214.38777200332504
0.413;214.38820897996771
0.443;214.38864595661042
0.473;214.3890829332531
0.503;214.38951990989577
0.533;214.38995688653847
0.563;214.39039386318115
0.593;214.39083083982385
0.623;214.39126781646652
0.653;214.39170479310923
0.683;214.3921417697519
0.713;214.39257874639458
0.743;214.39301572303728
0.773;214.39345269967995
0.803;214.39388967632266
0.833;214.39432665296533
0.863;214.394763629608
0.893;214.3952006062507
0.923;214.3956375828934
0.953;214.3960745595361
0.983;214.39651153617876
1.013;214.39694851282144
1.043;214.44598634675927
1.073;214.578971116025
1.103;214.71195588529073
1.133;214.84494065455647
1.163;214.97059422296041
1.193;215.09478155119203
1.223;215.09810742947295
1.253;215.02085900778678
1.283;214.92979376185326
1.313;214.81486309221984
1.343;214.69993242258641
1.373;214.5834813563505
1.403;214.4663786915706
1.433;214.3471534919747
1.463;214.49148390133212
1.493;214.98681399631676
1.523;215.10852116382884
1.553;214.96285795827814
1.583;214.81719475272743
1.613;214.77072890559734
1.643;214.78669944869517
1.673;214.83797369709148
1.703;214.89217962455848
1.733;214.98742905901497
1.763;214.7999760046727
1.793;214.76931200311938
1.823;214.8300749518012
1.853;215.02544181678476
1.883;215.26776556776557
1.913;215.3064306064306
1.943;215.39556369556368
1.973;214.9509794491774
2.003;214.84258147722306
2.033;214.80510156936558
2.063;214.76800634934634
2.093;214.7311338433387
2.123;214.722862060087
2.153;214.71809841534613
2.183;214.6050041701418
2.213;214.56266739696017
2.243;214.53801999178418
2.273;214.55934222553233
2.303;214.6158177125754
2.333;214.67976606449042
2.363;214.7611511011067
2.393;214.84253613772296
2.423;214.79548940398783
2.453;214.73926897237044
2.483;214.81285507273952
2.513;214.86934597238454
2.543;215.03186767684082
2.573;215.34626730201953
2.603;215.34499092353076
2.633;215.343714545042
2.663;215.13755856324832
2.693;214.8289627798022
2.723;214.5607005149716
2.753;214.41161876046527
2.783;214.455343483848
2.813;214.49906820723072
2.843;214.65547407257054
2.873;214.81187993791033
2.903;214.5499641717152
2.933;214.49200088075312
2.963;214.6906108597285
2.993;214.93220065707658
3.023;215.12134154100656
3.053;215.2543543943837
3.083;215.1067270949969
3.113;214.9590997956101
3.143;215.0501938350925
3.173;215.2154062751408
3.203;215.25431062599205
3.233;215.27750831485588
3.263;215.36416151242852
3.293;215.4265416783667
3.323;215.21928497565133
3.353;215.08606833818342
3.383;214.9554048064137
3.413;214.8569612908218
3.443;214.80733775811208
3.473;214.77968289085547
3.503;214.928256412055
3.533;214.8503577836868
3.563;214.6404396779259
3.593;214.2575216023978
3.623;213.92547723935388
