time;Pixel leftCheek
0;222.47995212447637
0.943;221.79687977974916
1.043;223.04899845916796
1.111;223.5013936203159
1.178;223.50483016516048
1.247;224.2703213610586
1.313;224.27410207939508
1.382;224.21180880974694
1.419;224.17744454857856
1.458;224.55670103092783
1.492;224.53382761816496
1.558;224.8494013862634
1.595;224.8563327032136
1.661;224.8815374921235
1.729;224.83157240522064
1.794;224.77812018489985
1.861;225.09922958397536
1.893;225.04956629491946
1.931;225.04956629491946
1.998;224.94661255073368
2.073;224.6990321573525
2.141;223.36202143950996
2.209;223.19142419601837
2.241;223.13131618759456
2.308;223.11739788199696
2.391;223.06375227686704
2.456;222.69242378508903
2.493;222.62994265016602
2.561;222.91160388821385
2.597;223.0145808019441
2.668;223.7055775678147
2.736;223.88905821395915
2.776;223.64363636363638
2.842;223.42181818181817
2.897;222.91281895504252
2.964;223.17253948967192
3.001;223.15126811594203
3.069;223.51539855072463
3.104;223.63447432762837
3.171;223.87224938875306
3.223;223.98177953234133
3.289;224.0965047943087
3.329;223.532941540365
3.397;224.07516238787503
3.463;223.939039408867
3.498;223.939039408867
3.533;224.2908427137207
3.604;224.3243078795254
3.647;223.90173939578884
3.714;223.70491303021055
3.749;223.79332321699545
3.783;223.79332321699545
3.849;224.15212733394551
3.884;224.2053872053872
3.951;224.57052441229658
3.986;224.57052441229658
4.02;224.4056660638939
4.088;224.12913287585778
4.137;223.79725514660012
4.171;224.09779276517474
4.205;224.09779276517474
4.273;224.15253712871288
4.306;224.39294554455446
4.343;224.40321583178726
4.38;224.48515769944342
4.448;224.02617637893425
4.483;224.02617637893425
4.522;223.77432143946325
4.589;223.49008844159806
4.622;223.64928331808477
4.663;224.07140610254797
4.729;223.96193771626298
4.796;223.99258801729462
4.831;223.71494749845584
4.865;223.32671707624448
4.938;223.25897920604916
5.005;223.187675070028
5.072;223.17196665637542
5.105;223.17196665637542
5.171;223.29883292383292
5.205;223.25798525798527
5.273;222.57283042011653
5.308;222.65624041705
5.374;222.51399569363272
5.409;222.71793294370963
5.443;222.7516218721038
5.479;222.9697250540624
5.546;222.7914471645491
5.581;222.9178803842578
5.616;223.1060271378984
5.651;222.47491322183654
5.686;222.43034825870646
5.761;222.0136815920398
5.796;222.0136815920398
5.831;222.3668136020151
5.868;222.54093198992445
5.936;222.81645962732918
5.971;223.08695652173913
6.009;223.727950310559
6.042;223.86960659898477
6.113;223.16497461928935
6.151;223.06614906832297
6.184;223.33695652173913
6.219;223.6721875
6.252;223.6721875
6.288;223.72328854766474
6.356;223.4916826615483
6.423;223.35188739603328
6.457;223.28589621139764
6.523;222.70286624203823
6.557;222.70286624203823
6.591;221.86485633091254
6.628;222.14430059993686
6.695;222.01455108359133
6.762;222.2721362229102
6.797;222.30053780449225
6.831;222.22651059791204
6.868;222.3491963441538
6.902;222.3491963441538
6.937;221.75984872360542
6.973;221.66582835586294
7.012;221.77397044954418
7.052;221.8423551756885
7.119;221.93447293447292
7.186;222.09753787878788
7.255;222.27430555555554
7.3;222.27338582677166
7.366;221.6148031496063
7.4;221.48633184996822
7.435;221.35632549268914
7.468;221.70662460567823
7.503;221.70662460567823
7.541;221.70977917981074
7.608;221.76745655608215
7.645;221.68120063191154
7.712;221.87425525243023
7.778;221.79794740218088
7.845;221.34573444515715
7.878;221.35634743875278
7.914;221.3872096722876
7.982;221.6317450299779
8.015;221.6317450299779
8.083;221.90414425814615
8.118;221.75640620056944
8.152;221.75640620056944
8.185;221.28684627575277
8.219;221.19904912836768
8.293;221.49475691134413
8.328;221.83412774070544
8.393;222.20082618366698
8.427;222.3466793771846
8.494;222.33161622665807
8.529;222.76175144880875
8.563;222.77422389463783
8.6;222.77422389463783
8.634;222.47445482866044
8.667;222.74890965732087
8.701;222.74890965732087
8.768;223.0327564894932
8.836;223.16134036611854
8.907;223.3810114799876
8.942;223.578667500782
8.98;223.60619330622458
9.048;223.22996845425868
9.083;223.0280757097792
9.118;223.30526315789473
9.191;223.88197767145135
9.258;223.76830044557607
9.291;224.00318268618713
9.324;224.34373010821133
9.361;224.36950986632718
9.395;224.25341378215307
9.433;223.85487456335343
9.467;224.03076424870466
9.506;224.09164507772022
9.572;224.07545336787564
9.639;224.29854060913706
9.672;224.11960659898477
9.712;224.0642431839549
9.746;224.25947978690067
9.787;224.22250078345346
9.854;223.87191802753762
9.92;223.3394172270253
9.955;223.23460688348595
9.99;222.92137669718977
10.061;222.92137669718977
10.098;222.4013220018886
10.164;221.73339628580422
10.202;222.66698113207548
10.239;222.3317610062893
10.275;222.61370916079437
10.309;222.02210121716848
10.376;221.5893657911595
10.411;221.6812736443884
10.445;221.60498108448928
10.483;221.80200907323396
10.521;222.00842514581984
10.588;221.92117117117118
10.667;221.75611325611325
10.734;221.28024453024452
10.768;221.22604741799285
10.805;221.02663202338422
10.841;221.58046722907204
10.907;221.4704737183647
10.941;221.2065003282994
10.975;221.2065003282994
11.043;221.45841455490577
11.078;221.7303443794672
11.112;221.7303443794672
11.181;221.40980392156862
11.219;221.23366013071896
11.256;221.295381654907
11.317;221.6994868505452
11.359;221.6994868505452
