Count;Frequencies forehead
45.575;44.92187500000001
46.039;44.92187500000001
46.535;44.92187500000001
47.013;44.92187500000001
47.546;44.92187500000001
47.956;44.92187500000001
48.47;44.92187500000001
48.93;44.92187500000001
49.452;44.92187500000001
49.902;44.92187500000001
50.427;44.92187500000001
50.856;44.92187500000001
51.331;44.92187500000001
51.8;44.92187500000001
52.33;44.92187500000001
52.747;44.92187500000001
53.228;44.92187500000001
53.773;44.92187500000001
54.216;44.92187500000001
54.685;44.92187500000001
55.205;44.92187500000001
55.688;44.92187500000001
56.107;44.92187500000001
56.602;44.92187500000001
57.109;44.92187500000001
57.579;44.92187500000001
58.059;44.92187500000001
58.523;44.92187500000001
59.036;45.52187500000001
59.524;46.121875
59.976;46.721875000000004
60.454;47.321875000000006
60.939;47.92187500000001
61.392;48.52187500000001
61.877;49.12187500000001
62.349;49.72187500000001
62.827;50.321875000000006
63.413;50.92187500000001
63.819;51.52187500000001
64.297;52.12187500000001
64.778;52.72187500000001
65.297;53.32187500000001
65.716;53.921875000000014
66.227;54.521875000000016
66.706;55.12187500000002
67.155;55.72187500000001
67.664;56.32187500000001
68.17;56.921875000000014
68.593;57.521875000000016
69.089;58.12187500000002
69.578;58.72187500000002
70.028;59.32187500000002
70.529;59.921875000000014
71.016;60.521875000000016
71.482;61.12187500000002
71.981;61.72187500000002
72.49;62.32187500000002
72.934;62.92187500000002
73.387;63.52187500000002
73.906;64.12187500000002
74.358;64.72187500000003
74.864;65.32187500000002
75.313;65.92187500000003
75.808;66.52187500000002
76.324;67.12187500000002
76.782;67.72187500000003
77.259;68.32187500000002
77.741;68.92187500000003
78.197;69.52187500000002
78.677;70.12187500000003
79.198;70.72187500000003
79.661;71.32187500000003
80.127;71.92187500000003
80.622;72.52187500000002
81.071;73.12187500000003
81.598;73.72187500000003
82.037;74.32187500000003
82.515;74.92187500000003
83.056;75.52187500000004
83.48;76.12187500000003
84.007;76.72187500000004
84.464;77.32187500000003
84.973;77.92187500000003
85.425;78.52187500000004
85.876;79.12187500000003
86.371;79.72187500000004
86.837;80.32187500000003
87.313;80.92187500000004
87.824;81.52187500000004
88.283;82.12187500000003
88.754;82.72187500000004
89.234;83.32187500000003
89.752;82.72187500000004
90.228;82.12187500000003
90.708;81.52187500000004
91.203;80.92187500000004
91.661;80.32187500000003
92.134;79.72187500000004
92.641;79.12187500000003
93.067;78.52187500000004
93.577;77.92187500000003
94.03;77.32187500000003
94.54;76.72187500000004
95.173;76.12187500000003
95.502;75.52187500000004
95.957;74.92187500000003
96.46;74.32187500000003
96.938;73.72187500000003
97.45;73.12187500000003
97.898;72.52187500000002
98.351;71.92187500000003
98.852;71.32187500000003
99.312;70.72187500000003
99.801;70.12187500000003
100.286;69.52187500000002
100.775;68.92187500000003
101.243;68.32187500000002
101.729;67.72187500000003
102.195;67.12187500000002
102.719;66.52187500000002
103.166;65.92187500000003
103.659;65.32187500000002
104.159;64.72187500000003
104.587;64.12187500000002
105.087;63.52187500000002
105.557;62.92187500000002
106.042;62.32187500000002
106.535;61.72187500000002
107.032;61.12187500000002
107.495;60.521875000000016
107.948;59.921875000000014
108.473;59.32187500000002
108.946;58.72187500000002
109.433;58.12187500000002
109.918;57.521875000000016
110.398;56.921875000000014
110.845;56.32187500000001
111.322;55.72187500000001
111.807;55.12187500000002
112.331;54.521875000000016
112.786;53.921875000000014
113.252;53.32187500000001
113.731;52.72187500000001
114.198;53.32187500000001
114.672;53.921875000000014
115.18;54.521875000000016
115.681;55.12187500000002
116.121;55.72187500000001
116.618;56.32187500000001
117.069;56.921875000000014
117.59;57.521875000000016
118.07;58.12187500000002
118.558;58.72187500000002
119.052;59.32187500000002
119.491;58.72187500000002
119.965;58.12187500000002
120.48;57.521875000000016
120.941;56.921875000000014
121.393;56.32187500000001
121.88;55.72187500000001
122.374;55.12187500000002
122.899;54.521875000000016
123.351;53.921875000000014
123.819;53.32187500000001
124.283;52.72187500000001
124.766;52.12187500000001
125.253;51.52187500000001
125.738;50.92187500000001
126.226;50.321875000000006
126.701;49.72187500000001
127.183;49.12187500000001
127.67;48.52187500000001
128.174;44.92187500000001
128.615;44.92187500000001
129.089;44.92187500000001
129.559;44.92187500000001
130.036;44.92187500000001
130.524;44.92187500000001
131.034;44.92187500000001
131.499;44.92187500000001
131.951;44.92187500000001
132.436;44.92187500000001
132.915;44.92187500000001
133.406;44.92187500000001
133.887;44.92187500000001
134.401;44.92187500000001
134.841;45.52187500000001
135.329;46.121875
135.797;46.721875000000004
136.323;47.321875000000006
136.749;47.92187500000001
137.26;48.52187500000001
137.749;49.12187500000001
138.212;49.72187500000001
138.723;50.321875000000006
139.178;50.92187500000001
139.633;51.52187500000001
140.117;52.12187500000001
140.65;52.72187500000001
141.112;53.32187500000001
141.55;53.921875000000014
142.049;54.521875000000016
142.53;55.12187500000002
142.996;55.72187500000001
143.479;56.32187500000001
143.962;56.921875000000014
144.457;57.521875000000016
144.957;58.12187500000002
145.407;58.72187500000002
145.895;59.32187500000002
146.425;59.921875000000014
146.85;60.521875000000016
147.333;59.921875000000014
147.845;59.32187500000002
148.293;58.72187500000002
148.782;58.12187500000002
149.246;57.521875000000016
149.769;56.921875000000014
150.202;56.32187500000001
150.673;55.72187500000001
151.172;55.12187500000002
151.646;54.521875000000016
152.161;50.78125000000001
152.603;50.78125000000001
153.098;50.78125000000001
153.572;50.78125000000001
154.053;50.78125000000001
154.522;50.78125000000001
155.007;50.78125000000001
155.502;50.78125000000001
155.968;50.78125000000001
156.482;50.78125000000001
156.922;51.38125000000001
157.407;51.98125
157.915;52.581250000000004
158.372;53.181250000000006
158.847;53.78125000000001
159.376;54.38125000000001
159.842;54.98125000000001
160.31;55.58125000000001
160.778;56.181250000000006
161.235;56.78125000000001
161.726;57.38125000000001
162.208;57.98125000000001
162.729;58.58125000000001
163.186;59.18125000000001
163.668;59.781250000000014
164.197;60.381250000000016
164.664;60.98125000000002
165.1;61.58125000000001
165.562;62.18125000000001
166.048;62.781250000000014
166.51;63.381250000000016
167.049;63.98125000000002
167.532;64.58125000000001
167.949;65.18125000000002
168.459;65.78125000000001
168.923;66.38125000000002
169.477;66.98125000000002
169.89;67.58125000000003
170.379;68.18125000000002
170.893;68.78125000000001
171.341;69.38125000000002
171.832;69.98125000000002
172.323;70.58125000000003
172.76;71.18125000000002
173.252;71.78125000000003
173.721;72.38125000000002
174.2;72.98125000000002
174.722;73.58125000000003
175.181;74.18125000000002
175.693;74.78125000000003
176.137;75.38125000000002
176.647;75.98125000000003
177.102;76.58125000000003
177.603;77.18125000000003
178.084;77.78125000000003
178.55;78.38125000000002
179.007;78.98125000000003
179.481;79.58125000000003
179.997;80.18125000000003
