Time,Frequ
46,44.92187500000001
47,44.92187500000001
48,44.92187500000001
49,44.92187500000001
50,44.92187500000001
51,44.92187500000001
52,44.92187500000001
53,44.92187500000001
54,44.92187500000001
55,44.92187500000001
56,44.92187500000001
57,44.92187500000001
58,117.1875
59,117.1875
60,117.1875
61,117.1875
62,117.1875
63,117.1875
64,117.1875
65,117.1875
66,117.1875
67,117.1875
68,117.1875
69,117.1875
70,117.1875
71,117.1875
72,115.234375
73,115.234375
74,115.234375
75,114.2578125
76,113.28125
77,113.28125
78,113.28125
79,113.28125
80,113.28125
81,113.28125
82,113.28125
83,113.28125
84,113.28125
85,113.28125
86,113.28125
87,113.28125
88,113.28125
89,113.28125
90,107.421875
91,44.92187500000001
92,44.92187500000001
93,44.92187500000001
94,44.92187500000001
95,44.92187500000001
96,44.92187500000001
97,44.92187500000001
98,44.92187500000001
99,44.92187500000001
100,44.92187500000001
101,44.92187500000001
102,44.92187500000001
103,44.92187500000001
104,44.92187500000001
105,44.92187500000001
106,44.92187500000001
107,105.46875
108,105.46875
109,105.46875
110,105.46875
111,105.46875
112,105.46875
113,105.46875
114,105.46875
115,105.46875
116,105.46875
117,105.46875
118,105.46875
119,105.46875
120,105.46875
121,44.92187500000001
122,44.92187500000001
123,44.92187500000001
124,44.92187500000001
125,44.92187500000001
126,44.92187500000001
127,44.92187500000001
128,44.92187500000001
129,44.92187500000001
130,44.92187500000001
131,44.92187500000001
132,44.92187500000001
133,101.5625
134,101.5625
135,101.5625
136,101.5625
137,101.5625
138,101.5625
139,101.5625
140,101.5625
141,101.5625
142,101.5625
143,101.5625
144,101.5625
145,101.5625
146,101.5625
147,76.171875
148,50.78125000000001
149,50.78125000000001
150,50.78125000000001
151,50.78125000000001
152,50.78125000000001
153,50.78125000000001
154,50.78125000000001
155,50.78125000000001
156,84.63541666666667
157,101.5625
158,101.5625
159,101.5625
160,101.5625
161,101.5625
162,101.5625
163,101.5625
164,101.5625
165,101.5625
166,101.5625
167,101.5625
168,101.5625
169,101.5625
170,101.5625
171,101.5625
172,101.5625
173,101.5625
174,91.796875
175,91.796875
176,91.796875
177,91.796875
178,91.796875
179,91.796875
180,91.796875
180,91.796875
