time;interpolated Pixel forehead
18.277;230.67939868077926
18.307;230.64127933732166
18.337;230.5815686713422
18.367;230.35699842128244
18.397;230.0101105102281
18.427;229.99118665902893
18.457;229.42347112305427
18.487;229.34777571825765
18.517;229.2240500463392
18.547;229.09182150144446
18.577;229.06013709497483
18.607;229.03429233706026
18.637;228.84818116258117
18.667;228.69397474566773
18.697;228.66079056831697
18.727;228.62760639096624
18.757;228.59442221361547
18.787;228.34401902614857
18.817;228.1663738568629
18.847;227.93163230122062
18.877;227.6279153662055
18.907;227.51190631304007
18.937;227.39589725987463
18.967;227.3200806194972
18.997;227.18234354848616
19.027;227.0929267623035
19.057;227.107032054362
19.087;227.15136760253242
19.117;227.34685443126253
19.147;227.49556077114107
19.177;227.63002957093437
19.207;227.4928553004705
19.237;227.27914038775987
19.267;227.27006751403653
19.297;227.29244432738665
19.327;227.3148211407368
19.357;227.47457978260567
19.387;227.55228890054235
19.417;227.61264065280625
19.447;228.06182123719177
19.477;228.6293410313534
19.507;228.91519182435104
19.537;229.34072083300876
19.567;230.24187894367844
19.597;231.09609867253704
19.627;231.03160852259424
19.657;232.66416098781255
19.687;233.94649424562795
19.717;235.10147506438773
19.747;236.50377734029064
19.777;238.02339309370308
19.807;238.53760310871675
19.837;239.05181312373045
19.867;238.68386562787944
19.897;238.1394866298555
19.927;237.51281669520336
19.957;236.9797590520757
19.987;236.7436472408347
20.017;236.5390170044258
20.047;236.5390170044258
20.077;236.62220281425766
20.107;236.22130496404264
20.137;235.7459327045896
20.167;235.50705017344862
20.197;234.9487564703151
20.227;233.79372840382962
20.257;232.7342109154354
20.287;232.15224631749746
20.317;231.57028171955952
20.347;231.01460586346738
20.377;230.45983651571476
20.407;229.9475259987765
20.437;229.44813773469482
20.467;228.97768804287145
20.497;228.69533907072702
20.527;228.47754516115512
20.557;228.41037973091915
20.587;228.359561113454
20.617;228.45586381092616
20.647;228.33400511748198
20.677;228.20462361745447
20.707;227.91164041293862
20.737;227.55751419593142
20.767;227.41192710691163
20.797;227.49783463752084
20.827;227.58374216813007
20.857;227.5824355864397
20.887;227.5636861822894
20.917;227.50716324273668
20.947;227.49344803205278
20.977;227.56227719222
21.007;227.66257555409135
21.037;227.76287391596267
21.067;227.9436986766203
21.097;228.0627444921365
21.127;228.335339059223
21.157;228.76728274359945
21.187;228.78416706098363
21.217;228.80105137836782
21.247;229.34996241752737
21.277;229.4673450070989
21.307;229.79705604036633
21.337;230.2437919970239
21.367;230.63469176993965
21.397;230.8953141313723
21.427;230.83008644168353
21.457;230.59178686844803
21.487;230.3542526209804
21.517;230.1394750900412
21.547;229.80343621292803
21.577;229.46739733581487
21.607;229.35855154905022
21.637;228.96706455082628
21.667;228.51205875368433
21.697;228.07462927781737
21.727;227.6506405182195
21.757;227.32506235660324
21.787;227.47849443969204
21.817;227.2536869118905
21.847;227.02887938408895
21.877;226.79437560170982
21.907;226.62013486948214
21.937;226.49515541029902
21.967;226.3701759511159
21.997;226.3957854848772
22.027;226.39372619726603
22.057;226.3726418045002
22.087;226.4153433541447
