time;Pixel forehead
0;216.1204959318094
0.901;216.40974658869396
0.968;216.34230019493177
1.002;216.7255285826155
1.079;216.81183849470796
1.147;216.9952959623677
1.18;217.50331384015595
1.214;217.3224171539961
1.251;217.29512670565302
1.285;217.18428184281842
1.351;217.09639953542393
1.385;217.24021909233176
1.422;217.08763693270737
1.488;217.25127801808887
1.524;217.2021234762092
1.562;217.10332681017613
1.595;217.09980430528375
1.664;217.4327714621717
1.706;217.38024304194434
1.74;217.07809449433816
1.777;217.20070285044903
1.814;217.23896915267474
1.881;217.4795758051846
1.919;217.89041633935585
1.998;219.42039215686273
2.064;218.38790734197096
2.101;217.94424813506086
2.136;216.47870662460568
2.171;216.91167192429023
2.205;217.9878048780488
2.242;217.7537372147915
2.321;217.5204563335956
2.356;217.71282454760032
2.421;217.55376766091052
2.489;217.54691794267765
2.523;217.73576756968984
2.558;217.60694769711162
2.626;217.75253708040594
2.664;217.66549157853507
2.73;217.49079514296906
2.77;217.41364522417155
2.804;217.29122807017544
2.842;217.45171462357115
2.876;217.3642096964919
2.91;217.26685061095782
2.949;217.4905808477237
2.982;217.35086342229198
3.055;217.71277013752456
3.101;217.71277013752456
3.167;217.63106030744976
3.202;217.7000394166338
3.235;217.98656657447648
3.269;217.99723429474517
3.304;218.10441292356185
3.379;218.01858442071966
3.447;217.58797943851326
3.481;217.54408857255834
3.516;217.6105179913009
3.551;217.8051282051282
3.584;217.57790927021696
3.617;217.60592885375493
3.65;217.60592885375493
3.685;218.17130537044295
3.721;217.8169345354763
3.755;217.43313609467455
3.823;217.72781065088756
3.889;217.69683964104564
3.924;217.7772142021069
3.959;217.89209486166007
3.993;217.96561264822134
4.038;217.79486166007905
4.104;218.4152707440592
4.146;218.2652902220491
4.179;218.0110759493671
4.213;217.8006329113924
4.278;217.72556684910086
4.313;217.5535574667709
4.348;217.51329163408914
4.382;217.60086511993708
4.415;217.87534408179314
4.485;217.72834645669292
4.523;217.75590551181102
4.558;217.81850393700788
4.593;217.96261314443132
4.634;217.89020070838254
4.701;217.66429980276135
4.736;217.8923076923077
4.803;217.97517730496455
4.837;218.27777777777777
4.872;218.38258471237194
4.906;218.30141843971631
4.939;218.0725614591594
4.973;218.03766851704995
5.015;218.21666666666667
5.093;218.10515873015873
5.126;218.16907630522087
5.16;218.20401606425702
5.194;218.22610441767068
5.229;217.9554753309266
5.263;218.2121941436021
5.297;218.2198154833534
5.332;218.34094551282053
5.366;218.47596153846155
5.4;218.1925984878631
5.435;218.07680063668923
5.503;218.20860128617363
5.569;217.58842443729904
5.603;218.40324543610546
5.637;218.90507099391482
5.71;219.6876259572753
5.743;219.5429262394196
5.777;219.32567513099556
5.827;218.1152
5.861;217.6828
5.894;217.0996
5.928;215.6913223140496
5.962;215.56198347107437
5.996;215.8487603305785
6.03;217.72118959107806
6.064;217.74349442379182
6.098;217.9041718298224
6.133;217.99304987735078
6.176;217.80703188879804
6.228;217.42886683209264
6.263;217.51116625310175
6.297;217.53101736972704
6.33;217.86564696155435
6.365;217.68251343530383
6.399;217.65357585779248
6.435;218.3518987341772
6.468;218.2818565400844
6.534;217.4652228238234
6.568;217.52603082049146
6.635;217.61305663640294
6.703;218.55159552424368
6.736;218.55159552424368
6.77;219.21486928104576
6.805;218.97834967320262
6.84;218.9975480179812
6.874;218.8324478953821
6.91;218.97384552513282
6.948;219.07315079689417
6.99;219.03712770297838
7.024;218.92533659730722
7.059;219.14891880864954
7.094;219.26358475263584
7.162;218.9476885644769
7.196;217.61356209150327
7.23;217.58700980392157
7.265;217.10626029654037
7.299;217.2203459637562
7.335;218.02918524523713
7.369;218.0376976084313
7.404;218.15281718686663
7.437;218.04949290060853
7.471;218.17038539553752
7.572;218.49485759493672
7.607;218.41495253164558
7.64;218.44580696202533
7.674;217.8708910891089
7.708;217.88475247524752
7.752;217.8060701616082
7.786;217.80252266456444
7.82;217.71580607016162
7.853;217.51183898973954
7.887;217.27821625887924
7.924;217.63450980392156
7.992;217.76117647058823
8.026;217.576953433307
8.06;217.50552486187846
8.096;217.64009471191792
8.133;217.8038674033149
8.2;218.06572215663124
8.234;217.982683982684
8.267;216.63050440352282
8.302;216.5972778222578
8.337;217.05273752012883
8.407;217.02616747181963
8.441;217.5261310452418
8.475;217.3927457098284
8.529;217.5390043120345
8.565;217.53704429635437
8.638;217.29165033320265
8.674;217.5090909090909
8.707;217.44564796905223
8.742;217.47582205029013
8.777;217.373828125
8.811;217.514453125
8.878;218.001171875
8.913;217.791796875
8.961;217.67152996845425
8.995;217.6731072555205
9.03;217.65812302839117
9.063;217.98728323699422
9.13;218.12832369942197
9.167;217.8224921630094
9.199;217.8224921630094
9.233;217.85477018153728
9.267;217.67748165314794
9.339;217.95017381228274
9.373;217.82657396678255
9.406;217.804992199688
9.441;217.9820592823713
9.475;216.62489894907034
9.513;216.6564268391269
9.548;216.74858528698465
9.581;216.79992107340175
9.648;216.663772691397
9.68;216.91436464088397
9.724;217.73017107309488
9.763;217.6135303265941
9.829;217.85216718266253
9.863;218.13815789473685
9.905;217.98335913312692
9.939;217.5707656612529
9.972;217.4922660479505
10.006;217.62490332559938
10.042;217.52668213457076
10.077;217.6424689440994
10.112;217.55745341614906
10.178;217.4400618716164
10.245;217.22235112142306
10.281;217.94810768630512
10.348;217.98244245025361
10.383;217.75448168355416
10.417;217.8515198752923
10.484;217.96713070378965
10.551;217.87504850601474
10.585;217.7547535894451
10.618;217.94140473418705
10.655;218.23645510835914
10.696;217.85990712074303
10.763;217.4811942613416
10.797;217.50988755331525
10.83;217.95271317829457
10.865;217.66744186046512
10.93;217.608712563205
10.972;217.47724620770128
11.008;217.4099572150914
11.042;217.68627450980392
11.076;217.72971933871588
11.11;217.82224815246985
11.143;217.65616491637496
11.176;217.76818358615324
11.216;218.14479813664596
11.256;218.2597049689441
11.324;217.98408385093168
11.358;217.77514563106797
11.393;217.993786407767
11.465;218.36949806949806
11.503;218.37027027027028
11.541;217.74140625
11.575;217.6265625
11.612;217.76520728399845
11.646;217.78341728012398
11.682;217.7427353738861
11.748;217.59875340864824
11.782;217.49123490455784
11.816;217.48694974678614
11.852;217.39657187378262
11.886;217.8110510046368
11.92;217.83578052550232
11.955;216.48097165991902
11.989;216.39595141700406
12.024;216.76012835940634
12.078;216.83674288006418
12.146;217.21699604743083
12.18;217.26600790513834
12.213;218.11292834890966
12.247;218.06853582554518
12.28;217.89176470588237
12.323;218.04117647058823
12.39;218.2716001549787
12.424;217.89500193723364
12.461;217.93219682293685
12.495;217.62657232704402
12.528;217.61674528301887
12.562;217.64787644787646
12.597;217.73976833976835
12.664;217.51885310290652
12.697;217.31304006284367
12.737;217.88760139049828
12.806;217.89532638084202
12.841;217.5047206923682
12.875;217.67584579071598
12.909;217.67584579071598
12.943;217.78333333333333
12.977;218.03255813953487
13.01;217.44738893219017
13.045;217.68394388152768
13.09;218.21254355400697
13.124;218.15718157181573
13.157;217.9427022841657
13.204;217.76583268178265
13.254;217.85848318999217
13.288;217.93684618364975
13.322;217.76559473072453
13.356;217.67216332940714
13.391;217.64153906556734
13.424;217.63604240282686
13.458;217.6235476374903
13.492;217.68435321456235
13.558;217.77542206517472
13.625;217.5135453474676
13.659;217.61937984496123
13.692;217.83875968992248
13.727;217.53450980392157
13.761;217.49490196078432
13.798;217.60078431372548
13.832;217.7909692487349
13.903;217.82055274425846
13.97;217.96681153694192
14.003;217.87870406953772
14.037;217.83089687870407
14.071;217.87772585669782
14.106;218.02297507788163
14.14;217.94080996884736
14.174;217.77219626168224
14.208;217.3908807482463
14.242;217.43374902572097
14.289;217.5567169957414
14.324;217.518389469609
14.361;217.54703832752614
14.428;217.5627170976457
14.462;217.6248552682362
14.496;217.51537563254183
14.53;217.6543402101985
14.563;217.64811210587777
14.598;217.82843894899537
14.636;217.71367851622875
14.71;217.87828438948995
14.745;218.0160469667319
14.782;217.68454011741682
14.818;217.72485322896281
14.862;217.49922239502334
14.926;217.52099533437013
14.96;217.18483782727628
14.994;217.48729972645566
15.028;217.41579152080902
15.062;217.25437572928823
15.115;217.5745511319282
15.148;217.70062451209992
15.181;217.72833723653395
15.216;217.72967716841697
15.249;217.9117075068067
15.284;217.79322429906543
15.318;218.029984423676
15.352;217.73442367601245
15.386;217.74716686205548
15.42;217.8085189527159
15.491;217.82378167641326
15.525;217.66159844054582
15.558;217.53450292397662
15.592;217.58092259577796
15.627;217.55277560594214
15.664;217.26752336448598
15.697;217.27375389408098
15.73;217.35124610591902
15.765;217.1602513747054
15.803;217.09465828750982
15.869;216.56016096579478
15.903;216.36700201207245
15.94;216.379476861167
15.974;216.6119936457506
16.008;216.76926131850675
16.051;217.4964678178964
16.103;217.42582417582418
16.136;217.4157832744405
16.169;217.68197879858658
16.214;217.55023364485982
16.249;217.18029595015577
16.283;217.08644859813083
16.317;217.25739875389408
16.351;217.3359466875735
16.386;216.9639357114857
16.432;216.99333594668758
16.466;216.8742211838006
16.501;216.68068535825546
16.534;216.960516028147
16.568;216.80609851446442
16.615;217.25753424657535
16.651;217.17964774951076
16.686;217.02309197651664
16.72;217.11328125
16.786;217.4625
16.819;217.0786250493876
16.852;217.03042275780325
16.891;217.25128407743975
16.958;216.3054207119741
16.992;216.04126213592232
17.027;216.80499405469678
17.061;216.8969480776853
17.096;217.28260023355392
17.132;216.96808096535617
17.184;217.09731413001168
17.219;216.86244626807346
17.252;216.9265338022665
17.288;217.082421875
17.324;217.085546875
17.358;217.246484375
17.391;217.288671875
17.424;217.05773762765122
17.458;217.1637863315004
17.5;217.45129615082482
17.533;217.54084838963078
17.568;217.69218810726778
17.602;217.44189661873298
