Count;Frequencies leftCheek
45.573;85.9375
46.035;85.9375
46.532;85.9375
47.003;85.9375
47.514;85.9375
47.967;85.9375
48.462;85.9375
48.943;85.9375
49.425;85.9375
49.896;85.9375
50.379;85.9375
50.868;85.9375
51.326;85.9375
51.813;85.9375
52.3;85.9375
52.796;85.9375
53.243;85.9375
53.718;85.9375
54.21;85.9375
54.68;85.9375
55.207;85.9375
55.657;85.9375
56.118;85.9375
56.595;68.359375
57.104;68.359375
57.577;68.359375
58.046;83.98437500000001
58.566;83.98437500000001
59.021;83.98437500000001
59.506;83.98437500000001
59.956;83.98437500000001
60.438;83.98437500000001
60.941;83.98437500000001
61.403;80.078125
61.93;80.078125
62.363;80.078125
62.848;80.078125
63.332;80.078125
63.823;80.078125
64.279;80.078125
64.766;80.078125
65.254;80.078125
65.719;80.078125
66.206;80.078125
66.679;78.12500000000001
67.171;78.12500000000001
67.637;78.12500000000001
68.135;80.078125
68.617;80.078125
69.139;80.078125
69.586;80.078125
70.064;80.078125
70.544;80.078125
71.01;80.078125
71.475;80.078125
71.957;80.078125
72.46;70.3125
72.922;70.3125
73.426;169.921875
73.937;169.921875
74.427;169.921875
74.863;169.921875
75.353;169.921875
75.809;169.921875
76.293;169.921875
76.807;169.921875
77.236;169.921875
77.798;169.921875
78.216;169.921875
78.683;169.921875
79.186;169.921875
79.656;169.921875
80.164;169.921875
80.608;169.921875
81.084;169.921875
81.621;169.921875
82.057;169.921875
82.519;82.03125
83.005;82.03125
83.536;82.03125
83.975;97.65625
84.453;97.65625
84.936;97.65625
85.426;97.65625
85.918;97.65625
86.379;97.65625
86.857;97.65625
87.319;97.65625
87.82;99.60937500000001
88.293;99.60937500000001
88.772;99.60937500000001
89.235;99.60937500000001
89.749;99.60937500000001
90.227;99.60937500000001
90.7;99.60937500000001
91.187;99.60937500000001
91.636;99.60937500000001
92.176;99.60937500000001
92.599;99.60937500000001
93.106;99.60937500000001
93.596;99.60937500000001
94.036;99.60937500000001
94.533;82.03125
95.051;82.03125
95.475;82.03125
95.955;87.890625
96.442;87.890625
96.933;87.890625
97.412;87.890625
97.901;87.890625
98.377;87.890625
98.859;87.890625
99.334;87.890625
99.815;87.890625
100.289;87.890625
100.769;87.890625
101.237;87.890625
101.725;87.890625
102.217;87.890625
102.689;76.171875
103.18;76.171875
103.678;76.171875
104.116;76.171875
104.653;76.171875
105.077;76.171875
105.58;76.171875
106.099;76.171875
106.548;76.171875
107.009;76.171875
107.485;76.171875
107.98;76.171875
108.451;76.171875
108.961;76.171875
109.443;76.171875
109.928;76.171875
110.361;76.171875
110.854;76.171875
111.322;76.171875
111.811;76.171875
112.304;76.171875
112.813;76.171875
113.269;76.171875
113.73;76.171875
114.247;76.171875
114.703;76.171875
115.212;76.171875
115.644;76.171875
116.134;76.171875
116.631;76.171875
117.081;76.171875
117.57;76.171875
118.066;76.171875
118.562;76.171875
119.018;76.171875
119.49;76.171875
119.96;76.171875
120.435;76.171875
120.928;76.171875
121.401;76.171875
121.897;76.171875
122.367;76.171875
122.847;46.875
123.326;46.875
123.828;46.875
124.28;46.875
124.804;46.875
125.278;46.875
125.739;46.875
126.218;85.9375
126.692;85.9375
127.186;85.9375
127.655;85.9375
128.145;85.9375
128.601;85.9375
129.109;85.9375
129.58;85.9375
130.067;85.9375
130.522;85.9375
131.044;82.03125
131.49;48.828125
131.977;85.9375
132.461;85.9375
132.96;85.9375
133.455;85.9375
133.903;85.9375
134.386;109.375
134.87;109.375
135.324;109.375
135.835;109.375
136.282;109.375
136.775;109.375
137.266;56.64062500000001
137.736;56.64062500000001
138.217;56.64062500000001
138.693;56.64062500000001
139.187;56.64062500000001
139.637;56.64062500000001
140.142;56.64062500000001
140.634;56.64062500000001
141.088;56.64062500000001
141.591;56.64062500000001
142.097;50.78125000000001
142.548;50.78125000000001
142.998;50.78125000000001
143.476;50.78125000000001
143.976;50.78125000000001
144.435;50.78125000000001
144.933;50.78125000000001
145.419;50.78125000000001
145.902;50.78125000000001
146.392;50.78125000000001
146.837;50.78125000000001
147.333;50.78125000000001
147.816;50.78125000000001
148.296;44.92187500000001
148.774;54.6875
149.259;54.6875
149.729;54.6875
150.196;54.6875
150.68;87.890625
151.177;87.890625
151.662;87.890625
152.115;87.890625
152.62;87.890625
153.082;87.890625
153.573;48.828125
154.048;48.828125
154.551;48.828125
155.013;80.078125
155.499;80.078125
155.967;80.078125
156.458;80.078125
156.972;87.890625
157.419;87.890625
157.907;87.890625
158.395;87.890625
158.911;87.890625
159.332;87.890625
159.882;83.98437500000001
160.426;83.98437500000001
160.836;83.98437500000001
161.252;83.98437500000001
161.738;83.98437500000001
162.224;82.03125
162.675;82.03125
163.187;82.03125
163.641;82.03125
164.129;82.03125
164.612;82.03125
165.076;82.03125
165.584;82.03125
166.052;82.03125
166.58;82.03125
167.003;82.03125
167.504;82.03125
167.998;82.03125
168.458;82.03125
168.918;82.03125
169.418;82.03125
169.904;74.21875
170.387;74.21875
170.857;74.21875
171.316;74.21875
171.803;74.21875
172.292;74.21875
172.784;74.21875
173.254;74.21875
173.746;74.21875
174.205;74.21875
174.722;74.21875
175.166;74.21875
175.636;74.21875
176.154;74.21875
176.613;74.21875
177.131;74.21875
177.584;68.359375
178.052;68.359375
178.547;68.359375
179.012;82.03125
179.48;82.03125
179.992;82.03125
