time;interpolated Pixel leftCheek
0;194.336859688196
0.015;194.33711256925451
0.045;194.33761833137152
0.075;194.33812409348852
0.105;194.33862985560555
0.135;194.33913561772255
0.165;194.33964137983958
0.195;194.34014714195658
0.225;194.34065290407358
0.255;194.3411586661906
0.285;194.3416644283076
0.315;194.3421701904246
0.345;194.34267595254164
0.375;194.34318171465864
0.405;194.34368747677567
0.435;194.34419323889267
0.465;194.34469900100967
0.495;194.3452047631267
0.525;194.3457105252437
0.555;194.3462162873607
0.585;194.34672204947773
0.615;194.34722781159473
0.645;194.34773357371176
0.675;194.34823933582877
0.705;194.34874509794577
0.735;194.3492508600628
0.765;194.3497566221798
0.795;194.3502623842968
0.825;194.35076814641383
0.855;194.35127390853083
0.885;194.35177967064786
0.915;194.39158782170006
0.945;194.47631298867816
0.975;194.5916455012946
1.005;194.8098047152088
1.035;195.048301305499
1.065;195.28679789578916
1.095;195.40771358935513
1.125;195.42574599828734
1.155;195.3918949005148
1.185;195.2515658294053
1.215;195.28657252202805
1.245;195.15707419823775
1.275;195.0141194754847
1.305;195.03485348534852
1.335;195.13911391139115
1.365;195.18731257841443
1.395;195.20997229916898
1.425;195.28160925869042
1.455;195.10047192869726
1.485;194.9193345987041
1.515;194.9740566037736
1.545;195.0098885863824
1.575;194.99910040481782
1.605;194.97664810167882
1.635;195.00224936108572
1.665;195.02544929817657
1.695;194.9790108881018
1.725;194.93203572031445
1.755;194.9737735541356
1.785;195.02815377088552
1.815;194.88337343153808
1.845;195.05435147367567
1.875;195.22532951581323
1.905;195.18175477346043
1.935;195.13961489151325
1.965;195.14566393402822
1.995;195.1517129765432
2.025;194.92654878804683
2.055;194.67569424054923
2.085;194.42864539416263
2.115;194.21493671621838
2.145;194.14048672566372
2.175;194.28755436746005
2.205;194.3120218579235
2.235;194.22783931472458
2.265;194.23925831767426
2.295;194.2797734433648
2.325;194.349671910823
2.355;194.61056209977073
2.385;194.55806184726043
2.415;194.49475502780328
2.445;194.60144061647185
2.475;194.75062430717185
2.505;194.8829711087975
2.535;194.9261666755372
2.565;194.9017865757566
2.595;195.02215128807126
2.625;195.14251600038594
2.655;195.14810669639073
2.685;195.0445789763346
2.715;194.89598238855257
2.745;194.8156704993628
2.775;194.79962217445117
2.805;194.77242361386305
2.835;195.0049326942068
2.865;194.9945971688508
2.895;195.0953788550596
2.925;195.19000971133227
2.955;195.13224518671987
2.985;194.95443499813442
3.015;195.1046771417911
3.045;195.25491928544778
3.075;195.305
3.105;195.33106060606062
3.135;195.52651515151516
3.165;195.72196969696972
3.195;195.59144444444445
3.225;195.81756093900938
3.255;195.91017532361133
3.285;196.0018798866996
3.315;196.10376464318315
3.345;196.03634409402366
