time;Pixel leftCheek
0;194.336859688196
0.901;194.35204941044358
0.968;194.54126895002807
1.002;194.78595505617977
1.079;195.39809630459126
1.147;195.43896976483762
1.18;195.24478594950602
1.214;195.29088913282106
1.251;195.13117453347968
1.285;194.96534653465346
1.351;195.1947194719472
1.385;195.17673130193907
1.422;195.29972299168975
1.488;194.90122086570477
1.524;194.99833518312985
1.562;195.01924134139637
1.595;194.96811434854317
1.664;195.02699724517907
1.706;194.96198347107438
1.74;194.90839275918816
1.777;195.06966538672518
1.814;194.87767416346682
1.881;195.25952512424075
1.919;195.13638873550525
1.998;195.1523178807947
2.064;194.60043787629994
2.101;194.2977558839628
2.136;194.09070796460176
2.171;194.28429203539824
2.205;194.3120218579235
2.242;194.20819672131148
2.321;194.31488655229663
2.356;194.61925843940233
2.421;194.48209366391185
2.489;194.82024336283186
2.523;194.95353982300884
2.558;194.87370147621652
2.626;195.14652815746308
2.664;195.14859658778207
2.73;194.82168409466152
2.77;194.80564784053155
2.804;194.76467331118494
2.842;195.05918481295365
2.876;194.96370742601897
2.91;195.19932998324958
2.949;195.17509727626458
2.982;194.93941078376875
3.055;195.305
3.101;195.305
3.167;195.735
3.202;195.55555555555554
3.235;195.93147632311977
3.269;195.89526462395543
3.304;196.1284855112083
3.379;195.95993413830956
3.447;195.58507135016467
3.481;195.5510428100988
3.516;195.54994511525797
3.551;195.58690869086908
3.584;195.3910891089109
3.617;195.7699944842802
3.65;195.7699944842802
3.685;195.59145673603504
3.721;195.5120481927711
3.755;195.6280353200883
3.823;195.66666666666666
3.889;195.89373297002726
3.924;195.5324250681199
3.959;196.19290465631929
3.993;196.0410199556541
4.038;196.22727272727272
4.104;196.34426229508196
4.146;196.09672131147542
4.179;196.00878638110927
4.213;196.10543657331138
4.278;195.63270925110132
4.313;195.5011013215859
4.348;195.6123348017621
4.382;195.57775318206973
4.415;195.6104039845047
4.485;195.44303097345133
4.523;195.76548672566372
4.558;195.61615044247787
4.593;195.7142067440575
4.634;195.59203980099502
4.701;196.0268456375839
4.736;195.94630872483222
4.803;196.18736141906874
4.837;196.1457871396896
4.872;196.2521978021978
4.906;196.52582417582417
4.939;196.4858254585881
4.973;196.64480266814897
5.015;196.20743205768164
5.093;196.06544647809207
5.126;196.13902847571188
5.16;196.16471245114462
5.194;196.04243439419318
5.229;195.7704280155642
5.263;195.75931072818233
5.297;195.84936075597554
5.332;195.7961218836565
5.366;195.98116343490304
5.4;196.32943795214246
5.435;196.14913745130772
5.503;196.92845070422536
5.569;196.76112676056337
5.603;196.98260381593715
5.637;196.834455667789
5.71;195.8545353982301
5.743;195.54148230088495
5.777;195.28595132743362
5.827;196.25098039215686
5.861;196.67619047619047
5.894;197.0280112044818
5.928;196.79718004338395
5.962;196.72668112798266
5.996;196.92895878524945
6.03;197.6647823629169
6.064;198.0751837196156
6.098;198.00282645562464
6.133;197.60482985729968
6.176;197.38529088913282
6.228;197.8065591995553
6.263;198.03335186214565
6.297;198.26181211784325
6.33;198.27995520716686
6.365;198.02351623740202
6.399;197.80179171332585
6.435;197.67370761534187
6.468;197.1561978877154
6.534;197.45565410199558
6.568;197.40964523281596
6.635;197.9254555494202
6.703;198.17637083097796
6.736;198.17637083097796
6.77;198.28754171301446
6.805;198.29032258064515
6.84;198.725921849202
6.874;198.4821133736929
6.91;198.7286736378646
6.948;198.93285635663182
6.99;198.9386845039019
7.024;198.7664437012263
7.059;198.5752508361204
7.094;197.54986072423398
7.162;197.55598885793873
7.196;197.54302832244008
7.23;197.7685185185185
7.265;198.04330927262632
7.299;198.22876179900055
7.335;198.33812949640287
7.369;198.3464305478694
7.404;198.0791366906475
7.437;198.15485996705107
7.471;198.26523887973642
7.572;198.21014492753622
7.607;198.30936454849498
7.64;198.38684503901897
7.674;197.96340150699677
7.708;197.58826695371366
7.752;197.46371191135734
7.786;197.597783933518
7.82;197.2409972299169
7.853;197.22917800762113
7.887;197.03538377789874
7.924;197.27382920110193
7.992;197.18732782369145
8.026;196.82958199356912
8.06;196.95605573419078
8.096;196.87406216505894
8.133;196.7400857449089
8.2;196.53329694323145
8.234;196.9268558951965
8.267;196.82106394411608
8.302;196.89145620634068
8.337;197.1938888888889
8.407;196.96333333333334
8.441;196.67065868263472
8.475;196.2874251497006
8.529;196.54351395730706
8.565;196.6119321291735
8.638;196.39846743295018
8.674;196.49698960043787
8.707;196.6305418719212
8.742;196.6414887794198
8.777;196.6933551198257
8.811;196.69771241830065
8.878;196.63001083423617
8.913;196.60996749729145
8.961;196.58903365906625
8.995;196.59446254071662
9.03;196.3800217155266
9.063;196.50915948275863
9.13;196.953125
9.167;196.79492714517
9.199;196.79492714517
9.233;196.85807504078304
9.267;196.69603045133223
9.339;195.93692224034803
9.373;195.9815116911365
9.406;196.2322300596853
9.441;196.6353771025502
9.475;196.66522911051214
9.513;196.6075471698113
9.548;196.82371967654987
9.581;196.60285244103127
9.648;196.94679100383982
9.68;197.1947339550192
9.724;196.3310123192287
9.763;196.5324049276915
9.829;196.94257854821234
9.863;197.26381365113758
9.905;197.2139761646804
9.939;196.79869777536626
9.972;196.7438958220293
10.006;196.6711882799783
10.042;196.57406402604448
10.077;196.72517827756445
10.112;196.67416346681296
10.178;196.4256354786371
10.245;196.36452136289887
10.281;196.73431533006
10.348;196.7566830332788
10.383;196.45576407506704
10.417;196.40375335120643
10.484;196.7037037037037
10.551;196.77238403451994
10.585;196.60625674217908
10.618;196.8160733549083
10.655;196.7963063552417
10.696;196.71808799565454
10.763;196.20779914529913
10.797;196.41933760683762
10.83;196.52642934196334
10.865;196.65911542610573
10.93;196.34008528784648
10.972;196.38752665245204
11.008;196.2404051172708
11.042;196.61894393032117
11.076;196.74360370168753
11.11;196.69653333333332
11.143;196.70773333333332
11.176;196.61653333333334
11.216;197.02541914548405
11.256;196.96051919956733
11.324;197.13845321795566
11.358;197.04972972972973
