Count;Frequencies rightCheek
45.573;80.078125
46.035;80.078125
46.532;80.078125
47.003;80.078125
47.514;80.078125
47.967;80.078125
48.462;80.078125
48.943;80.078125
49.425;80.078125
49.896;80.078125
50.379;80.078125
50.868;80.078125
51.326;80.078125
51.813;80.078125
52.3;80.078125
52.796;80.078125
53.243;80.078125
53.718;80.078125
54.21;80.078125
54.68;80.078125
55.207;80.078125
55.657;80.078125
56.118;80.078125
56.595;80.078125
57.104;80.078125
57.577;80.078125
58.046;80.078125
58.566;80.078125
59.021;80.078125
59.506;80.078125
59.956;80.078125
60.438;80.078125
60.941;80.078125
61.403;80.078125
61.93;80.078125
62.363;80.078125
62.848;80.078125
63.332;80.078125
63.823;83.98437500000001
64.279;83.98437500000001
64.766;83.98437500000001
65.254;83.98437500000001
65.719;83.98437500000001
66.206;83.98437500000001
66.679;83.98437500000001
67.171;83.98437500000001
67.637;83.98437500000001
68.135;83.98437500000001
68.617;83.98437500000001
69.139;83.98437500000001
69.586;83.98437500000001
70.064;83.98437500000001
70.544;83.98437500000001
71.01;83.98437500000001
71.475;83.98437500000001
71.957;83.98437500000001
72.46;83.98437500000001
72.922;83.98437500000001
73.426;83.98437500000001
73.937;83.98437500000001
74.427;83.98437500000001
74.863;83.98437500000001
75.353;83.98437500000001
75.809;83.98437500000001
76.293;83.98437500000001
76.807;83.98437500000001
77.236;83.98437500000001
77.798;83.98437500000001
78.216;83.98437500000001
78.683;83.98437500000001
79.186;83.98437500000001
79.656;83.98437500000001
80.164;83.98437500000001
80.608;83.98437500000001
81.084;85.9375
81.621;85.9375
82.057;85.9375
82.519;85.9375
83.005;85.9375
83.536;85.9375
83.975;85.9375
84.453;85.9375
84.936;85.9375
85.426;85.9375
85.918;85.9375
86.379;85.9375
86.857;85.9375
87.319;85.9375
87.82;85.9375
88.293;85.9375
88.772;85.9375
89.235;85.9375
89.749;85.9375
90.227;85.9375
90.7;85.9375
91.187;85.9375
91.636;85.9375
92.176;85.9375
92.599;85.9375
93.106;85.9375
93.596;85.9375
94.036;85.9375
94.533;85.9375
95.051;83.98437500000001
95.475;83.98437500000001
95.955;83.98437500000001
96.442;83.98437500000001
96.933;83.98437500000001
97.412;83.98437500000001
97.901;83.98437500000001
98.377;83.98437500000001
98.859;83.98437500000001
99.334;83.98437500000001
99.815;83.98437500000001
100.289;83.98437500000001
100.769;83.98437500000001
101.237;83.98437500000001
101.725;83.98437500000001
102.217;83.98437500000001
102.689;83.98437500000001
103.18;83.98437500000001
103.678;83.98437500000001
104.116;83.98437500000001
104.653;83.98437500000001
105.077;83.98437500000001
105.58;83.98437500000001
106.099;83.98437500000001
106.548;83.98437500000001
107.009;83.98437500000001
107.485;83.98437500000001
107.98;83.98437500000001
108.451;83.98437500000001
108.961;83.98437500000001
109.443;83.98437500000001
109.928;82.03125
110.361;82.03125
110.854;82.03125
111.322;82.03125
111.811;82.03125
112.304;82.03125
112.813;82.03125
113.269;82.03125
113.73;82.03125
114.247;82.03125
114.703;82.03125
115.212;82.03125
115.644;82.03125
116.134;82.03125
116.631;82.03125
117.081;82.03125
117.57;82.03125
118.066;82.03125
118.562;82.03125
