time;interpolated Pixel forehead
0;216.1204959318094
0.015;216.1253114255422
0.045;216.13494241300785
0.075;216.14457340047346
0.105;216.1542043879391
0.135;216.16383537540474
0.165;216.17346636287039
0.195;216.18309735033603
0.225;216.19272833780164
0.255;216.20235932526728
0.285;216.21199031273292
0.315;216.22162130019856
0.345;216.2312522876642
0.375;216.24088327512982
0.405;216.25051426259546
0.435;216.2601452500611
0.465;216.26977623752674
0.495;216.27940722499235
0.525;216.289038212458
0.555;216.29866919992364
0.585;216.30830018738928
0.615;216.31793117485492
0.645;216.32756216232053
0.675;216.33719314978617
0.705;216.34682413725182
0.735;216.35645512471746
0.765;216.3660861121831
0.795;216.3757170996487
0.825;216.38534808711435
0.855;216.39497907458
0.885;216.40461006204563
0.915;216.39565331238543
0.945;216.36545343458147
0.975;216.42120015710194
1.005;216.72889130646325
1.035;216.76251854494083
1.065;216.7961457834184
1.095;216.85500495768673
1.125;216.9359420757719
1.155;217.11845181152847
1.185;217.47671138630892
1.215;217.32167957431116
1.245;217.2995521837627
1.275;217.2168832730639
1.305;217.15765084057767
1.335;217.11770433721654
1.365;217.1556193529742
1.395;217.19898067081166
1.425;217.09507516386108
1.455;217.16945747539813
1.485;217.24383978693515
1.515;217.2144121116791
1.545;217.1475253186646
1.575;217.10193915673366
1.605;217.14806041497766
1.635;217.29282874405936
1.665;217.43152078549963
1.695;217.39400048533722
1.725;217.2113953241644
1.755;217.1278005846534
1.785;217.20897664552487
1.815;217.24256029674206
1.845;217.35029461876138
1.875;217.45802894078074
1.905;217.73905403729276
1.935;218.20028485935725
1.965;218.78128833435986
1.995;219.36229180936246
2.025;218.9980120053161
2.055;218.52870072581985
2.085;218.13610076507604
2.115;217.35803153087878
2.145;216.59004055881027
2.175;217.038275801203
2.205;217.9878048780488
2.235;217.79802028621856
2.265;217.68581999621549
2.295;217.59723231981198
2.325;217.542441272339
2.355;217.70732831291448
2.385;217.6418607058464
2.415;217.5684498350665
2.445;217.55135011329892
2.475;217.54832817878443
2.505;217.63578835538928
2.535;217.69160075623446
2.565;217.62193483950958
2.595;217.68616544978647
2.625;217.75039606006337
2.655;217.68610761845184
2.685;217.6099063490368
2.715;217.53049887832498
2.745;217.46186392342
2.775;217.39564270152505
2.805;217.29545140052795
2.835;217.4221513111035
2.865;217.39252011407638
2.895;217.30980314869345
2.925;217.35290070202163
2.955;217.46517767946338
2.985;217.36573630100017
3.015;217.51446508808206
3.045;217.66319387516393
3.075;217.71277013752456
3.105;217.70781802661094
3.135;217.67067719475875
3.165;217.63353636290657
3.195;217.686243594797
3.225;217.899740163009
3.255;217.9928417040463
3.285;218.04623023934707
3.315;218.091824743145
3.345;218.05749334200812
3.375;218.02316194087123
3.405;217.85394133928781
3.435;217.66396855302028
3.465;217.5647430977136
3.495;217.57066034005535
3.525;217.66056061771363
3.555;217.77758651604805
3.585;217.578758348506
3.615;217.60423069717686
3.645;217.60592885375493
3.675;218.0097692228178
3.705;217.97443268435038
3.735;217.65889988338145
3.765;217.4764705882353
3.795;217.6064740689175
3.825;217.72687213543782
3.855;217.71279440369148
3.885;217.69871667194516
3.915;217.75654645783402
3.945;217.8461425978388
3.975;217.92669146710065
4.005;217.9200790513834
4.035;217.80624505928853
4.065;218.04866537625276
4.095;218.33066950533464
4.125;218.34028048305413
4.155;218.19595905677218
4.185;217.97393894266568
4.215;217.79832318639882
4.245;217.76367731149503
4.275;217.72903143659124
4.305;217.59287389701777
4.335;217.52824751479952
4.365;217.5570783770131
4.395;217.70899319581977
4.425;217.85434442106455
4.455;217.79134543887872
4.485;217.72834645669292
4.515;217.75010360547037
4.545;217.79525309336333
4.575;217.8884998377564
4.605;217.94141926070972
4.635;217.88682905307476
4.665;217.78567939384138
4.695;217.68452973460802
4.725;217.82064806987884
4.755;217.91580803022532
4.785;217.95291382693733
4.815;218.0819774718398
4.845;218.30173364854215
4.875;218.37542298243173
4.905;218.3038056830297
4.935;218.10030169922692
4.965;218.0458786210757
4.995;218.13142945256348
5.025;218.2023707773708
5.055;218.15948310948312
5.085;218.11659544159545
