time;Pixel leftCheek
0;198.91228070175438
1.033;199.45367899351888
1.134;201.82827146606675
1.202;201.68661181750187
1.236;201.612191473448
1.306;201.67657013915004
1.372;201.98882681564245
1.409;202.01080074487896
1.444;201.68142910308896
1.478;201.40416821734277
1.521;201.6564942314849
1.588;201.67025621982918
1.656;201.68543905150057
1.69;201.81585772508336
1.762;201.95559701492536
1.797;201.95335820895522
1.83;201.87001477104874
1.865;201.41580502215658
1.899;201.46649389115143
1.932;201.48537578674566
1.999;201.37351632047478
2.067;201.31194362017803
2.102;201.39985163204747
2.137;201.3837897853442
2.205;201.36306439674314
2.238;201.80786350148367
2.273;201.8486646884273
2.318;201.99740644683217
2.386;202.0579655946148
2.453;202.29955123410622
2.488;202.0839552238806
2.555;202.41972562106045
2.624;202.05413422321098
2.691;201.97418630751963
2.728;202.0835832083958
2.795;201.8804347826087
2.842;201.97151424287856
2.876;201.63513513513513
2.91;201.94707207207207
2.943;201.80971962616823
2.977;201.42205607476635
3.016;201.48873873873873
3.083;201.2849099099099
3.117;201.0554926387316
3.15;200.8335220838052
3.221;201.46226415094338
3.254;201.51509433962264
3.292;201.56830188679245
3.327;202.16142801707412
3.396;202.221619527315
3.428;201.73343665246028
3.462;201.6140350877193
3.496;201.26048817696415
3.564;200.94783275795933
3.599;200.9934790947449
3.633;200.9012298232129
3.667;200.88662567255957
3.701;200.85588009223673
3.735;200.85395849346656
3.769;200.6744452945677
3.845;201.04131599081867
3.879;201.17653846153846
3.913;201.03615384615384
3.947;201.01458173445894
4.014;200.85610130468152
4.049;201.2799539170507
4.082;201.38517665130567
4.149;201.4899277841125
4.216;201.11782592170277
4.25;200.95695238095237
4.284;201.02933333333334
4.324;201.0087619047619
4.394;201.47364400305577
4.461;200.77158135981665
4.495;200.97473200612558
4.533;201.27679938744257
4.567;201.3650485436893
4.601;201.50796116504856
4.638;201.5526213592233
4.673;201.77436893203884
4.707;201.6783378222393
4.774;201.8068487879954
4.81;201.32311230356459
4.843;201.1307014181679
4.876;200.9279417401303
4.925;200.12990476190475
4.993;199.84647619047618
5.047;199.79113448534937
5.113;200.1247651258925
5.147;200.17888012025554
5.215;200.23883421650265
5.251;200.3576835730507
5.318;200.30270067516878
5.354;200.50412603150787
5.421;200.41908713692945
5.456;200.5526216522067
5.523;200.59675594115427
5.565;200.7081756245269
5.612;200.9799394398183
5.679;200.71106094808127
5.713;200.40707298720844
5.78;200.5304347826087
5.815;200.29867674858224
5.849;199.7085843373494
5.883;199.64307228915663
5.915;199.25602409638554
5.986;199.45624048706242
6.02;199.67275494672754
6.054;199.68951154865582
6.087;199.76789095039757
6.121;199.9227565316168
6.165;199.5902327355971
6.199;199.59366653948874
6.279;200.17916186082277
6.312;200.02806612841215
6.347;200.18341121495328
6.381;200.2636292834891
6.417;200.25669902912622
6.483;199.5926213592233
6.517;199.5926213592233
6.555;199.417603722373
6.59;199.55021326095385
6.624;199.23303606048856
6.658;199.51138556541875
6.693;199.5218062524122
6.727;199.6796603627943
6.76;199.21682098765433
6.793;199.09297839506172
6.833;199.24261036468332
6.9;199.56084452975048
6.95;199.18027079303675
6.984;199.43133462282398
7.018;199.4862669245648
7.052;199.6861089792786
7.086;199.8672294704528
7.12;199.87657142857142
7.168;200.0224761904762
7.236;200.06124763705105
7.271;199.8680529300567
7.312;199.89413988657844
7.347;199.3905482041588
7.379;199.31387414708112
7.415;199.39840788476118
7.449;199.28707224334602
7.483;199.2406844106464
7.55;198.8897727272727
7.584;198.68522727272727
7.626;198.68522727272727
7.66;199.40260237275163
7.693;199.67623421354764
7.729;200.18021892103206
7.763;200.28772478498828
7.798;200.30883502736512
7.865;200.05620155038758
7.899;200.29767441860466
7.933;200.32713178294574
7.967;200.26299694189603
8.002;200.32798165137615
8.037;200.8519095869057
8.071;200.87957911145753
8.106;200.90218238503508
8.151;200.11145155112985
8.193;200.20796629643814
8.227;199.9769850402762
8.262;199.83045646336785
8.297;199.6930995043843
8.331;199.80632863133818
8.398;200.01151631477927
8.433;200.22380038387715
8.477;200.11401151631478
8.517;200.22264728385616
8.55;199.98431522570772
8.583;200.15263963274674
8.617;199.77790432801822
8.651;199.66780561883067
8.684;199.92128391287733
8.718;200.11081390905616
8.757;200.0515857852503
8.791;200.32599459250676
8.863;200.58207802240247
8.898;200.50670241286863
8.933;200.32439678284183
8.968;199.8453059673128
9.001;199.8950969213227
9.036;199.82440136830104
9.074;199.87146136189747
9.111;199.87146136189747
9.179;199.8364946889226
9.213;199.66009104704096
9.249;199.68323216995447
9.283;199.93007260221628
9.318;200.07718761941155
9.384;199.9296904852885
9.418;200.338555598013
9.473;200.16914285714284
9.512;200.16914285714284
9.546;200.2552380952381
9.581;200.01828571428572
9.615;199.8902857142857
9.655;200.14134941575574
9.688;200.09649453448927
9.726;200.94199535962878
9.798;200.62026295436968
9.832;200.6558766859345
9.867;200.64238921001927
9.901;200.27674858223062
9.935;200.51644612476372
9.973;200.7684653654803
10.007;200.67891312667433
10.041;200.6873325679296
10.083;200.69018404907976
10.149;200.76687116564418
10.183;200.77952453987731
10.216;200.71176696052126
10.249;200.59831353008815
10.284;200.9804822043628
10.318;200.69230769230768
10.385;201.32512504809543
10.451;201.53712966525586
10.49;201.06955530216646
10.526;201.12770809578106
10.559;200.95229007633588
10.593;200.8
10.628;200.7566844919786
10.694;200.66233766233765
10.727;200.87394957983193
10.761;200.55026656511805
10.795;200.83549124143184
10.828;201.07565284178187
10.863;201.0326420890937
10.909;201.21395528141866
10.943;201.2313030069391
11.011;201.1886285055705
11.044;201.35113330772185
11.078;201.08058326937837
11.112;201.08442056792018
11.146;201.47110600841944
11.18;201.41944125526214
11.22;201.64370455415232
11.287;201.7401454267126
11.322;201.59238095238095
11.359;201.21295238095237
11.392;201.31123809523808
11.425;201.22950191570882
11.492;201.2375478927203
11.526;201.14820473644002
11.56;201.29793735676088
11.593;201.38177623990774
11.627;201.05267204921185
11.663;201.2096036585366
11.697;200.9874237804878
11.731;201.17911585365854
11.766;201.21303353658536
11.8;201.2354961832061
11.843;201.34312977099236
11.881;201.02824427480917
11.915;201.14312977099237
11.949;201.6295157571099
11.983;201.51383551114526
12.018;201.55194805194805
12.051;201.42398777692895
12.084;201.22103658536585
12.118;200.968368902439
12.186;201.25086438724549
12.252;201.1421436803688
12.286;200.89549961861175
12.319;200.94927536231884
12.352;201.1683848797251
12.385;201.10232913325697
12.452;201.13898434516992
12.487;200.73300604229607
12.522;200.97469788519638
12.562;200.88481873111783
12.604;200.87528517110266
12.639;200.93498098859317
12.673;200.80684410646387
12.706;200.98365019011408
12.74;200.98973384030418
12.774;200.7324744221296
12.819;200.86775293671846
12.887;200.36940015186028
12.921;200.14882308276387
12.955;200.64077302008337
12.988;200.44069723380068
13.026;200.39977264115194
13.062;200.3186813186813
13.096;200.28555133079848
13.13;200.24410646387832
13.162;200.53990072546773
13.196;200.61015654830086
13.236;200.59030164184804
13.273;200.2584440227704
13.307;200.23074003795065
13.341;200.16584440227703
13.375;200.32662362324345
13.409;200.42802886441322
13.471;200.73180952380952
13.538;200.57630979498862
13.572;200.35345482156416
13.608;200.2642369020501
13.673;200.0164373088685
13.707;199.81425322213798
13.74;199.5496588324488
13.807;199.37727963525836
13.841;199.209726443769
13.875;199.69330783938815
13.908;199.8623326959847
13.976;199.3666026871401
14.01;199.48675623800384
14.044;199.1946050096339
14.114;199.20693641618496
14.149;199.29479768786126
14.182;199.32761904761904
14.216;199.47238095238095
14.252;199.63587374903773
14.286;199.4395688991532
14.319;199.49230177059277
14.377;200.0289799072643
14.42;200.0289799072643
14.457;199.47434435575826
14.525;199.08133789433674
14.559;198.98167239404353
14.592;198.89347079037802
14.625;198.8556621880998
14.659;199.23608445297504
14.692;199.50364683301345
14.732;199.59232245681383
14.77;199.1687211093991
14.804;199.31278890600925
14.871;199.4094216775182
14.92;199.2369920243069
14.955;199.32130649449297
14.989;199.54464973056196
15.022;199.54464973056196
15.068;199.77944572748268
15.101;199.8733153638814
15.134;199.78590681555642
15.168;199.89141316904121
15.202;200.105222734255
15.236;200.13402457757297
15.27;200.04646697388634
15.306;200.27342549923196
15.34;199.43194815097218
15.373;199.263820053374
15.41;199.61779305078275
15.452;199.6315387552501
15.518;199.77880184331798
15.552;200.0311059907834
15.586;199.7799539170507
15.62;199.59730769230768
15.654;199.04653846153846
15.687;198.6149468892261
15.72;199.01707132018208
15.757;199.21358118361152
15.791;199.92959381044489
15.826;200.05725338491297
15.901;200.16827852998065
15.936;200.03258339798293
15.97;200.1489526764934
16.003;200.19114841663486
16.036;200.17626859977108
16.071;200.12285387256773
16.106;200.34612403100775
16.139;200.22093023255815
16.18;200.36046511627907
16.245;199.10145482388975
16.279;199.29747320061256
16.313;199.75478328777822
16.348;200.22413119875048
16.381;200.45616067979915
16.415;200.39088451139435
16.482;200.40131324835843
16.521;200.4332561728395
16.556;200.72916666666666
16.622;200.03101361573374
16.656;200.2647503782148
16.722;200.0958852397131
16.756;200.2970932427331
16.79;200.6894994354535
16.825;200.70907038012797
16.86;201.21866666666668
16.895;200.96685714285715
16.946;201.29576399394855
16.98;201.14523449319213
17.014;201.32829046898638
17.048;201.22049924357034
17.081;201.08687405159333
17.119;200.72458270106222
17.186;200.83952959028832
17.221;200.7172696754942
17.255;200.7627750839239
17.289;201.08690702087287
17.324;201.04326375711574
17.363;201.3241224794623
17.395;201.12546676624348
17.429;200.95743091859597
17.464;201.19305451829723
17.498;201.38991343620626
17.569;201.2190440346255
17.604;201.1676669167292
17.637;201.04276069017254
17.673;201.31770442610653
17.709;201.19092273068267
17.744;201.27469604863222
17.777;201.13145896656536
17.832;200.9942704354469
17.9;201.2013162988773
17.934;201.33836624080527
17.969;201.25745257452576
18.002;201.02167182662538
18.036;200.80921052631578
18.071;200.6166730110392
18.106;200.6166730110392
18.173;200.93690611934625
18.207;200.9908779931585
18.243;200.91410110224248
18.322;200.8507803578226
18.356;200.8465930719452
18.392;200.75935828877004
18.426;200.9694423223835
18.461;200.95996950057187
18.494;201.25886389630193
18.528;201.3649523809524
18.567;201.33942857142858
18.63;201.59572029040888
18.712;201.38632021398547
18.744;201.12789373814041
18.777;200.97267552182163
18.815;200.99354838709678
18.847;200.78444022770398
18.882;200.98406676783006
18.917;200.66236722306525
18.95;201.10088224012276
19.017;200.94361334867665
19.058;200.56202723146748
19.092;200.75529500756429
19.127;200.6338880484115
19.16;200.49830763444905
19.227;200.57766077472735
19.261;200.49677174325865
19.295;200.36992024306875
19.331;200.84202512371527
19.365;200.81918538256568
19.398;200.72516178149982
19.447;200.60706150341684
19.481;200.66666666666666
19.548;200.5167046317388
19.581;200.5236641221374
19.616;200.2965648854962
19.65;200.01092278719398
19.684;199.76346516007533
19.722;199.6268143621085
19.756;199.71199388846446
19.822;199.7020872865275
19.894;199.47893738140417
19.928;199.39544592030362
19.962;199.51172465960667
19.996;199.49205748865356
20.03;199.29349470499244
20.063;199.21879756468797
20.099;199.21423135464232
20.17;199.58873131467996
20.203;199.58873131467996
20.236;199.52029096477796
20.271;199.65773353751914
20.32;199.6769877675841
20.354;199.670871559633
20.388;199.35932721712538
20.422;199.36004601226995
20.455;198.83972392638037
20.489;199.00766871165644
20.53;199.1304347826087
20.564;199.03890160183067
20.598;199.21662852784135
20.633;199.1030651340996
20.668;199.06130268199234
20.736;198.7337367624811
20.803;198.69704992435703
20.836;198.72988288628636
20.87;198.62523611635814
20.903;199.1114099116404
20.937;198.94160583941607
20.971;198.9515943142528
21.006;199.2281571919115
21.039;199.18885921404043
21.105;199.18596755941155
21.143;199.1818181818182
21.177;198.78083741984156
21.211;198.6435307431158
21.278;198.73645793315404
21.312;198.7633499807914
21.346;198.30215013202564
21.381;198.394945303659
21.414;198.51456678017405
21.447;198.58077941732878
21.484;198.5542943624669
21.519;198.8171797795515
21.553;198.90155834283541
21.587;198.5882797731569
21.621;198.77618147448015
21.693;198.7515060240964
21.739;199.01618975903614
21.775;198.88215361445782
21.812;199.2905559786748
21.846;199.42650418888041
21.883;199.47753236862147
21.918;199.52115897826917
21.952;199.76248570339305
21.986;198.96490566037735
22.02;198.6075471698113
22.055;198.6456603773585
22.088;199.1927162367223
22.122;198.99241274658573
22.189;198.81662870159454
22.223;198.88154897494306
22.257;199.09149338374291
22.291;199.07296786389415
22.325;199.15916824196597
22.36;199.39546313799622
22.399;199.29965818458032
22.432;199.1165970375997
22.466;198.88069251035003
22.532;198.76552502822733
22.566;198.88993948562785
22.6;198.88048411497732
22.635;198.9188149288188
22.671;199.73989996152366
22.723;199.8372713414634
22.756;199.7362804878049
22.793;199.83435582822085
22.837;199.37461656441718
22.903;199.43673312883436
22.937;199.30368098159508
22.971;199.1384148653773
23.006;199.33712552142586
23.04;199.27558756633815
23.074;199.10310841546627
23.11;199.06709628506445
23.143;198.94084400904296
23.176;199.042577241899
23.242;198.69565217391303
23.308;199.22998102466792
23.343;199.2148007590133
23.377;199.32751423149904
23.411;199.18154196733764
23.445;199.05848841625522
23.48;199.21610330421572
23.513;199.47839272175892
23.58;199.5830174374526
23.615;199.69450714823176
23.647;199.52257336343115
23.682;199.37659894657637
23.717;199.72452107279693
23.753;199.7498084291188
23.788;199.58735632183908
23.823;199.7327553712778
23.857;199.52883528081418
23.899;199.79558431671109
