time;interpolated Pixel leftCheek
0;198.91228070175438
0.029;198.9274796857439
0.059;198.9432027726296
0.089;198.95892585951532
0.119;198.97464894640103
0.149;198.99037203328672
0.179;199.00609512017243
0.209;199.02181820705815
0.239;199.03754129394383
0.269;199.05326438082955
0.299;199.06898746771526
0.329;199.08471055460097
0.359;199.10043364148666
0.389;199.11615672837237
0.419;199.1318798152581
0.449;199.1476029021438
0.479;199.1633259890295
0.509;199.1790490759152
0.539;199.19477216280092
0.569;199.21049524968663
0.599;199.22621833657232
0.629;199.24194142345803
0.659;199.25766451034374
0.689;199.27338759722943
0.719;199.28911068411514
0.749;199.30483377100086
0.779;199.32055685788657
0.809;199.33627994477226
0.839;199.35200303165797
0.869;199.3677261185437
0.899;199.3834492054294
0.929;199.3991722923151
0.959;199.4148953792008
0.989;199.43061846608651
1.019;199.44634155297223
1.049;199.82985205847694
1.079;200.53517655527335
1.109;201.24050105206976
1.139;201.817855315437
1.169;201.75535841165836
1.199;201.69286150787974
1.229;201.6275133089885
1.259;201.63334446360724
1.289;201.6609353203367
1.319;201.73807524209553
1.349;201.8800100950466
1.379;201.99298404549802
1.409;202.01080074487896
1.439;201.72848219477325
1.469;201.47756080474616
1.499;201.5273972009936
1.529;201.65813745397378
1.559;201.66429953830703
1.589;201.67047949676552
1.619;201.67717780485583
1.649;201.68387611294617
1.679;201.77366344833598
1.709;201.8527333710139
1.739;201.91095807511473
1.769;201.95514925373132
1.799;201.94830709150634
1.829;201.8725403297732
1.859;201.4936695505381
1.889;201.4515854002706
1.919;201.47793746423883
1.949;201.45699353410976
1.979;201.40690720592877
2.009;201.3644615116076
2.039;201.3372970850061
2.069;201.316966935142
2.099;201.39231665960153
2.129;201.38746106459067
2.159;201.3770845125615
2.189;201.36794095876692
2.219;201.5517670472391
2.249;201.82068673166594
2.279;201.8684969228813
2.309;201.9676580951512
2.339;202.01610853658858
2.369;202.04282580766915
2.399;202.10484042018777
2.429;202.2130130945869
2.459;202.26259191806753
2.489;202.08896672234596
2.519;202.2393116763071
2.549;202.38965663026823
2.579;202.29256339572152
2.609;202.13361061404783
2.639;202.0362354361159
2.669;202.00043786192575
2.699;201.99783969149286
2.729;202.08055114233926
2.759;201.98958916064356
2.789;201.89862717894783
2.819;201.92694344317204
2.849;201.9022597206961
2.879;201.6626589825119
2.909;201.9378974562798
2.939;201.82636840748992
2.969;201.51327102803737
2.999;201.45967193649435
3.029;201.4491898615033
3.059;201.35792322172918
3.089;201.24442450911374
3.119;201.04203987782697
3.149;200.8402484642575
3.179;201.09033222390389
3.209;201.35599788607496
3.239;201.4910806174957
3.269;201.5360973187686
3.299;201.6869271128488
3.329;202.16317269853036
3.359;202.18934292037423
3.389;202.2155131422181
3.419;201.87073808601318
3.449;201.6596886271791
3.479;201.43726163234172
3.509;201.20071581744853
3.539;201.0627796031817
3.569;200.95435366321442
3.599;200.9934790947449
3.629;200.91208267868726
3.659;200.89006194330153
3.689;200.86673147352715
3.719;200.85486277524075
3.749;200.78004129391996
3.779;200.72271775460072
3.809;200.8675351346998
3.839;201.01235251479886
3.869;201.13676714662088
3.899;201.0939592760181
3.929;201.02600226417977
3.959;200.98619717987194
3.989;200.91523579340443
4.019;200.91665167787713
4.049;201.2799539170507
4.079;201.3756109481916
4.109;201.42738979437706
4.139;201.47429328667863
4.169;201.37885260130363
4.199;201.21223982709031
4.229;201.0563154502394
4.259;200.9761120448179
4.289;201.0267619047619
4.319;201.01133333333334
4.349;201.17479122558115
4.379;201.37402641056423
4.409;201.3164657993455
4.439;201.00210939192502
4.469;200.81938151188933
4.499;201.00652857258
4.529;201.24500282098813
4.559;201.34428403633714
4.589;201.45752141633352
4.619;201.52968774599844
4.649;201.62231345353675
4.679;201.75742226560362
4.709;201.68217397047084
4.739;201.7397161939437
4.769;201.79725841741657
4.799;201.47092067380734
4.829;201.2123302786392
4.859;201.032393695483
4.889;200.71621764386637
4.919;200.22762357556502
4.949;200.02987114845936
4.979;199.90482913165266
5.009;199.83007864821639
5.039;199.79933325647926
5.069;199.90234469886374
5.099;200.05399499001973
5.129;200.15023100559276
5.159;200.1894602548874
5.189;200.21591059146698
5.219;200.25203970056356
5.249;200.35108083102025
5.279;200.33470564557766
5.309;200.31008643757082
5.339;200.4201987996999
5.369;200.48508747302017
5.399;200.44701035604476
5.429;200.44960931184997
5.459;200.5545978143984
5.489;200.5743594363152
5.519;200.59412105823202
5.549;200.66573003086114
5.579;200.7891265482307
5.609;200.96259281331035
5.639;200.8715854207601
5.669;200.75119206625098
5.699;200.53224450050902
5.729;200.43653252043836
5.759;200.49176914524443
5.789;200.47083985957332
5.819;200.2292541119666
5.849;199.7085843373494
5.879;199.65077958894403
5.909;199.32859563253012
5.939;199.32370287633265
5.969;199.40830135126654
5.999;199.5390254275226
6.029;199.6771905178262
6.059;199.70138721558638
6.089;199.7770006904693
6.119;199.9136467915451
6.149;199.71115047960427
6.179;199.5916466548466
6.209;199.6668534546555
6.239;199.88641420015574
6.269;200.10597494565602
6.299;200.0875886896648
6.329;200.1035194561607
6.359;200.21172347443652
6.389;200.26208922696404
6.419;200.2365754633716
6.449;199.93472197705208
6.479;199.63286849073256
6.509;199.5926213592233
6.539;199.49129535894156
6.569;199.47064753780535
6.599;199.46625459024244
6.629;199.2739698112136
6.659;199.51168329933284
6.689;199.52061531675582
6.719;199.64251821917497
6.749;199.37110077936765
6.779;199.14551767676767
6.809;199.15283118291035
6.839;199.27110894662962
6.869;199.4136018563612
6.899;199.55609476609277
6.929;199.34011176245653
6.959;199.2467288656275
6.989;199.43941290249174
7.019;199.49214463205638
7.049;199.66847585680387
7.079;199.829939957564
7.109;199.87354903035657
7.139;199.9343253968254
7.169;200.0230463588082
7.199;200.04015140876768
7.229;200.05725645872718
7.259;199.9342911153119
7.289;199.879505740237
7.319;199.7934215500945
7.349;199.38575607559144
7.379;199.31387414708112
7.409;199.38431892848118
7.439;199.31981802023284
7.469;199.25978528293447
7.499;199.15688460566165
7.529;198.9997599713152
7.559;198.83562834224597
7.589;198.68522727272727
7.619;198.68522727272727
7.649;199.1705104286261
7.679;199.56014797805844
7.709;199.90022741687406
7.739;200.21183829278388
7.769;200.29134368368145
7.799;200.305064378455
7.829;200.19194491115164
7.859;200.07882544384825
7.889;200.22665298677612
7.919;200.31500227998177
7.949;200.2969506812753
7.979;200.28527741371778
8.009;200.43276723848206
8.039;200.853537205997
8.069;200.87795149236624
8.099;200.89766173031956
8.129;200.49803106992795
8.159;200.12983531214095
8.189;200.1987744159326
8.219;200.03133357113782
8.249;199.88488136336238
8.279;199.76374022614726
8.309;199.73306272566214
8.339;199.83082865324158
8.369;199.9227037353794
8.399;200.01758157389636
8.429;200.19953934740883
8.459;200.15892514395392
8.489;200.1466022465772
8.519;200.20820291669565
8.549;199.991537409288
8.579;200.13223667431777
8.609;199.86607734089552
8.639;199.7066639867792
8.669;199.80606650649247
8.699;200.00490008766212
8.729;200.09410854080323
8.759;200.0677274797948
8.789;200.30985289796226
8.819;200.42558259302177
8.849;200.53228402214498
8.879;200.5476206009013
8.909;200.44940635771735
8.939;200.24226692875115
8.969;199.84681478410099
8.999;199.89207928774636
9.029;199.83854047890537
9.059;199.85288504863573
9.089;199.87146136189747
9.119;199.86734763566514
9.149;199.85192116229388
9.179;199.8364946889226
9.209;199.6808444166741
9.239;199.67680408025626
9.269;199.82843242422612
9.299;199.99732518150554
9.329;200.05260476372436
9.359;199.98556061185025
9.389;199.989817707748
9.419;200.3354753663608
9.449;200.24306841679527
9.479;200.16914285714284
9.509;200.16914285714284
9.539;200.237512605042
9.569;200.09952653061225
9.599;199.95052100840337
9.629;199.9781580098002
9.659;200.13591246045073
9.689;200.11874455620347
9.719;200.7862452076294
9.749;200.839219730171
9.779;200.70516456131304
9.809;200.63178504399357
9.839;200.65317919075144
9.869;200.62088093779641
9.899;200.29825685445348
9.929;200.47414655843434
9.959;200.67561617153208
9.989;200.72632313545395
10.019;200.68188469417618
10.049;200.6878757071963
10.079;200.6899124794464
10.109;200.7203941253021
10.139;200.75525190555865
10.169;200.77431432695778
10.199;200.74667238018952
10.229;200.66707318489608
10.259;200.70750457988092
10.289;200.9381035996488
10.319;200.7017527274687
10.349;200.98510378229903
10.379;201.26845483712935
10.409;201.40221763615378
10.439;201.4985833712267
10.469;201.32132611306076
10.499;201.0840935005701
10.529;201.11176100310422
10.559;200.95229007633588
10.589;200.81791647956894
10.619;200.76782276546982
10.649;200.72666504618377
10.679;200.68378012361967
10.709;200.75852489756232
10.739;200.75970851581528
10.769;200.61737825366248
10.799;200.86460173844395
10.829;201.07442396313365
10.859;201.03755760368665
10.889;201.1351234586687
10.919;201.21905755363056
10.949;201.2275376097595
10.979;201.2087106238616
11.009;201.1898836379637
11.039;201.32651136800195
11.069;201.1521994559987
11.099;201.08295336553655
11.129;201.2777632881698
11.159;201.45135183809458
11.189;201.46990049751244
