Count;Frequencies forehead
45.606;80.078125
46.067;80.078125
46.533;78.12500000000001
47.014;78.12500000000001
47.517;78.12500000000001
48.007;78.12500000000001
48.48;78.12500000000001
48.985;72.26562500000001
49.431;72.26562500000001
49.895;72.26562500000001
50.385;72.26562500000001
50.872;72.26562500000001
51.349;72.26562500000001
51.833;72.26562500000001
52.292;72.26562500000001
52.773;72.26562500000001
53.282;72.26562500000001
53.737;72.26562500000001
54.215;72.26562500000001
54.698;72.26562500000001
55.191;72.26562500000001
55.672;72.26562500000001
56.152;72.26562500000001
56.672;72.26562500000001
57.105;72.26562500000001
57.619;72.26562500000001
58.057;72.26562500000001
58.535;72.26562500000001
59.037;72.26562500000001
59.495;60.54687500000001
59.984;60.54687500000001
60.482;62.50000000000001
60.946;62.50000000000001
61.438;62.50000000000001
61.907;62.50000000000001
62.37;62.50000000000001
62.857;62.50000000000001
63.364;62.50000000000001
63.841;62.50000000000001
64.357;62.50000000000001
64.781;62.50000000000001
65.25;62.50000000000001
65.758;62.50000000000001
66.266;62.50000000000001
66.7;62.50000000000001
67.169;62.50000000000001
67.655;62.50000000000001
68.148;62.50000000000001
68.613;62.50000000000001
69.094;62.50000000000001
69.581;62.50000000000001
70.082;62.50000000000001
70.587;62.50000000000001
71.043;62.50000000000001
71.49;62.50000000000001
71.979;72.26562500000001
72.514;72.26562500000001
72.962;72.26562500000001
73.436;72.26562500000001
73.916;72.26562500000001
74.395;72.26562500000001
74.874;72.26562500000001
75.349;74.21875
75.824;72.26562500000001
76.316;72.26562500000001
76.771;72.26562500000001
77.314;72.26562500000001
77.744;72.26562500000001
78.229;72.26562500000001
78.711;72.26562500000001
79.196;72.26562500000001
79.676;72.26562500000001
80.132;72.26562500000001
80.629;72.26562500000001
81.092;72.26562500000001
81.59;72.26562500000001
82.066;72.26562500000001
82.555;72.26562500000001
83.03;72.26562500000001
83.507;72.26562500000001
84.001;72.26562500000001
84.503;72.26562500000001
84.959;72.26562500000001
85.433;72.26562500000001
85.917;72.26562500000001
86.391;64.453125
86.878;64.453125
87.335;64.453125
87.826;64.453125
88.328;64.453125
88.774;64.453125
89.27;64.453125
89.804;64.453125
90.243;64.453125
90.735;64.453125
91.182;68.359375
91.709;68.359375
92.159;68.359375
92.614;68.359375
93.105;68.359375
93.569;68.359375
94.068;72.26562500000001
94.562;72.26562500000001
95.042;72.26562500000001
95.495;72.26562500000001
95.989;72.26562500000001
96.449;72.26562500000001
96.969;72.26562500000001
97.416;72.26562500000001
97.915;72.26562500000001
98.399;72.26562500000001
98.853;72.26562500000001
99.352;72.26562500000001
99.885;72.26562500000001
100.295;72.26562500000001
100.839;72.26562500000001
101.295;72.26562500000001
101.751;72.26562500000001
102.241;72.26562500000001
102.689;72.26562500000001
103.172;72.26562500000001
103.657;72.26562500000001
104.18;72.26562500000001
104.634;72.26562500000001
105.12;72.26562500000001
105.623;72.26562500000001
106.061;72.26562500000001
106.547;72.26562500000001
107.071;72.26562500000001
107.509;72.26562500000001
107.992;72.26562500000001
108.452;72.26562500000001
108.945;72.26562500000001
109.476;72.26562500000001
109.91;72.26562500000001
110.395;72.26562500000001
110.849;78.12500000000001
111.335;78.12500000000001
111.82;78.12500000000001
112.29;78.12500000000001
112.782;78.12500000000001
113.266;78.12500000000001
113.777;78.12500000000001
114.262;78.12500000000001
114.701;78.12500000000001
115.195;78.12500000000001
115.657;78.12500000000001
116.15;78.12500000000001
116.629;78.12500000000001
117.097;78.12500000000001
117.569;78.12500000000001
118.079;78.12500000000001
118.54;80.078125
119.047;80.078125
119.51;80.078125
120.001;80.078125
120.478;80.078125
120.944;80.078125
121.422;80.078125
121.892;80.078125
122.382;80.078125
122.874;80.078125
123.391;80.078125
123.815;80.078125
124.35;80.078125
124.772;80.078125
125.284;80.078125
125.748;80.078125
126.228;80.078125
126.704;80.078125
127.218;80.078125
127.659;80.078125
128.152;80.078125
128.631;80.078125
129.104;80.078125
129.607;80.078125
130.058;80.078125
130.559;80.078125
131.065;80.078125
131.508;80.078125
131.995;80.078125
132.455;80.078125
132.935;80.078125
133.437;80.078125
133.901;80.078125
134.376;80.078125
134.866;80.078125
135.353;80.078125
135.816;80.078125
136.332;80.078125
136.77;80.078125
137.27;80.078125
137.771;152.34375
138.228;152.34375
138.713;152.34375
139.209;152.34375
139.685;152.34375
140.172;152.34375
140.654;152.34375
141.122;152.34375
141.653;152.34375
142.089;152.34375
142.58;152.34375
143.039;152.34375
143.537;152.34375
144.008;152.34375
144.501;152.34375
144.99;152.34375
145.453;152.34375
145.98;152.34375
146.413;152.34375
146.936;152.34375
147.395;152.34375
147.847;152.34375
148.331;152.34375
148.817;152.34375
149.29;152.34375
149.773;152.34375
150.271;152.34375
150.742;72.26562500000001
151.231;72.26562500000001
151.698;72.26562500000001
152.218;72.26562500000001
152.664;72.26562500000001
153.129;72.26562500000001
153.624;72.26562500000001
154.086;72.26562500000001
154.567;72.26562500000001
155.083;72.26562500000001
155.542;72.26562500000001
156.007;72.26562500000001
156.531;72.26562500000001
157.024;72.26562500000001
157.45;72.26562500000001
157.971;72.26562500000001
158.416;72.26562500000001
158.925;72.26562500000001
159.37;72.26562500000001
159.898;72.26562500000001
160.323;72.26562500000001
160.807;72.26562500000001
161.281;72.26562500000001
161.778;72.26562500000001
162.27;72.26562500000001
162.739;60.54687500000001
163.231;60.54687500000001
163.699;60.54687500000001
164.194;60.54687500000001
164.646;60.54687500000001
165.159;83.98437500000001
165.601;83.98437500000001
166.086;83.98437500000001
166.62;83.98437500000001
167.099;83.98437500000001
167.545;83.98437500000001
168.016;83.98437500000001
168.592;83.98437500000001
168.975;83.98437500000001
169.471;83.98437500000001
169.925;83.98437500000001
170.421;83.98437500000001
170.912;83.98437500000001
171.361;83.98437500000001
171.882;83.98437500000001
172.332;83.98437500000001
172.872;83.98437500000001
173.302;83.98437500000001
173.814;83.98437500000001
174.263;83.98437500000001
174.748;87.890625
175.211;87.890625
175.692;87.890625
176.185;87.890625
176.655;87.890625
177.148;87.890625
177.608;87.890625
178.082;87.890625
178.578;74.21875
179.043;74.21875
179.542;74.21875
180.018;74.21875
