time;Pixel rightCheek
0;222.59061604584528
1.033;222.61814270347796
1.134;224.2795544376572
1.202;225.0625678119349
1.236;224.85388788426764
1.306;225.20086548864046
1.372;224.95328781890046
1.409;224.91699604743084
1.444;225.1679306608884
1.478;225.0303358613218
1.521;225.14517876489708
1.588;225.14830659536543
1.656;225.31665475339528
1.69;225.2794853466762
1.762;225.53228683553337
1.797;225.550838387442
1.83;225.33261955745897
1.865;225.03854389721627
1.899;225.0586342509832
1.932;224.96531998569895
1.999;224.68462361755263
2.067;224.6617909382804
2.102;224.54727078130574
2.137;224.74107142857142
2.205;224.735
2.238;225.184987548915
2.273;225.28637495553184
2.318;225.45898716119828
2.386;225.76682093271626
2.453;225.7817728729085
2.488;225.88666428316054
2.555;226.02029914529913
2.624;225.79772079772079
2.691;225.37815723941657
2.728;225.97374100719423
2.795;225.67769784172663
2.842;225.74964028776978
2.876;225.75008912655971
2.91;225.5336898395722
2.943;225.58386866523912
2.977;225.40007137758744
3.016;225.84570807678378
3.083;225.72582397681998
3.117;225.3197715917202
3.15;224.91862955032119
3.221;225.38503058654192
3.254;225.62900323857502
3.292;225.6282835552357
3.327;226.47687224669605
3.396;225.49564902102972
3.428;225.32704858593183
3.462;225.56970802919707
3.496;225.214598540146
3.564;225.01432664756447
3.599;224.69305157593124
3.633;225.10434148121124
3.667;225.03611820503465
3.701;225.09376140094855
3.735;225.14337832907697
3.769;224.62311015118792
3.845;224.6583873290137
3.879;225.05666545586632
3.913;225.04831093352706
3.947;225.05754614549403
4.014;225.1085776330076
4.049;225.59738372093022
4.082;225.65261627906978
4.149;225.16962025316457
4.216;225.00506329113924
4.25;225.78271965001824
4.284;225.62376959533358
4.324;225.50856726212177
4.394;225.6852718761253
4.461;225.06949945984877
4.495;225.63834422657953
4.533;225.75381263616558
4.567;226.45166051660516
4.601;226.48856088560885
4.638;226.2231884057971
4.673;226.19239130434784
4.707;226.03519593613933
4.774;226.09071117561683
4.81;225.9499274310595
4.843;225.86248185776486
4.876;225.74238026124817
4.925;225.32744320230796
4.993;224.99423007573026
5.047;224.95188880969351
5.113;225.77057356608478
5.147;225.82579266120413
5.215;226.0234708392603
5.251;226.00782361308677
5.318;225.71997157071783
5.354;225.87384506041224
5.421;225.55091103965702
5.456;225.67309753483386
5.523;225.5709181850661
5.565;225.58122099250267
5.612;225.52981078186363
5.679;225.8116303960043
5.713;225.6375312165537
5.78;225.9775524981897
5.815;225.79724837074585
5.849;225.56665468918433
5.883;225.6295364714337
5.915;225.46640316205534
5.986;225.45275446917182
6.02;225.39474644290405
6.054;225.2718761253151
6.087;225.30608570399713
6.121;225.2913215700396
6.165;225.2172190201729
6.199;225.36743515850145
6.279;225.97323688969257
6.312;225.9750452079566
6.347;225.67121320890166
6.381;225.7483847810481
6.417;225.8118631732169
6.483;225.42649199417758
6.517;225.42649199417758
6.555;225.359375
6.59;225.54469476744185
6.624;225.43459302325581
6.658;225.32255747126436
6.693;225.23024425287358
6.727;225.2837643678161
6.76;225.28607322325917
6.793;225.29396984924622
6.833;225.11711711711712
6.9;224.99027027027026
6.95;225.17626027887022
6.984;225.05327136217375
7.018;225.20021451555237
7.052;225.39056261343012
7.086;225.54337568058077
7.12;225.33429602888086
7.168;225.36173285198555
7.236;225.44284168770284
7.271;225.4107464839524
7.312;225.16985214569058
7.347;224.8972232239452
7.379;224.85610728524827
7.415;224.6491482421167
7.449;224.69527587450415
7.483;224.71078254597907
7.55;224.06801736613605
7.584;223.7930535455861
7.626;223.7930535455861
7.66;224.32415791379935
7.693;224.31981166244114
7.729;224.8729446935725
7.763;224.9570254110613
7.798;224.90582959641256
7.865;225.04775792927452
7.899;225.08603718556324
7.933;225.18082391542106
7.967;224.58093525179856
8.002;224.50755395683453
8.037;224.96114369501467
8.071;224.8815982404692
8.106;224.91458944281524
8.151;224.62477297493643
8.193;224.26189611333092
8.227;224.73508005822416
8.262;224.81659388646287
8.297;224.94113345521023
8.331;224.91553930530165
8.398;224.7008360596147
8.433;224.94947291893857
8.477;224.92075608869501
8.517;224.86748289521066
8.55;224.77133597407274
8.583;224.90025207057977
8.617;225.1384335154827
8.651;225.2688524590164
8.684;225.06319569120288
8.718;225.16696588868942
8.757;225.1411131059246
8.791;225.08441558441558
8.863;225.32900432900433
8.898;225.07508161044615
8.933;225.1189698948132
8.968;225.04835799350414
9.001;224.90292313244316
9.036;224.9736557199567
9.074;224.59126984126985
9.111;224.59126984126985
9.179;225.04445247560534
9.213;224.97723165883627
9.249;224.91037224430792
9.283;224.47743553008596
9.318;224.5759312320917
9.384;224.81636363636363
9.418;224.99163636363636
9.473;225.1943539630836
9.512;225.1943539630836
9.546;224.75071736011478
9.581;224.40136298421808
9.615;224.4006456241033
9.655;224.9471766848816
9.688;225.12823315118396
9.726;225.67358280844758
9.798;225.49610967024825
9.832;225.23289665211064
9.867;225.21615720524017
9.901;224.78122743682312
9.935;224.93935018050541
9.973;225.10702702702702
10.007;225.23063063063063
10.041;225.33117117117118
10.083;225.5295189504373
10.149;225.46720116618076
10.183;225.41508746355686
10.216;225.3160733549083
10.249;225.40273282991728
10.284;225.35131247752608
10.318;225.4099244875944
10.385;225.70245842371656
10.451;225.58640636297903
10.49;225.8928957807429
10.526;225.69780021637217
10.559;225.67365377665342
10.593;225.64943982652693
10.628;225.5258589511754
10.694;225.64701627486437
10.727;225.7638336347197
