time;interpolated Pixel rightCheek
0;222.59061604584528
0.029;222.59138881745355
0.059;222.59218823635868
0.089;222.59298765526378
0.119;222.5937870741689
0.149;222.594586493074
0.179;222.59538591197912
0.209;222.59618533088423
0.239;222.59698474978933
0.269;222.59778416869446
0.299;222.59858358759956
0.329;222.59938300650467
0.359;222.60018242540977
0.389;222.6009818443149
0.419;222.60178126322
0.449;222.6025806821251
0.479;222.60338010103024
0.509;222.60417951993534
0.539;222.60497893884045
0.569;222.60577835774558
0.599;222.60657777665068
0.629;222.60737719555578
0.659;222.6081766144609
0.689;222.60897603336602
0.719;222.60977545227112
0.749;222.61057487117623
0.779;222.61137429008136
0.809;222.61217370898646
0.839;222.61297312789156
0.869;222.61377254679667
0.899;222.6145719657018
0.929;222.6153713846069
0.959;222.616170803512
0.989;222.61697022241714
1.019;222.61776964132224
1.049;222.88133664156575
1.079;223.3748252754804
1.109;223.868313909395
1.139;224.33712895047174
1.169;224.68257602735895
1.199;225.0280231042462
1.229;224.89685139878736
1.259;224.96789481141872
1.289;225.11659949900707
1.319;225.1521001900553
1.349;225.03956488562804
1.379;224.94642180808188
1.409;224.91699604743084
1.439;225.1320828589659
1.469;225.06675801414823
1.499;225.08642193050972
1.529;225.14555223719182
1.559;225.14695275829703
1.589;225.15078230357176
1.619;225.22505354976138
1.649;225.29932479595104
1.679;225.2915107429677
1.709;225.34619685068017
1.739;225.45153080437066
1.769;225.5359971459151
1.799;225.53761300380668
1.829;225.33923224927665
1.859;225.0889568675436
1.889;225.0527253234047
1.919;225.00208015081094
1.949;224.89409851915437
1.979;224.76841357819333
2.009;224.68126587060084
2.039;224.67119262974543
2.069;224.65524692931044
2.099;224.55708679476072
2.129;224.69677413776785
2.159;224.73910714285714
2.189;224.73642857142858
2.219;224.9259038086306
2.249;225.21685216242315
2.279;225.30938991628736
2.309;225.424464720065
2.339;225.5540534729906
2.369;225.68986248983677
2.399;225.76972205544013
2.429;225.77641695403366
2.459;225.79975425752315
2.489;225.8886588333417
2.519;225.9484953387769
2.549;226.0083318442121
2.579;225.9428805896197
2.609;225.84610739502043
2.639;225.70378865780194
2.669;225.5159243779642
2.699;225.50693210812526
2.729;225.96932245248576
2.759;225.8367658112316
2.789;225.70420916997745
2.819;225.71443440991888
2.849;225.74973269575594
2.879;225.73099507182553
2.909;225.5400545244836
2.939;225.5777863833401
2.969;225.44331779821135
2.999;225.6514561822623
3.029;225.82244698276097
3.059;225.76876753501597
3.089;225.6541676735671
3.119;225.29545995284755
3.149;224.93078536975753
3.179;225.10913138201698
3.209;225.30620224239195
3.239;225.51810657855998
3.269;225.62871915304635
3.299;225.79800129352776
3.329;226.44843099377817
3.359;226.0218122000102
3.389;225.59519340624226
3.419;225.37446745830312
