time;interpolated Pixel leftCheek
0;202.03436637005217
0.021;202.03218467359926
0.051;202.02906796438086
0.081;202.02595125516243
0.111;202.022834545944
0.141;202.01971783672556
0.171;202.01660112750716
0.201;202.01348441828873
0.231;202.0103677090703
0.261;202.00725099985186
0.291;202.00413429063346
0.321;202.00101758141503
0.351;201.9979008721966
0.381;201.99478416297816
0.411;201.99166745375976
0.441;201.98855074454133
0.471;201.9854340353229
0.501;201.9823173261045
0.531;201.97920061688606
0.561;201.97608390766763
0.591;201.9729671984492
0.621;201.9698504892308
0.651;201.96673378001236
0.681;201.96361707079393
0.711;201.9605003615755
0.741;201.9573836523571
0.771;201.95426694313866
0.801;201.95115023392023
0.831;201.9480335247018
0.861;201.9449168154834
0.891;201.94180010626496
0.921;201.86467721460198
0.951;201.7505512317167
0.981;201.6823859480737
1.011;201.67432311728584
1.041;201.66626028649802
1.071;201.68371616192402
1.101;201.70117203735003
1.131;201.75809071749921
1.161;201.79507168947282
1.191;201.84671194826805
1.221;201.9242180746256
1.251;202.0012767425811
1.281;202.09088493135255
1.311;202.37341356002585
1.341;202.31477811914849
1.371;202.20365589834023
1.401;202.0800914896402
1.431;201.94932370900284
1.461;201.9084851358316
1.491;202.02297883010175
1.521;202.16292538590474
1.551;202.3928462243962
1.581;202.45704677468663
1.611;202.361327793014
1.641;202.23362490494875
1.671;202.1059220168835
1.701;201.9035658599417
1.731;201.6358739282618
1.761;201.47427025464822
1.791;201.27680418235465
1.821;201.27207985907222
1.851;201.337893129771
1.881;201.5390729639863
1.911;201.84376840559668
1.941;202.02685443390965
1.971;201.9561722233018
2.001;202.00095824175824
2.031;201.98302417582417
2.061;201.81411254600374
2.091;201.62842563130707
2.121;201.44273871661036
2.151;201.56808616844677
2.181;201.69343362028317
2.211;201.75705360197338
2.241;201.8513951885657
2.271;201.9351641634649
2.301;201.98031425284051
2.331;202.0400354241356
2.361;202.1476555317193
2.391;202.1789151087956
2.421;202.21017468587192
2.451;202.18427139320661
2.481;202.13758160245345
2.511;201.9734869692427
2.541;201.78577669208016
2.571;201.7871022611718
2.601;201.339212749829
2.631;201.76185911836228
2.661;201.82985074626865
2.691;201.78076791614447
2.721;201.7839431787906
2.751;201.83284427261074
2.781;201.8764248168536
2.811;201.90759074541617
2.841;201.93875667397873
2.871;201.86291475242473
2.901;202.023574452752
2.931;202.17856049004595
2.961;202.17764377726195
2.991;202.17514365148736
3.021;202.1227530585505
3.051;202.0489808368298
3.081;201.97851462174754
3.111;202.03541359467096
3.141;202.33367527054628
3.171;202.60288151413494
3.201;202.87208775772362
3.231;202.7964405126939
3.261;202.70890176805665
3.291;202.68264014466547
3.321;202.837193399036
3.351;203.0105688724743
3.381;203.12480350931386
3.411;203.70539346106054
3.441;203.93517108887923
3.471;203.98954255473396
3.501;203.98863636363637
3.531;204.24823354961882
3.561;205.1190035498091
3.591;205.10257945717973
3.621;206.515755441678
3.651;206.76490599820949
3.681;207.04053374259283
3.711;207.27311196227072
3.741;207.4547483820306
3.771;207.63792124195382
3.801;207.78298200023397
3.831;207.3514530109378
3.861;207.41705552760766
3.891;207.61033849551944
3.921;207.82905938175983
3.951;207.91992145346575
3.981;207.81462425676233
4.011;207.71247792819307
4.041;207.6308122424956
4.071;207.5659052224679
4.101;207.57575517051436
4.131;207.61713079878635
4.161;207.60852888873393
4.191;207.60092335329077
4.221;207.68379412009514
4.251;207.78853896061227
4.281;207.89328380112937
4.311;207.8391216037679
4.341;207.7605121698097
4.371;207.86477107428405
4.401;207.87841695815558
4.431;207.70610325158063
4.461;207.56313148788928
4.491;207.6108823529412
4.521;207.42584775086505
4.551;207.53840001593056
4.581;207.5430896292166
4.611;207.48664659920584
4.641;207.483348130509
4.671;207.57912711919244
4.701;207.6749061078759
4.731;207.57491028708134
4.761;207.26285925276707
4.791;206.96409535090316
4.821;206.99919569394376
4.851;206.90615314125543
4.881;207.06463089238068
4.911;207.0909907311837
4.941;207.1173505699867
4.971;207.1827126534067
5.001;207.18175730454723
5.031;207.13553540373766
5.061;207.06723189573626
5.091;206.97570545348222
5.121;206.91973220823598
5.151;206.9179016004742
5.181;206.80440391924404
5.211;207.04509402927664
5.241;207.13640442716124
5.271;207.16566739065405
5.301;207.00212169862755
5.331;206.61822325743606
5.361;206.31886657101865
5.391;206.26402960927982
5.421;206.44547079856972
5.451;206.59335092797548
5.481;206.54343810892956
5.511;206.55697922227864
5.541;206.63015916420346
5.571;206.6683790482112
5.601;206.62781037895928
5.631;206.54850182542833
5.661;206.37590734306386
5.691;206.20331286069936
5.721;206.17949824656054
5.751;206.282578885666
5.781;206.41325056396514
5.811;206.4524249951553
5.841;206.44793018535157
5.871;206.48026294197712
5.901;206.2892536633247
5.931;206.26006976091986
5.961;206.5390934646794
5.991;206.54258645063072
6.021;206.44857439850065
6.051;206.47040384388632
6.081;206.49223328927198
6.111;206.44989096506606
6.141;206.42143070936845
6.171;206.15149204038696
6.201;205.7091564222128
6.231;205.64326108255116
6.261;205.65005792693964
6.291;205.5550215415807
6.321;205.5489392129177
6.351;205.6407958851578
6.381;205.67384799521244
6.411;205.58688221120238
6.441;205.45785514683914
6.471;205.54880577866044
6.501;205.57040419992316
6.531;205.56403391354027
6.561;205.59934613863345
6.591;205.74043928606744
6.621;205.7557017467325
6.651;205.75968904322335
6.681;205.85385071300928
6.711;205.98713345302212
6.741;206.02723030611833
6.771;206.10503905252006
6.801;205.97296511627906
6.831;205.87590658845392
6.861;205.76643898736924
6.891;205.50948663739362
6.921;205.252534287418
6.951;205.25163620044944
6.981;205.27612799571563
7.011;205.47217060237008
7.041;205.56001795533612
7.071;205.57267646728764
7.101;205.4476891571104
7.131;205.17582707262423
7.161;205.03578496333225
7.191;205.3219657826302
7.221;205.3135600210824
