time;Pixel leftCheek
0;202.03436637005217
0.901;201.94076120319215
0.968;201.68587984141507
1.041;201.66626028649802
1.107;201.70466321243524
1.141;201.78035217794255
1.175;201.80537534754401
1.243;201.98105590062113
1.279;202.072049689441
1.315;202.41108404384897
1.382;202.16291108404386
1.45;201.8665041145992
1.515;202.11457378551788
1.549;202.38856618771018
1.586;202.4677468664017
1.688;202.03355704697987
1.724;201.67358145210494
1.762;201.46888346552777
1.799;201.22381679389312
1.864;201.36641221374046
1.932;202.05705521472393
1.965;201.94631901840492
1.999;202.00215384615385
2.034;201.98123076923076
2.121;201.44273871661036
2.188;201.722681359045
2.222;201.77349250076523
2.256;201.91289731051344
2.291;201.9648533007335
2.325;202.01742053789732
2.359;202.1455715599142
2.429;202.21851057309226
2.497;202.11268038071844
2.531;201.77463923856308
2.569;201.816961561928
2.602;201.3242830994509
2.638;201.86748091603053
2.705;201.75786259541985
2.772;201.86707503828484
2.846;201.94395099540583
2.882;201.82725880551303
2.916;202.17856049004595
2.95;202.17856049004595
3;202.174393613755
3.067;202.00963565191208
3.101;201.93405600722673
3.136;202.2888075632815
3.202;202.88106129917657
3.27;202.68264014466547
3.305;202.68264014466547
3.34;203.02072538860102
3.374;202.989332520573
3.421;203.89892344497608
3.487;204.01854066985646
3.522;203.9437799043062
3.557;205.12776630274416
3.59;205.0554735910298
3.623;206.6099671739779
3.658;206.8036407042674
3.693;207.1641301104148
3.761;207.57583932853717
3.799;207.8117505995204
3.832;207.3370687112946
3.866;207.43084635800648
3.905;207.7108540925267
3.939;207.9620403321471
4.007;207.72336668628606
4.043;207.6253678634491
4.08;207.54679223072395
4.146;207.63781861292236
4.18;207.57142857142858
4.218;207.67331963604343
4.285;207.907249779865
4.353;207.7290683962264
4.385;207.9703176016622
4.457;207.55676470588236
4.491;207.6108823529412
4.525;207.40117647058824
4.56;207.58590047393366
4.594;207.5165876777251
4.631;207.45142180094786
4.713;207.71321770334927
4.749;207.4366028708134
4.783;206.94432928634882
4.815;207.02339354456618
4.848;206.8903053661429
