time;Pixel rightCheek
0;207.8479768786127
0.901;208.49639457744448
0.968;207.7629796839729
1.041;208.57812036762525
1.107;208.51556477912837
1.141;207.88565668202764
1.175;207.94066820276498
1.243;208.6103368176539
1.279;208.46893147502902
1.315;208.61853016871603
1.382;208.53445810694882
1.45;208.73261877172652
1.515;208.36466165413535
1.549;209.00498826291079
1.586;209.2699530516432
1.688;208.40011665208516
1.724;208.4310294546515
1.762;208.3164187809857
1.799;208.2022372681778
1.864;208.0903738592876
1.932;208.27587200922457
1.965;208.37215335831652
1.999;208.06027864657378
2.034;207.93261302246233
2.121;207.87771660388293
2.188;207.61989292758523
2.222;207.92110453648914
2.256;208.37062339880444
2.291;208.4634215769997
2.325;208.39311130088242
2.359;208.53339090385722
2.429;208.8992515831894
2.497;208.27322092026293
2.531;208.14889968562446
2.569;208.58285550458714
2.602;208.37729357798165
2.638;207.93976920911905
2.705;208.0833098789755
2.772;208.56753656438198
2.846;208.3621867881549
2.882;208.4487471526196
2.916;208.53872437357631
2.95;208.53872437357631
3;208.39172335600907
3.067;208.3078924544666
3.101;208.4050303555941
3.136;208.1854700854701
3.202;208.4165242165242
3.27;208.5587729357798
3.305;208.5587729357798
3.34;208.00028161081386
3.374;208.19600112644326
3.421;207.04
3.487;206.98705035971224
3.522;206.93525179856115
3.557;206.08115183246073
3.59;206.30133798720186
3.623;203.92671253365242
3.658;204.09063715225844
3.693;204.2285372419982
3.761;204.0840361445783
3.799;204.37048192771084
3.832;203.13625304136252
3.866;203.49543795620437
3.905;203.48536585365855
3.939;203.67286585365855
4.007;203.65526717557253
4.043;203.63847328244276
4.08;203.56824427480916
4.146;203.6678910315274
4.18;203.64646464646464
4.218;203.61298224127373
4.285;203.59491733006735
4.353;203.6805597809553
4.385;204.17195527349654
4.457;204.03986507206378
4.491;203.95553511192887
4.525;204.06593069610548
4.56;204.4718482252142
4.594;204.48225214198285
4.631;204.4828641370869
4.713;204.8240487062405
4.749;204.6642313546423
4.783;204.49817073170732
4.815;204.46006097560976
4.848;205.19975301018832
4.881;205.24235875270145
4.948;204.81743119266056
4.982;204.83180428134557
5.049;204.6396504971377
5.083;204.5872250677915
5.117;204.39483173076923
5.151;204.46905048076923
5.185;204.3810096153846
5.218;204.92231849417388
5.287;204.7905587092919
5.352;204.4889894419306
5.386;204.3812971342383
5.421;204.77293508076806
5.456;204.80310880829015
5.492;204.3835114503817
5.561;204.30717557251907
5.593;204.33644016837042
5.627;204.2711966325917
5.694;204.514069591528
5.727;204.4323751891074
5.796;204.54476479514415
5.83;204.46039453717754
5.866;204.44916540212444
5.9;204.8715016551309
5.934;204.81492627144146
5.97;204.3955110706703
6.014;204.51410373066423
6.089;205.03268365817092
6.124;204.79370314842578
6.158;204.79370314842578
6.191;204.40351399642645
6.226;204.47081596188207
6.26;204.05785371702638
6.293;204.07703836930455
6.326;204.07314148681056
6.36;204.33543543543544
6.394;204.33543543543544
6.438;204.36645777379886
6.472;204.18860041778572
6.514;204.4664279319606
6.55;204.4067490207894
6.598;204.55468514612835
6.632;204.55945537065054
6.666;204.4514372163389
6.703;204.49207298833383
6.738;204.6637750523482
6.772;204.74754683318466
6.812;204.62325304787393
6.855;204.56140350877192
6.921;204.20933690157597
6.954;204.03880331753555
6.987;203.9472748815166
7.021;204.26858158128516
7.088;204.2762807225348
7.121;204.46053798403784
7.157;204.42122376588827
7.196;204.2366457773799
7.273;204.24524375743164
7.307;204.28478002378122
7.342;204.4845422116528
7.376;204.35731272294888
7.413;204.85834082060498
7.481;204.7538185085355
7.548;204.32334801762116
7.583;203.88076358296624
7.616;203.73174322732626
7.684;203.59216725559483
7.785;203.48604992657857
7.853;203.56769456681351
7.926;203.5424375917768
7.966;203.53691860465116
8.033;203.57267441860466
8.071;203.41656976744187
8.139;204.1657474600871
8.204;204.1355587808418
8.238;203.8163503649635
8.273;204.05547445255473
8.307;203.71912408759124
8.341;203.68321718931475
8.408;203.78397212543555
8.455;203.90011648223646
