time;interpolated Pixel rightCheek
0;207.8479768786127
0.021;207.86308983274753
0.051;207.88467976722583
0.081;207.90626970170413
0.111;207.92785963618243
0.141;207.94944957066073
0.171;207.97103950513906
0.201;207.99262943961736
0.231;208.01421937409566
0.261;208.03580930857396
0.291;208.05739924305226
0.321;208.0789891775306
0.351;208.1005791120089
0.381;208.1221690464872
0.411;208.1437589809655
0.441;208.1653489154438
0.471;208.18693884992211
0.501;208.20852878440041
0.531;208.2301187188787
0.561;208.251708653357
0.591;208.2732985878353
0.621;208.29488852231364
0.651;208.31647845679194
0.681;208.33806839127024
0.711;208.35965832574854
0.741;208.38124826022684
0.771;208.40283819470517
0.801;208.42442812918347
0.831;208.44601806366177
0.861;208.46760799814007
0.891;208.48919793261837
0.921;208.27746475849773
0.951;207.94907003007762
0.981;207.90814172352742
1.011;208.24313104557635
1.041;208.57812036762525
1.071;208.54968600921757
1.101;208.52125165080992
1.131;208.0709237694102
1.161;207.91801640010843
1.191;208.0982372886212
1.221;208.3936793246016
1.251;208.5789134081817
1.281;208.4772425135672
1.311;208.6019080916397
1.341;208.58590518952278
1.371;208.54826098276135
1.401;208.58982652798966
1.431;208.67725035068568
1.461;208.67034910567264
1.491;208.50052274370748
1.521;208.47766046744866
1.551;209.01931068392335
1.581;209.2341469991118
1.611;209.05675785567308
1.641;208.80092362050897
1.671;208.54508938534482
1.701;208.41127960856744
1.731;208.40991696213413
1.761;208.31943485134533
1.791;208.22692516283897
1.821;208.16437580670728
1.851;208.11274654106566
1.881;208.13674839677185
1.911;208.21858581586167
1.941;208.30213055897693
1.971;208.31711664447957
2.001;208.05298346805313
2.031;207.94355579024332
2.061;207.9155762029032
2.091;207.89664640339308
2.121;207.87771660388293
2.151;207.7622731667347
2.181;207.64682972958647
2.211;207.82365372184375
2.241;208.17230625366534
2.271;208.41039404660242
2.301;208.44274208402405
2.331;208.4178665249368
2.361;208.54384406612385
2.391;208.70064150012337
2.421;208.85743893412285
2.451;208.69671225106612
2.481;208.4205222527162
2.511;208.2220298236471
2.541;208.26309858535149
2.571;208.570397206005
2.601;208.38352272727272
2.631;208.02484339195345
2.661;207.98904436444292
2.691;208.05331630616968
2.721;208.19894610235616
2.751;208.4157640211949
2.781;208.5425615915976
2.811;208.45931168231635
2.841;208.3760617730351
2.871;208.4222981523665
2.901;208.4990285408013
2.931;208.53872437357631
2.961;208.50638414971152
2.991;208.41818353917117
3.021;208.3654479988092
3.051;208.32791177423795
3.081;208.3478904137544
3.111;208.34229884984438
3.141;208.20297418630753
3.171;208.30799879133212
3.201;208.41302339635672
3.231;208.47718911150088
3.261;208.53994589940774
3.291;208.5587729357798
3.321;208.30346261579538
3.351;208.06360263057633
3.381;208.02383074590915
3.411;207.28595768647727
3.441;207.02395465445824
3.471;206.99988663614565
3.501;206.96633093525182
3.531;206.71562609299247
3.561;206.10784106333844
3.591;206.22937964012462
3.621;204.07062922780693
3.651;204.05785222853723
3.681;204.18125721123027
3.711;204.1902869515047
3.741;204.12653646734887
3.771;204.1594166138237
3.801;204.29568017702306
3.831;203.1736539167064
3.861;203.44261664519823
3.891;203.48898148021345
3.921;203.5736011477762
3.951;203.66976020458455
3.981;203.66199608189953
4.011;203.653401187447
4.041;203.63940627650553
4.071;203.58532700639572
4.101;203.5999500610377
4.131;203.64524404136418
4.161;203.65843821458796
4.191;203.6367723712778
4.221;203.61217336465253
4.251;203.60408459844072
4.281;203.5959958322289
4.311;203.6276629730539
4.341;203.66544640726917
4.371;203.95696974550975
4.401;204.14260189540036
4.431;204.08756431147006
4.461;204.0299439002832
4.491;203.95553511192887
4.521;204.05294298032
4.551;204.36746943201481
4.581;204.4782741738066
4.611;204.48253332892256
4.641;204.52447201137392
4.671;204.649295634235
4.701;204.77411925709606
4.731;204.7441400304414
4.761;204.6056217230182
4.791;204.48864329268292
4.821;204.59455043644223
4.851;205.2036262595077
4.881;205.24235875270145
4.911;205.05209268104136
4.941;204.86182660938124
4.971;204.82715416441806
5.001;204.77731290970453
5.031;204.69127390185025
5.061;204.62114740442726
5.091;204.54195604731567
5.121;204.4035633484163
5.151;204.46905048076923
5.181;204.3913673642534
5.211;204.80749539867313
5.241;204.87839856587988
5.271;204.82111170288772
5.301;204.72560532862946
5.331;204.58641951292427
5.361;204.4604826546003
5.391;204.43724541231398
5.421;204.77293508076806
5.451;204.798798275787
5.481;204.51172175418705
