Count;Frequencies forehead
45.576;62.50000000000001
46.052;62.50000000000001
46.554;62.50000000000001
47.015;62.50000000000001
47.498;62.50000000000001
47.976;62.50000000000001
48.45;62.50000000000001
48.929;62.50000000000001
49.44;62.50000000000001
49.909;62.50000000000001
50.397;62.50000000000001
50.866;62.50000000000001
51.349;62.50000000000001
51.865;62.50000000000001
52.3;62.50000000000001
52.794;62.50000000000001
53.267;62.50000000000001
53.75;62.50000000000001
54.214;62.50000000000001
54.737;62.50000000000001
55.175;62.50000000000001
55.675;62.50000000000001
56.188;62.50000000000001
56.624;66.40625000000001
57.086;66.40625000000001
57.582;66.40625000000001
58.078;66.40625000000001
58.526;66.40625000000001
59.025;66.40625000000001
59.494;66.40625000000001
60.017;66.40625000000001
60.513;66.40625000000001
60.932;66.40625000000001
61.428;66.40625000000001
61.902;66.40625000000001
62.379;66.40625000000001
62.877;66.40625000000001
63.342;66.40625000000001
63.831;66.40625000000001
64.29;64.453125
64.791;64.453125
65.272;64.453125
65.785;64.453125
66.232;64.453125
66.693;64.453125
67.186;64.453125
67.664;64.453125
68.125;64.453125
68.623;64.453125
69.108;64.453125
69.621;64.453125
70.056;64.453125
70.555;64.453125
71.031;64.453125
71.5;64.453125
71.998;64.453125
72.468;64.453125
72.944;64.453125
73.433;64.453125
73.885;64.453125
74.386;64.453125
74.849;64.453125
75.351;64.453125
75.804;64.453125
76.295;64.453125
76.773;64.453125
77.32;64.453125
77.761;64.453125
78.256;64.453125
78.704;64.453125
79.178;64.453125
79.668;64.453125
80.149;64.453125
80.616;64.453125
81.098;64.453125
81.592;64.453125
82.074;64.453125
82.549;65.053125
83.033;65.653125
83.484;66.253125
83.994;66.853125
84.452;67.453125
84.96;68.05312500000001
85.449;68.653125
85.923;69.25312500000001
86.41;69.853125
86.862;70.453125
87.35;71.05312500000001
87.82;71.653125
88.299;72.25312500000001
88.79;72.853125
89.267;73.45312500000001
89.728;74.05312500000001
90.22;74.653125
90.723;75.25312500000001
91.164;75.853125
91.68;76.45312500000001
92.128;77.05312500000001
92.613;77.65312500000002
93.143;78.25312500000001
93.616;78.853125
94.063;79.45312500000001
94.524;80.05312500000001
95.022;80.65312500000002
95.492;81.25312500000001
95.996;81.85312500000002
96.528;82.45312500000001
96.938;83.05312500000002
97.418;83.65312500000002
97.937;84.25312500000001
98.364;84.85312500000002
98.864;85.45312500000001
99.353;86.05312500000002
99.825;89.84375000000001
100.344;89.84375000000001
100.859;89.84375000000001
101.244;89.84375000000001
101.787;89.84375000000001
102.3;87.890625
102.707;87.890625
103.17;87.890625
103.659;87.890625
104.144;87.890625
104.627;87.890625
105.116;87.890625
105.574;87.890625
106.056;87.890625
106.548;87.890625
107.027;87.890625
107.502;87.890625
107.996;87.290625
108.47;86.690625
108.956;86.090625
109.468;85.490625
109.914;84.890625
110.39;84.29062499999999
110.933;83.690625
111.324;83.09062499999999
111.817;82.490625
112.286;81.890625
112.8;81.29062499999999
