Count;Frequencies rightCheek
45.576;44.92187500000001
46.052;62.50000000000001
46.554;62.50000000000001
47.015;62.50000000000001
47.498;62.50000000000001
47.976;62.50000000000001
48.45;62.50000000000001
48.929;56.64062500000001
49.44;56.64062500000001
49.909;56.64062500000001
50.397;56.64062500000001
50.866;54.6875
51.349;54.6875
51.865;54.6875
52.3;54.6875
52.794;54.6875
53.267;54.6875
53.75;54.6875
54.214;54.6875
54.737;54.6875
55.175;54.6875
55.675;54.6875
56.188;54.6875
56.624;54.6875
57.086;54.6875
57.582;54.6875
58.078;54.6875
58.526;54.6875
59.025;54.6875
59.494;54.6875
60.017;54.6875
60.513;54.6875
60.932;54.6875
61.428;54.6875
61.902;54.6875
62.379;54.6875
62.877;54.6875
63.342;54.6875
63.831;54.6875
64.29;54.6875
64.791;54.6875
65.272;54.6875
65.785;72.26562500000001
66.232;44.92187500000001
66.693;44.92187500000001
67.186;44.92187500000001
67.664;44.92187500000001
68.125;97.65625
68.623;97.65625
69.108;97.65625
69.621;97.65625
70.056;97.65625
70.555;97.65625
71.031;97.65625
71.5;97.65625
71.998;97.65625
72.468;97.65625
72.944;97.65625
73.433;97.65625
73.885;97.65625
74.386;97.65625
74.849;97.65625
75.351;97.65625
75.804;97.65625
76.295;97.65625
76.773;97.65625
77.32;76.171875
77.761;76.171875
78.256;76.171875
78.704;76.171875
79.178;76.171875
79.668;76.171875
80.149;72.26562500000001
80.616;72.26562500000001
81.098;97.65625
81.592;97.65625
82.074;97.65625
82.549;97.65625
83.033;97.65625
83.484;97.65625
83.994;97.65625
84.452;97.65625
84.96;97.65625
85.449;97.65625
85.923;97.65625
86.41;97.65625
86.862;97.65625
87.35;97.65625
87.82;89.84375000000001
88.299;89.84375000000001
88.79;89.84375000000001
89.267;89.84375000000001
89.728;78.12500000000001
90.22;78.12500000000001
90.723;78.12500000000001
91.164;78.12500000000001
91.68;78.12500000000001
92.128;78.12500000000001
92.613;78.12500000000001
93.143;78.12500000000001
93.616;101.56250000000001
94.063;101.56250000000001
94.524;101.56250000000001
95.022;101.56250000000001
95.492;101.56250000000001
95.996;101.56250000000001
96.528;101.56250000000001
96.938;101.56250000000001
97.418;101.56250000000001
97.937;89.84375000000001
98.364;89.84375000000001
98.864;89.84375000000001
99.353;89.84375000000001
99.825;89.84375000000001
100.344;89.84375000000001
100.859;89.84375000000001
101.244;91.796875
101.787;91.796875
102.3;91.796875
102.707;91.796875
103.17;91.796875
103.659;91.796875
104.144;83.98437500000001
104.627;83.98437500000001
105.116;83.98437500000001
105.574;85.9375
106.056;85.9375
106.548;85.9375
107.027;85.9375
107.502;101.56250000000001
107.996;101.56250000000001
108.47;101.56250000000001
108.956;66.40625000000001
109.468;66.40625000000001
109.914;66.40625000000001
110.39;66.40625000000001
110.933;66.40625000000001
111.324;66.40625000000001
111.817;66.40625000000001
112.286;66.40625000000001
112.8;66.40625000000001
113.308;66.40625000000001
113.742;66.40625000000001
114.205;66.40625000000001
114.698;66.40625000000001
115.187;66.40625000000001
115.652;66.40625000000001
116.146;66.40625000000001
116.628;66.40625000000001
117.116;66.40625000000001
117.609;66.40625000000001
118.059;66.40625000000001
118.545;66.40625000000001
119.01;66.40625000000001
119.49;66.40625000000001
119.972;66.40625000000001
120.462;66.40625000000001
120.958;66.40625000000001
121.413;66.40625000000001
121.888;66.40625000000001
122.389;66.40625000000001
122.849;66.40625000000001
123.324;66.40625000000001
123.84;85.9375
124.299;85.9375
124.774;66.40625000000001
125.272;66.40625000000001
125.765;66.40625000000001
126.215;66.40625000000001
126.689;48.828125
127.192;48.828125
127.658;48.828125
128.153;83.98437500000001
128.617;83.98437500000001
129.108;83.98437500000001
129.582;83.98437500000001
130.048;83.98437500000001
130.55;83.98437500000001
131.025;83.98437500000001
131.555;83.98437500000001
131.993;83.98437500000001
132.501;83.98437500000001
132.941;83.98437500000001
133.428;83.98437500000001
133.919;83.98437500000001
134.396;83.98437500000001
134.861;83.98437500000001
135.374;83.98437500000001
135.807;83.98437500000001
136.314;54.6875
136.779;54.6875
137.266;54.6875
137.768;54.6875
138.224;54.6875
138.705;72.26562500000001
139.173;72.26562500000001
