Time,Frequ
46,76.171875
47,69.66145833333333
48,56.64062500000001
49,56.64062500000001
50,56.64062500000001
51,56.64062500000001
52,56.64062500000001
53,56.64062500000001
54,56.64062500000001
55,56.64062500000001
56,56.64062500000001
57,56.64062500000001
58,56.64062500000001
59,56.64062500000001
60,56.64062500000001
61,56.64062500000001
62,56.64062500000001
63,56.64062500000001
64,56.64062500000001
65,56.64062500000001
66,56.64062500000001
67,56.64062500000001
68,56.64062500000001
69,56.64062500000001
70,56.64062500000001
71,56.64062500000001
72,56.64062500000001
73,56.64062500000001
74,56.64062500000001
75,56.64062500000001
76,56.64062500000001
77,56.64062500000001
78,56.64062500000001
79,56.64062500000001
80,56.64062500000001
81,56.64062500000001
82,87.890625
83,119.140625
84,119.140625
85,119.140625
86,119.140625
87,119.140625
88,119.140625
89,119.140625
90,119.140625
91,119.140625
92,119.140625
93,119.140625
94,119.140625
95,118.48958333333333
96,117.1875
97,117.1875
98,115.234375
99,48.828125
100,81.0546875
101,113.28125
102,113.28125
103,113.28125
104,113.28125
105,113.28125
106,113.28125
107,113.28125
108,113.28125
109,113.28125
110,113.28125
111,113.28125
112,113.28125
113,113.28125
114,113.28125
115,113.28125
116,113.28125
117,113.28125
118,113.28125
119,113.28125
120,113.28125
121,113.28125
122,113.28125
123,113.28125
124,113.28125
125,113.28125
126,113.28125
127,113.28125
128,113.28125
129,113.28125
130,113.28125
131,113.28125
132,113.28125
133,113.28125
134,113.28125
135,111.328125
136,108.3984375
137,107.421875
138,107.421875
139,107.421875
140,107.421875
141,107.421875
142,107.421875
143,107.421875
144,107.421875
145,107.421875
146,107.421875
147,107.421875
148,107.421875
149,107.421875
150,107.421875
151,107.421875
152,107.421875
153,107.421875
154,107.421875
155,107.421875
156,107.421875
157,107.421875
158,107.421875
159,107.421875
160,107.421875
161,107.421875
162,107.421875
163,107.421875
164,107.421875
165,107.421875
166,107.421875
167,107.421875
168,107.421875
169,107.421875
170,107.421875
171,107.421875
172,107.421875
173,107.421875
174,80.078125
175,52.73437500000001
176,52.73437500000001
177,52.73437500000001
178,52.73437500000001
179,50.78125000000001
180,50.78125000000001
180,50.78125000000001
