time;interpolated Pixel forehead
0;218.25371853546912
0.029;218.18666429002
0.059;218.11729782921057
0.089;218.04793136840115
0.119;217.9785649075917
0.149;217.90919844678228
0.179;217.83983198597286
0.209;217.77046552516342
0.239;217.701099064354
0.269;217.63173260354458
0.299;217.56236614273513
0.329;217.4929996819257
0.359;217.4236332211163
0.389;217.35426676030684
0.419;217.28490029949742
0.449;217.215533838688
0.479;217.14616737787856
0.509;217.07680091706914
0.539;217.00743445625972
0.569;216.93806799545027
0.599;216.86870153464085
0.629;216.79933507383143
0.659;216.72996861302198
0.689;216.66060215221256
0.719;216.59123569140314
0.749;216.5218692305937
0.779;216.45250276978427
0.809;216.38313630897485
0.839;216.3137698481654
0.869;216.244403387356
0.899;216.17503692654657
0.929;216.28517177426477
0.959;216.40149632227704
0.989;216.33070348454964
1.019;214.85362965047278
1.049;213.9043823448241
1.079;214.2577311158607
1.109;214.5339826800857
1.139;214.50184541706426
1.169;214.46970815404282
1.199;214.4891927502962
1.229;214.51045741066255
1.259;214.5163741929893
1.289;214.57153658551684
1.319;214.65154215532368
1.349;214.72481761935543
1.379;214.6833305591902
1.409;214.43437531309488
1.439;214.48697525298067
1.469;214.46818555977077
1.499;214.3191111111111
1.529;214.12355555555555
1.559;214.0458570198105
1.589;214.03507027532672
1.619;213.69836562118664
1.649;213.36166096704656
1.679;213.2506638428277
1.709;213.35572201676305
1.739;213.50651386130974
1.769;213.6075510346085
1.799;213.69322468181628
1.829;213.56380896375015
1.859;213.43439324568402
1.889;213.42654117982008
1.919;213.37494492705432
1.949;213.34051583973712
1.979;213.3198194187982
2.009;213.0355030880728
2.039;212.4293076427106
2.069;211.82311219734837
2.099;211.84951152103352
2.129;211.9210961853649
2.159;211.8023453881184
2.189;211.4660683490686
2.219;210.98767447138468
2.249;210.50438001305824
2.279;210.14102656551964
2.309;209.8547135593542
2.339;209.59770015437218
2.369;209.34068674939016
2.399;208.84990666997825
2.429;208.35106567075843
2.459;208.11907750798034
2.489;207.9467176401774
2.519;207.79081757917996
2.549;207.78441540354382
2.579;207.72039364718253
2.609;207.65637189082125
2.639;207.49506377830122
2.669;207.42046605876394
2.699;207.413653355693
2.729;207.46098100758022
2.759;207.64937258687257
2.789;207.78692084942085
2.819;208.00181619589515
2.849;208.30749199283747
2.879;208.49878315891942
2.909;208.42409282686265
2.939;208.33403578903153
2.969;208.66469689398713
2.999;208.9632586634626
3.029;208.81242973621661
3.059;209.01805589908486
3.089;209.14332677700963
3.119;209.23639267494917
3.149;209.17368291001782
3.179;209.01532380412272
3.209;209.05452261306533
3.239;209.05186225243867
3.269;209.1583357966302
3.299;209.28945642057502
3.329;209.423434225699
3.359;209.49617898604924
3.389;209.49894312380087
3.419;209.3626745474825
3.449;209.32982184245066
3.479;209.3898699881696
3.509;209.4606685096758
3.539;209.73478350830342
3.569;210.00090119317977
3.599;210.0975345475056
3.629;210.11583012015538
3.659;210.13902976350118
3.689;210.18718903421785
3.719;210.3039872802044
3.749;210.40734025442316
3.779;210.32245942389238
3.809;210.3450698694769
3.839;210.453939749322
3.869;210.38124312834418
3.899;210.30405124524947
3.929;210.45609926345782
3.959;210.59501622986522
3.989;210.73393319627266
4.019;210.75101278264964
4.049;210.83157394893524
4.079;210.66993956654963
4.109;210.3463993871297
4.139;210.2199948927477
4.169;210.09359039836568
4.199;210.0861658493664
4.229;210.12766123759985
4.259;210.20485362159775
4.289;211.06559469116897
4.319;211.16918896195537
4.349;211.2727832327418
4.379;211.24750641113974
4.409;211.16082426576796
4.439;211.05752142513242
4.469;210.9599843597263
4.499;210.92733746412088
4.529;211.19333618696305
4.559;211.18167929363608
4.589;211.11449127707527
4.619;211.05178246161853
4.649;211.05178246161853
4.679;211.22263308544586
4.709;211.34664324746294
4.739;211.40397577905776
4.769;211.4406238170944
4.799;211.40519342872284
4.829;211.35705940393106
4.859;211.30801797653783
4.889;211.16142998951022
4.919;211.1758826537185
4.949;211.37660737660738
4.979;211.47765947765947
5.009;211.5015995015995
5.039;211.52553952553953
5.069;211.63606654783126
5.099;211.7329354147536
5.129;211.76601681147136
5.159;211.62255488436742
5.189;211.0671585350129
5.219;211.13156695675946
5.249;211.22329265876505
5.279;211.3023727340006
5.309;211.3935955802153
5.339;211.49869587897757
5.369;211.6622287897141
5.399;211.77801829823602
5.429;211.7530161217823
5.459;211.65075541859667
5.489;211.7231437152084
5.519;211.80155439112352
5.549;211.86548243975852
5.579;211.88182471304464
5.609;211.88016075995617
5.639;211.84132886564237
5.669;211.7489750021134
5.699;211.57827097263717
5.729;211.45231659316167
5.759;211.70025152302057
5.789;211.8065747866116
5.819;211.89234528195843
5.849;211.9758321363892
5.879;212.03754014344327
5.909;212.1533330283902
5.939;212.29079376696248
5.969;212.10384324399698
5.999;211.67519429464582
6.029;211.56017898125472
6.059;211.72164351413713
6.089;211.89226882820662
6.119;211.91841406485884
6.149;211.94455930151108
6.179;211.7182767624021
6.209;211.74838121444745
6.239;211.8315039459358
6.269;211.9279050828094
6.299;212.03315848993975
6.329;211.94000482821627
6.359;211.5041480475634
6.389;211.43856530093356
6.419;211.42994779030724
6.449;211.76699777771375
6.479;212.13700118063755
6.509;212.13627325233776
6.539;211.8302031364289
6.569;211.60628814750336
6.599;211.71099366651114
6.629;211.8129193659226
6.659;211.8342302970404
6.689;211.85554122815822
6.719;211.32754613784994
