time;Pixel rightCheek
0;203.09716599190284
0.9;202.30427465499832
0.967;202.07674183776507
1;201.40424099629755
1.034;202.71262587141752
1.103;201.99582225598178
1.17;202.04443600455753
1.235;201.86193889098453
1.27;201.99471897397208
1.305;201.5274102079395
1.37;201.53459357277882
1.404;201.51136363636363
1.44;201.525
1.477;201.50745712155108
1.543;201.472408650261
1.586;201.02908277404921
1.652;201.51436993367722
1.689;201.66028002947678
1.724;202.10365398956003
1.797;201.4110744407774
1.867;201.48294829482947
1.901;200.70963122090942
1.936;199.79484425349088
1.97;199.5012531328321
2.004;200.25
2.071;199.6922532720198
2.145;199.71135479306685
2.19;199.12966190310212
2.258;197.00099833610648
2.295;196.40399334442597
2.37;195.71352785145888
2.439;195.74324324324326
2.474;195.746138996139
2.508;195.04325699745547
2.546;195.04325699745547
2.613;195.60543130990416
2.651;195.36389776357828
2.721;195.98242811501598
2.755;195.08273268567848
2.79;195.54622375430898
2.828;195.7066750235036
2.862;196.5340246273493
2.896;196.80103694102397
2.93;195.6363924050633
2.997;195.8617088607595
3.031;195.83528265107213
3.066;196.41455490578298
3.134;196.69739800835208
3.172;196.94731769996787
3.209;197.37719298245614
3.243;197.48408057179986
3.277;197.64262508122158
3.345;197.62702003878474
3.391;197.3109243697479
3.432;197.23434939364142
3.468;197.4149459193707
3.509;197.4221566699443
3.544;198.6014686248331
3.579;199.02036048064085
3.613;199.2716955941255
3.681;199.01052285432422
3.747;198.44909208819715
3.782;198.21206225680933
3.817;198.31022017745644
3.852;198.30036148537627
3.887;198.35754189944134
3.923;198.47895077720207
3.99;198.51165803108807
4.029;199.10223228728566
4.064;198.84568100938208
4.098;198.4332897318509
4.184;198.2753433616743
4.218;198.44064
4.254;198.19168
4.289;199.22747893713546
4.357;199.3097861309138
4.395;199.11672763551712
4.462;198.89324908546723
4.495;198.68639840372464
4.534;199.01812977099237
4.617;198.8980470043032
4.654;198.8980470043032
4.692;198.91492883151275
4.732;198.70109235352533
4.767;198.88845905867183
4.801;199.11121856866538
4.868;199.37951607557176
4.905;199.14451441829632
4.939;198.66624122527122
4.976;198.82801531589024
5.05;199.04726448688896
5.084;199.16154095176432
5.15;199.27743606345095
5.192;198.3883622098725
5.226;198.45308924485127
5.295;198.21354838709678
5.339;198.2825806451613
5.373;198.73369916074887
5.41;198.34280180761783
5.46;198.12147435897435
5.542;198.1621794871795
5.585;198.3217391304348
5.619;198.03703703703704
5.657;197.9951690821256
5.69;198.72968545216253
5.723;198.57798165137615
5.756;198.5910878112713
5.792;198.20415449529375
5.859;198.25965595585848
5.898;199.1268151016457
5.932;199.4730558244595
5.966;198.96837689577282
6;198.41748849441157
6.034;198.36160420775806
6.082;198.7365192121408
6.15;198.84155844155845
6.184;198.6051948051948
6.251;198.7758234729773
6.318;198.89542692676687
6.363;198.08643183300717
6.43;198.0300065231572
6.464;198.39392960929933
6.497;198.65450435905714
6.563;197.59922804760373
6.628;197.1027375201288
6.695;197.5159420289855
6.728;196.9814323607427
6.762;196.97049071618036
6.796;197.0946308724832
6.83;197.153355704698
6.864;197.19630872483222
6.931;196.33344124312075
6.966;196.63612819682746
7;196.7354943273906
7.066;196.98249594813615
7.1;196.15480769230768
7.133;195.85673076923078
7.167;195.36384
7.235;195.1728
7.301;195.38213479522736
7.334;195.35827152531442
7.369;195.1354401805869
7.435;195.1073482428115
7.469;194.48019169329075
7.503;194.1105431309904
7.571;194.38444157520982
7.604;194.19851517107813
7.642;194.30454545454546
7.676;194.525
7.71;194.01836340206185
7.744;193.8882087628866
7.781;193.78513991637183
7.815;193.42811193309745
7.848;193.14924412994532
7.882;192.621387283237
7.915;192.51252408477842
7.95;192.94155427103405
7.984;193.79623824451411
8.019;193.56050156739812
8.053;193.62758620689655
8.095;193.56439757110897
8.135;193.5775007989773
8.178;193.44363289933312
8.214;193.03715465227057
8.28;192.54842889536766
8.315;192.8351149983803
8.349;193.2434231378764
8.383;193.53343898573692
8.45;193.14657980456025
8.484;193.3970684039088
8.518;193.57746478873239
8.553;193.72951344430217
8.589;193.28649167733676
8.655;192.93266666666668
8.69;192.93266666666668
8.722;193.23116383456235
8.774;193.3677460724591
8.84;193.9671052631579
8.875;194.28651315789475
8.909;193.5967845659164
8.942;193.49421221864952
8.975;193.0958199356913
9.009;193.7615808228053
9.043;193.92776158082282
9.077;193.86387096774195
9.11;193.94354838709677
9.144;193.80225806451614
9.178;194.11774193548388
9.212;194.1009265387161
9.245;194.30675049636002
9.315;194.90560100692258
9.351;194.76242920075518
9.388;194.4490245437382
9.421;194.22482667547044
9.455;194.22185539782106
9.489;194.2612527541706
9.524;194.73591438463959
9.589;195.06017004578155
9.624;194.99018966644866
9.658;194.98306168104827
9.692;195.1297539149888
9.726;195.09811441355066
9.765;194.44741074300418
9.817;193.94628497909295
9.882;193.96793844180826
9.916;194.18114780378326
9.95;194.3487994808566
9.983;194.30369889682024
10.017;194.2526759649692
10.084;194.31884528057088
10.118;194.72274650178977
10.152;194.30068337129842
10.186;194.39444076770351
10.227;194.18398411647917
10.261;194.32263401720715
10.332;194.40109712810585
10.379;194.59793481768313
10.413;194.83213820078228
10.447;194.79432855280314
10.514;195.6572347266881
10.548;195.70418006430867
10.582;195.44309210526316
10.648;194.61513687600643
10.682;194.8167471819646
10.716;194.92753623188406
10.751;195.03474270730908
10.818;194.62176335627663
10.851;194.93018682399213
10.885;194.955078125
10.919;195.06380208333334
10.953;195.4448951994591
10.986;195.26538201487492
11.019;195.15006553079948
11.089;195.20445609436436
11.126;195.84392310198763
11.16;195.84392310198763
11.194;196.28240740740742
11.228;196.15079365079364
11.262;195.4748316768195
11.295;195.53735171529337
11.361;195.91054825264507
11.395;196.00493421052633
11.429;195.66842105263157
11.495;196.5521512385919
11.533;196.9390482398957
11.583;197.53335513407455
11.62;197.51831262262917
11.654;197.7083060824068
11.688;198.1306911234851
11.726;198.2934818211595
11.772;197.65325482499182
11.805;197.72881910369642
11.872;197.7814332247557
11.907;197.81758957654722
11.941;198.00358306188926
11.976;198.29477124183006
12.038;198.37222222222223
12.072;198.06254071661238
12.105;197.9814332247557
12.14;198.29055374592835
12.173;197.73751600512165
12.208;197.7035851472471
12.241;197.6977118917177
12.275;197.53851111827265
12.309;198.33548179181437
12.378;198.50112794070256
12.412;197.28190476190477
12.447;197.36031746031745
12.482;197.36031746031745
12.549;197.595914458985
12.587;197.74848388126395
12.654;196.57138190133944
12.688;196.36981378634434
12.722;195.74823830877642
12.755;195.4368994234465
12.789;196.08757244043787
12.822;196.0882163554411
12.861;195.74500965872505
12.928;195.72784610532955
12.963;195.88741721854305
13.03;196.0700325732899
13.063;196.01889250814332
13.097;195.9723018147087
13.131;195.75803884113338
13.166;196.17964071856287
13.202;196.30771789753825
13.243;196.44372782973235
13.277;196.36859077716866
13.331;196.42599161560787
13.37;196.1750477402928
13.405;196.26034373010822
13.438;196.36887332908975
13.472;196.26453488372093
13.507;196.1485788113695
13.541;195.765923052053
13.575;196.09796314258003
13.643;196.18493372130618
13.681;196.10832529733204
13.715;196.21825779492124
13.75;195.86209108402824
13.782;196.0497113534317
13.817;196.03029326458267
13.852;196.26683854334516
13.886;196.69843300287815
13.92;196.351135273425
13.955;196.0889031020147
13.993;196.12922977763455
14.061;196.34224943602965
14.095;197.10239018087856
14.13;197.34560723514213
14.164;197.25839793281654
14.199;197.82848930054297
14.233;198.00127754710954
14.27;198.66687777074097
14.361;197.9214692843572
14.394;198.56425120772946
14.461;198.34202898550726
14.495;199.93329057087877
14.529;200.13438101347018
14.564;199.48112603966732
14.598;199.54542546385156
14.665;199.32916926920674
14.73;198.867270455965
14.763;198.6517801374141
14.797;198.9078520441272
14.832;199.0425048669695
14.864;199.4131545338442
14.908;199.5785440613027
14.975;198.91586073500966
15.043;199.41154090044387
15.076;199.6271401395054
15.11;199.08577878103839
15.144;198.97516930022573
15.179;198.65999374413514
15.242;198.28151391929936
15.284;198.82432869621482
15.318;199.12779035910708
15.353;198.76512455516016
15.387;197.89115432873274
15.423;197.93851944792974
15.491;197.95904
15.524;198.10688
15.591;196.93937480265234
15.624;196.73255446795073
15.658;197.20290322580644
15.693;197.55161290322582
15.737;197.26349206349207
15.808;197.03460317460318
15.842;197.0974603174603
15.876;198.08322538860102
15.91;197.98024611398964
15.945;198.00259067357513
15.978;196.75592791653494
16.011;196.75592791653494
16.045;197.99040307101728
16.111;197.41778630838132
16.147;196.83002560819463
16.181;196.8364276568502
16.216;197.53599221789884
16.25;197.48313878080415
16.284;197.41951062459756
16.318;197.41403734707018
16.353;197.64616870573084
16.42;196.57564344005021
16.455;196.37131198995607
16.523;198.19554536521454
16.556;197.7906976744186
16.589;196.9545167403664
16.623;196.810802274163
16.656;198.0605168465816
16.724;198.18940137389598
16.757;198.28743273187717
16.791;198.34156378600824
16.826;198.26210826210826
16.86;198.90616797900262
16.895;198.8188976377953
16.941;198.75623359580052
16.974;198.9025590551181
17.018;198.74879071267333
17.052;198.73331183489196
17.086;199.33778501628663
17.12;199.55081433224757
17.154;198.8594249201278
17.188;198.89872204472843
17.239;199.52659225213395
17.273;199.22980958634275
17.31;199.23834537097832
17.343;198.84052835051546
17.377;199.1639819587629
17.416;199.4551407989522
17.451;199.50654878847413
17.486;199.5091683038638
17.524;199.71643745907008
17.591;198.9336767546684
17.624;199.322601416613
17.665;198.6728941330711
17.699;198.78892166502786
17.734;198.76237299246148
17.767;198.5949535192563
17.801;198.4621513944223
17.835;198.466754879259
17.869;198.22891167714192
17.937;198.16351575456054
18.004;198.1021558872305
18.049;197.989941596366
18.083;197.51427644386763
18.117;197.5632706035042
18.15;197.44855144855146
18.184;197.4005994005994
18.217;196.73908826382154
18.251;196.9282250242483
18.297;197.08651315789473
18.33;196.52105263157895
18.396;196.92899022801302
18.43;197.1472312703583
18.463;197.3602605863192
18.497;197.3257219610477
18.532;197.51242444593686
18.572;197.28059499661933
18.639;197.24814063556457
18.671;197.36883029073698
18.74;198.07602921646748
18.813;198.12740141557128
18.847;198.12740141557128
18.881;197.67774086378736
18.918;197.60764119601328
18.95;197.86112042938612
18.983;197.70379067427038
19.017;197.87252599798725
19.052;198.11844724618447
19.086;198.1264100862641
19.12;198.24485733244856
19.156;198.2409597837107
19.188;198.13011152416357
19.256;197.99898614396756
19.29;197.65610406937958
19.324;197.89059372915276
19.358;198.587593728698
19.392;198.41376959781869
19.429;198.62031356509885
19.462;197.4934210526316
19.498;197.72368421052633
19.532;198.53666779317336
19.618;198.79993240959783
19.652;198.16048974189277
19.687;198.20747849106553
19.721;198.78593168752113
19.755;198.76022996280014
19.789;198.76022996280014
19.846;198.1779264214047
19.882;198.30133779264213
19.924;198.8208754208754
19.958;199.25218855218856
19.992;198.82854209445586
20.026;198.86789869952088
20.063;198.7381596752368
20.097;198.76319350473614
20.131;198.8859945872801
20.166;198.64460285132384
20.199;198.80278343516633
20.234;198.5736591989138
20.268;197.7781217750258
20.305;197.72273821809426
20.339;197.7292741658067
20.406;198.42021095610752
20.44;198.4120449132358
20.485;198.40157211209842
20.519;198.33321941216678
20.553;198.5816814764183
20.61;198.48108665749655
20.649;198.4277854195323
20.696;197.9869191049914
20.728;197.984165232358
20.764;198.17933856120013
20.798;198.2560518240709
20.84;198.57721345229925
20.873;198.23987645847632
20.942;198.73266986959507
20.976;199.48735711811568
21.011;199.48735711811568
21.045;199.28012149848126
21.078;199.69422882213973
21.11;199.77534246575343
21.172;199.83458904109588
21.237;199.47286553750433
21.271;199.2782578638092
21.305;199.6305906452714
21.339;199.6725844998293
21.373;199.11362856162032
21.412;199.23069001029867
21.483;199.3686920700309
21.517;200.4059680777238
