Count;Frequencies leftCheek
45.605;87.890625
46.08;87.890625
46.579;87.890625
47.058;87.890625
47.582;87.890625
48.013;87.890625
48.479;87.890625
48.974;87.890625
49.496;87.890625
49.942;87.890625
50.398;87.890625
50.902;87.890625
51.366;87.890625
51.852;87.890625
52.34;87.890625
52.797;87.890625
53.289;87.890625
53.759;87.890625
54.24;87.890625
54.744;87.890625
55.264;87.890625
55.679;87.890625
56.171;87.890625
56.646;87.890625
57.126;85.9375
57.624;85.9375
58.099;85.9375
58.573;85.9375
59.065;85.9375
59.515;85.9375
59.995;85.9375
60.483;85.9375
60.956;85.9375
61.442;85.9375
61.932;85.9375
62.398;85.9375
62.894;85.9375
63.356;85.9375
63.842;85.9375
64.339;85.9375
64.827;85.9375
65.286;85.9375
65.77;85.9375
66.255;85.9375
66.746;85.9375
67.262;85.9375
67.688;85.9375
68.168;85.9375
68.683;85.9375
69.138;85.9375
69.614;85.9375
70.091;85.9375
70.569;85.9375
71.042;85.9375
71.53;85.9375
71.994;85.9375
72.531;83.98437500000001
72.968;83.98437500000001
73.454;83.98437500000001
73.971;83.98437500000001
74.407;83.98437500000001
74.896;83.98437500000001
75.382;83.98437500000001
75.895;83.98437500000001
76.337;83.98437500000001
76.804;83.98437500000001
77.355;83.98437500000001
77.807;83.98437500000001
78.261;83.98437500000001
78.729;83.98437500000001
79.261;83.98437500000001
79.707;83.98437500000001
80.168;83.98437500000001
80.653;83.98437500000001
81.142;83.98437500000001
81.635;83.98437500000001
82.104;83.98437500000001
82.606;83.98437500000001
83.048;83.98437500000001
83.523;83.98437500000001
84.019;83.98437500000001
84.497;83.98437500000001
84.989;82.03125
85.441;82.03125
85.916;82.03125
86.42;82.03125
86.904;82.03125
87.437;82.03125
87.851;82.03125
88.325;82.03125
88.795;82.03125
89.276;82.03125
89.777;82.03125
90.253;82.03125
90.741;82.03125
91.22;82.03125
91.675;82.03125
92.188;82.03125
92.649;82.03125
93.12;82.03125
93.6;82.03125
94.087;82.03125
94.565;82.03125
95.044;82.03125
95.54;82.03125
95.996;82.03125
96.483;83.98437500000001
96.983;83.98437500000001
97.461;83.98437500000001
97.922;83.98437500000001
98.429;83.98437500000001
98.915;83.98437500000001
99.364;83.98437500000001
99.846;83.98437500000001
100.326;83.98437500000001
100.849;83.98437500000001
101.291;83.98437500000001
101.763;83.98437500000001
102.263;83.98437500000001
102.725;83.98437500000001
103.23;83.98437500000001
103.686;83.98437500000001
104.191;83.98437500000001
104.645;83.98437500000001
105.126;83.98437500000001
105.648;83.98437500000001
106.084;83.98437500000001
106.563;83.98437500000001
107.063;83.98437500000001
107.531;83.98437500000001
108.018;83.98437500000001
108.501;83.98437500000001
108.989;83.98437500000001
109.437;83.98437500000001
109.922;83.98437500000001
110.411;83.98437500000001
110.932;83.98437500000001
111.385;83.98437500000001
111.877;83.98437500000001
112.363;83.98437500000001
112.835;83.98437500000001
113.315;83.98437500000001
113.791;83.98437500000001
114.317;83.98437500000001
114.773;83.98437500000001
115.239;83.98437500000001
115.722;83.98437500000001
116.196;83.98437500000001
116.669;83.98437500000001
117.161;83.98437500000001
117.626;83.98437500000001
118.116;83.98437500000001
118.602;83.98437500000001
119.092;83.98437500000001
119.564;83.98437500000001
120.092;83.98437500000001
120.569;83.98437500000001
120.999;83.98437500000001
121.534;83.98437500000001
121.983;83.98437500000001
122.441;83.98437500000001
122.936;83.98437500000001
123.459;83.98437500000001
123.874;83.98437500000001
124.344;83.98437500000001
124.837;83.98437500000001
125.327;83.98437500000001
125.813;83.98437500000001
126.328;85.9375
126.765;85.9375
127.228;85.9375
127.744;85.9375
128.207;85.9375
128.702;85.9375
129.197;85.9375
129.632;85.9375
130.141;85.9375
130.614;85.9375
131.082;85.9375
131.574;85.9375
132.04;85.9375
132.533;85.9375
133.012;85.9375
133.507;85.9375
133.95;85.9375
134.446;85.9375
134.91;85.9375
135.432;85.9375
135.914;85.9375
136.35;85.9375
136.841;85.9375
137.321;85.9375
137.784;85.9375
138.304;85.9375
138.763;85.9375
