time;Pixel forehead
0;226.48041958041958
1.059;226.11421585749216
1.259;226.28815927348936
1.293;226.74184496667837
1.36;228.28411083830235
1.394;228.13497363796134
1.432;224.63128295254833
1.501;223.43582510578278
1.568;226.37200282087448
1.602;229.219571230982
1.637;228.17738589211618
1.704;226.01053740779767
1.739;226.701440112399
1.806;227.22976776917665
1.89;226.41780581843673
1.925;226.4192078513845
1.964;225.93866105853488
1.998;226.05842776203966
2.031;226.16218130311614
2.067;226.59040057740887
2.135;226.3641284734753
2.171;226.89248067463106
2.223;227.27020379479973
2.262;226.99472944483486
2.33;226.9912982944657
2.397;227.57799442896936
2.433;227.47458217270196
2.466;227.57177447250086
2.499;227.60636457973018
2.533;227.9322033898305
2.578;227.9553633217993
2.645;227.25968586387435
2.713;227.2411867364747
2.779;226.88032100488485
2.813;226.59525471039777
2.849;226.49213561691715
2.883;226.7347081440056
2.957;226.09167544783983
3;226.21320688443976
3.038;226.50228953856993
3.107;226.35822472701656
3.141;226.9821052631579
3.176;227.33052631578948
3.243;227.3776371308017
3.279;226.98382559774964
3.326;227.41935483870967
3.36;227.304698457223
3.426;227.43561931420575
3.46;227.83379986004198
3.526;228.80877192982456
3.56;228.95157894736843
3.594;228.26490066225165
3.63;228.21157197629836
3.667;228.55977692575811
3.702;228.4958217270195
3.735;228.53481894150417
3.77;227.92424778761062
3.803;227.9433628318584
3.873;226.5742286751361
3.917;226.86352087114338
3.986;226.39745916515426
4.019;226.8907441016334
4.053;227.55789473684212
4.087;228.1575951618641
4.123;228.1575951618641
4.158;227.60439177413733
4.224;228.00592540955037
4.258;227.9396702911259
4.292;227.6085584005612
4.359;227.7994448299792
4.392;228.11727966689799
4.426;227.8682842287695
4.498;228.04124783362218
4.532;228.25797406239047
4.565;228.1720995443393
4.635;228.25236593059938
4.669;228.54096638655463
4.704;228.47794117647058
4.742;228.20629975770163
4.789;228.28175839390792
4.825;228.5043267566632
4.859;228.1690335988916
4.894;228.15067544163492
4.928;227.05469032959073
4.961;227.16696848967766
4.997;227.02825063382832
5.031;227.08858965272856
5.065;226.99681077250176
5.099;227.11055988660524
5.134;227.3712976022567
5.175;227.29830747531736
5.208;227.20557122708038
5.242;227.43159379407615
5.278;227.5417388292345
5.315;227.57256667821267
5.348;227.27069735486089
5.384;227.40364136035726
5.423;227.4843588862152
5.457;227.6682708834651
5.491;227.66277071158473
5.53;227.5094534204194
5.574;227.5062197650311
5.625;227.59640635798203
5.659;227.28472702142363
5.693;227.34243261921216
5.726;227.52271163110805
5.762;227.20543702684103
5.796;227.32518926359256
5.83;227.12482710926693
5.863;226.85096818810513
5.9;226.81950207468878
5.934;227.09346114344402
5.969;227.0688120506676
6.047;227.31230716489543
6.114;227.23517312307166
6.152;227.23124569855472
6.219;227.54783207157604
6.286;228.03340220385675
6.353;227.76962809917356
6.403;227.81855670103093
6.443;227.96391752577318
6.51;227.7718213058419
6.544;227.57736240913812
6.584;227.687088958117
6.652;227.49047454104607
6.689;227.41323172843784
6.757;227.42807625649914
6.84;227.37134811686025
6.918;227.5533262935586
6.953;227.3684210526316
6.987;227.458495231367
7.022;227.17661603673614
7.056;227.3719533733663
7.09;226.98904980572237
7.124;227.11700247437258
7.159;226.89042064333688
7.205;226.89042064333688
7.242;226.52424778761062
7.309;226.77592920353982
7.349;227.04107648725213
7.384;226.78045325779036
7.418;226.94524394524396
7.453;226.93752193752195
7.487;227.49044807224732
7.523;227.37165682528655
7.591;226.97820069204153
7.624;226.92249134948096
7.691;227.14429065743946
7.726;227.52967719541826
7.759;227.47309961818812
7.798;227.46945115636865
7.83;227.46945115636865
7.864;227.2823610631688
7.902;227.49463853337946
7.939;227.2639225181598
8.007;227.23870300103485
8.042;227.44843049327355
8.076;227.3728872024836
8.109;227.69389179755672
8.163;226.62303664921467
8.21;225.6863157894737
8.244;225.04315789473685
8.278;224.70736842105262
8.311;223.91649122807019
8.344;225.43561931420575
8.378;225.8967809657103
8.411;227.55227032734953
8.445;227.82717353044703
8.501;227.37530605106681
8.534;227.7558586918503
8.568;227.68068102849202
8.602;227.5858234885337
8.637;226.93698630136987
8.671;226.98287671232876
