Time,Frequ,Polar
46,87.890625,84
47,87.890625,84
48,87.890625,84
49,87.890625,84
50,87.890625,85
51,87.890625,85
52,83.98437500000001,85
53,83.98437500000001,86
54,83.98437500000001,85
55,83.98437500000001,85
56,83.98437500000001,86
57,83.98437500000001,86
58,83.98437500000001,86
59,83.98437500000001,86
60,83.98437500000001,86
61,83.98437500000001,85
62,83.98437500000001,84
63,85.9375,83
64,85.9375,83
65,85.9375,83
66,85.9375,83
67,85.9375,84
68,85.9375,84
69,85.9375,83
70,85.9375,83
71,84.9609375,82
72,83.98437500000001,82
73,83.98437500000001,82
74,83.98437500000001,82
75,83.98437500000001,83
76,83.98437500000001,84
77,83.98437500000001,85
78,83.98437500000001,86
79,83.98437500000001,87
80,83.98437500000001,87
81,83.98437500000001,87
82,83.98437500000001,86
83,83.98437500000001,86
84,83.98437500000001,85
85,83.98437500000001,85
86,83.98437500000001,84
87,83.98437500000001,84
88,83.98437500000001,84
89,83.98437500000001,84
90,83.98437500000001,85
91,83.98437500000001,85
92,83.98437500000001,86
93,83.98437500000001,86
94,83.98437500000001,85
95,84.9609375,85
96,83.98437500000001,84
97,83.98437500000001,83
98,83.98437500000001,83
99,83.98437500000001,83
100,83.98437500000001,84
101,83.98437500000001,85
102,83.98437500000001,85
103,83.98437500000001,86
104,83.98437500000001,84
105,83.98437500000001,83
106,83.98437500000001,83
107,83.98437500000001,82
108,83.98437500000001,82
109,83.98437500000001,81
110,83.98437500000001,82
111,83.98437500000001,82
112,83.98437500000001,84
113,83.98437500000001,85
114,83.98437500000001,86
115,83.98437500000001,86
116,83.98437500000001,86
117,83.98437500000001,86
118,83.98437500000001,86
119,83.98437500000001,85
120,83.98437500000001,86
121,83.98437500000001,86
122,83.98437500000001,86
123,83.98437500000001,87
124,83.98437500000001,86
125,83.98437500000001,85
126,83.98437500000001,84
127,83.98437500000001,84
128,83.98437500000001,83
129,84.9609375,83
130,85.9375,84
131,85.9375,85
132,85.9375,86
133,85.9375,86
134,85.9375,87
135,85.9375,87
136,85.9375,86
137,85.9375,85
138,85.9375,84
139,85.9375,84
140,85.9375,83
141,85.9375,83
142,85.9375,83
143,85.9375,83
144,85.9375,83
145,85.28645833333333,83
146,83.98437500000001,82
147,83.98437500000001,82
148,83.98437500000001,81
149,83.98437500000001,81
150,83.98437500000001,81
151,83.98437500000001,82
152,83.98437500000001,82
153,83.98437500000001,82
154,83.98437500000001,83
155,83.98437500000001,83
156,82.03125,84
157,82.03125,85
158,82.03125,86
159,82.03125,87
160,82.03125,88
161,82.03125,89
162,82.03125,89
163,82.03125,89
164,82.03125,88
165,82.03125,87
166,82.03125,86
167,82.03125,85
168,82.03125,85
169,82.03125,85
170,82.03125,86
171,82.03125,86
172,82.03125,87
173,82.03125,87
174,84.9609375,87
175,87.890625,87
176,87.890625,87
177,85.9375,87
178,85.9375,87
179,85.9375,87
180,85.9375,88
