time;interpolated Pixel rightCheek
0;209.8094330633635
0.024;209.79916337582273
0.054;209.7863262663967
0.084;209.77348915697073
0.114;209.76065204754474
0.144;209.74781493811875
0.174;209.73497782869273
0.204;209.72214071926675
0.234;209.70930360984076
0.264;209.69646650041477
0.294;209.68362939098876
0.324;209.67079228156277
0.354;209.65795517213678
0.384;209.6451180627108
0.414;209.6322809532848
0.444;209.6194438438588
0.474;209.6066067344328
0.504;209.59376962500681
0.534;209.58093251558083
0.564;209.5680954061548
0.594;209.55525829672882
0.624;209.54242118730284
0.654;209.52958407787685
0.684;209.51674696845083
0.714;209.50390985902484
0.744;209.49107274959886
0.774;209.47823564017287
0.804;209.46539853074685
0.834;209.45256142132087
0.864;209.43972431189488
0.894;209.4268872024689
0.924;209.4140500930429
0.954;209.4012129836169
0.984;209.3883758741909
1.014;209.3755387647649
1.044;209.36270165533892
1.074;209.3588830043332
1.104;209.36408281174772
1.134;209.36928261916228
1.164;209.3744824265768
1.194;209.37968223399133
1.224;209.3848820414059
1.254;209.39008184882042
1.284;210.30621240072963
1.314;210.8141439099019
1.344;211.0690531940873
1.374;210.54609536851072
1.404;209.36473557995708
1.434;208.67052692182665
1.464;208.3399415405934
1.494;208.00935615936015
1.524;208.40396822569727
1.554;209.0192925586863
1.584;210.09900316321998
1.614;210.81221813315491
1.644;210.332215471898
1.674;209.74060630328424
1.704;209.14899713467048
1.734;209.38968481375358
1.764;209.56078513385992
1.794;209.7179679821709
1.824;209.67315707810477
1.854;209.49368367245387
1.884;209.31421026680297
1.914;209.16248098464942
1.944;209.0766128031375
1.974;209.29419080266214
2.004;209.92868677170165
2.034;210.06469376287765
2.064;210.09713307192297
2.094;210.10093834894937
2.124;210.10156206686256
2.154;209.99314874091203
2.184;209.89821002386634
2.214;209.90344226179548
2.244;209.85026620157885
2.274;209.82511293452535
2.304;209.87954204888172
2.334;209.9074968322789
2.364;209.76336846444138
2.394;209.6192400966039
2.424;209.49692380501656
2.454;209.5597291793652
2.484;209.53151402500845
2.514;209.3607178001312
2.544;209.29614723251967
2.574;209.4663595226291
2.604;209.3714862708217
2.634;209.23583062795012
2.664;208.9577551415303
2.694;208.59722606147722
2.724;208.4243641112482
2.754;208.57565447616983
2.784;208.73026152957678
2.814;208.90493361867038
2.844;209.18057191230176
2.874;209.6929958960328
2.904;209.93553111250785
