time;interpolated Pixel forehead
0;226.48041958041958
0.024;226.47212034590564
0.054;226.46174630276323
0.084;226.4513722596208
0.114;226.4409982164784
0.144;226.43062417333596
0.174;226.42025013019355
0.204;226.40987608705112
0.234;226.3995020439087
0.264;226.38912800076628
0.294;226.37875395762387
0.324;226.36837991448144
0.354;226.35800587133903
0.384;226.3476318281966
0.414;226.3372577850542
0.444;226.32688374191176
0.474;226.31650969876935
0.504;226.30613565562692
0.534;226.2957616124845
0.564;226.28538756934208
0.594;226.27501352619967
0.624;226.26463948305724
0.654;226.25426543991483
0.684;226.2438913967724
0.714;226.23351735363
0.744;226.22314331048756
0.774;226.21276926734515
0.804;226.20239522420272
0.834;226.1920211810603
0.864;226.18164713791788
0.894;226.17127309477547
0.924;226.16089905163304
0.954;226.15052500849063
0.984;226.1401509653482
1.014;226.1297769222058
1.044;226.11940287906336
1.074;226.12726161369196
1.104;226.15335312609153
1.134;226.1794446384911
1.164;226.20553615089068
1.194;226.23162766329025
1.224;226.25771917568986
1.254;226.28381068808943
1.284;226.62175169495185
1.314;227.22524173241126
1.344;227.9158085406011
1.374;228.2227014028678
1.404;227.21294977337897
1.434;224.59663200046816
1.464;224.07686771926575
1.494;223.55710343806334
1.524;224.443766709471
1.554;225.7584731490643
1.584;227.71203501386626
1.614;228.86225054337086
1.644;227.95099873703813
1.674;226.9807680724179
1.704;226.01053740779767
1.734;226.60273972602738
1.764;226.8985772977638
1.794;227.13514192020156
1.824;227.05577592258953
1.854;226.765789511611
1.884;226.47580310063245
1.914;226.41876721245805
1.944;226.18509531127827
1.974;225.9738865595657
2.004;226.07729204223537
2.034;226.19786624264054
2.064;226.55471563788447
2.094;226.5005572420235
2.124;226.4007313138175
2.154;226.6429810240853
2.184;226.98691145467322
2.214;227.2048286393859
2.244;227.12187145251096
2.274;226.9941239477109
2.304;226.99261020490098
2.334;227.02632492936144
2.364;227.2890246910795
2.394;227.55172445279754
2.424;227.5004352367688
2.454;227.53643181802855
2.484;227.59064180371686
2.514;227.75011699595092
2.544;227.937864706534
2.574;227.95330466117986
2.604;227.68539893514185
2.634;227.37390156592173
2.664;227.2545169900421
2.694;227.24635561030695
2.724;227.1810424478764
2.754;227.01701256988102
2.784;226.8383994909897
2.814;226.59239029113442
2.844;226.5064577132339
2.874;226.67049776918807
2.904;226.552225892391
2.934;226.29153696151297
2.964;226.1114596351933
2.994;226.19624900956535
3.024;226.39578540283776
3.054;226.4688832054561
3.084;226.40624633086767
3.114;226.48667071975154
3.144;227.01196992481204
3.174;227.3106165413534
3.204;227.35021441758565
3.234;227.37130881236723
3.264;227.14791373652133
3.294;227.12282429167306
3.324;227.40082167951988
3.354;227.32493193630887
3.384;227.35230604158036
3.414;227.41181552202707
3.444;227.64642077964845
3.474;228.04061211726858
3.504;228.48378123989704
3.534;228.84237358101134
3.564;228.87079326676647
3.594;228.26490066225165
3.624;228.2204600906239
3.654;228.4374346462182
3.684;228.52871297208506
3.714;228.51000253228665
3.744;228.37781493050298
3.774;227.92656476267095
3.804;227.92380377247665
3.834;227.33703199102425
3.864;226.75026020957182
3.894;226.71229995050322
3.924;226.81623924879665
3.954;226.61360372445355
3.984;226.41096820011046
4.014;226.81600395974263
4.044;227.38129603928687
4.074;227.92829794053216
4.104;228.1575951618641
4.134;227.9837312400071
4.164;227.64089483190216
4.194;227.82341012072627
4.224;228.00592540955037
4.254;227.94746501094056
4.284;227.6864670806941
4.314;227.67123752663875
4.344;227.75670906219904
4.374;227.94391521039682
4.404;228.02939892402912
4.434;227.8875024070865
4.464;227.95957057577507
4.494;228.0316387444637
4.524;228.20697965562147
4.554;228.20072438368967
4.584;228.1938861348956
4.614;228.22828601472136
4.644;228.32876016894048
4.674;228.53196278511405
4.704;228.47794117647058
4.734;228.26348742481088
4.764;228.24162082145776
4.794;228.31267066651282
4.824;228.49814430214224
4.854;228.21834141621093
4.884;228.15592062942252
4.914;227.50597831690305
4.944;227.10912822539046
4.974;227.11687593062095
5.004;227.04067337301368
5.034;227.08049151623797
5.064;226.99951015133195
5.094;227.09383207570767
5.124;227.29680111207057
5.154;227.33569266228628
5.184;227.27301577125272
5.214;227.2454575624326
5.244;227.43771296269605
5.274;227.5295004919947
5.304;227.56340164202996
5.334;227.39876312840406
5.364;227.32978357952595
5.394;227.42433816185928
5.424;227.4897680626049
5.454;227.652043354296
5.484;227.66390309991303
5.514;227.57235282192312
5.544;227.50842453006857
5.574;227.5062197650311
5.604;227.55927070206107
5.634;227.51390300418717
5.664;227.29321313874547
5.694;227.34789561957265
5.724;227.5117856303871
5.754;227.27594249445593
5.784;227.2829237682685
5.814;227.21911518189077
5.844;227.00864453665284
5.874;226.84161339763
5.904;226.85173255336588
5.934;227.09346114344402
5.964;227.07233334963564
5.994;227.14685535650983
6.024;227.24050732352055
6.054;227.30424838440638
6.084;227.26971075373902
6.114;227.23517312307166
6.144;227.2320725247688
6.174;227.33519943297964
6.204;227.47695452537724
6.234;227.65654180268365
6.264;227.8739612648989
6.294;228.0019067883722
6.324;227.8837989803051
6.354;227.77060667121071
6.384;227.79996383232512
6.414;227.85853092783506
6.444;227.961050418013
6.474;227.87503718520796
6.504;227.7890239524029
6.534;227.6345562022863
6.564;227.63222568362755
6.594;227.65817507325363
6.624;227.5714334186635
6.654;227.48629925387806
6.684;227.42366994635788
6.714;227.4186892755192
6.744;227.42523833201682
6.774;227.4164572399466
6.804;227.39595309308916
6.834;227.37544894623173
6.864;227.4273414019982
6.894;227.49733300842064
6.924;227.52162825225682
6.954;227.37107029318264
6.984;227.45054750971389
7.014;227.2410455669375
7.044;227.3030107839674
7.074;227.16923971990775
7.104;227.041736198696
7.134;227.0522648083624
7.164;226.89042064333688
7.194;226.89042064333688
7.224;226.70238593363962
7.254;226.56932505613526
7.284;226.68201822744683
7.314;226.80907261400387
7.344;227.00793307678808
7.374;226.85491703763657
7.404;226.87738895629246
7.434;226.94171388457104
7.464;227.11640980463898
7.494;227.46734977422716
7.524;227.36587070568
7.554;227.19228711748366
7.584;227.01870352928734
7.614;226.9393729684387
7.644;226.9887000981253
7.674;227.08801322109178
